ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,9,0.82701,0.77778,28; 14; 7; 7; 12; 8; 10; 9
76,77,0.69114,0.98701,6; 6; 4; 76; 3; 3; 3; 77
39,77,0.46727,0.50649,17; 12; 19; 39; 7; 5; 5; 77
10,19,0.6035,0.52632,14; 11; 8; 10; 25; 25; 24; 19
8,12,0.65091,0.66667,6; 15; 29; 8; 12; 16; 19; 12
8,9,0.83871,0.88889,28; 5; 15; 8; 28; 4; 26; 9
30,31,0.62696,0.96774,14; 15; 15; 30; 3; 16; 3; 31
51,77,0.66051,0.66234,12; 15; 10; 51; 5; 6; 3; 77
11,19,0.67642,0.57895,25; 26; 9; 11; 24; 26; 3; 19
22,44,0.44502,0.5,17; 15; 24; 22; 16; 10; 13; 44
8,12,0.68152,0.66667,5; 18; 6; 8; 25; 21; 16; 12
65,72,0.75436,0.90278,7; 10; 7; 65; 6; 3; 4; 72
5,6,0.65172,0.83333,20; 9; 30; 5; 5; 3; 17; 6
22,42,0.53922,0.52381,15; 21; 18; 22; 5; 17; 16; 42
17,19,0.94415,0.89474,10; 13; 6; 17; 7; 13; 10; 19
8,67,0.72934,0.1194,25; 21; 8; 8; 3; 10; 6; 67
13,15,0.89248,0.86667,4; 17; 21; 13; 25; 27; 7; 15
15,19,0.90267,0.78947,22; 17; 16; 15; 24; 14; 18; 19
57,58,0.60126,0.98276,6; 9; 5; 57; 4; 11; 8; 58
37,43,0.59729,0.86047,16; 8; 20; 37; 12; 17; 14; 43
41,42,0.66813,0.97619,9; 12; 12; 41; 16; 14; 11; 42
19,31,0.56166,0.6129,26; 7; 19; 19; 11; 22; 15; 31
5,9,0.57819,0.55556,24; 30; 23; 5; 5; 26; 4; 9
40,44,0.60048,0.90909,14; 14; 9; 40; 9; 3; 4; 44
55,58,0.59967,0.94828,14; 3; 3; 55; 6; 7; 11; 58
8,24,0.54442,0.33333,9; 18; 28; 8; 20; 13; 16; 24
49,67,0.61001,0.73134,13; 5; 11; 49; 9; 5; 10; 67
17,23,0.78805,0.73913,13; 23; 20; 17; 7; 19; 6; 23
29,77,0.67141,0.37662,17; 13; 18; 29; 5; 6; 3; 77
8,31,0.65697,0.25806,12; 11; 6; 8; 20; 10; 17; 31
60,72,0.69405,0.83333,5; 12; 8; 60; 3; 6; 8; 72
19,44,0.47386,0.43182,3; 22; 23; 19; 15; 4; 13; 44
5,23,0.4328,0.21739,4; 26; 31; 5; 11; 25; 6; 23
6,67,0.62367,0.08955,27; 29; 24; 6; 4; 4; 7; 67
14,15,0.89205,0.93333,7; 3; 23; 14; 20; 9; 19; 15
5,6,0.65897,0.83333,15; 3; 17; 5; 21; 3; 21; 6
12,15,0.7896,0.8,19; 23; 7; 12; 17; 5; 3; 15
18,23,0.92932,0.78261,5; 26; 8; 18; 10; 7; 7; 23
10,15,0.65908,0.66667,13; 22; 5; 10; 10; 23; 15; 15
29,43,0.58542,0.67442,6; 17; 16; 29; 9; 12; 12; 43
5,6,0.62226,0.83333,13; 15; 5; 5; 7; 14; 19; 6
32,42,0.5596,0.7619,13; 17; 21; 32; 15; 11; 11; 42
