ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
5,6,0.20767,0.83333,37; 11; 5; 6; 22; 8; 7; 23
18,67,0.26104,0.26866,4; 5; 18; 67; 17; 5; 7; 24
35,44,0.82553,0.79545,8; 8; 35; 44; 29; 28; 17; 9
6,77,0.0943,0.07792,6; 3; 6; 77; 13; 6; 6; 12
14,67,0.20325,0.20896,7; 5; 14; 67; 32; 8; 19; 14
27,31,0.84858,0.87097,4; 10; 27; 31; 18; 20; 8; 20
9,12,0.58789,0.75,12; 23; 9; 12; 6; 5; 17; 9
14,58,0.24336,0.24138,3; 9; 14; 58; 6; 13; 30; 17
8,12,0.57697,0.66667,29; 34; 8; 12; 20; 27; 17; 32
14,67,0.20442,0.20896,8; 5; 14; 67; 25; 30; 26; 16
30,36,0.81116,0.83333,12; 14; 30; 36; 14; 3; 12; 9
21,58,0.35697,0.36207,8; 9; 21; 58; 15; 28; 9; 9
12,77,0.16531,0.15584,3; 3; 12; 77; 19; 20; 19; 32
10,31,0.31526,0.32258,20; 4; 10; 31; 5; 24; 7; 30
5,6,0.24691,0.83333,16; 29; 5; 6; 15; 20; 31; 3
5,6,0.26701,0.83333,28; 4; 5; 6; 12; 9; 10; 13
39,43,0.89478,0.90698,6; 3; 39; 43; 17; 5; 25; 27
5,15,0.33901,0.33333,17; 39; 5; 15; 25; 27; 3; 14
34,36,0.88969,0.94444,6; 10; 34; 36; 22; 11; 31; 16
37,43,0.85174,0.86047,4; 9; 37; 43; 32; 18; 14; 10
31,42,0.76839,0.7381,3; 4; 31; 42; 32; 27; 14; 23
26,36,0.6915,0.72222,11; 12; 26; 36; 19; 7; 23; 6
12,77,0.1483,0.15584,3; 3; 12; 77; 22; 7; 19; 3
8,77,0.10505,0.1039,6; 6; 8; 77; 22; 18; 4; 25
5,6,0.24252,0.83333,14; 10; 5; 6; 24; 17; 6; 7
8,9,0.47058,0.88889,37; 15; 8; 9; 26; 6; 15; 17
8,12,0.58542,0.66667,31; 24; 8; 12; 30; 23; 25; 13
17,72,0.24065,0.23611,3; 4; 17; 72; 27; 14; 4; 25
9,23,0.38538,0.3913,15; 12; 9; 23; 25; 10; 16; 21
10,23,0.40527,0.43478,12; 5; 10; 23; 16; 19; 25; 32
6,12,0.39566,0.5,10; 37; 6; 12; 19; 28; 15; 18
19,58,0.31519,0.32759,7; 9; 19; 58; 5; 3; 22; 31
20,23,0.84854,0.86957,10; 18; 20; 23; 4; 8; 7; 8
6,9,0.36666,0.66667,12; 8; 6; 9; 19; 27; 30; 10
6,23,0.2463,0.26087,10; 23; 6; 23; 27; 31; 15; 14
5,31,0.19371,0.16129,5; 11; 5; 31; 24; 21; 8; 3
5,67,0.09194,0.07463,3; 5; 5; 67; 12; 6; 28; 20
28,43,0.64866,0.65116,12; 12; 28; 43; 11; 31; 22; 17
5,9,0.28755,0.55556,3; 41; 5; 9; 3; 12; 15; 4
21,31,0.68168,0.67742,23; 18; 21; 31; 29; 8; 26; 29
9,77,0.12069,0.11688,6; 5; 9; 77; 31; 18; 11; 12
6,24,0.26809,0.25,28; 32; 6; 24; 32; 11; 31; 3
8,19,0.42849,0.42105,34; 15; 8; 19; 6; 21; 4; 5
7,72,0.11181,0.09722,3; 3; 7; 72; 10; 11; 28; 16
16,72,0.22865,0.22222,4; 5; 16; 72; 5; 13; 12; 30
8,42,0.19619,0.19048,15; 18; 8; 42; 25; 27; 13; 22
7,9,0.49972,0.77778,32; 29; 7; 9; 20; 7; 7; 18
5,9,0.35117,0.55556,29; 30; 5; 9; 18; 10; 9; 24
15,23,0.66201,0.65217,23; 25; 15; 23; 12; 32; 23; 27
5,12,0.39948,0.41667,40; 12; 5; 12; 4; 29; 15; 14
22,36,0.63556,0.61111,10; 17; 22; 36; 30; 19; 17; 27
27,42,0.63797,0.64286,3; 11; 27; 42; 17; 17; 31; 11
26,58,0.43386,0.44828,3; 4; 26; 58; 15; 21; 28; 3
11,19,0.58544,0.57895,23; 4; 11; 19; 16; 28; 11; 7
25,43,0.59029,0.5814,8; 6; 25; 43; 30; 10; 9; 14
9,12,0.69564,0.75,24; 27; 9; 12; 25; 13; 21; 23
28,44,0.62781,0.63636,9; 3; 28; 44; 6; 26; 3; 10
11,15,0.76445,0.73333,6; 20; 11; 15; 22; 8; 18; 31
11,77,0.14761,0.14286,3; 4; 11; 77; 13; 19; 19; 9
8,9,0.47602,0.88889,19; 40; 8; 9; 12; 8; 10; 30
21,43,0.50109,0.48837,3; 12; 21; 43; 6; 16; 15; 29
24,42,0.53362,0.57143,3; 12; 24; 42; 23; 25; 27; 13
30,42,0.7111,0.71429,13; 3; 30; 42; 25; 27; 7; 16
12,15,0.83767,0.8,10; 17; 12; 15; 18; 17; 30; 8
14,24,0.60016,0.58333,23; 10; 14; 24; 24; 15; 9; 11
8,9,0.45539,0.88889,40; 31; 8; 9; 7; 19; 13; 10
5,6,0.42451,0.83333,35; 13; 5; 6; 19; 21; 14; 24
9,12,0.64652,0.75,9; 14; 9; 12; 17; 20; 3; 20
10,24,0.4045,0.41667,31; 20; 10; 24; 9; 20; 28; 20
18,72,0.25352,0.25,3; 3; 18; 72; 15; 24; 25; 17
12,24,0.49176,0.5,27; 9; 12; 24; 5; 8; 28; 4
8,12,0.47586,0.66667,33; 9; 8; 12; 9; 24; 21; 24
5,77,0.07887,0.06494,4; 3; 5; 77; 26; 18; 4; 10
13,15,0.82433,0.86667,30; 18; 13; 15; 10; 31; 14; 15
12,58,0.21544,0.2069,14; 5; 12; 58; 6; 23; 13; 29
13,19,0.66501,0.68421,9; 4; 13; 19; 22; 18; 9; 20
6,9,0.36251,0.66667,39; 3; 6; 9; 7; 20; 5; 16
5,6,0.19946,0.83333,39; 24; 5; 6; 7; 29; 15; 3
15,31,0.44955,0.48387,11; 23; 15; 31; 5; 15; 20; 26
5,6,0.22368,0.83333,35; 11; 5; 6; 25; 12; 3; 32
7,15,0.49497,0.46667,9; 26; 7; 15; 11; 13; 12; 29
9,15,0.63113,0.6,22; 28; 9; 15; 26; 5; 18; 28
5,24,0.22943,0.20833,10; 3; 5; 24; 13; 22; 24; 28
30,36,0.85001,0.83333,15; 12; 30; 36; 13; 16; 17; 28
7,9,0.39962,0.77778,29; 6; 7; 9; 28; 23; 22; 6
29,44,0.65868,0.65909,3; 12; 29; 44; 26; 8; 10; 32
6,44,0.15917,0.13636,14; 23; 6; 44; 24; 9; 4; 19
13,58,0.22697,0.22414,10; 4; 13; 58; 22; 20; 26; 6
21,42,0.48719,0.5,17; 4; 21; 42; 18; 30; 14; 24
10,24,0.41117,0.41667,5; 6; 10; 24; 27; 16; 14; 14
19,58,0.32475,0.32759,10; 8; 19; 58; 19; 26; 18; 6
7,15,0.48062,0.46667,21; 27; 7; 15; 9; 3; 8; 8
8,77,0.11934,0.1039,4; 5; 8; 77; 12; 7; 17; 16
35,44,0.79303,0.79545,7; 8; 35; 44; 24; 12; 26; 22
7,77,0.07999,0.09091,3; 5; 7; 77; 30; 5; 27; 11
5,9,0.32995,0.55556,42; 21; 5; 9; 6; 22; 3; 31
30,58,0.53534,0.51724,3; 5; 30; 58; 24; 9; 24; 27
5,15,0.35665,0.33333,28; 7; 5; 15; 17; 7; 25; 22
32,43,0.71625,0.74419,5; 9; 32; 43; 28; 22; 26; 17
6,15,0.37941,0.4,18; 5; 6; 15; 32; 18; 10; 31
6,72,0.07493,0.08333,10; 4; 6; 72; 21; 5; 21; 19
28,43,0.64564,0.65116,9; 9; 28; 43; 16; 3; 18; 32
21,23,0.89397,0.91304,14; 21; 21; 23; 24; 28; 4; 8
20,67,0.29865,0.29851,4; 4; 20; 67; 25; 24; 29; 15
7,43,0.16187,0.16279,14; 9; 7; 43; 8; 17; 19; 17
5,6,0.28391,0.83333,12; 14; 5; 6; 24; 5; 14; 32
13,77,0.17289,0.16883,3; 3; 13; 77; 6; 26; 15; 7
14,67,0.21972,0.20896,7; 5; 14; 67; 30; 26; 23; 17
12,15,0.77405,0.8,11; 4; 12; 15; 22; 17; 28; 11
10,19,0.53894,0.52632,25; 5; 10; 19; 8; 5; 17; 25
13,23,0.55086,0.56522,30; 5; 13; 23; 7; 23; 31; 22
23,67,0.3349,0.34328,4; 4; 23; 67; 12; 17; 6; 20
9,43,0.18877,0.2093,10; 4; 9; 43; 17; 25; 17; 8
13,15,0.84811,0.86667,11; 14; 13; 15; 5; 4; 32; 26
9,43,0.21452,0.2093,14; 7; 9; 43; 8; 5; 28; 29
8,9,0.46064,0.88889,9; 37; 8; 9; 30; 25; 16; 8
27,42,0.65736,0.64286,13; 8; 27; 42; 21; 6; 23; 28
11,19,0.59755,0.57895,23; 26; 11; 19; 4; 3; 22; 24
10,15,0.75306,0.66667,29; 33; 10; 15; 13; 5; 29; 17
21,23,0.89829,0.91304,25; 26; 21; 23; 5; 5; 27; 19
14,36,0.38837,0.38889,4; 15; 14; 36; 10; 4; 13; 22
5,9,0.33982,0.55556,26; 27; 5; 9; 14; 9; 20; 16
9,12,0.58882,0.75,5; 13; 9; 12; 17; 26; 11; 3
15,67,0.22139,0.22388,7; 6; 15; 67; 7; 9; 21; 25
5,9,0.28715,0.55556,36; 30; 5; 9; 10; 5; 6; 20
7,67,0.12435,0.10448,4; 9; 7; 67; 30; 32; 24; 6
12,67,0.19205,0.1791,5; 6; 12; 67; 12; 16; 31; 18
5,67,0.07929,0.07463,4; 13; 5; 67; 12; 7; 13; 23
40,44,0.91758,0.90909,3; 4; 40; 44; 6; 31; 9; 17
36,42,0.84993,0.85714,10; 3; 36; 42; 23; 12; 13; 24
12,77,0.16069,0.15584,3; 3; 12; 77; 30; 12; 27; 14
21,43,0.48466,0.48837,12; 12; 21; 43; 19; 32; 27; 9
10,36,0.26429,0.27778,5; 23; 10; 36; 4; 32; 3; 8
6,9,0.39412,0.66667,34; 40; 6; 9; 23; 21; 3; 31
13,72,0.18739,0.18056,6; 4; 13; 72; 19; 8; 25; 16
7,31,0.17741,0.22581,9; 12; 7; 31; 9; 18; 14; 29
8,15,0.56272,0.53333,23; 22; 8; 15; 26; 11; 19; 4
20,23,0.83411,0.86957,6; 26; 20; 23; 3; 31; 25; 9
26,44,0.58202,0.59091,9; 8; 26; 44; 7; 12; 18; 11
7,19,0.3464,0.36842,10; 27; 7; 19; 19; 9; 5; 20
14,72,0.19021,0.19444,5; 6; 14; 72; 11; 31; 20; 20
5,6,0.20781,0.83333,9; 4; 5; 6; 28; 7; 6; 8
5,6,0.28387,0.83333,38; 39; 5; 6; 22; 12; 3; 13
11,77,0.1416,0.14286,5; 3; 11; 77; 20; 13; 27; 30
8,15,0.54404,0.53333,7; 9; 8; 15; 21; 20; 17; 13
31,36,0.84004,0.86111,11; 12; 31; 36; 18; 4; 20; 24
10,23,0.40116,0.43478,20; 14; 10; 23; 16; 19; 29; 30
22,23,0.84209,0.95652,23; 9; 22; 23; 27; 16; 26; 22
21,67,0.29497,0.31343,4; 5; 21; 67; 15; 3; 26; 4
10,19,0.53653,0.52632,25; 28; 10; 19; 8; 5; 12; 6
18,67,0.2532,0.26866,5; 6; 18; 67; 22; 32; 6; 21
17,36,0.4597,0.47222,9; 22; 17; 36; 4; 32; 25; 23
8,15,0.56258,0.53333,11; 9; 8; 15; 24; 11; 30; 6
5,67,0.09018,0.07463,7; 5; 5; 67; 7; 16; 30; 5
9,31,0.29984,0.29032,7; 28; 9; 31; 7; 29; 22; 20
6,23,0.26488,0.26087,31; 5; 6; 23; 8; 5; 31; 25
5,6,0.23044,0.83333,39; 8; 5; 6; 25; 20; 21; 3
17,24,0.67328,0.70833,7; 5; 17; 24; 20; 4; 15; 22
5,6,0.26695,0.83333,39; 8; 5; 6; 29; 13; 28; 27
13,15,0.88194,0.86667,5; 19; 13; 15; 10; 11; 9; 20
12,43,0.29023,0.27907,16; 14; 12; 43; 23; 17; 13; 30
18,19,0.9082,0.94737,3; 21; 18; 19; 26; 31; 12; 23
16,23,0.63018,0.69565,14; 7; 16; 23; 4; 16; 15; 15
23,67,0.32241,0.34328,4; 3; 23; 67; 24; 7; 9; 16
17,42,0.41539,0.40476,16; 14; 17; 42; 7; 11; 24; 26
16,19,0.88032,0.84211,9; 5; 16; 19; 3; 26; 22; 9
33,43,0.76774,0.76744,6; 5; 33; 43; 9; 19; 4; 19
40,43,0.89861,0.93023,7; 6; 40; 43; 10; 4; 11; 21
24,42,0.56015,0.57143,14; 6; 24; 42; 4; 14; 8; 4
13,72,0.17307,0.18056,6; 3; 13; 72; 19; 21; 3; 25
19,23,0.81913,0.82609,22; 16; 19; 23; 19; 30; 25; 7
14,31,0.46373,0.45161,8; 20; 14; 31; 30; 19; 12; 24
21,23,0.88798,0.91304,11; 23; 21; 23; 7; 3; 29; 13
13,31,0.41183,0.41935,10; 24; 13; 31; 19; 22; 23; 11
15,24,0.6103,0.625,25; 5; 15; 24; 22; 5; 11; 13
22,23,0.82915,0.95652,20; 15; 22; 23; 5; 10; 11; 4
10,67,0.13997,0.14925,10; 4; 10; 67; 31; 5; 10; 10
5,67,0.07817,0.07463,8; 7; 5; 67; 20; 19; 8; 6
13,43,0.30326,0.30233,10; 14; 13; 43; 7; 22; 12; 26
22,23,0.87696,0.95652,11; 26; 22; 23; 29; 32; 15; 17
8,9,0.47803,0.88889,21; 32; 8; 9; 29; 23; 29; 15
11,12,0.7165,0.91667,34; 25; 11; 12; 17; 25; 20; 14
6,12,0.36801,0.5,3; 34; 6; 12; 5; 12; 3; 22
20,24,0.80996,0.83333,22; 14; 20; 24; 16; 8; 18; 27
6,15,0.36298,0.4,6; 4; 6; 15; 21; 3; 17; 25
24,42,0.57012,0.57143,10; 12; 24; 42; 9; 16; 4; 29
9,44,0.18954,0.20455,10; 4; 9; 44; 21; 3; 17; 32
14,67,0.2144,0.20896,8; 6; 14; 67; 7; 16; 18; 31
13,15,0.77915,0.86667,17; 33; 13; 15; 29; 4; 10; 19
5,9,0.29476,0.55556,19; 36; 5; 9; 14; 13; 30; 10
7,9,0.51004,0.77778,5; 34; 7; 9; 12; 22; 31; 11
10,15,0.73037,0.66667,22; 15; 10; 15; 4; 32; 25; 8
22,44,0.48615,0.5,10; 3; 22; 44; 5; 15; 22; 26
8,77,0.10901,0.1039,5; 3; 8; 77; 10; 11; 30; 29
5,67,0.10517,0.07463,5; 7; 5; 67; 10; 28; 24; 26
42,44,0.91523,0.95455,5; 3; 42; 44; 18; 7; 9; 25
8,9,0.48119,0.88889,38; 33; 8; 9; 11; 7; 32; 6
32,58,0.55141,0.55172,4; 4; 32; 58; 31; 24; 20; 11
13,31,0.41891,0.41935,10; 10; 13; 31; 28; 11; 16; 22
