ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
13,41,0.29773,0.31707,16; 13; 41; 73; 73; 79; 49; 16; 23; 75
42,72,0.56812,0.58333,85; 42; 72; 82; 41; 33; 32; 34; 73; 84
62,72,0.8374,0.86111,51; 62; 72; 81; 69; 10; 30; 63; 45; 46
5,9,0.36329,0.55556,45; 5; 9; 14; 76; 70; 61; 25; 41; 39
8,41,0.19942,0.19512,50; 8; 41; 80; 59; 43; 85; 16; 66; 75
17,21,0.78589,0.80952,68; 17; 21; 11; 68; 79; 17; 43; 60; 20
8,57,0.13449,0.14035,29; 8; 57; 14; 52; 66; 63; 55; 10; 58
25,32,0.74199,0.78125,81; 25; 32; 37; 62; 73; 81; 53; 52; 79
9,11,0.65583,0.81818,7; 9; 11; 75; 42; 85; 56; 40; 57; 19
17,21,0.77513,0.80952,7; 17; 21; 64; 17; 55; 6; 57; 32; 16
12,28,0.43474,0.42857,39; 12; 28; 82; 55; 62; 10; 29; 64; 20
26,41,0.62577,0.63415,6; 26; 41; 50; 23; 38; 28; 26; 72; 47
43,58,0.71738,0.74138,24; 43; 58; 27; 35; 17; 40; 72; 38; 52
20,32,0.61733,0.625,51; 20; 32; 72; 63; 72; 56; 33; 48; 41
17,57,0.27621,0.29825,77; 17; 57; 45; 16; 9; 68; 34; 20; 77
15,20,0.72792,0.75,71; 15; 20; 83; 7; 81; 11; 25; 32; 77
31,41,0.75243,0.7561,21; 31; 41; 51; 43; 33; 69; 9; 54; 30
41,50,0.77395,0.82,65; 41; 50; 19; 69; 82; 14; 75; 64; 24
13,21,0.58253,0.61905,53; 13; 21; 53; 30; 48; 24; 44; 55; 78
14,58,0.22759,0.24138,65; 14; 58; 20; 50; 64; 25; 36; 71; 45
11,21,0.54843,0.52381,78; 11; 21; 63; 9; 37; 67; 52; 48; 44
25,28,0.87098,0.89286,65; 25; 28; 34; 70; 80; 68; 20; 25; 59
7,9,0.51539,0.77778,62; 7; 9; 39; 52; 5; 84; 17; 82; 51
34,50,0.65389,0.68,64; 34; 50; 36; 8; 62; 68; 57; 42; 16
30,62,0.4671,0.48387,71; 30; 62; 60; 46; 23; 42; 51; 70; 84
5,68,0.09785,0.07353,20; 5; 68; 79; 46; 37; 74; 10; 71; 62
20,40,0.47849,0.5,51; 20; 40; 75; 27; 72; 72; 64; 30; 65
43,50,0.82135,0.86,32; 43; 50; 77; 11; 33; 48; 70; 28; 12
23,40,0.55141,0.575,54; 23; 40; 83; 49; 83; 53; 79; 65; 85
48,62,0.74655,0.77419,19; 48; 62; 66; 23; 72; 58; 70; 63; 26
26,40,0.62842,0.65,27; 26; 40; 83; 48; 65; 54; 9; 33; 20
25,28,0.86872,0.89286,63; 25; 28; 64; 51; 54; 40; 29; 17; 76
17,41,0.39336,0.41463,78; 17; 41; 69; 74; 20; 80; 6; 10; 9
11,21,0.50918,0.52381,56; 11; 21; 62; 40; 12; 60; 69; 33; 28
18,40,0.44078,0.45,36; 18; 40; 30; 27; 61; 20; 10; 42; 12
25,72,0.34149,0.34722,66; 25; 72; 51; 16; 17; 33; 45; 31; 40
29,68,0.40515,0.42647,27; 29; 68; 8; 54; 47; 41; 11; 57; 70
13,28,0.46248,0.46429,42; 13; 28; 8; 80; 28; 49; 70; 25; 15
17,20,0.81631,0.85,50; 17; 20; 8; 57; 58; 27; 7; 49; 73
12,52,0.2233,0.23077,6; 12; 52; 23; 30; 74; 5; 83; 30; 70
9,20,0.46193,0.45,64; 9; 20; 8; 49; 25; 85; 51; 34; 77
32,40,0.78555,0.8,33; 32; 40; 42; 29; 81; 46; 20; 20; 18
66,72,0.90532,0.91667,27; 66; 72; 29; 76; 53; 22; 85; 35; 28
36,50,0.69105,0.72,44; 36; 50; 64; 48; 68; 66; 65; 52; 27
24,41,0.5624,0.58537,34; 24; 41; 36; 26; 71; 38; 77; 74; 61
63,72,0.85726,0.875,72; 63; 72; 45; 28; 35; 39; 81; 40; 54
14,58,0.24112,0.24138,48; 14; 58; 12; 20; 53; 34; 20; 37; 6
29,62,0.45432,0.46774,60; 29; 62; 41; 12; 5; 28; 38; 66; 58
