ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
31,77,0.45599,0.4026,13; 31; 53; 58; 49; 46; 77; 45; 49; 21
5,31,0.17792,0.16129,46; 5; 84; 25; 14; 85; 31; 81; 25; 34
5,9,0.71314,0.55556,79; 5; 67; 35; 21; 55; 9; 44; 75; 19
59,75,0.7871,0.78667,24; 59; 11; 47; 54; 15; 75; 14; 16; 47
70,78,0.88975,0.89744,52; 70; 11; 39; 73; 44; 78; 39; 72; 69
58,78,0.81607,0.74359,65; 58; 81; 15; 74; 36; 78; 47; 22; 15
68,82,0.80642,0.82927,69; 68; 48; 43; 73; 30; 82; 66; 82; 82
21,42,0.48534,0.5,48; 21; 46; 18; 10; 76; 42; 55; 46; 7
28,82,0.40285,0.34146,5; 28; 82; 42; 38; 23; 82; 54; 23; 85
33,49,0.66791,0.67347,23; 33; 82; 78; 44; 41; 49; 77; 33; 39
31,48,0.59882,0.64583,28; 31; 13; 67; 12; 72; 48; 72; 34; 73
48,53,0.82884,0.90566,49; 48; 29; 45; 85; 5; 53; 64; 5; 50
15,53,0.31446,0.28302,14; 15; 12; 76; 66; 54; 53; 39; 83; 34
11,63,0.1765,0.1746,45; 11; 80; 56; 52; 26; 63; 69; 78; 81
34,49,0.66817,0.69388,15; 34; 70; 12; 76; 83; 49; 12; 73; 58
8,75,0.14905,0.10667,36; 8; 79; 83; 48; 35; 75; 53; 19; 69
8,77,0.13741,0.1039,19; 8; 27; 49; 24; 13; 77; 78; 74; 58
30,63,0.51753,0.47619,65; 30; 51; 16; 5; 31; 63; 12; 73; 50
52,64,0.84076,0.8125,60; 52; 53; 33; 28; 80; 64; 29; 52; 44
5,26,0.20935,0.19231,53; 5; 5; 20; 75; 7; 26; 75; 48; 7
27,48,0.51302,0.5625,50; 27; 21; 83; 16; 16; 48; 62; 85; 69
7,32,0.20758,0.21875,53; 7; 60; 59; 71; 55; 32; 67; 17; 62
33,42,0.76106,0.78571,26; 33; 82; 67; 16; 44; 42; 69; 24; 75
31,70,0.47356,0.44286,32; 31; 78; 56; 57; 56; 70; 70; 11; 16
12,26,0.48596,0.46154,11; 12; 11; 69; 18; 69; 26; 19; 47; 57
16,31,0.49323,0.51613,39; 16; 26; 6; 24; 27; 31; 21; 68; 50
10,26,0.34576,0.38462,59; 10; 57; 57; 78; 83; 26; 48; 83; 22
22,53,0.43026,0.41509,15; 22; 6; 19; 82; 36; 53; 29; 74; 44
61,64,0.895,0.95312,57; 61; 56; 64; 41; 78; 64; 17; 30; 55
8,10,0.54376,0.8,21; 8; 67; 28; 81; 52; 10; 44; 56; 72
70,75,0.92618,0.93333,29; 70; 47; 18; 16; 47; 75; 48; 74; 25
23,82,0.31892,0.28049,83; 23; 33; 12; 13; 17; 82; 23; 39; 16
16,32,0.50945,0.5,53; 16; 23; 76; 27; 42; 32; 20; 11; 36
16,82,0.21278,0.19512,10; 16; 13; 65; 44; 53; 82; 12; 50; 32
7,9,0.62436,0.77778,56; 7; 9; 31; 55; 47; 9; 69; 31; 46
9,10,0.52651,0.9,47; 9; 61; 70; 79; 57; 10; 81; 29; 55
8,9,0.57626,0.88889,60; 8; 36; 8; 76; 51; 9; 64; 46; 53
30,77,0.4384,0.38961,65; 30; 25; 50; 22; 60; 77; 32; 17; 85
9,26,0.33588,0.34615,61; 9; 30; 16; 29; 57; 26; 77; 26; 8
46,49,0.86315,0.93878,16; 46; 47; 8; 18; 68; 49; 84; 16; 7
11,42,0.29049,0.2619,7; 11; 5; 6; 46; 77; 42; 50; 15; 80
66,70,0.89299,0.94286,55; 66; 82; 38; 77; 25; 70; 35; 7; 60
21,42,0.46128,0.5,68; 21; 75; 43; 68; 36; 42; 22; 18; 33
34,48,0.73944,0.70833,55; 34; 74; 75; 78; 32; 48; 34; 70; 49
51,77,0.71793,0.66234,39; 51; 39; 60; 25; 16; 77; 12; 17; 19
43,49,0.93309,0.87755,66; 43; 74; 16; 27; 39; 49; 11; 69; 61
6,32,0.17415,0.1875,23; 6; 54; 5; 81; 74; 32; 39; 20; 12
8,70,0.1158,0.11429,48; 8; 61; 42; 55; 57; 70; 27; 68; 44
36,48,0.71081,0.75,35; 36; 84; 18; 37; 82; 48; 42; 9; 69
44,48,0.91401,0.91667,39; 44; 70; 54; 49; 5; 48; 49; 12; 81
28,53,0.51131,0.5283,81; 28; 32; 74; 28; 46; 53; 16; 50; 19
55,64,0.84514,0.85938,42; 55; 82; 74; 47; 64; 64; 54; 60; 53
24,42,0.57848,0.57143,46; 24; 13; 14; 80; 15; 42; 43; 69; 12
70,82,0.92572,0.85366,79; 70; 78; 64; 75; 79; 82; 11; 83; 50
7,63,0.20251,0.11111,40; 7; 78; 79; 66; 21; 63; 70; 38; 34
78,82,0.99412,0.95122,40; 78; 32; 16; 9; 34; 82; 82; 80; 13
46,64,0.74325,0.71875,84; 46; 18; 80; 83; 26; 64; 62; 25; 68
7,9,0.67679,0.77778,25; 7; 11; 38; 68; 34; 9; 74; 9; 76
32,42,0.75076,0.7619,22; 32; 41; 43; 85; 74; 42; 37; 42; 25
8,82,0.1442,0.09756,39; 8; 41; 34; 16; 50; 82; 35; 56; 16
24,75,0.37985,0.32,76; 24; 71; 85; 8; 75; 75; 45; 28; 82
11,26,0.42238,0.42308,55; 11; 36; 46; 83; 14; 26; 23; 15; 10
12,31,0.4054,0.3871,59; 12; 77; 26; 21; 23; 31; 78; 74; 62
24,78,0.3444,0.30769,73; 24; 28; 80; 68; 38; 78; 52; 23; 69
33,70,0.54686,0.47143,39; 33; 48; 68; 80; 73; 70; 60; 52; 10
44,64,0.70959,0.6875,73; 44; 51; 71; 76; 37; 64; 42; 18; 43
67,78,0.92777,0.85897,52; 67; 68; 70; 8; 84; 78; 81; 38; 13
49,64,0.77738,0.76562,46; 49; 35; 72; 32; 53; 64; 31; 40; 80
27,42,0.5762,0.64286,51; 27; 71; 27; 40; 83; 42; 41; 10; 64
51,77,0.72848,0.66234,34; 51; 52; 52; 78; 21; 77; 66; 74; 5
23,42,0.57708,0.54762,11; 23; 56; 11; 54; 8; 42; 45; 49; 84
7,53,0.11966,0.13208,63; 7; 21; 60; 80; 12; 53; 83; 75; 74
54,64,0.91169,0.84375,71; 54; 49; 20; 74; 23; 64; 22; 64; 84
12,63,0.21396,0.19048,41; 12; 7; 41; 54; 83; 63; 73; 15; 71
30,31,0.88589,0.96774,82; 30; 18; 48; 85; 20; 31; 6; 10; 33
51,70,0.74353,0.72857,37; 51; 78; 66; 45; 42; 70; 79; 40; 31
38,42,0.848,0.90476,72; 38; 34; 46; 71; 56; 42; 29; 40; 5
6,9,0.74414,0.66667,25; 6; 18; 52; 77; 12; 9; 17; 55; 56
