ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
17,85,0.21376,0.2,9; 12; 11; 17; 4; 3; 3; 85
25,48,0.52452,0.52083,21; 12; 5; 25; 8; 11; 7; 48
10,49,0.20881,0.20408,28; 14; 12; 10; 16; 13; 14; 49
48,78,0.59762,0.61538,15; 4; 15; 48; 6; 4; 5; 78
24,72,0.34225,0.33333,16; 23; 14; 24; 4; 3; 3; 72
26,80,0.32732,0.325,22; 8; 15; 26; 6; 6; 6; 80
15,44,0.35072,0.34091,13; 20; 7; 15; 17; 11; 5; 44
52,82,0.63099,0.63415,5; 15; 6; 52; 4; 4; 3; 82
19,81,0.24042,0.23457,10; 12; 24; 19; 4; 4; 5; 81
47,51,0.91878,0.92157,17; 8; 12; 47; 8; 13; 8; 51
5,19,0.29213,0.26316,30; 6; 23; 5; 20; 11; 24; 19
10,36,0.29184,0.27778,21; 15; 25; 10; 14; 6; 13; 36
21,69,0.3089,0.30435,13; 14; 23; 21; 6; 5; 4; 69
22,66,0.34609,0.33333,15; 21; 25; 22; 6; 6; 4; 66
44,70,0.62872,0.62857,14; 11; 3; 44; 4; 7; 8; 70
18,60,0.32246,0.3,18; 11; 22; 18; 8; 10; 12; 60
34,55,0.60997,0.61818,8; 6; 16; 34; 4; 14; 6; 55
10,67,0.15824,0.14925,15; 11; 27; 10; 5; 9; 10; 67
22,53,0.41706,0.41509,8; 9; 12; 22; 4; 7; 10; 53
26,76,0.3491,0.34211,16; 3; 7; 26; 6; 6; 4; 76
5,11,0.55683,0.45455,22; 23; 24; 5; 24; 29; 27; 11
39,62,0.63108,0.62903,4; 13; 13; 39; 9; 5; 3; 62
5,54,0.13227,0.09259,29; 7; 23; 5; 11; 5; 3; 54
6,65,0.11024,0.09231,13; 27; 16; 6; 9; 9; 10; 65
79,83,0.94874,0.95181,3; 6; 6; 79; 4; 3; 3; 83
22,35,0.62778,0.62857,18; 20; 5; 22; 3; 3; 12; 35
18,40,0.4456,0.45,14; 17; 22; 18; 11; 13; 9; 40
11,42,0.26265,0.2619,18; 27; 26; 11; 12; 13; 8; 42
16,47,0.34984,0.34043,13; 25; 16; 16; 17; 9; 6; 47
