ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
20,67,0.34657,0.29851,23; 6; 25; 20; 9; 3; 8; 67
10,65,0.18352,0.15385,18; 29; 22; 10; 7; 11; 5; 65
54,81,0.65861,0.66667,11; 3; 11; 54; 4; 4; 5; 81
36,72,0.46184,0.5,18; 20; 15; 36; 8; 7; 5; 72
19,38,0.50918,0.5,10; 25; 20; 19; 11; 6; 4; 38
13,39,0.39754,0.33333,28; 14; 8; 13; 18; 15; 18; 39
6,12,0.4433,0.5,8; 28; 23; 6; 18; 18; 19; 12
30,63,0.45085,0.47619,16; 6; 14; 30; 9; 9; 10; 63
44,84,0.50376,0.52381,16; 7; 10; 44; 4; 4; 3; 84
5,56,0.22178,0.08929,27; 27; 17; 5; 6; 8; 13; 56
12,23,0.5611,0.52174,28; 22; 24; 12; 21; 15; 25; 23
35,69,0.47691,0.50725,18; 10; 21; 35; 8; 8; 5; 69
6,66,0.17461,0.09091,22; 21; 13; 6; 7; 3; 8; 66
31,40,0.79159,0.775,20; 12; 10; 31; 10; 11; 19; 40
39,81,0.46104,0.48148,9; 11; 8; 39; 5; 3; 4; 81
14,62,0.30585,0.22581,19; 24; 14; 14; 10; 8; 7; 62
26,83,0.3523,0.31325,23; 20; 22; 26; 3; 3; 3; 83
6,70,0.11877,0.08571,24; 20; 23; 6; 7; 3; 9; 70
26,51,0.44551,0.5098,15; 17; 8; 26; 8; 7; 4; 51
77,79,0.93933,0.97468,5; 3; 4; 77; 4; 5; 5; 79
14,75,0.20089,0.18667,18; 25; 15; 14; 4; 4; 7; 75
14,75,0.21461,0.18667,10; 19; 7; 14; 4; 3; 3; 75
6,64,0.20261,0.09375,9; 25; 4; 6; 4; 9; 7; 64
31,60,0.49204,0.51667,8; 20; 16; 31; 6; 8; 3; 60
26,85,0.33939,0.30588,15; 22; 7; 26; 4; 3; 3; 85
63,65,0.92167,0.96923,3; 3; 11; 63; 5; 3; 6; 65
25,50,0.4643,0.5,24; 21; 17; 25; 10; 6; 4; 50
41,61,0.66632,0.67213,17; 17; 10; 41; 8; 4; 3; 61
11,22,0.62748,0.5,12; 23; 23; 11; 14; 7; 17; 22
26,79,0.34429,0.32911,19; 17; 9; 26; 6; 6; 3; 79
17,54,0.34148,0.31481,11; 21; 24; 17; 8; 9; 9; 54
14,62,0.25062,0.22581,25; 12; 26; 14; 10; 11; 9; 62
59,76,0.74592,0.77632,4; 12; 12; 59; 7; 4; 7; 76
7,75,0.08024,0.09333,25; 3; 3; 7; 3; 6; 5; 75
44,68,0.63686,0.64706,3; 8; 13; 44; 6; 5; 9; 68
76,78,0.96102,0.97436,7; 3; 4; 76; 6; 4; 6; 78
53,73,0.72244,0.72603,3; 9; 12; 53; 5; 8; 6; 73
55,82,0.6692,0.67073,12; 13; 10; 55; 3; 5; 4; 82
16,32,0.43351,0.5,6; 17; 26; 16; 20; 6; 8; 32
34,72,0.45219,0.47222,18; 20; 6; 34; 4; 3; 8; 72
13,68,0.2658,0.19118,14; 15; 17; 13; 6; 3; 4; 68
14,47,0.34424,0.29787,15; 8; 23; 14; 3; 6; 17; 47
16,84,0.21334,0.19048,7; 12; 8; 16; 3; 4; 4; 84
26,84,0.33321,0.30952,4; 10; 14; 26; 3; 4; 4; 84
50,77,0.66971,0.64935,12; 3; 13; 50; 5; 3; 7; 77
8,42,0.31703,0.19048,28; 14; 4; 8; 4; 7; 5; 42
20,31,0.72247,0.64516,8; 23; 10; 20; 8; 15; 19; 31
62,80,0.76582,0.775,7; 4; 5; 62; 4; 3; 6; 80
17,51,0.37937,0.33333,23; 3; 8; 17; 8; 4; 5; 51
19,33,0.55176,0.57576,13; 19; 19; 19; 4; 18; 13; 33
14,45,0.3719,0.31111,17; 27; 12; 14; 9; 7; 8; 45
20,43,0.41743,0.46512,6; 25; 17; 20; 16; 5; 7; 43
44,85,0.53163,0.51765,4; 12; 7; 44; 3; 4; 4; 85
41,47,0.86228,0.87234,5; 17; 16; 41; 14; 10; 10; 47
29,56,0.51534,0.51786,17; 13; 10; 29; 12; 14; 13; 56
34,66,0.47603,0.51515,13; 4; 4; 34; 4; 7; 5; 66
48,83,0.57305,0.57831,12; 5; 4; 48; 5; 3; 3; 83
43,55,0.78396,0.78182,9; 11; 5; 43; 12; 13; 11; 55
7,46,0.3081,0.15217,9; 24; 3; 7; 15; 3; 3; 46
7,82,0.08197,0.08537,12; 15; 6; 7; 4; 4; 5; 82
24,47,0.47669,0.51064,9; 15; 19; 24; 10; 14; 8; 47
21,45,0.46517,0.46667,7; 14; 5; 21; 12; 13; 7; 45
24,81,0.33388,0.2963,22; 23; 23; 24; 5; 4; 5; 81
40,83,0.4726,0.48193,9; 4; 12; 40; 4; 3; 4; 83
18,59,0.35968,0.30508,13; 20; 16; 18; 12; 6; 5; 59
15,65,0.28287,0.23077,8; 9; 11; 15; 4; 11; 8; 65
14,73,0.20135,0.19178,16; 20; 21; 14; 3; 6; 7; 73
5,34,0.28577,0.14706,10; 13; 30; 5; 4; 9; 4; 34
36,69,0.49238,0.52174,13; 18; 13; 36; 4; 5; 5; 69
13,40,0.38334,0.325,13; 26; 26; 13; 5; 3; 3; 40
12,25,0.48392,0.48,24; 21; 20; 12; 13; 14; 18; 25
21,41,0.50694,0.5122,22; 3; 17; 21; 17; 18; 5; 41
40,77,0.49715,0.51948,17; 12; 18; 40; 5; 5; 4; 77
24,73,0.35788,0.32877,14; 12; 15; 24; 7; 5; 5; 73
23,44,0.45101,0.52273,5; 3; 19; 23; 17; 4; 3; 44
55,63,0.88072,0.87302,3; 13; 6; 55; 9; 11; 5; 63
23,77,0.2951,0.2987,25; 17; 15; 23; 6; 7; 4; 77
37,38,0.90443,0.97368,10; 11; 6; 37; 4; 20; 13; 38
26,40,0.6396,0.65,6; 22; 8; 26; 11; 7; 15; 40
32,33,0.95097,0.9697,9; 19; 8; 32; 20; 9; 13; 33
7,75,0.08686,0.09333,30; 19; 17; 7; 4; 4; 6; 75
18,23,0.84023,0.78261,10; 12; 22; 18; 21; 14; 21; 23
48,55,0.89963,0.87273,10; 5; 7; 48; 10; 10; 11; 55
10,21,0.46581,0.47619,15; 5; 25; 10; 9; 8; 14; 21
9,40,0.38251,0.225,18; 4; 26; 9; 17; 12; 5; 40
16,70,0.27466,0.22857,13; 16; 12; 16; 6; 6; 6; 70
58,74,0.76305,0.78378,11; 10; 9; 58; 6; 8; 5; 74
24,77,0.35877,0.31169,16; 10; 23; 24; 6; 5; 6; 77
6,66,0.15014,0.09091,8; 13; 19; 6; 3; 5; 8; 66
11,75,0.13009,0.14667,7; 16; 10; 11; 4; 4; 4; 75
14,30,0.41269,0.46667,17; 8; 24; 14; 7; 6; 11; 30
19,61,0.38141,0.31148,13; 22; 19; 19; 5; 5; 4; 61
75,77,0.95274,0.97403,6; 6; 5; 75; 5; 7; 4; 77
7,31,0.37394,0.22581,16; 8; 16; 7; 10; 19; 16; 31
35,69,0.49447,0.50725,20; 17; 4; 35; 9; 8; 6; 69
22,44,0.4862,0.5,10; 16; 6; 22; 5; 9; 15; 44
