ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
15,21,0.71168,0.71429,4; 14; 7; 15; 23; 18; 13; 21
7,76,0.09119,0.09211,17; 12; 12; 7; 7; 6; 7; 76
6,66,0.09179,0.09091,30; 14; 3; 6; 3; 5; 7; 66
34,46,0.72945,0.73913,21; 8; 18; 34; 16; 7; 8; 46
39,80,0.49568,0.4875,5; 15; 8; 39; 4; 5; 4; 80
7,78,0.13801,0.08974,8; 28; 8; 7; 3; 3; 4; 78
20,27,0.76982,0.74074,23; 4; 17; 20; 3; 12; 23; 27
11,26,0.47683,0.42308,6; 20; 24; 11; 12; 4; 3; 26
53,72,0.7345,0.73611,3; 12; 10; 53; 8; 8; 5; 72
17,85,0.21386,0.2,17; 4; 23; 17; 3; 4; 4; 85
10,68,0.14899,0.14706,10; 4; 14; 10; 4; 3; 3; 68
28,77,0.38345,0.36364,3; 19; 6; 28; 6; 3; 6; 77
14,54,0.26559,0.25926,25; 10; 3; 14; 12; 6; 6; 54
17,59,0.30044,0.28814,20; 22; 14; 17; 3; 12; 6; 59
7,75,0.11685,0.09333,24; 29; 21; 7; 5; 3; 5; 75
5,12,0.46442,0.41667,29; 31; 27; 5; 23; 19; 18; 12
48,76,0.63318,0.63158,4; 3; 14; 48; 3; 6; 6; 76
33,37,0.88318,0.89189,14; 4; 15; 33; 14; 15; 8; 37
9,55,0.18015,0.16364,15; 27; 7; 9; 13; 7; 6; 55
28,73,0.39362,0.38356,11; 15; 6; 28; 8; 4; 6; 73
8,51,0.18551,0.15686,14; 6; 29; 8; 8; 10; 13; 51
15,29,0.52383,0.51724,16; 19; 26; 15; 16; 20; 16; 29
11,67,0.16783,0.16418,29; 14; 20; 11; 4; 6; 7; 67
63,85,0.72609,0.74118,5; 3; 8; 63; 4; 3; 4; 85
23,44,0.54995,0.52273,11; 20; 14; 23; 13; 9; 8; 44
20,55,0.36822,0.36364,9; 26; 8; 20; 4; 11; 8; 55
22,85,0.26837,0.25882,4; 9; 17; 22; 4; 3; 4; 85
6,23,0.2645,0.26087,18; 10; 4; 6; 13; 15; 23; 23
21,59,0.37144,0.35593,6; 13; 7; 21; 5; 7; 4; 59
26,73,0.35658,0.35616,18; 24; 23; 26; 4; 5; 3; 73
38,73,0.53543,0.52055,13; 5; 5; 38; 8; 5; 3; 73
12,78,0.1772,0.15385,14; 18; 22; 12; 3; 3; 6; 78
30,58,0.52297,0.51724,4; 12; 12; 30; 4; 6; 11; 58
33,37,0.89654,0.89189,9; 6; 16; 33; 20; 13; 13; 37
37,50,0.73197,0.74,20; 3; 12; 37; 14; 13; 7; 50
6,69,0.12474,0.08696,20; 3; 15; 6; 3; 6; 5; 69
8,20,0.43219,0.4,6; 29; 3; 8; 10; 11; 20; 20
24,83,0.30107,0.28916,13; 14; 19; 24; 5; 4; 5; 83
67,75,0.88503,0.89333,9; 7; 4; 67; 7; 5; 4; 75
74,83,0.89376,0.89157,5; 5; 3; 74; 3; 3; 3; 83
51,73,0.70352,0.69863,4; 11; 11; 51; 6; 5; 3; 73
19,66,0.30087,0.28788,26; 26; 19; 19; 9; 6; 8; 66
18,45,0.41622,0.4,23; 13; 20; 18; 13; 17; 13; 45
37,71,0.5351,0.52113,4; 17; 14; 37; 5; 4; 3; 71
31,78,0.40506,0.39744,15; 7; 18; 31; 4; 4; 4; 78
28,74,0.38349,0.37838,20; 15; 23; 28; 4; 8; 6; 74
36,73,0.50334,0.49315,11; 20; 12; 36; 5; 8; 6; 73
53,72,0.73633,0.73611,4; 14; 13; 53; 4; 8; 7; 72
39,79,0.49757,0.49367,8; 19; 7; 39; 4; 5; 3; 79
9,62,0.17057,0.14516,28; 9; 11; 9; 11; 9; 6; 62
24,27,0.89252,0.88889,8; 4; 12; 24; 22; 22; 16; 27
7,77,0.09565,0.09091,30; 17; 27; 7; 3; 7; 4; 77
20,41,0.49406,0.4878,4; 14; 19; 20; 8; 7; 12; 41
8,31,0.24986,0.25806,15; 6; 22; 8; 17; 19; 14; 31
10,66,0.1742,0.15152,14; 6; 16; 10; 7; 9; 4; 66
14,20,0.71582,0.7,23; 11; 3; 14; 6; 15; 24; 20
57,64,0.88323,0.89062,11; 4; 9; 57; 3; 10; 9; 64
