ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,65,0.12096,0.32308,22; 17; 17; 21; 3; 9; 7; 65
67,82,0.06486,0.81707,4; 8; 10; 67; 4; 3; 5; 82
32,37,0.14941,0.86486,18; 4; 21; 32; 13; 16; 5; 37
28,34,0.15336,0.82353,5; 6; 11; 28; 6; 8; 3; 34
17,61,0.13145,0.27869,6; 11; 26; 17; 11; 6; 4; 61
18,54,0.13758,0.33333,10; 21; 6; 18; 13; 13; 5; 54
28,76,0.10333,0.36842,11; 14; 16; 28; 3; 4; 7; 76
26,78,0.10304,0.33333,5; 11; 9; 26; 4; 6; 6; 78
26,82,0.09561,0.31707,5; 13; 4; 26; 4; 4; 4; 82
19,68,0.11796,0.27941,9; 26; 12; 19; 7; 7; 10; 68
48,61,0.10956,0.78689,16; 4; 6; 48; 5; 7; 8; 61
22,80,0.10188,0.275,25; 22; 6; 22; 3; 5; 5; 80
44,77,0.09421,0.57143,15; 17; 14; 44; 6; 7; 6; 77
47,56,0.11814,0.83929,7; 14; 11; 47; 4; 3; 10; 56
36,74,0.10413,0.48649,4; 13; 5; 36; 6; 3; 6; 74
59,74,0.07896,0.7973,5; 3; 4; 59; 7; 4; 3; 74
20,66,0.12195,0.30303,5; 5; 17; 20; 5; 9; 10; 66
28,56,0.13038,0.5,14; 23; 23; 28; 5; 3; 3; 56
25,72,0.10958,0.34722,17; 24; 17; 25; 3; 7; 8; 72
34,69,0.10979,0.49275,6; 11; 8; 34; 6; 5; 6; 69
19,76,0.11239,0.25,13; 18; 21; 19; 5; 7; 7; 76
18,37,0.15419,0.48649,20; 26; 22; 18; 16; 14; 9; 37
10,35,0.15621,0.28571,17; 29; 5; 10; 8; 18; 21; 35
36,44,0.14499,0.81818,10; 20; 14; 36; 16; 17; 15; 44
12,26,0.15588,0.46154,17; 9; 6; 12; 20; 19; 14; 26
25,85,0.09404,0.29412,22; 5; 18; 25; 3; 4; 3; 85
17,60,0.12995,0.28333,16; 26; 18; 17; 10; 6; 12; 60
9,11,0.16325,0.81818,14; 5; 9; 9; 17; 18; 4; 11
17,60,0.13264,0.28333,24; 3; 20; 17; 5; 11; 4; 60
20,82,0.09947,0.2439,7; 5; 19; 20; 3; 3; 4; 82
39,84,0.09029,0.46429,10; 12; 14; 39; 3; 3; 3; 84
27,32,0.14884,0.84375,22; 21; 11; 27; 6; 12; 14; 32
13,26,0.15705,0.5,17; 20; 23; 13; 3; 4; 3; 26
58,69,0.08321,0.84058,12; 13; 4; 58; 4; 5; 8; 69
8,29,0.15263,0.27586,27; 8; 16; 8; 14; 16; 18; 29
8,25,0.15723,0.32,29; 27; 5; 8; 20; 22; 20; 25
30,53,0.13284,0.56604,10; 19; 13; 30; 3; 8; 13; 53
61,77,0.07239,0.79221,3; 4; 6; 61; 7; 3; 6; 77
22,77,0.10313,0.28571,12; 11; 20; 22; 4; 3; 7; 77
12,48,0.15078,0.25,8; 20; 9; 12; 12; 6; 13; 48
46,55,0.11909,0.83636,10; 14; 9; 46; 10; 5; 6; 55
45,57,0.11937,0.78947,7; 7; 8; 45; 7; 12; 13; 57
8,16,0.15266,0.5,9; 12; 9; 8; 25; 9; 23; 16
28,81,0.09679,0.34568,7; 19; 4; 28; 3; 4; 5; 81
15,62,0.13048,0.24194,23; 8; 6; 15; 8; 4; 12; 62
26,78,0.09927,0.33333,21; 14; 21; 26; 4; 5; 6; 78
27,34,0.14991,0.79412,23; 3; 9; 27; 4; 16; 17; 34
19,52,0.14273,0.36538,13; 10; 18; 19; 8; 7; 13; 52
26,57,0.12786,0.45614,12; 9; 18; 26; 10; 4; 6; 57
7,28,0.1461,0.25,13; 13; 5; 7; 22; 17; 21; 28
9,31,0.15465,0.29032,26; 6; 17; 9; 6; 7; 9; 31
24,49,0.14202,0.4898,15; 12; 7; 24; 5; 16; 15; 49
19,38,0.15512,0.5,11; 15; 8; 19; 11; 19; 16; 38
30,65,0.11782,0.46154,13; 17; 13; 30; 6; 6; 11; 65
61,76,0.07379,0.80263,6; 5; 10; 61; 4; 4; 4; 76
9,30,0.15764,0.3,27; 7; 18; 9; 5; 21; 17; 30
34,74,0.10423,0.45946,19; 7; 7; 34; 8; 4; 7; 74
14,48,0.15009,0.29167,24; 7; 22; 14; 8; 15; 3; 48
38,45,0.14414,0.84444,10; 17; 5; 38; 10; 15; 17; 45
18,36,0.15565,0.5,7; 4; 15; 18; 13; 4; 6; 36
69,82,0.06389,0.84146,5; 9; 4; 69; 5; 3; 3; 82
14,42,0.15393,0.33333,11; 4; 16; 14; 8; 8; 11; 42
35,44,0.14279,0.79545,7; 20; 4; 35; 13; 18; 5; 44
14,40,0.1593,0.35,21; 12; 17; 14; 17; 7; 15; 40
30,81,0.09824,0.37037,15; 5; 16; 30; 5; 4; 4; 81
63,79,0.06906,0.79747,4; 9; 9; 63; 3; 3; 6; 79
17,72,0.11911,0.23611,6; 12; 15; 17; 6; 3; 3; 72
53,65,0.09587,0.81538,9; 14; 5; 53; 7; 3; 4; 65
20,60,0.12933,0.33333,25; 24; 17; 20; 5; 5; 9; 60
34,74,0.10397,0.45946,15; 20; 17; 34; 8; 5; 6; 74
41,51,0.13346,0.80392,17; 9; 15; 41; 4; 9; 15; 51
66,82,0.06642,0.80488,3; 8; 3; 66; 5; 4; 3; 82
29,52,0.13712,0.55769,18; 5; 3; 29; 3; 13; 9; 52
22,60,0.13108,0.36667,18; 11; 20; 22; 5; 12; 12; 60
18,60,0.1304,0.3,17; 16; 13; 18; 10; 12; 10; 60
36,72,0.10787,0.5,7; 10; 12; 36; 4; 6; 3; 72
62,74,0.07492,0.83784,12; 11; 5; 62; 8; 8; 3; 74
13,41,0.15727,0.31707,20; 14; 11; 13; 19; 4; 11; 41
16,35,0.15599,0.45714,27; 15; 12; 16; 3; 9; 12; 35
7,14,0.15154,0.5,4; 23; 30; 7; 20; 27; 6; 14
20,83,0.10307,0.24096,5; 4; 10; 20; 4; 3; 5; 83
9,28,0.15463,0.32143,13; 6; 4; 9; 5; 18; 8; 28
15,50,0.14097,0.3,21; 16; 10; 15; 7; 6; 8; 50
12,40,0.15075,0.3,4; 4; 16; 12; 16; 4; 12; 40
7,22,0.14438,0.31818,24; 30; 23; 7; 20; 16; 21; 22
26,75,0.10799,0.34667,21; 13; 18; 26; 5; 6; 5; 75
67,82,0.06528,0.81707,4; 7; 4; 67; 5; 3; 5; 82
38,78,0.10053,0.48718,8; 3; 19; 38; 5; 5; 5; 78
18,52,0.13953,0.34615,8; 16; 24; 18; 10; 3; 7; 52
33,68,0.11465,0.48529,9; 15; 9; 33; 8; 3; 9; 68
13,44,0.15231,0.29545,25; 20; 3; 13; 12; 15; 12; 44
48,85,0.08204,0.56471,3; 4; 7; 48; 3; 4; 4; 85
25,45,0.14519,0.55556,20; 19; 3; 25; 13; 14; 6; 45
70,85,0.06111,0.82353,6; 4; 5; 70; 4; 3; 3; 85
24,84,0.09358,0.28571,3; 15; 7; 24; 3; 3; 4; 84
48,57,0.11311,0.84211,7; 16; 4; 48; 6; 10; 12; 57
27,55,0.13134,0.49091,15; 23; 22; 27; 4; 5; 10; 55
14,47,0.1493,0.29787,6; 12; 3; 14; 8; 11; 8; 47
38,78,0.10065,0.48718,3; 8; 18; 38; 5; 6; 3; 78
12,37,0.15694,0.32432,9; 3; 11; 12; 17; 12; 5; 37
26,71,0.11053,0.3662,18; 16; 13; 26; 8; 5; 9; 71
32,64,0.11933,0.5,6; 13; 22; 32; 8; 7; 7; 64
22,59,0.12907,0.37288,15; 19; 23; 22; 8; 10; 4; 59
44,78,0.0921,0.5641,11; 15; 18; 44; 5; 3; 5; 78
20,66,0.12137,0.30303,25; 22; 25; 20; 5; 8; 8; 66
16,53,0.14212,0.30189,21; 18; 17; 16; 11; 11; 13; 53
15,19,0.15923,0.78947,13; 4; 23; 15; 4; 6; 14; 19
35,72,0.10667,0.48611,13; 10; 10; 35; 6; 6; 8; 72
46,82,0.08653,0.56098,3; 5; 11; 46; 5; 4; 5; 82
44,55,0.1237,0.8,12; 3; 10; 44; 8; 11; 8; 55
27,47,0.14261,0.57447,9; 11; 5; 27; 10; 15; 6; 47
21,43,0.14996,0.48837,25; 23; 20; 21; 11; 18; 4; 43
55,70,0.08705,0.78571,4; 14; 8; 55; 7; 8; 8; 70
