ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
17,64,0.34075,0.26562,17; 27; 27; 15; 64; 6; 5; 7
21,26,0.5377,0.80769,21; 24; 21; 22; 26; 14; 18; 17
30,32,0.55281,0.9375,30; 8; 21; 11; 32; 11; 13; 20
48,53,0.94512,0.90566,48; 16; 13; 16; 53; 6; 10; 10
15,82,0.30227,0.18293,15; 22; 4; 17; 82; 4; 4; 5
44,63,0.76948,0.69841,44; 5; 12; 14; 63; 9; 5; 3
40,70,0.78105,0.57143,40; 19; 13; 8; 70; 3; 8; 7
43,48,0.84139,0.89583,43; 17; 18; 7; 48; 11; 7; 7
25,31,0.52607,0.80645,25; 13; 14; 19; 31; 6; 6; 15
47,64,0.88895,0.73438,47; 13; 3; 16; 64; 11; 3; 3
51,53,1.00281,0.96226,51; 10; 11; 12; 53; 8; 12; 11
27,49,0.53488,0.55102,27; 15; 18; 18; 49; 10; 6; 16
12,42,0.27124,0.28571,12; 24; 17; 18; 42; 12; 15; 9
28,31,0.52602,0.90323,28; 22; 17; 10; 31; 7; 13; 4
12,82,0.22008,0.14634,12; 23; 15; 4; 82; 4; 4; 4
31,32,0.55774,0.96875,31; 19; 3; 17; 32; 13; 7; 14
21,26,0.50325,0.80769,21; 7; 9; 10; 26; 21; 13; 5
20,64,0.37205,0.3125,20; 3; 13; 24; 64; 8; 3; 7
39,63,0.73993,0.61905,39; 3; 11; 13; 63; 6; 4; 3
21,26,0.52094,0.80769,21; 25; 21; 12; 26; 20; 10; 8
18,70,0.3782,0.25714,18; 25; 25; 14; 70; 6; 8; 5
56,64,0.97893,0.875,56; 5; 10; 12; 64; 8; 9; 5
5,32,0.34836,0.15625,5; 26; 21; 30; 32; 10; 11; 16
19,64,0.38029,0.29688,19; 4; 18; 23; 64; 3; 4; 8
18,75,0.35308,0.24,18; 12; 3; 13; 75; 4; 6; 3
54,75,0.93052,0.72,54; 9; 11; 5; 75; 4; 4; 4
10,32,0.50785,0.3125,10; 8; 8; 8; 32; 19; 20; 15
35,64,0.68732,0.54688,35; 11; 5; 14; 64; 5; 5; 8
16,48,0.35188,0.33333,16; 5; 23; 13; 48; 5; 4; 6
9,10,0.6913,0.9,9; 14; 4; 22; 10; 5; 9; 7
35,77,0.65308,0.45455,35; 11; 20; 14; 77; 6; 5; 6
9,48,0.17934,0.1875,9; 3; 20; 3; 48; 14; 13; 9
13,31,0.37423,0.41935,13; 4; 24; 22; 31; 10; 19; 12
29,64,0.53331,0.45312,29; 23; 13; 19; 64; 5; 11; 9
6,10,0.77959,0.6,6; 19; 24; 13; 10; 16; 18; 17
8,10,0.68243,0.8,8; 22; 29; 25; 10; 22; 18; 26
30,75,0.54924,0.4,30; 6; 4; 20; 75; 3; 3; 3
26,42,0.48895,0.61905,26; 21; 5; 7; 42; 9; 4; 6
65,75,0.90802,0.86667,65; 5; 5; 3; 75; 6; 4; 4
6,82,0.12193,0.07317,6; 5; 13; 3; 82; 3; 3; 3
8,26,0.44309,0.30769,8; 11; 8; 15; 26; 24; 3; 18
72,78,0.82125,0.92308,72; 8; 4; 7; 78; 3; 5; 3
52,53,1.03168,0.98113,52; 15; 7; 7; 53; 9; 13; 8
60,77,0.88932,0.77922,60; 7; 6; 11; 77; 7; 4; 4
64,70,0.91993,0.91429,64; 9; 4; 10; 70; 9; 9; 8
33,70,0.65852,0.47143,33; 13; 12; 12; 70; 8; 8; 9
31,42,0.55895,0.7381,31; 20; 9; 15; 42; 14; 11; 5
9,31,0.41456,0.29032,9; 8; 12; 14; 31; 10; 20; 22
24,49,0.47761,0.4898,24; 15; 24; 19; 49; 3; 5; 5
6,9,0.78369,0.66667,6; 26; 12; 7; 9; 3; 5; 16
10,42,0.26494,0.2381,10; 11; 12; 10; 42; 11; 4; 18
6,9,0.78672,0.66667,6; 8; 19; 6; 9; 14; 15; 29
46,63,0.88541,0.73016,46; 12; 17; 12; 63; 6; 4; 8
9,48,0.17835,0.1875,9; 25; 8; 26; 48; 8; 4; 10
40,53,0.77612,0.75472,40; 5; 8; 13; 53; 8; 4; 8
13,32,0.50568,0.40625,13; 15; 26; 4; 32; 6; 21; 7
10,42,0.23337,0.2381,10; 17; 13; 15; 42; 15; 18; 16
12,75,0.25749,0.16,12; 24; 25; 16; 75; 7; 4; 3
