ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
41,56,0.16665,0.73214,41; 14; 16; 12; 56; 8; 9; 7
67,73,0.08232,0.91781,67; 10; 9; 10; 73; 6; 4; 4
7,10,0.17961,0.7,7; 15; 16; 6; 10; 11; 21; 10
31,80,0.15161,0.3875,31; 17; 7; 8; 80; 6; 4; 5
30,46,0.24362,0.65217,30; 16; 5; 10; 46; 16; 14; 7
30,49,0.23106,0.61224,30; 13; 8; 22; 49; 16; 3; 9
41,66,0.1413,0.62121,41; 7; 9; 17; 66; 8; 7; 6
27,61,0.21714,0.44262,27; 9; 23; 11; 61; 8; 7; 5
55,75,0.09557,0.73333,55; 4; 10; 6; 75; 7; 3; 5
65,81,0.07765,0.80247,65; 8; 3; 8; 81; 4; 3; 4
8,83,0.09598,0.09639,8; 3; 27; 28; 83; 4; 4; 5
7,16,0.23511,0.4375,7; 16; 29; 27; 16; 12; 8; 9
26,42,0.27251,0.61905,26; 11; 7; 23; 42; 6; 13; 9
27,29,0.30535,0.93103,27; 11; 6; 16; 29; 11; 13; 20
8,13,0.23303,0.61538,8; 7; 23; 3; 13; 3; 14; 13
11,70,0.15857,0.15714,11; 18; 26; 9; 70; 9; 6; 9
11,33,0.26481,0.33333,11; 10; 17; 5; 33; 5; 15; 9
43,70,0.12833,0.61429,43; 8; 15; 13; 70; 3; 3; 4
16,48,0.25514,0.33333,16; 12; 8; 10; 48; 5; 5; 3
18,29,0.30559,0.62069,18; 11; 11; 22; 29; 22; 8; 21
23,38,0.28132,0.60526,23; 17; 13; 12; 38; 19; 19; 4
21,53,0.24658,0.39623,21; 23; 22; 23; 53; 12; 3; 11
6,43,0.13898,0.13953,6; 15; 13; 13; 43; 15; 18; 11
9,27,0.25632,0.33333,9; 25; 28; 17; 27; 18; 12; 5
57,61,0.10949,0.93443,57; 5; 9; 4; 61; 3; 7; 10
22,57,0.23741,0.38596,22; 25; 8; 17; 57; 7; 12; 5
34,77,0.14551,0.44156,34; 3; 4; 12; 77; 4; 4; 7
42,58,0.15706,0.72414,42; 6; 18; 8; 58; 10; 4; 7
7,45,0.15436,0.15556,7; 21; 19; 14; 45; 10; 13; 13
43,66,0.13399,0.65152,43; 17; 12; 10; 66; 3; 10; 7
29,73,0.17638,0.39726,29; 11; 17; 16; 73; 7; 8; 5
35,80,0.14136,0.4375,35; 5; 10; 16; 80; 5; 3; 3
10,64,0.15364,0.15625,10; 27; 5; 10; 64; 5; 5; 4
28,63,0.20797,0.44444,28; 10; 12; 4; 63; 7; 3; 3
52,70,0.10644,0.74286,52; 10; 7; 3; 70; 4; 5; 9
13,83,0.1555,0.15663,13; 13; 13; 13; 83; 5; 5; 5
75,80,0.07095,0.9375,75; 4; 7; 3; 80; 6; 3; 5
24,37,0.28265,0.64865,24; 20; 5; 22; 37; 14; 4; 15
