ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,47,0.35166,0.14894,7; 25; 3; 15; 47; 5; 6; 17
25,84,0.34231,0.29762,25; 10; 5; 5; 84; 3; 3; 3
13,20,0.42039,0.65,13; 10; 11; 12; 20; 8; 6; 11
12,40,0.3574,0.3,12; 27; 21; 15; 40; 10; 16; 3
41,47,0.51035,0.87234,41; 18; 4; 9; 47; 13; 11; 6
75,77,0.34283,0.97403,75; 6; 5; 4; 77; 7; 7; 7
67,69,0.36344,0.97101,67; 7; 3; 9; 69; 3; 8; 8
10,52,0.34915,0.19231,10; 17; 10; 13; 52; 11; 9; 4
34,71,0.46008,0.47887,34; 3; 9; 11; 71; 3; 7; 6
5,56,0.35432,0.08929,5; 9; 18; 23; 56; 12; 10; 13
5,53,0.35219,0.09434,5; 12; 25; 26; 53; 5; 10; 9
34,65,0.48167,0.52308,34; 17; 20; 21; 65; 8; 4; 6
19,61,0.36458,0.31148,19; 8; 20; 3; 61; 7; 4; 4
17,75,0.35543,0.22667,17; 16; 17; 19; 75; 6; 4; 4
16,83,0.33843,0.19277,16; 3; 5; 27; 83; 3; 3; 4
11,73,0.34268,0.15068,11; 13; 24; 27; 73; 5; 3; 3
31,62,0.47836,0.5,31; 19; 16; 4; 62; 3; 6; 4
75,77,0.34169,0.97403,75; 5; 5; 5; 77; 5; 4; 7
15,81,0.34829,0.18519,15; 16; 12; 10; 81; 5; 4; 3
30,31,0.55501,0.96774,30; 15; 17; 20; 31; 20; 14; 21
42,54,0.48372,0.77778,42; 11; 6; 10; 54; 8; 6; 6
33,66,0.46936,0.5,33; 5; 21; 18; 66; 7; 8; 5
8,12,0.37888,0.66667,8; 12; 18; 6; 12; 12; 16; 8
28,42,0.52563,0.66667,28; 5; 8; 20; 42; 15; 4; 5
60,69,0.38503,0.86957,60; 12; 5; 9; 69; 3; 5; 5
45,77,0.40097,0.58442,45; 8; 8; 17; 77; 6; 4; 3
34,39,0.54247,0.87179,34; 5; 9; 11; 39; 7; 3; 10
72,83,0.33379,0.86747,72; 8; 6; 4; 83; 5; 3; 4
68,78,0.35079,0.87179,68; 4; 10; 3; 78; 3; 4; 3
40,78,0.41692,0.51282,40; 13; 6; 15; 78; 4; 6; 3
63,65,0.3866,0.96923,63; 6; 6; 10; 65; 7; 7; 11
9,30,0.36765,0.3,9; 8; 10; 20; 30; 17; 7; 17
30,41,0.54151,0.73171,30; 19; 17; 21; 41; 14; 9; 15
40,69,0.44984,0.57971,40; 6; 6; 8; 69; 5; 8; 8
17,74,0.35587,0.22973,17; 8; 24; 17; 74; 3; 4; 3
7,77,0.33283,0.09091,7; 11; 8; 28; 77; 4; 4; 3
12,52,0.353,0.23077,12; 14; 28; 11; 52; 9; 9; 7
13,26,0.42542,0.5,13; 19; 6; 11; 26; 21; 24; 9
13,68,0.35081,0.19118,13; 12; 4; 17; 68; 7; 10; 7
38,39,0.53492,0.97436,38; 18; 4; 13; 39; 9; 9; 3
24,51,0.45543,0.47059,24; 23; 3; 9; 51; 9; 13; 12
14,28,0.4388,0.5,14; 17; 19; 4; 28; 18; 9; 3
22,38,0.49901,0.57895,22; 5; 6; 22; 38; 16; 17; 13
6,66,0.34332,0.09091,6; 4; 15; 13; 66; 8; 8; 6
13,56,0.35617,0.23214,13; 7; 6; 24; 56; 10; 14; 3
18,61,0.36488,0.29508,18; 19; 20; 22; 61; 5; 10; 6
23,77,0.34985,0.2987,23; 23; 6; 6; 77; 6; 7; 6
31,32,0.55732,0.96875,31; 14; 13; 22; 32; 20; 20; 11
27,57,0.45996,0.47368,27; 16; 6; 12; 57; 3; 12; 6
