ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
33,68,0.49088,0.48529,7; 4; 4; 33; 3; 5; 9; 68
12,61,0.1574,0.19672,6; 24; 22; 12; 5; 11; 9; 61
20,52,0.49699,0.38462,10; 10; 6; 20; 9; 11; 10; 52
7,70,0.09927,0.1,4; 5; 28; 7; 4; 4; 8; 70
49,55,0.57855,0.89091,9; 8; 10; 49; 3; 9; 6; 55
51,65,0.72214,0.78462,5; 5; 3; 51; 3; 4; 9; 65
8,31,0.35619,0.25806,5; 27; 22; 8; 6; 21; 14; 31
53,75,0.61691,0.70667,12; 11; 8; 53; 7; 4; 7; 75
11,42,0.39367,0.2619,11; 7; 4; 11; 10; 11; 9; 42
46,62,0.55712,0.74194,14; 4; 5; 46; 4; 11; 5; 62
16,23,0.46472,0.69565,24; 16; 24; 16; 16; 19; 24; 23
14,69,0.1222,0.2029,28; 26; 20; 14; 8; 6; 9; 69
7,69,0.11424,0.10145,14; 4; 5; 7; 8; 4; 6; 69
34,66,0.53134,0.51515,15; 3; 15; 34; 5; 10; 7; 66
14,18,0.44951,0.77778,4; 11; 11; 14; 4; 23; 11; 18
36,73,0.49507,0.49315,14; 3; 20; 36; 7; 8; 3; 73
24,64,0.45674,0.375,5; 20; 14; 24; 7; 8; 5; 64
32,81,0.50084,0.39506,16; 3; 15; 32; 5; 5; 5; 81
33,79,0.47042,0.41772,7; 19; 21; 33; 5; 3; 5; 79
14,48,0.43958,0.29167,8; 15; 3; 14; 10; 4; 14; 48
33,67,0.49591,0.49254,5; 15; 13; 33; 6; 10; 3; 67
48,69,0.58456,0.69565,10; 8; 8; 48; 6; 8; 4; 69
26,65,0.48035,0.4,22; 12; 14; 26; 4; 10; 6; 65
16,55,0.35262,0.29091,22; 8; 10; 16; 6; 7; 4; 55
54,76,0.67241,0.71053,4; 7; 6; 54; 6; 3; 3; 76
32,84,0.49791,0.38095,17; 9; 3; 32; 4; 4; 3; 84
6,63,0.07546,0.09524,16; 3; 29; 6; 3; 11; 3; 63
24,34,0.51406,0.70588,14; 24; 16; 24; 3; 3; 5; 34
21,30,0.49513,0.7,23; 19; 13; 21; 21; 5; 12; 30
62,79,0.90693,0.78481,4; 6; 9; 62; 6; 6; 4; 79
34,65,0.50689,0.52308,13; 16; 5; 34; 8; 10; 10; 65
6,39,0.33919,0.15385,13; 21; 14; 6; 15; 11; 17; 39
20,27,0.51524,0.74074,19; 13; 10; 20; 16; 12; 12; 27
10,61,0.09753,0.16393,26; 7; 10; 10; 11; 11; 11; 61
17,23,0.47538,0.73913,15; 17; 19; 17; 13; 17; 11; 23
30,58,0.50802,0.51724,17; 18; 3; 30; 9; 7; 13; 58
7,80,0.09926,0.0875,4; 30; 8; 7; 5; 6; 6; 80
10,14,0.25289,0.71429,28; 14; 26; 10; 24; 13; 28; 14
28,74,0.49058,0.37838,4; 6; 14; 28; 8; 3; 8; 74
60,84,0.77771,0.71429,10; 3; 5; 60; 4; 4; 4; 84
16,82,0.21887,0.19512,9; 8; 25; 16; 3; 5; 3; 82
42,81,0.50098,0.51852,8; 14; 7; 42; 5; 4; 5; 81
59,84,0.85833,0.70238,3; 12; 10; 59; 4; 3; 3; 84
5,32,0.34879,0.15625,17; 7; 5; 5; 5; 11; 4; 32
70,79,0.96489,0.88608,5; 8; 9; 70; 5; 6; 4; 79
13,45,0.33095,0.28889,5; 24; 4; 13; 5; 8; 14; 45
13,25,0.38327,0.52,18; 17; 16; 13; 20; 3; 23; 25
29,80,0.49753,0.3625,10; 11; 13; 29; 3; 5; 4; 80
17,83,0.23328,0.20482,19; 23; 12; 17; 5; 5; 5; 83
7,73,0.08902,0.09589,12; 25; 12; 7; 8; 8; 7; 73
72,81,0.9637,0.88889,3; 4; 8; 72; 5; 5; 3; 81
12,73,0.1071,0.16438,25; 10; 26; 12; 3; 5; 4; 73
31,60,0.51136,0.51667,3; 11; 10; 31; 8; 11; 9; 60
45,61,0.53232,0.7377,10; 5; 8; 45; 6; 5; 10; 61
32,65,0.51799,0.49231,21; 16; 9; 32; 4; 4; 6; 65
9,61,0.13741,0.14754,13; 7; 12; 9; 3; 12; 4; 61
31,74,0.48741,0.41892,15; 8; 13; 31; 8; 6; 7; 74
40,81,0.49378,0.49383,10; 12; 17; 40; 5; 4; 3; 81
30,71,0.47972,0.42254,14; 13; 18; 30; 8; 7; 9; 71
32,51,0.49471,0.62745,6; 22; 10; 32; 9; 5; 14; 51
37,76,0.50639,0.48684,14; 4; 17; 37; 4; 5; 7; 76
12,81,0.14129,0.14815,7; 24; 8; 12; 3; 3; 4; 81
26,62,0.48658,0.41935,13; 22; 5; 26; 8; 6; 12; 62
36,46,0.53086,0.78261,20; 9; 8; 36; 8; 14; 7; 46
5,54,0.10212,0.09259,4; 27; 25; 5; 11; 7; 8; 54
47,53,0.54199,0.88679,7; 6; 8; 47; 11; 4; 9; 53
11,73,0.1072,0.15068,25; 22; 29; 11; 7; 7; 5; 73
7,35,0.36346,0.2,19; 6; 27; 7; 18; 9; 19; 35
14,69,0.31972,0.2029,9; 14; 14; 14; 4; 4; 7; 69
30,79,0.48427,0.37975,9; 11; 20; 30; 3; 3; 3; 79
43,83,0.51067,0.51807,15; 12; 17; 43; 4; 5; 5; 83
36,51,0.57846,0.70588,20; 7; 15; 36; 15; 15; 9; 51
17,59,0.24959,0.28814,5; 13; 21; 17; 7; 4; 13; 59
37,75,0.49462,0.49333,13; 5; 17; 37; 7; 5; 4; 75
41,58,0.52668,0.7069,13; 17; 17; 41; 10; 11; 7; 58
6,69,0.10385,0.08696,10; 16; 13; 6; 6; 4; 5; 69
50,79,0.62695,0.63291,9; 3; 15; 50; 6; 3; 3; 79
35,47,0.57478,0.74468,19; 18; 13; 35; 14; 13; 16; 47
12,81,0.12441,0.14815,13; 20; 19; 12; 5; 5; 3; 81
25,70,0.41564,0.35714,4; 10; 11; 25; 8; 5; 6; 70
28,54,0.30598,0.51852,10; 18; 20; 28; 8; 9; 13; 54
45,61,0.64446,0.7377,15; 8; 14; 45; 8; 11; 6; 61
23,79,0.37602,0.29114,21; 18; 9; 23; 3; 5; 6; 79
20,68,0.4379,0.29412,9; 10; 22; 20; 5; 4; 4; 68
46,73,0.51917,0.63014,13; 7; 16; 46; 5; 4; 7; 73
45,58,0.52587,0.77586,14; 11; 4; 45; 8; 8; 10; 58
31,60,0.52788,0.51667,19; 18; 20; 31; 3; 12; 12; 60
5,8,0.15733,0.625,20; 31; 12; 5; 28; 14; 17; 8
