ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
50,81,0.60125,0.61728,8; 50; 33; 34; 13; 58; 81; 66; 52; 34
56,76,0.71778,0.73684,64; 56; 40; 76; 66; 78; 76; 80; 36; 71
12,13,0.74566,0.92308,26; 12; 76; 73; 59; 72; 13; 70; 41; 12
42,58,0.70713,0.72414,84; 42; 49; 14; 12; 7; 58; 79; 26; 29
46,74,0.61407,0.62162,73; 46; 68; 36; 24; 45; 74; 16; 7; 76
28,39,0.70482,0.71795,59; 28; 63; 47; 70; 9; 39; 17; 66; 44
35,44,0.75722,0.79545,28; 35; 82; 63; 41; 5; 44; 23; 13; 25
60,82,0.70878,0.73171,78; 60; 65; 20; 40; 59; 82; 76; 46; 47
29,31,0.82367,0.93548,62; 29; 34; 17; 75; 45; 31; 76; 51; 24
8,84,0.10275,0.09524,49; 8; 11; 39; 62; 35; 84; 73; 82; 51
20,31,0.63292,0.64516,29; 20; 61; 31; 70; 63; 31; 57; 70; 27
71,77,0.93486,0.92208,65; 71; 63; 49; 58; 7; 77; 53; 46; 12
11,17,0.65927,0.64706,22; 11; 78; 64; 66; 34; 17; 34; 48; 13
7,21,0.34031,0.33333,77; 7; 45; 28; 69; 7; 21; 35; 23; 24
20,51,0.39031,0.39216,47; 20; 11; 17; 84; 18; 51; 69; 74; 82
21,30,0.69908,0.7,7; 21; 31; 59; 10; 23; 30; 85; 48; 22
28,39,0.71312,0.71795,47; 28; 64; 55; 37; 12; 39; 71; 43; 18
51,71,0.68286,0.71831,25; 51; 64; 43; 34; 27; 71; 45; 36; 49
24,62,0.38955,0.3871,30; 24; 77; 26; 40; 18; 62; 28; 42; 51
39,48,0.7823,0.8125,58; 39; 81; 8; 33; 29; 48; 6; 32; 55
31,44,0.66814,0.70455,85; 31; 53; 69; 31; 60; 44; 68; 57; 56
76,82,0.96797,0.92683,70; 76; 50; 7; 16; 25; 82; 55; 78; 35
51,54,0.86375,0.94444,20; 51; 9; 48; 18; 7; 54; 47; 53; 25
32,83,0.38029,0.38554,85; 32; 75; 42; 47; 38; 83; 9; 58; 76
29,36,0.75878,0.80556,40; 29; 27; 42; 25; 62; 36; 67; 12; 64
15,38,0.38757,0.39474,31; 15; 76; 15; 32; 68; 38; 63; 35; 18
17,21,0.7373,0.80952,6; 17; 33; 80; 51; 14; 21; 55; 27; 32
29,75,0.37995,0.38667,74; 29; 60; 75; 23; 69; 75; 20; 40; 16
67,73,0.92132,0.91781,40; 67; 20; 68; 26; 31; 73; 12; 51; 28
27,29,0.81008,0.93103,26; 27; 27; 40; 48; 44; 29; 34; 52; 66
35,57,0.58021,0.61404,13; 35; 75; 85; 78; 70; 57; 18; 27; 84
45,49,0.83135,0.91837,38; 45; 83; 71; 65; 25; 49; 65; 16; 26
14,20,0.66799,0.7,10; 14; 76; 17; 59; 47; 20; 78; 25; 6
12,30,0.39183,0.4,28; 12; 52; 69; 44; 30; 30; 77; 58; 41
17,21,0.74969,0.80952,5; 17; 54; 39; 75; 39; 21; 64; 12; 40
43,69,0.63166,0.62319,67; 43; 85; 81; 19; 66; 69; 48; 37; 85
21,48,0.41122,0.4375,69; 21; 9; 79; 23; 51; 48; 52; 80; 66
51,73,0.68068,0.69863,79; 51; 84; 35; 68; 70; 73; 42; 70; 13
43,59,0.69052,0.72881,34; 43; 39; 54; 39; 40; 59; 12; 57; 34
56,70,0.78102,0.8,10; 56; 44; 85; 27; 54; 70; 67; 26; 56
49,66,0.72249,0.74242,56; 49; 70; 21; 58; 51; 66; 37; 5; 50
48,67,0.67984,0.71642,63; 48; 28; 33; 77; 27; 67; 18; 74; 60
39,54,0.72695,0.72222,58; 39; 68; 73; 70; 52; 54; 41; 27; 48
8,20,0.37736,0.4,24; 8; 44; 36; 9; 82; 20; 75; 13; 7
28,63,0.42027,0.44444,38; 28; 21; 54; 60; 71; 63; 73; 80; 69
62,67,0.90387,0.92537,53; 62; 54; 57; 5; 14; 67; 70; 56; 59
9,66,0.13005,0.13636,21; 9; 48; 66; 39; 44; 66; 55; 69; 78
34,84,0.39225,0.40476,47; 34; 13; 40; 30; 80; 84; 58; 76; 77
54,59,0.85485,0.91525,20; 54; 63; 19; 48; 74; 59; 54; 61; 53
75,81,0.95469,0.92593,53; 75; 15; 9; 27; 70; 81; 51; 29; 36
37,46,0.77022,0.80435,74; 37; 82; 83; 76; 46; 46; 76; 30; 71
28,70,0.38262,0.4,8; 28; 29; 85; 48; 40; 70; 18; 23; 61
7,70,0.10856,0.1,77; 7; 38; 32; 83; 9; 70; 31; 20; 12
51,78,0.63812,0.65385,72; 51; 56; 29; 43; 40; 78; 26; 75; 39
32,83,0.39398,0.38554,72; 32; 64; 12; 63; 25; 83; 29; 32; 74
6,61,0.10681,0.09836,41; 6; 60; 34; 67; 32; 61; 56; 79; 26
34,47,0.73066,0.7234,40; 34; 28; 69; 33; 58; 47; 21; 64; 18
10,73,0.12881,0.13699,61; 10; 28; 25; 24; 30; 73; 73; 84; 43
7,16,0.4764,0.4375,59; 7; 30; 12; 78; 85; 16; 59; 69; 65
10,30,0.33979,0.33333,23; 10; 58; 56; 22; 77; 30; 11; 48; 82
15,46,0.32218,0.32609,17; 15; 11; 6; 32; 18; 46; 5; 69; 63
24,39,0.60378,0.61538,45; 24; 18; 54; 78; 7; 39; 50; 18; 14
23,70,0.33433,0.32857,13; 23; 83; 59; 32; 74; 70; 27; 75; 58
24,30,0.75479,0.8,47; 24; 34; 76; 67; 77; 30; 59; 7; 41
26,42,0.61665,0.61905,81; 26; 32; 75; 24; 33; 42; 19; 76; 67
27,81,0.35191,0.33333,45; 27; 61; 62; 41; 72; 81; 66; 35; 23
60,83,0.70792,0.72289,52; 60; 26; 65; 74; 11; 83; 7; 71; 45
49,80,0.59664,0.6125,83; 49; 72; 69; 55; 68; 80; 31; 80; 76
33,45,0.71598,0.73333,85; 33; 79; 12; 16; 53; 45; 64; 7; 50
