ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
53,72,0.74879,0.73611,53; 3; 9; 10; 72; 5; 5; 4
35,57,0.67046,0.61404,35; 17; 14; 3; 57; 5; 7; 5
6,9,0.67259,0.66667,6; 26; 24; 22; 9; 28; 24; 14
8,32,0.75344,0.25,8; 9; 25; 10; 32; 8; 13; 3
39,41,0.73436,0.95122,39; 14; 6; 8; 41; 4; 16; 16
8,9,0.85972,0.88889,8; 11; 8; 7; 9; 18; 10; 4
64,68,0.75965,0.94118,64; 8; 11; 3; 68; 9; 3; 6
19,40,0.56155,0.475,19; 14; 23; 12; 40; 17; 15; 7
34,62,0.6636,0.54839,34; 19; 7; 3; 62; 9; 6; 3
8,45,0.82602,0.17778,8; 14; 15; 30; 45; 3; 7; 16
18,28,0.66547,0.64286,18; 18; 6; 22; 28; 15; 18; 5
39,57,0.68602,0.68421,39; 16; 13; 10; 57; 13; 6; 11
26,28,0.69209,0.92857,26; 4; 7; 22; 28; 3; 7; 15
8,9,0.88314,0.88889,8; 11; 13; 6; 9; 9; 16; 25
46,58,0.74819,0.7931,46; 3; 3; 4; 58; 11; 10; 13
5,9,0.55869,0.55556,5; 9; 28; 21; 9; 15; 7; 9
18,45,0.53656,0.4,18; 26; 7; 3; 45; 9; 12; 7
7,11,0.65177,0.63636,7; 6; 26; 22; 11; 21; 25; 27
12,32,0.71783,0.375,12; 5; 15; 22; 32; 7; 5; 17
14,21,0.77919,0.66667,14; 9; 20; 15; 21; 16; 8; 3
8,9,0.86794,0.88889,8; 30; 7; 17; 9; 9; 19; 26
19,20,0.74971,0.95,19; 7; 15; 21; 20; 7; 14; 24
19,62,0.50973,0.30645,19; 25; 17; 22; 62; 5; 7; 11
10,40,0.72564,0.25,10; 25; 25; 8; 40; 12; 14; 10
24,41,0.59314,0.58537,24; 6; 23; 21; 41; 18; 14; 19
40,62,0.71916,0.64516,40; 13; 18; 15; 62; 3; 11; 8
10,11,0.89222,0.90909,10; 12; 17; 17; 11; 12; 8; 23
5,11,0.47719,0.45455,5; 19; 6; 18; 11; 23; 23; 4
11,28,0.78992,0.39286,11; 16; 20; 8; 28; 18; 21; 8
39,62,0.67723,0.62903,39; 11; 7; 13; 62; 11; 7; 8
6,41,0.69209,0.14634,6; 30; 18; 17; 41; 8; 7; 15
38,57,0.68841,0.66667,38; 17; 7; 20; 57; 3; 9; 3
47,52,0.74921,0.90385,47; 15; 15; 6; 52; 7; 14; 7
26,40,0.6233,0.65,26; 7; 10; 10; 40; 18; 15; 3
50,52,0.75551,0.96154,50; 12; 10; 11; 52; 6; 12; 6
28,58,0.58928,0.48276,28; 16; 7; 16; 58; 10; 12; 8
9,62,0.68695,0.14516,9; 20; 20; 11; 62; 11; 7; 6
29,32,0.68599,0.90625,29; 13; 14; 9; 32; 3; 22; 22
39,58,0.69073,0.67241,39; 4; 18; 8; 58; 10; 3; 10
48,57,0.74585,0.84211,48; 14; 6; 7; 57; 3; 5; 5
16,20,0.75822,0.8,16; 9; 8; 20; 20; 16; 15; 8
13,45,0.57762,0.28889,13; 19; 11; 12; 45; 12; 13; 5
24,28,0.6903,0.85714,24; 15; 4; 11; 28; 6; 5; 5
37,72,0.70637,0.51389,37; 11; 4; 7; 72; 8; 4; 4
15,45,0.54027,0.33333,15; 25; 21; 18; 45; 6; 16; 10
25,32,0.67177,0.78125,25; 5; 10; 19; 32; 6; 10; 4
28,40,0.64495,0.7,28; 20; 9; 4; 40; 19; 17; 17
18,52,0.52739,0.34615,18; 16; 23; 7; 52; 7; 3; 8
36,57,0.68312,0.63158,36; 19; 15; 7; 57; 12; 5; 10
56,58,0.75806,0.96552,56; 14; 7; 9; 58; 11; 7; 11
59,72,0.76019,0.81944,59; 6; 9; 9; 72; 4; 4; 3
5,11,0.47478,0.45455,5; 7; 23; 20; 11; 12; 8; 23
15,21,0.76423,0.71429,15; 6; 11; 16; 21; 9; 20; 22
16,21,0.75223,0.7619,16; 13; 23; 24; 21; 4; 7; 18
6,9,0.66666,0.66667,6; 8; 23; 3; 9; 20; 16; 21
23,72,0.54213,0.31944,23; 6; 10; 21; 72; 3; 5; 5
7,28,0.57847,0.25,7; 3; 8; 23; 28; 5; 17; 22
33,52,0.67336,0.63462,33; 6; 12; 10; 52; 3; 7; 3
54,68,0.75672,0.79412,54; 3; 14; 14; 68; 3; 4; 10
27,28,0.69446,0.96429,27; 22; 3; 11; 28; 14; 21; 17
44,50,0.7325,0.88,44; 7; 6; 5; 50; 14; 11; 15
12,28,0.74376,0.42857,12; 12; 24; 18; 28; 15; 8; 22
31,52,0.64075,0.59615,31; 9; 3; 6; 52; 12; 10; 9
16,21,0.74947,0.7619,16; 7; 14; 11; 21; 25; 12; 22
12,68,0.58317,0.17647,12; 3; 10; 4; 68; 9; 10; 8
26,45,0.57769,0.57778,26; 4; 23; 9; 45; 6; 14; 11
5,9,0.56285,0.55556,5; 31; 14; 28; 9; 16; 12; 28
21,72,0.50725,0.29167,21; 25; 11; 12; 72; 3; 3; 4
7,40,0.71625,0.175,7; 23; 29; 5; 40; 6; 11; 10
40,52,0.72353,0.76923,40; 16; 7; 8; 52; 14; 11; 13
9,68,0.75451,0.13235,9; 26; 19; 26; 68; 7; 3; 10
33,68,0.65401,0.48529,33; 20; 16; 14; 68; 4; 10; 5
