ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
11,50,0.28011,0.22,13; 5; 7; 11; 15; 5; 9; 50
6,7,0.81448,0.85714,14; 20; 5; 6; 29; 9; 8; 7
14,37,0.37572,0.37838,7; 12; 8; 14; 16; 3; 10; 37
6,14,0.49373,0.42857,6; 9; 12; 6; 17; 4; 25; 14
5,7,0.77313,0.71429,31; 26; 28; 5; 21; 13; 23; 7
28,35,0.81995,0.8,14; 20; 6; 28; 5; 13; 8; 35
33,56,0.64505,0.58929,6; 7; 6; 33; 5; 4; 9; 56
7,20,0.35134,0.35,16; 7; 7; 7; 22; 25; 26; 20
34,62,0.61109,0.54839,20; 3; 8; 34; 3; 10; 11; 62
45,72,0.59439,0.625,11; 13; 12; 45; 7; 3; 3; 72
24,56,0.46077,0.42857,19; 24; 14; 24; 14; 9; 11; 56
72,81,0.85674,0.88889,4; 4; 3; 72; 4; 4; 4; 81
18,30,0.61513,0.6,22; 15; 26; 18; 15; 14; 10; 30
10,14,0.57827,0.71429,9; 21; 23; 10; 28; 11; 5; 14
66,74,0.78974,0.89189,7; 10; 7; 66; 8; 3; 7; 74
56,62,0.73252,0.90323,7; 6; 4; 56; 8; 4; 12; 62
9,17,0.49901,0.52941,18; 27; 14; 9; 23; 27; 25; 17
6,7,0.82645,0.85714,15; 27; 17; 6; 21; 13; 26; 7
28,30,0.91486,0.93333,4; 10; 4; 28; 15; 17; 20; 30
45,56,0.67723,0.80357,13; 15; 12; 45; 9; 11; 10; 56
33,62,0.56862,0.53226,10; 4; 12; 33; 7; 9; 11; 62
29,48,0.64858,0.60417,17; 12; 13; 29; 12; 15; 13; 48
14,48,0.33811,0.29167,13; 22; 21; 14; 14; 7; 4; 48
12,14,0.59894,0.85714,6; 18; 11; 12; 26; 23; 7; 14
6,30,0.19045,0.2,8; 27; 5; 6; 19; 10; 8; 30
33,62,0.58234,0.53226,13; 5; 14; 33; 8; 10; 10; 62
22,72,0.33265,0.30556,21; 14; 4; 22; 4; 8; 3; 72
51,72,0.67772,0.70833,4; 6; 11; 51; 7; 6; 6; 72
10,48,0.26466,0.20833,8; 9; 9; 10; 9; 5; 7; 48
5,14,0.44813,0.35714,28; 5; 17; 5; 19; 26; 11; 14
5,50,0.13068,0.1,21; 24; 25; 5; 6; 14; 8; 50
33,62,0.52023,0.53226,9; 9; 13; 33; 7; 4; 8; 62
53,74,0.66636,0.71622,7; 12; 11; 53; 8; 6; 7; 74
33,62,0.54916,0.53226,7; 5; 10; 33; 7; 7; 12; 62
5,14,0.4014,0.35714,6; 23; 26; 5; 24; 13; 6; 14
