ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
40,50,0.83469,0.8,79; 40; 50; 79; 20; 27; 15; 52; 69; 66
13,41,0.50152,0.31707,53; 13; 41; 14; 47; 34; 58; 20; 66; 18
56,62,0.75428,0.90323,41; 56; 62; 7; 51; 69; 84; 40; 8; 35
23,32,0.84093,0.71875,27; 23; 32; 32; 65; 8; 54; 14; 56; 73
5,11,0.47039,0.45455,12; 5; 11; 9; 27; 10; 78; 12; 68; 67
9,20,0.439,0.45,11; 9; 20; 85; 44; 47; 41; 28; 62; 36
6,20,0.26518,0.3,68; 6; 20; 60; 80; 40; 34; 69; 35; 85
6,9,0.65713,0.66667,29; 6; 9; 79; 19; 12; 25; 83; 43; 57
6,21,0.30176,0.28571,18; 6; 21; 46; 63; 19; 79; 75; 44; 48
8,9,0.88366,0.88889,7; 8; 9; 44; 42; 11; 48; 36; 63; 84
10,11,0.85201,0.90909,26; 10; 11; 5; 81; 74; 75; 16; 25; 49
24,62,0.74681,0.3871,13; 24; 62; 26; 65; 13; 9; 37; 63; 15
5,20,0.26338,0.25,66; 5; 20; 12; 13; 7; 37; 34; 33; 13
44,57,0.75502,0.77193,50; 44; 57; 7; 40; 82; 41; 70; 9; 83
13,52,0.45315,0.25,33; 13; 52; 65; 13; 42; 54; 69; 79; 7
29,45,0.73294,0.64444,29; 29; 45; 18; 46; 71; 57; 50; 82; 6
19,32,0.66384,0.59375,13; 19; 32; 33; 41; 53; 53; 46; 67; 25
28,40,0.74199,0.7,51; 28; 40; 12; 23; 32; 39; 26; 72; 44
59,68,0.81625,0.86765,78; 59; 68; 78; 67; 27; 50; 64; 84; 19
5,9,0.54339,0.55556,66; 5; 9; 51; 66; 83; 13; 6; 66; 33
12,50,0.51806,0.24,29; 12; 50; 16; 57; 71; 33; 37; 34; 61
19,20,0.92412,0.95,50; 19; 20; 84; 26; 29; 50; 11; 39; 8
5,21,0.22885,0.2381,65; 5; 21; 12; 25; 53; 41; 64; 31; 64
21,57,0.62139,0.36842,70; 21; 57; 50; 15; 44; 57; 20; 54; 5
48,62,0.81126,0.77419,18; 48; 62; 57; 64; 9; 9; 11; 30; 41
25,52,0.82508,0.48077,75; 25; 52; 77; 68; 28; 47; 52; 19; 8
28,50,0.75255,0.56,68; 28; 50; 20; 57; 66; 78; 66; 61; 63
48,62,0.69354,0.77419,15; 48; 62; 79; 36; 16; 26; 15; 56; 35
14,52,0.4721,0.26923,40; 14; 52; 79; 10; 72; 54; 66; 75; 37
7,11,0.64372,0.63636,10; 7; 11; 84; 62; 54; 41; 63; 56; 9
29,57,0.76082,0.50877,24; 29; 57; 33; 38; 32; 44; 63; 16; 21
46,62,0.8007,0.74194,69; 46; 62; 70; 7; 80; 40; 55; 24; 36
23,45,0.74768,0.51111,17; 23; 45; 15; 69; 56; 30; 74; 42; 5
32,45,0.76675,0.71111,42; 32; 45; 56; 25; 48; 34; 41; 25; 24
22,52,0.76359,0.42308,11; 22; 52; 17; 58; 40; 31; 32; 48; 50
9,11,0.79059,0.81818,34; 9; 11; 75; 25; 60; 27; 57; 56; 12
5,20,0.25064,0.25,80; 5; 20; 80; 28; 63; 85; 47; 24; 83
8,45,0.32666,0.17778,65; 8; 45; 14; 32; 39; 37; 68; 52; 17
22,72,0.73718,0.30556,81; 22; 72; 70; 38; 31; 73; 78; 65; 51
7,11,0.64232,0.63636,50; 7; 11; 8; 59; 39; 7; 15; 35; 85
10,41,0.55901,0.2439,50; 10; 41; 9; 37; 58; 60; 64; 27; 84
61,72,0.77686,0.84722,70; 61; 72; 72; 83; 46; 59; 20; 25; 65
29,50,0.73047,0.58,65; 29; 50; 69; 79; 11; 72; 16; 58; 48
6,28,0.24879,0.21429,48; 6; 28; 32; 53; 85; 65; 49; 12; 29
6,50,0.34328,0.12,35; 6; 50; 41; 11; 70; 30; 16; 13; 39
30,45,0.78005,0.66667,59; 30; 45; 81; 79; 78; 78; 56; 54; 30
39,58,0.79823,0.67241,78; 39; 58; 75; 44; 70; 68; 64; 81; 53
41,57,0.78945,0.7193,54; 41; 57; 17; 15; 46; 33; 67; 73; 62
16,68,0.59206,0.23529,20; 16; 68; 31; 26; 40; 21; 73; 68; 31
46,57,0.76456,0.80702,74; 46; 57; 29; 61; 39; 6; 44; 43; 23
5,32,0.23801,0.15625,6; 5; 32; 18; 26; 37; 75; 83; 63; 32
48,72,0.77116,0.66667,82; 48; 72; 83; 52; 12; 48; 60; 57; 40
31,40,0.83979,0.775,14; 31; 40; 73; 47; 16; 59; 11; 26; 81
10,45,0.3776,0.22222,43; 10; 45; 12; 15; 78; 6; 53; 74; 60
8,9,0.83432,0.88889,29; 8; 9; 76; 38; 41; 72; 24; 37; 72
30,32,0.9085,0.9375,31; 30; 32; 31; 76; 69; 30; 39; 68; 67
17,41,0.59242,0.41463,7; 17; 41; 53; 37; 11; 16; 42; 9; 67
13,21,0.56552,0.61905,52; 13; 21; 77; 83; 54; 29; 13; 66; 85
46,50,0.80914,0.92,19; 46; 50; 64; 50; 76; 78; 75; 31; 37
9,40,0.37508,0.225,79; 9; 40; 80; 61; 42; 45; 20; 18; 22
26,68,0.78435,0.38235,36; 26; 68; 59; 56; 51; 30; 25; 14; 10
10,28,0.35457,0.35714,57; 10; 28; 45; 79; 84; 8; 46; 6; 5
16,72,0.56941,0.22222,14; 16; 72; 37; 21; 60; 60; 42; 10; 72
7,52,0.28139,0.13462,84; 7; 52; 11; 20; 40; 80; 21; 14; 59
27,58,0.84768,0.46552,76; 27; 58; 66; 41; 43; 68; 67; 79; 14
35,52,0.82074,0.67308,50; 35; 52; 7; 9; 62; 14; 36; 80; 80
31,41,0.82795,0.7561,50; 31; 41; 59; 80; 47; 31; 48; 23; 32
21,52,0.6733,0.40385,56; 21; 52; 52; 63; 10; 14; 56; 14; 69
8,28,0.30865,0.28571,75; 8; 28; 25; 78; 65; 38; 60; 43; 52
19,41,0.65708,0.46341,52; 19; 41; 67; 18; 20; 21; 42; 60; 30
6,11,0.55908,0.54545,55; 6; 11; 39; 15; 21; 81; 62; 77; 52
17,32,0.59482,0.53125,15; 17; 32; 39; 35; 69; 74; 51; 23; 63
44,45,0.83548,0.97778,24; 44; 45; 18; 19; 23; 56; 52; 34; 33
20,41,0.62289,0.4878,69; 20; 41; 23; 15; 65; 56; 80; 31; 41
6,52,0.2934,0.11538,21; 6; 52; 59; 43; 70; 82; 57; 68; 54
9,11,0.80883,0.81818,84; 9; 11; 7; 15; 64; 85; 27; 48; 50
15,52,0.60742,0.28846,85; 15; 52; 5; 12; 39; 64; 68; 29; 56
54,58,0.78638,0.93103,85; 54; 58; 79; 34; 75; 79; 20; 26; 48
7,9,0.83834,0.77778,37; 7; 9; 55; 10; 27; 7; 82; 49; 23
5,20,0.29088,0.25,52; 5; 20; 61; 28; 53; 80; 76; 25; 27
19,20,0.90621,0.95,29; 19; 20; 50; 79; 41; 85; 42; 49; 16
41,58,0.75174,0.7069,74; 41; 58; 29; 54; 47; 23; 64; 20; 81
22,32,0.76544,0.6875,40; 22; 32; 63; 33; 75; 75; 7; 23; 22
14,45,0.50818,0.31111,83; 14; 45; 50; 40; 81; 7; 9; 63; 27
10,11,0.84549,0.90909,6; 10; 11; 51; 22; 31; 22; 17; 53; 80
46,68,0.81365,0.67647,71; 46; 68; 80; 37; 11; 75; 71; 17; 7
18,21,0.82499,0.85714,76; 18; 21; 21; 26; 36; 41; 66; 51; 53
25,32,0.85252,0.78125,10; 25; 32; 43; 67; 34; 62; 85; 23; 71
6,68,0.33438,0.08824,19; 6; 68; 21; 51; 81; 50; 14; 57; 56
47,57,0.75234,0.82456,15; 47; 57; 20; 50; 67; 18; 8; 24; 22
37,57,0.80359,0.64912,77; 37; 57; 80; 65; 37; 35; 45; 23; 12
10,62,0.37837,0.16129,25; 10; 62; 37; 62; 38; 11; 35; 6; 39
5,32,0.20087,0.15625,74; 5; 32; 40; 42; 83; 13; 57; 23; 76
26,68,0.73513,0.38235,53; 26; 68; 14; 30; 69; 46; 68; 57; 27
24,40,0.74707,0.6,19; 24; 40; 42; 14; 23; 67; 40; 8; 11
38,58,0.84023,0.65517,25; 38; 58; 30; 68; 66; 76; 9; 57; 50
30,68,0.81326,0.44118,12; 30; 68; 17; 17; 66; 69; 53; 31; 55
5,9,0.57363,0.55556,32; 5; 9; 29; 65; 71; 65; 53; 19; 42
37,41,0.83439,0.90244,20; 37; 41; 46; 63; 15; 55; 77; 56; 43
20,21,0.91097,0.95238,69; 20; 21; 48; 36; 43; 73; 78; 78; 47
26,41,0.73293,0.63415,56; 26; 41; 51; 40; 20; 70; 49; 50; 75
22,50,0.64505,0.44,54; 22; 50; 54; 72; 16; 75; 23; 13; 44
8,11,0.71571,0.72727,12; 8; 11; 39; 40; 62; 57; 16; 76; 63
7,68,0.37826,0.10294,53; 7; 68; 42; 65; 46; 72; 71; 75; 13
38,45,0.77501,0.84444,39; 38; 45; 14; 18; 21; 45; 33; 75; 45
28,68,0.85935,0.41176,59; 28; 68; 61; 36; 40; 78; 54; 69; 38
16,52,0.62996,0.30769,29; 16; 52; 13; 30; 26; 59; 48; 6; 34
51,58,0.75509,0.87931,74; 51; 58; 68; 17; 17; 69; 45; 53; 33
19,21,0.87586,0.90476,38; 19; 21; 8; 15; 43; 19; 23; 63; 52
19,72,0.6363,0.26389,60; 19; 72; 58; 60; 73; 56; 7; 46; 12
59,62,0.82506,0.95161,21; 59; 62; 40; 81; 52; 72; 22; 29; 48
9,28,0.3637,0.32143,49; 9; 28; 38; 68; 40; 73; 85; 34; 64
6,52,0.17391,0.11538,21; 6; 52; 34; 20; 16; 53; 20; 28; 14
25,68,0.73129,0.36765,12; 25; 68; 12; 19; 51; 43; 35; 23; 78
6,68,0.29485,0.08824,23; 6; 68; 69; 39; 28; 76; 39; 75; 59
42,57,0.77137,0.73684,16; 42; 57; 65; 83; 68; 36; 64; 13; 9
54,62,0.8103,0.87097,35; 54; 62; 54; 18; 13; 79; 54; 12; 10
41,58,0.8578,0.7069,16; 41; 58; 25; 15; 47; 81; 15; 56; 14
11,20,0.54157,0.55,45; 11; 20; 63; 48; 28; 43; 14; 10; 73
51,58,0.73708,0.87931,34; 51; 58; 83; 41; 31; 62; 9; 40; 8
5,9,0.57565,0.55556,56; 5; 9; 51; 22; 7; 83; 30; 9; 52
21,40,0.69512,0.525,72; 21; 40; 77; 56; 57; 52; 41; 72; 36
41,72,0.71493,0.56944,60; 41; 72; 52; 27; 74; 48; 25; 9; 76
31,32,0.92241,0.96875,68; 31; 32; 42; 12; 54; 22; 77; 65; 60
21,57,0.76385,0.36842,79; 21; 57; 72; 72; 34; 56; 13; 25; 39
10,11,0.8521,0.90909,68; 10; 11; 72; 84; 59; 53; 48; 60; 82
42,58,0.81861,0.72414,71; 42; 58; 13; 7; 85; 6; 11; 48; 50
9,21,0.45445,0.42857,65; 9; 21; 74; 61; 46; 47; 35; 54; 55
