ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,56,0.38132,0.375,84; 21; 42; 34; 69; 42; 56; 66; 15; 50
6,8,0.72641,0.75,10; 6; 76; 53; 17; 22; 8; 14; 26; 68
33,46,0.69075,0.71739,64; 33; 57; 70; 85; 83; 46; 75; 31; 22
7,17,0.39699,0.41176,6; 7; 14; 37; 75; 81; 17; 28; 44; 58
11,36,0.32148,0.30556,39; 11; 74; 49; 6; 73; 36; 41; 38; 56
76,83,0.94338,0.91566,51; 76; 13; 50; 25; 72; 83; 25; 30; 84
10,75,0.14894,0.13333,5; 10; 49; 24; 6; 47; 75; 71; 82; 18
6,13,0.44418,0.46154,42; 6; 72; 20; 20; 62; 13; 20; 74; 20
11,56,0.20984,0.19643,23; 11; 61; 23; 23; 72; 56; 75; 15; 77
19,72,0.26521,0.26389,77; 19; 10; 23; 25; 53; 72; 56; 35; 9
7,8,0.83324,0.875,72; 7; 10; 58; 5; 42; 8; 13; 40; 21
23,36,0.61102,0.63889,62; 23; 74; 9; 30; 38; 36; 30; 67; 33
38,75,0.49495,0.50667,63; 38; 16; 56; 12; 67; 75; 72; 36; 60
7,8,0.85842,0.875,42; 7; 57; 33; 21; 29; 8; 9; 38; 70
13,17,0.73912,0.76471,72; 13; 60; 18; 59; 65; 17; 51; 59; 47
6,13,0.45721,0.46154,49; 6; 85; 44; 53; 67; 13; 48; 85; 34
6,8,0.73508,0.75,15; 6; 32; 51; 38; 20; 8; 43; 28; 18
36,72,0.4856,0.5,16; 36; 54; 26; 56; 38; 72; 16; 80; 33
28,56,0.49724,0.5,6; 28; 42; 68; 44; 64; 56; 33; 58; 29
5,10,0.5175,0.5,22; 5; 85; 7; 78; 50; 10; 80; 61; 19
43,83,0.51285,0.51807,25; 43; 8; 76; 74; 85; 83; 38; 70; 63
7,8,0.83744,0.875,72; 7; 11; 77; 26; 59; 8; 57; 47; 74
6,10,0.57463,0.6,78; 6; 41; 63; 17; 51; 10; 37; 76; 81
16,17,0.88724,0.94118,51; 16; 61; 65; 31; 11; 17; 67; 12; 45
7,10,0.71219,0.7,69; 7; 81; 71; 57; 55; 10; 54; 68; 67
14,46,0.31447,0.30435,85; 14; 64; 20; 37; 55; 46; 37; 74; 75
15,81,0.19837,0.18519,77; 15; 85; 74; 22; 35; 81; 83; 40; 27
62,72,0.87117,0.86111,11; 62; 46; 51; 35; 68; 72; 83; 7; 49
60,81,0.71379,0.74074,33; 60; 24; 49; 57; 45; 81; 60; 21; 42
77,84,0.88772,0.91667,34; 77; 72; 26; 39; 54; 84; 55; 19; 42
73,81,0.87883,0.90123,59; 73; 9; 73; 38; 37; 81; 27; 79; 69
12,84,0.1556,0.14286,48; 12; 6; 23; 22; 42; 84; 62; 85; 74
81,83,0.94132,0.9759,42; 81; 67; 59; 65; 17; 83; 42; 83; 72
6,13,0.46298,0.46154,60; 6; 38; 69; 46; 7; 13; 34; 48; 59
46,50,0.89784,0.92,71; 46; 13; 17; 33; 49; 50; 45; 25; 28
61,84,0.68815,0.72619,13; 61; 60; 80; 12; 30; 84; 68; 9; 17
8,10,0.79051,0.8,38; 8; 16; 8; 10; 65; 10; 74; 55; 34
43,72,0.60068,0.59722,41; 43; 70; 10; 69; 21; 72; 48; 50; 73
6,10,0.60023,0.6,6; 6; 79; 69; 59; 85; 10; 7; 7; 26
20,25,0.82042,0.8,74; 20; 44; 68; 18; 22; 25; 23; 56; 11
47,50,0.94323,0.94,44; 47; 85; 76; 38; 18; 50; 69; 11; 30
68,84,0.79103,0.80952,42; 68; 50; 83; 82; 50; 84; 18; 69; 38
33,42,0.79545,0.78571,35; 33; 48; 55; 26; 30; 42; 80; 26; 13
9,10,0.87588,0.9,6; 9; 75; 57; 5; 73; 10; 37; 30; 54
9,36,0.26616,0.25,15; 9; 12; 81; 7; 30; 36; 55; 27; 65
23,25,0.90607,0.92,65; 23; 39; 56; 17; 80; 25; 75; 9; 56
13,81,0.18415,0.16049,24; 13; 17; 71; 33; 77; 81; 77; 45; 66
8,13,0.61417,0.61538,56; 8; 64; 44; 8; 44; 13; 24; 19; 37
40,56,0.70906,0.71429,82; 40; 67; 24; 46; 38; 56; 64; 46; 62
25,56,0.44391,0.44643,8; 25; 81; 24; 47; 15; 56; 59; 74; 27
36,46,0.79993,0.78261,37; 36; 41; 67; 12; 16; 46; 38; 13; 24
9,17,0.52653,0.52941,35; 9; 49; 19; 22; 15; 17; 35; 20; 7
10,13,0.77175,0.76923,49; 10; 82; 71; 74; 24; 13; 58; 36; 74
19,72,0.27506,0.26389,37; 19; 41; 84; 29; 22; 72; 63; 67; 23
7,36,0.22206,0.19444,42; 7; 74; 56; 50; 65; 36; 73; 64; 62
81,83,0.93714,0.9759,69; 81; 14; 29; 83; 23; 83; 51; 78; 58
60,72,0.81076,0.83333,42; 60; 58; 46; 36; 26; 72; 69; 11; 42
27,36,0.73425,0.75,82; 27; 6; 81; 81; 70; 36; 70; 47; 34
20,36,0.53462,0.55556,55; 20; 71; 67; 8; 51; 36; 55; 59; 13
11,84,0.14099,0.13095,64; 11; 46; 14; 12; 54; 84; 65; 7; 63
22,36,0.59555,0.61111,84; 22; 46; 15; 46; 65; 36; 57; 17; 15
7,17,0.40558,0.41176,15; 7; 50; 60; 15; 71; 17; 10; 74; 7
47,72,0.64889,0.65278,58; 47; 35; 74; 68; 18; 72; 77; 16; 10
53,84,0.61572,0.63095,52; 53; 7; 79; 73; 24; 84; 47; 42; 22
8,10,0.80614,0.8,41; 8; 77; 84; 36; 41; 10; 32; 15; 70
14,42,0.34368,0.33333,54; 14; 84; 75; 45; 34; 42; 70; 82; 77
38,83,0.4647,0.45783,9; 38; 32; 44; 80; 34; 83; 83; 72; 84
5,17,0.31447,0.29412,5; 5; 76; 23; 41; 15; 17; 20; 48; 38
40,75,0.53931,0.53333,59; 40; 41; 7; 62; 22; 75; 13; 54; 19
42,46,0.89474,0.91304,69; 42; 66; 26; 42; 12; 46; 26; 58; 58
16,36,0.43715,0.44444,57; 16; 42; 22; 65; 37; 36; 36; 54; 15
32,36,0.87946,0.88889,81; 32; 15; 52; 81; 84; 36; 81; 32; 18
7,17,0.42656,0.41176,41; 7; 47; 18; 14; 14; 17; 9; 65; 80
19,36,0.53047,0.52778,59; 19; 38; 8; 50; 61; 36; 19; 28; 42
18,25,0.71594,0.72,58; 18; 20; 30; 53; 31; 25; 81; 24; 75
8,13,0.651,0.61538,23; 8; 28; 22; 40; 55; 13; 6; 52; 12
8,10,0.77295,0.8,24; 8; 41; 11; 48; 79; 10; 65; 12; 78
34,56,0.58517,0.60714,45; 34; 25; 65; 39; 61; 56; 58; 22; 78
20,46,0.43485,0.43478,55; 20; 46; 6; 41; 58; 46; 33; 67; 52
81,84,0.92796,0.96429,64; 81; 60; 32; 20; 45; 84; 16; 80; 8
9,10,0.86631,0.9,16; 9; 71; 75; 83; 22; 10; 75; 11; 75
11,72,0.16122,0.15278,68; 11; 20; 6; 45; 28; 72; 56; 52; 33
9,10,0.84832,0.9,32; 9; 41; 14; 13; 42; 10; 43; 15; 9
5,10,0.49576,0.5,33; 5; 57; 52; 15; 7; 10; 32; 6; 83
13,56,0.25038,0.23214,68; 13; 78; 81; 70; 6; 56; 10; 65; 52
65,83,0.73989,0.78313,45; 65; 12; 27; 17; 45; 83; 40; 28; 25
64,81,0.7807,0.79012,52; 64; 85; 19; 81; 81; 81; 55; 23; 45
22,31,0.70491,0.70968,83; 22; 83; 67; 33; 71; 31; 7; 46; 72
63,75,0.82566,0.84,55; 63; 56; 43; 74; 57; 75; 32; 48; 31
22,31,0.70151,0.70968,42; 22; 36; 63; 12; 54; 31; 64; 21; 49
27,81,0.35258,0.33333,40; 27; 6; 67; 46; 29; 81; 11; 54; 78
38,56,0.65884,0.67857,27; 38; 41; 31; 34; 68; 56; 34; 47; 29
45,50,0.91699,0.9,39; 45; 31; 82; 78; 80; 50; 70; 67; 10
15,17,0.8252,0.88235,18; 15; 10; 5; 53; 51; 17; 72; 33; 5
8,10,0.76816,0.8,23; 8; 36; 49; 50; 75; 10; 58; 27; 84
13,83,0.16733,0.15663,61; 13; 26; 49; 58; 11; 83; 49; 48; 17
61,83,0.70144,0.73494,74; 61; 79; 54; 42; 61; 83; 38; 63; 27
27,84,0.34047,0.32143,5; 27; 74; 62; 50; 52; 84; 77; 75; 12
7,56,0.1505,0.125,74; 7; 61; 38; 60; 85; 56; 69; 84; 21
5,56,0.10149,0.08929,65; 5; 70; 75; 32; 44; 56; 54; 67; 15
34,81,0.40999,0.41975,85; 34; 72; 81; 70; 7; 81; 23; 13; 11
9,10,0.8609,0.9,56; 9; 83; 79; 29; 41; 10; 39; 43; 33
11,31,0.36796,0.35484,54; 11; 41; 65; 38; 32; 31; 10; 39; 84
70,81,0.84812,0.8642,52; 70; 19; 61; 28; 67; 81; 82; 44; 13
63,81,0.75451,0.77778,52; 63; 50; 18; 27; 25; 81; 38; 35; 40
7,10,0.7016,0.7,45; 7; 81; 40; 57; 63; 10; 6; 73; 47
13,36,0.38093,0.36111,61; 13; 32; 80; 50; 10; 36; 66; 36; 82
18,31,0.56105,0.58065,35; 18; 78; 20; 8; 40; 31; 63; 36; 82
20,72,0.2907,0.27778,54; 20; 36; 27; 34; 25; 72; 61; 80; 35
25,81,0.33022,0.30864,16; 25; 38; 82; 46; 61; 81; 51; 7; 25
42,81,0.51818,0.51852,24; 42; 18; 74; 51; 56; 81; 20; 56; 67
26,81,0.32664,0.32099,62; 26; 56; 44; 78; 53; 81; 37; 60; 78
9,13,0.69204,0.69231,46; 9; 38; 49; 81; 39; 13; 33; 62; 36
30,36,0.79337,0.83333,79; 30; 52; 9; 68; 61; 36; 37; 44; 24
7,84,0.10223,0.08333,47; 7; 27; 24; 13; 30; 84; 15; 17; 39
22,81,0.29752,0.2716,64; 22; 17; 40; 76; 58; 81; 35; 40; 50
9,10,0.86272,0.9,76; 9; 77; 16; 65; 48; 10; 83; 31; 61
16,25,0.65152,0.64,27; 16; 83; 6; 38; 21; 25; 75; 66; 64
11,81,0.14646,0.1358,83; 11; 77; 39; 6; 46; 81; 55; 29; 85
18,31,0.56692,0.58065,18; 18; 79; 12; 74; 23; 31; 11; 30; 37
43,50,0.85332,0.86,6; 43; 18; 74; 59; 13; 50; 76; 55; 67
21,25,0.85131,0.84,11; 21; 12; 38; 33; 74; 25; 13; 40; 48
11,83,0.14181,0.13253,84; 11; 79; 43; 25; 23; 83; 20; 73; 55
15,42,0.36328,0.35714,22; 15; 56; 74; 60; 82; 42; 79; 55; 51
38,50,0.75022,0.76,52; 38; 82; 68; 52; 36; 50; 79; 56; 36
10,42,0.25986,0.2381,64; 10; 31; 65; 46; 31; 42; 46; 45; 50
20,56,0.37553,0.35714,41; 20; 85; 75; 74; 46; 56; 75; 28; 59
11,25,0.435,0.44,41; 11; 56; 71; 7; 23; 25; 30; 23; 82
5,8,0.62319,0.625,39; 5; 56; 47; 37; 25; 8; 7; 73; 61
27,42,0.62332,0.64286,28; 27; 58; 7; 68; 75; 42; 6; 45; 39
6,81,0.06997,0.07407,54; 6; 29; 19; 10; 14; 81; 30; 18; 25
5,13,0.41346,0.38462,42; 5; 47; 11; 69; 30; 13; 35; 40; 51
6,8,0.74296,0.75,60; 6; 7; 62; 51; 62; 8; 50; 63; 59
8,13,0.59033,0.61538,83; 8; 65; 79; 73; 64; 13; 72; 38; 51
5,8,0.62258,0.625,72; 5; 47; 80; 34; 44; 8; 57; 24; 53
16,31,0.52292,0.51613,15; 16; 51; 35; 47; 49; 31; 5; 17; 57
6,10,0.60357,0.6,85; 6; 48; 18; 47; 77; 10; 41; 18; 44
13,83,0.16379,0.15663,79; 13; 42; 11; 36; 26; 83; 71; 20; 42
7,10,0.68218,0.7,66; 7; 64; 55; 80; 36; 10; 35; 62; 57
22,36,0.6119,0.61111,66; 22; 17; 74; 36; 63; 36; 77; 76; 32
8,10,0.75371,0.8,73; 8; 50; 84; 5; 68; 10; 17; 9; 67
20,31,0.63407,0.64516,12; 20; 66; 11; 36; 27; 31; 34; 78; 45
48,83,0.58056,0.57831,21; 48; 26; 25; 31; 43; 83; 46; 38; 5
8,13,0.59965,0.61538,85; 8; 26; 51; 63; 59; 13; 39; 68; 52
8,25,0.33722,0.32,41; 8; 19; 12; 71; 70; 25; 34; 84; 79
9,10,0.86466,0.9,15; 9; 43; 42; 17; 39; 10; 22; 75; 57
35,36,0.9282,0.97222,35; 35; 34; 47; 39; 30; 36; 45; 74; 23
13,56,0.24092,0.23214,59; 13; 57; 14; 25; 65; 56; 40; 76; 48
10,17,0.61061,0.58824,30; 10; 14; 82; 28; 8; 17; 58; 72; 13
53,72,0.71594,0.73611,59; 53; 16; 40; 65; 10; 72; 7; 49; 73
46,75,0.59996,0.61333,72; 46; 13; 15; 43; 23; 75; 8; 13; 7
7,8,0.82609,0.875,80; 7; 54; 67; 56; 23; 8; 85; 83; 19
23,81,0.29401,0.28395,49; 23; 18; 63; 54; 41; 81; 13; 78; 84
9,56,0.1829,0.16071,27; 9; 6; 79; 13; 66; 56; 70; 71; 15
7,8,0.82079,0.875,14; 7; 43; 66; 83; 36; 8; 53; 78; 43
9,17,0.52441,0.52941,37; 9; 20; 74; 57; 30; 17; 76; 49; 15
11,46,0.26111,0.23913,18; 11; 10; 84; 32; 49; 46; 37; 36; 25
42,75,0.57124,0.56,28; 42; 43; 77; 69; 32; 75; 11; 77; 33
5,25,0.21948,0.2,27; 5; 37; 27; 28; 43; 25; 53; 10; 19
51,72,0.69728,0.70833,41; 51; 65; 47; 81; 49; 72; 25; 31; 84
24,25,0.9398,0.96,76; 24; 18; 54; 35; 36; 25; 25; 21; 62
9,10,0.84376,0.9,34; 9; 54; 28; 64; 6; 10; 5; 31; 56
5,17,0.31889,0.29412,53; 5; 36; 36; 45; 75; 17; 77; 12; 47
30,31,0.94723,0.96774,19; 30; 64; 9; 32; 25; 31; 53; 24; 25
16,17,0.88629,0.94118,84; 16; 75; 73; 68; 52; 17; 39; 54; 85
8,31,0.26784,0.25806,49; 8; 82; 83; 55; 15; 31; 48; 65; 76
11,72,0.17469,0.15278,65; 11; 62; 47; 32; 56; 72; 70; 64; 49
77,84,0.91221,0.91667,22; 77; 14; 67; 23; 62; 84; 51; 59; 51
46,75,0.59116,0.61333,6; 46; 40; 64; 18; 26; 75; 62; 49; 62
19,36,0.53421,0.52778,81; 19; 18; 32; 64; 78; 36; 22; 7; 34
27,46,0.57212,0.58696,66; 27; 54; 33; 59; 54; 46; 80; 65; 7
15,75,0.21934,0.2,45; 15; 63; 30; 75; 68; 75; 18; 57; 26
9,31,0.30826,0.29032,79; 9; 82; 12; 35; 6; 31; 36; 18; 7
9,10,0.87125,0.9,31; 9; 34; 31; 28; 66; 10; 60; 55; 44
11,46,0.25405,0.23913,64; 11; 85; 41; 74; 22; 46; 32; 70; 35
21,36,0.56161,0.58333,70; 21; 42; 82; 35; 35; 36; 60; 38; 84
7,84,0.07719,0.08333,53; 7; 85; 25; 80; 72; 84; 7; 81; 23
34,46,0.69609,0.73913,30; 34; 10; 61; 83; 81; 46; 85; 8; 11
16,81,0.20279,0.19753,9; 16; 19; 79; 49; 54; 81; 17; 80; 27
6,17,0.35089,0.35294,82; 6; 8; 22; 26; 21; 17; 19; 15; 73
5,17,0.31314,0.29412,10; 5; 9; 27; 53; 11; 17; 45; 70; 22
8,17,0.47629,0.47059,22; 8; 35; 82; 54; 12; 17; 29; 38; 78
5,8,0.6578,0.625,16; 5; 9; 34; 34; 20; 8; 69; 78; 63
42,50,0.83584,0.84,33; 42; 60; 58; 61; 45; 50; 67; 23; 75
5,8,0.65109,0.625,79; 5; 59; 69; 70; 39; 8; 6; 82; 51
9,50,0.2068,0.18,20; 9; 44; 75; 71; 82; 50; 24; 15; 32
9,25,0.37056,0.36,73; 9; 80; 85; 61; 84; 25; 7; 60; 19
14,56,0.25569,0.25,19; 14; 45; 60; 69; 30; 56; 60; 38; 25
39,81,0.48974,0.48148,48; 39; 5; 64; 44; 33; 81; 63; 64; 29
27,72,0.38606,0.375,9; 27; 15; 33; 63; 58; 72; 34; 56; 5
9,13,0.66077,0.69231,18; 9; 59; 7; 5; 40; 13; 66; 69; 34
5,56,0.10147,0.08929,44; 5; 63; 68; 78; 32; 56; 5; 42; 64
7,8,0.84764,0.875,77; 7; 17; 22; 19; 9; 8; 9; 6; 19
50,83,0.60775,0.60241,65; 50; 63; 80; 23; 39; 83; 82; 33; 50
18,25,0.7203,0.72,75; 18; 25; 16; 49; 53; 25; 35; 53; 23
8,17,0.46886,0.47059,28; 8; 33; 22; 53; 43; 17; 83; 61; 26
17,81,0.22406,0.20988,6; 17; 42; 81; 38; 81; 81; 25; 31; 55
26,46,0.55306,0.56522,39; 26; 51; 75; 51; 13; 46; 72; 28; 32
12,50,0.24385,0.24,17; 12; 15; 30; 81; 12; 50; 11; 18; 43
38,83,0.48728,0.45783,28; 38; 55; 52; 40; 51; 83; 11; 35; 69
74,83,0.89468,0.89157,12; 74; 83; 36; 33; 49; 83; 42; 62; 49
