ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
6,53,0.13311,0.11321,6; 16; 28; 26; 53; 9; 11; 8
5,26,0.21455,0.19231,5; 26; 12; 10; 26; 3; 11; 23
12,75,0.17589,0.16,12; 12; 6; 17; 75; 5; 6; 5
12,42,0.29882,0.28571,12; 14; 9; 17; 42; 9; 16; 14
62,63,0.97659,0.98413,62; 11; 8; 10; 63; 7; 4; 7
40,78,0.51386,0.51282,40; 4; 7; 11; 78; 6; 5; 3
35,48,0.74105,0.72917,35; 12; 6; 7; 48; 15; 10; 5
44,63,0.7094,0.69841,44; 10; 5; 15; 63; 11; 8; 4
50,53,0.9339,0.9434,50; 10; 6; 3; 53; 10; 9; 8
8,9,0.78492,0.88889,8; 19; 19; 29; 9; 9; 29; 20
28,82,0.35241,0.34146,28; 3; 20; 4; 82; 3; 5; 5
5,26,0.20871,0.19231,5; 30; 30; 12; 26; 19; 9; 10
9,32,0.2896,0.28125,9; 27; 21; 28; 32; 4; 20; 11
6,9,0.72224,0.66667,6; 10; 4; 7; 9; 7; 11; 21
55,77,0.71194,0.71429,55; 10; 7; 7; 77; 7; 4; 4
54,75,0.72976,0.72,54; 7; 13; 12; 75; 5; 5; 7
28,49,0.57137,0.57143,28; 20; 23; 11; 49; 11; 13; 15
15,53,0.30951,0.28302,15; 11; 16; 17; 53; 3; 9; 13
46,64,0.72878,0.71875,46; 7; 5; 17; 64; 3; 11; 8
34,48,0.71122,0.70833,34; 15; 12; 3; 48; 9; 11; 7
11,26,0.42136,0.42308,11; 23; 29; 21; 26; 23; 5; 6
19,31,0.59872,0.6129,19; 3; 25; 17; 31; 12; 20; 17
60,64,0.93061,0.9375,60; 11; 11; 11; 64; 9; 8; 4
37,53,0.69704,0.69811,37; 16; 20; 8; 53; 9; 5; 13
32,75,0.43621,0.42667,32; 19; 20; 5; 75; 5; 7; 3
51,63,0.799,0.80952,51; 13; 4; 5; 63; 7; 11; 10
24,48,0.50886,0.5,24; 11; 12; 14; 48; 13; 13; 3
58,75,0.78303,0.77333,58; 12; 4; 4; 75; 5; 3; 3
17,53,0.32501,0.32075,17; 24; 27; 21; 53; 10; 8; 8
55,63,0.87393,0.87302,55; 10; 7; 8; 63; 7; 10; 9
31,63,0.5022,0.49206,31; 22; 12; 6; 63; 7; 6; 6
57,70,0.81395,0.81429,57; 7; 6; 3; 70; 7; 9; 4
9,26,0.34575,0.34615,9; 3; 12; 3; 26; 10; 12; 14
25,26,0.95791,0.96154,25; 13; 17; 9; 26; 21; 7; 14
21,49,0.4358,0.42857,21; 18; 11; 13; 49; 13; 12; 9
15,32,0.47131,0.46875,15; 14; 14; 22; 32; 20; 8; 7
17,49,0.37663,0.34694,17; 27; 21; 19; 49; 14; 4; 10
31,53,0.59061,0.58491,31; 18; 19; 3; 53; 15; 9; 12
28,31,0.9289,0.90323,28; 3; 9; 22; 31; 3; 14; 5
6,9,0.76047,0.66667,6; 30; 25; 26; 9; 5; 19; 3
33,48,0.69792,0.6875,33; 9; 17; 10; 48; 15; 6; 15
10,32,0.32229,0.3125,10; 22; 20; 4; 32; 5; 3; 12
39,78,0.48657,0.5,39; 15; 17; 13; 78; 5; 4; 5
9,82,0.13078,0.10976,9; 22; 10; 23; 82; 4; 5; 3
67,78,0.87302,0.85897,67; 5; 3; 3; 78; 3; 6; 3
76,78,0.95458,0.97436,76; 7; 5; 3; 78; 3; 4; 5
22,53,0.42282,0.41509,22; 12; 11; 4; 53; 13; 3; 6
26,42,0.61162,0.61905,26; 9; 4; 23; 42; 16; 7; 3
61,70,0.87654,0.87143,61; 9; 10; 6; 70; 9; 8; 6
16,48,0.3423,0.33333,16; 4; 22; 5; 48; 12; 11; 11
34,82,0.42455,0.41463,34; 12; 17; 11; 82; 4; 4; 3
24,31,0.765,0.77419,24; 5; 19; 12; 31; 14; 16; 22
6,10,0.65067,0.6,6; 24; 19; 24; 10; 19; 9; 13
27,42,0.65729,0.64286,27; 7; 5; 14; 42; 16; 5; 4
71,75,0.9502,0.94667,71; 5; 3; 3; 75; 3; 6; 7
53,64,0.83497,0.82812,53; 3; 13; 15; 64; 7; 9; 10
10,77,0.14975,0.12987,10; 7; 7; 11; 77; 5; 6; 6
6,9,0.75056,0.66667,6; 11; 5; 12; 9; 25; 9; 29
6,9,0.68803,0.66667,6; 20; 19; 24; 9; 29; 11; 22
26,82,0.32951,0.31707,26; 18; 18; 24; 82; 4; 3; 3
18,82,0.22853,0.21951,18; 8; 11; 13; 82; 5; 5; 4
8,9,0.81341,0.88889,8; 21; 10; 30; 9; 29; 5; 19
32,49,0.6601,0.65306,32; 3; 12; 5; 49; 4; 8; 9
6,9,0.71073,0.66667,6; 9; 17; 13; 9; 17; 18; 19
5,10,0.59667,0.5,5; 13; 25; 29; 10; 18; 3; 4
28,49,0.57654,0.57143,28; 20; 22; 13; 49; 7; 7; 8
50,77,0.63752,0.64935,50; 16; 14; 9; 77; 6; 7; 6
34,53,0.64237,0.64151,34; 15; 7; 17; 53; 8; 14; 14
19,49,0.39204,0.38776,19; 26; 4; 8; 49; 14; 9; 11
18,42,0.44022,0.42857,18; 20; 7; 19; 42; 16; 16; 9
36,63,0.56909,0.57143,36; 17; 6; 14; 63; 5; 6; 9
46,63,0.73221,0.73016,46; 14; 8; 12; 63; 6; 6; 8
12,70,0.17887,0.17143,12; 14; 24; 5; 70; 3; 9; 5
69,75,0.92609,0.92,69; 5; 7; 4; 75; 4; 3; 7
36,42,0.87383,0.85714,36; 17; 9; 4; 42; 15; 15; 4
21,31,0.67555,0.67742,21; 7; 15; 24; 31; 19; 9; 10
15,53,0.29421,0.28302,15; 3; 14; 7; 53; 6; 8; 6
49,75,0.66382,0.65333,49; 9; 9; 15; 75; 3; 6; 7
17,31,0.55062,0.54839,17; 4; 24; 13; 31; 17; 20; 8
6,9,0.77016,0.66667,6; 15; 19; 28; 9; 24; 4; 6
45,78,0.56637,0.57692,45; 5; 10; 11; 78; 4; 6; 4
19,26,0.72614,0.73077,19; 19; 4; 15; 26; 24; 12; 23
6,9,0.74492,0.66667,6; 25; 6; 18; 9; 17; 12; 7
33,42,0.79864,0.78571,33; 3; 17; 18; 42; 18; 9; 18
7,9,0.77052,0.77778,7; 25; 12; 6; 9; 10; 27; 15
18,32,0.57509,0.5625,18; 3; 4; 20; 32; 3; 6; 9
69,82,0.84867,0.84146,69; 8; 5; 5; 82; 4; 4; 5
38,48,0.80419,0.79167,38; 8; 4; 20; 48; 11; 15; 8
53,63,0.84743,0.84127,53; 13; 3; 14; 63; 6; 8; 7
28,53,0.53386,0.5283,28; 23; 23; 18; 53; 4; 6; 3
5,26,0.2181,0.19231,5; 12; 13; 29; 26; 22; 13; 12
70,78,0.89324,0.89744,70; 5; 9; 9; 78; 5; 3; 6
21,78,0.27933,0.26923,21; 5; 8; 12; 78; 4; 3; 3
17,31,0.55322,0.54839,17; 13; 26; 12; 31; 3; 4; 8
8,9,0.7792,0.88889,8; 9; 18; 29; 9; 17; 18; 17
56,77,0.7326,0.72727,56; 3; 13; 13; 77; 7; 7; 6
27,32,0.86419,0.84375,27; 9; 8; 18; 32; 6; 10; 9
5,9,0.67981,0.55556,5; 18; 20; 23; 9; 20; 20; 10
8,10,0.76142,0.8,8; 3; 26; 29; 10; 23; 27; 3
35,42,0.84918,0.83333,35; 18; 7; 7; 42; 17; 18; 6
20,70,0.2947,0.28571,20; 26; 5; 19; 70; 9; 7; 7
5,10,0.6283,0.5,5; 23; 7; 17; 10; 16; 27; 6
17,75,0.2426,0.22667,17; 9; 6; 13; 75; 3; 6; 5
28,42,0.66645,0.66667,28; 18; 6; 4; 42; 13; 5; 4
7,49,0.1647,0.14286,7; 27; 5; 6; 49; 6; 11; 4
25,53,0.4825,0.4717,25; 17; 21; 8; 53; 11; 9; 4
8,9,0.77365,0.88889,8; 25; 22; 5; 9; 3; 17; 22
9,10,0.81315,0.9,9; 16; 24; 10; 10; 13; 14; 28
40,48,0.83746,0.83333,40; 6; 11; 12; 48; 16; 4; 4
32,42,0.79282,0.7619,32; 16; 5; 17; 42; 15; 9; 9
62,82,0.76467,0.7561,62; 11; 11; 7; 82; 4; 4; 4
38,49,0.77613,0.77551,38; 6; 12; 13; 49; 9; 3; 9
10,31,0.3367,0.32258,10; 26; 26; 27; 31; 5; 15; 19
57,78,0.73798,0.73077,57; 4; 13; 3; 78; 6; 4; 5
41,48,0.85741,0.85417,41; 12; 5; 5; 48; 16; 8; 15
52,53,0.9735,0.98113,52; 8; 14; 14; 53; 15; 6; 12
49,82,0.60394,0.59756,49; 3; 3; 11; 82; 4; 5; 4
26,42,0.6189,0.61905,26; 12; 10; 10; 42; 15; 15; 5
47,49,0.94429,0.95918,47; 16; 14; 13; 49; 15; 15; 12
68,70,0.97404,0.97143,68; 7; 3; 7; 70; 6; 3; 6
40,64,0.62544,0.625,40; 8; 7; 17; 64; 11; 3; 4
73,75,0.96339,0.97333,73; 7; 5; 5; 75; 5; 4; 5
11,63,0.18874,0.1746,11; 12; 18; 4; 63; 3; 8; 4
16,82,0.20202,0.19512,16; 9; 25; 18; 82; 5; 3; 4
20,32,0.64098,0.625,20; 17; 21; 9; 32; 21; 14; 12
51,64,0.80528,0.79688,51; 10; 4; 7; 64; 11; 8; 6
51,82,0.62237,0.62195,51; 3; 12; 8; 82; 3; 3; 5
8,82,0.11578,0.09756,8; 19; 18; 30; 82; 4; 3; 5
7,48,0.16965,0.14583,7; 14; 7; 12; 48; 7; 5; 10
29,70,0.41936,0.41429,29; 5; 20; 3; 70; 5; 7; 9
8,70,0.13062,0.11429,8; 12; 9; 11; 70; 3; 4; 5
46,64,0.73281,0.71875,46; 7; 10; 8; 64; 5; 7; 7
14,53,0.27379,0.26415,14; 22; 28; 6; 53; 14; 14; 14
16,78,0.21576,0.20513,16; 24; 13; 22; 78; 6; 4; 4
60,82,0.73524,0.73171,60; 3; 12; 8; 82; 5; 4; 3
7,9,0.77342,0.77778,7; 21; 4; 10; 9; 4; 4; 12
7,53,0.1509,0.13208,7; 16; 5; 26; 53; 5; 9; 3
62,78,0.80424,0.79487,62; 11; 3; 3; 78; 6; 3; 4
71,82,0.87233,0.86585,71; 7; 3; 7; 82; 3; 4; 4
33,78,0.4216,0.42308,33; 4; 19; 14; 78; 6; 6; 3
52,75,0.69583,0.69333,52; 6; 12; 7; 75; 4; 5; 4
15,77,0.20618,0.19481,15; 14; 10; 22; 77; 5; 4; 5
46,63,0.74614,0.73016,46; 3; 14; 5; 63; 11; 4; 4
16,70,0.23925,0.22857,16; 16; 20; 26; 70; 7; 9; 3
11,32,0.34166,0.34375,11; 7; 8; 4; 32; 13; 16; 17
8,10,0.75285,0.8,8; 25; 22; 24; 10; 12; 8; 6
25,77,0.33932,0.32468,25; 17; 6; 5; 77; 5; 5; 4
65,78,0.83933,0.83333,65; 11; 4; 3; 78; 5; 6; 6
8,82,0.11356,0.09756,8; 19; 16; 7; 82; 5; 5; 4
15,49,0.32179,0.30612,15; 11; 12; 4; 49; 6; 16; 4
35,75,0.47486,0.46667,35; 7; 10; 5; 75; 4; 4; 4
12,48,0.268,0.25,12; 15; 15; 21; 48; 3; 8; 16
5,9,0.68639,0.55556,5; 24; 30; 5; 9; 11; 6; 20
8,9,0.75766,0.88889,8; 17; 15; 24; 9; 29; 22; 23
20,26,0.76758,0.76923,20; 21; 24; 12; 26; 4; 23; 16
42,48,0.88205,0.875,42; 3; 17; 4; 48; 6; 9; 16
5,9,0.68034,0.55556,5; 23; 10; 25; 9; 16; 12; 16
6,26,0.24805,0.23077,6; 20; 20; 16; 26; 24; 24; 11
21,64,0.33584,0.32812,21; 3; 4; 5; 64; 6; 8; 8
35,48,0.7345,0.72917,35; 18; 15; 7; 48; 4; 4; 11
51,82,0.62393,0.62195,51; 14; 12; 10; 82; 4; 3; 3
6,48,0.14528,0.125,6; 3; 4; 25; 48; 13; 11; 6
20,31,0.65111,0.64516,20; 14; 14; 26; 31; 8; 16; 19
19,42,0.45527,0.45238,19; 20; 10; 25; 42; 11; 3; 7
