ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
17,85,0.22614,0.2,41; 17; 85; 28; 45; 7; 12; 14; 17; 18
25,48,0.49249,0.52083,25; 25; 48; 60; 79; 10; 46; 60; 84; 65
10,49,0.19115,0.20408,10; 10; 49; 58; 54; 71; 55; 79; 54; 53
48,78,0.58926,0.61538,28; 48; 78; 11; 21; 81; 34; 6; 52; 20
24,72,0.34206,0.33333,62; 24; 72; 16; 45; 59; 25; 28; 59; 41
26,80,0.33816,0.325,82; 26; 80; 80; 16; 25; 14; 35; 69; 50
15,44,0.33615,0.34091,11; 15; 44; 31; 31; 80; 66; 33; 30; 10
52,82,0.62292,0.63415,25; 52; 82; 50; 11; 63; 79; 30; 66; 32
19,81,0.21861,0.23457,9; 19; 81; 54; 67; 84; 41; 51; 7; 20
47,51,0.89497,0.92157,23; 47; 51; 52; 12; 45; 39; 31; 5; 61
5,19,0.26801,0.26316,70; 5; 19; 70; 26; 72; 20; 54; 43; 60
10,36,0.29148,0.27778,20; 10; 36; 26; 8; 31; 44; 26; 79; 29
21,69,0.30223,0.30435,42; 21; 69; 80; 82; 70; 11; 49; 32; 42
22,66,0.32376,0.33333,13; 22; 66; 83; 56; 33; 66; 49; 27; 20
44,70,0.60691,0.62857,25; 44; 70; 22; 47; 26; 49; 72; 49; 50
18,60,0.28265,0.3,44; 18; 60; 40; 22; 45; 15; 63; 57; 33
34,55,0.60599,0.61818,23; 34; 55; 71; 37; 41; 23; 78; 14; 81
10,67,0.15102,0.14925,71; 10; 67; 31; 26; 73; 45; 33; 13; 37
22,53,0.37731,0.41509,34; 22; 53; 7; 60; 5; 38; 82; 49; 77
26,76,0.3632,0.34211,35; 26; 76; 60; 71; 67; 13; 42; 10; 57
5,11,0.45934,0.45455,11; 5; 11; 27; 66; 55; 34; 54; 81; 65
39,62,0.60261,0.62903,12; 39; 62; 75; 30; 38; 67; 56; 38; 7
5,54,0.1057,0.09259,17; 5; 54; 84; 25; 20; 54; 17; 74; 13
6,65,0.13622,0.09231,31; 6; 65; 9; 84; 12; 42; 52; 25; 27
79,83,0.90968,0.95181,22; 79; 83; 52; 74; 46; 19; 66; 64; 69
22,35,0.65453,0.62857,5; 22; 35; 58; 40; 58; 39; 43; 14; 45
18,40,0.43709,0.45,61; 18; 40; 19; 54; 50; 54; 52; 8; 20
11,42,0.23651,0.2619,51; 11; 42; 31; 19; 68; 44; 30; 23; 71
16,47,0.36903,0.34043,77; 16; 47; 32; 22; 43; 67; 47; 67; 12
11,54,0.20487,0.2037,59; 11; 54; 73; 43; 81; 30; 25; 25; 67
30,58,0.53208,0.51724,43; 30; 58; 40; 9; 82; 48; 67; 15; 81
7,77,0.08367,0.09091,29; 7; 77; 38; 10; 63; 44; 75; 67; 24
14,69,0.21103,0.2029,35; 14; 69; 67; 57; 20; 77; 81; 13; 35
7,82,0.07152,0.08537,22; 7; 82; 39; 37; 49; 54; 55; 9; 51
9,46,0.20117,0.19565,46; 9; 46; 47; 71; 16; 57; 22; 23; 43
5,55,0.07929,0.09091,75; 5; 55; 25; 72; 7; 46; 83; 21; 48
28,45,0.59702,0.62222,69; 28; 45; 40; 65; 66; 27; 57; 63; 6
52,55,0.9002,0.94545,68; 52; 55; 83; 81; 17; 11; 77; 71; 80
32,52,0.62888,0.61538,75; 32; 52; 71; 72; 52; 15; 28; 24; 13
7,46,0.15229,0.15217,81; 7; 46; 85; 83; 64; 46; 54; 35; 48
12,81,0.1538,0.14815,12; 12; 81; 49; 16; 7; 75; 73; 48; 84
45,71,0.63367,0.6338,9; 45; 71; 16; 58; 83; 37; 64; 15; 68
22,67,0.32864,0.32836,53; 22; 67; 47; 29; 77; 64; 31; 58; 56
56,59,0.87046,0.94915,12; 56; 59; 72; 25; 47; 17; 6; 28; 16
13,56,0.23483,0.23214,29; 13; 56; 69; 18; 62; 50; 74; 54; 27
81,85,0.93983,0.95294,19; 81; 85; 60; 50; 63; 82; 29; 23; 13
39,41,0.88389,0.95122,49; 39; 41; 63; 14; 35; 74; 21; 32; 36
12,81,0.16659,0.14815,27; 12; 81; 13; 46; 27; 43; 13; 8; 45
11,32,0.33041,0.34375,74; 11; 32; 9; 46; 49; 11; 57; 15; 76
11,72,0.1415,0.15278,50; 11; 72; 37; 45; 85; 14; 33; 70; 69
33,78,0.40894,0.42308,37; 33; 78; 10; 79; 40; 56; 50; 5; 15
27,64,0.42251,0.42188,36; 27; 64; 58; 30; 43; 72; 19; 31; 70
35,56,0.60889,0.625,19; 35; 56; 72; 19; 21; 84; 8; 53; 10
10,44,0.21411,0.22727,44; 10; 44; 55; 42; 43; 30; 81; 26; 83
32,52,0.64214,0.61538,23; 32; 52; 41; 69; 66; 70; 57; 9; 33
52,83,0.63202,0.62651,83; 52; 83; 12; 14; 71; 8; 11; 56; 7
30,72,0.38373,0.41667,51; 30; 72; 47; 32; 40; 28; 85; 78; 84
