ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
33,42,0.78574,0.78571,4; 11; 33; 42; 6; 26; 7; 3
37,45,0.80576,0.82222,3; 6; 37; 45; 15; 4; 13; 6
21,57,0.36492,0.36842,5; 4; 21; 57; 32; 27; 27; 6
26,31,0.83357,0.83871,5; 12; 26; 31; 28; 6; 29; 23
36,43,0.84711,0.83721,5; 5; 36; 43; 9; 27; 25; 27
32,39,0.79552,0.82051,11; 11; 32; 39; 30; 28; 7; 26
7,24,0.3145,0.29167,13; 8; 7; 24; 28; 23; 3; 28
20,61,0.34356,0.32787,3; 5; 20; 61; 15; 4; 30; 24
22,48,0.46746,0.45833,7; 10; 22; 48; 8; 23; 32; 23
23,66,0.35299,0.34848,4; 3; 23; 66; 5; 22; 30; 29
12,50,0.23947,0.24,18; 3; 12; 50; 11; 23; 12; 12
9,36,0.24632,0.25,8; 10; 9; 36; 9; 14; 3; 18
17,68,0.26186,0.25,5; 3; 17; 68; 13; 31; 22; 29
41,49,0.80428,0.83673,3; 3; 41; 49; 21; 32; 16; 25
36,44,0.82827,0.81818,9; 9; 36; 44; 7; 25; 13; 30
18,52,0.33984,0.34615,6; 11; 18; 52; 16; 19; 23; 32
36,44,0.82454,0.81818,3; 5; 36; 44; 8; 27; 14; 29
16,19,0.77601,0.84211,24; 5; 16; 19; 18; 7; 11; 16
10,27,0.31625,0.37037,26; 13; 10; 27; 13; 25; 22; 30
21,42,0.49064,0.5,9; 17; 21; 42; 22; 27; 19; 7
11,14,0.81834,0.78571,26; 8; 11; 14; 17; 11; 6; 14
22,28,0.8201,0.78571,14; 21; 22; 28; 23; 31; 16; 18
31,37,0.79673,0.83784,11; 8; 31; 37; 10; 15; 4; 16
23,41,0.53132,0.56098,9; 4; 23; 41; 21; 14; 21; 28
28,35,0.81709,0.8,3; 16; 28; 35; 3; 7; 24; 5
14,42,0.32035,0.33333,12; 11; 14; 42; 18; 24; 14; 13
17,53,0.34629,0.32075,6; 12; 17; 53; 15; 19; 32; 20
10,20,0.52838,0.5,18; 32; 10; 20; 8; 10; 5; 9
18,60,0.30147,0.3,5; 5; 18; 60; 5; 25; 20; 25
17,34,0.52287,0.5,5; 8; 17; 34; 17; 3; 23; 32
32,38,0.85149,0.84211,13; 4; 32; 38; 10; 10; 28; 24
27,32,0.90257,0.84375,18; 16; 27; 32; 26; 25; 16; 6
24,52,0.45618,0.46154,11; 10; 24; 52; 3; 19; 27; 28
41,49,0.8016,0.83673,3; 4; 41; 49; 6; 25; 24; 22
33,41,0.79643,0.80488,3; 3; 33; 41; 21; 19; 6; 12
32,39,0.7919,0.82051,7; 9; 32; 39; 21; 29; 4; 19
31,54,0.56679,0.57407,3; 6; 31; 54; 16; 11; 29; 31
22,28,0.79657,0.78571,12; 3; 22; 28; 9; 28; 24; 32
23,29,0.80216,0.7931,3; 14; 23; 29; 26; 31; 17; 21
15,45,0.32933,0.33333,18; 9; 15; 45; 12; 4; 19; 10
25,45,0.54423,0.55556,13; 10; 25; 45; 21; 25; 28; 8
18,63,0.2653,0.28571,6; 5; 18; 63; 23; 14; 25; 5
23,29,0.82295,0.7931,4; 22; 23; 29; 10; 29; 17; 8
17,37,0.46689,0.45946,11; 12; 17; 37; 14; 14; 18; 30
28,61,0.48537,0.45902,3; 3; 28; 61; 4; 22; 15; 24
37,47,0.78775,0.78723,6; 3; 37; 47; 32; 27; 3; 12
32,38,0.82353,0.84211,5; 10; 32; 38; 4; 29; 21; 29
16,65,0.26686,0.24615,3; 3; 16; 65; 14; 8; 3; 29
19,55,0.35995,0.34545,11; 10; 19; 55; 17; 30; 24; 23
24,30,0.80337,0.8,15; 19; 24; 30; 3; 27; 5; 25
26,56,0.44903,0.46429,4; 5; 26; 56; 12; 14; 13; 20
17,68,0.29963,0.25,5; 4; 17; 68; 7; 20; 29; 6
10,41,0.24797,0.2439,6; 22; 10; 41; 3; 30; 9; 23
14,46,0.29497,0.30435,13; 6; 14; 46; 23; 20; 10; 30
27,47,0.6011,0.57447,3; 8; 27; 47; 31; 19; 20; 13
20,61,0.3322,0.32787,6; 6; 20; 61; 18; 32; 6; 14
41,49,0.81377,0.83673,3; 3; 41; 49; 26; 32; 19; 20
17,69,0.19744,0.24638,5; 6; 17; 69; 14; 20; 24; 29
36,44,0.82927,0.81818,8; 3; 36; 44; 10; 26; 13; 16
21,37,0.5482,0.56757,10; 14; 21; 37; 19; 29; 30; 8
21,42,0.48679,0.5,3; 7; 21; 42; 21; 17; 27; 19
7,20,0.35958,0.35,32; 17; 7; 20; 27; 23; 15; 27
24,30,0.80902,0.8,8; 4; 24; 30; 12; 3; 6; 15
20,61,0.3242,0.32787,6; 5; 20; 61; 30; 8; 13; 13
22,63,0.35642,0.34921,5; 5; 22; 63; 24; 22; 22; 3
12,14,0.86296,0.85714,9; 31; 12; 14; 24; 14; 17; 3
32,56,0.60211,0.57143,4; 3; 32; 56; 4; 24; 19; 26
19,55,0.3363,0.34545,7; 12; 19; 55; 24; 6; 21; 6
15,53,0.27767,0.28302,4; 4; 15; 53; 15; 10; 29; 3
16,63,0.25211,0.25397,3; 9; 16; 63; 24; 4; 24; 31
10,40,0.25765,0.25,22; 22; 10; 40; 20; 28; 21; 14
19,54,0.36502,0.35185,3; 12; 19; 54; 8; 25; 14; 29
5,15,0.41659,0.33333,16; 18; 5; 15; 20; 27; 4; 30
15,27,0.56249,0.55556,3; 18; 15; 27; 8; 27; 15; 31
38,45,0.83445,0.84444,7; 6; 38; 45; 7; 9; 8; 25
10,36,0.27841,0.27778,21; 4; 10; 36; 18; 23; 24; 17
6,13,0.661,0.46154,9; 6; 6; 13; 32; 10; 14; 4
17,37,0.44718,0.45946,18; 16; 17; 37; 5; 13; 17; 31
11,33,0.33863,0.33333,8; 27; 11; 33; 29; 11; 20; 24
13,40,0.34328,0.325,18; 5; 13; 40; 31; 6; 8; 10
8,16,0.50521,0.5,35; 13; 8; 16; 13; 5; 30; 19
17,60,0.2971,0.28333,4; 7; 17; 60; 6; 10; 13; 24
18,52,0.32359,0.34615,7; 13; 18; 52; 25; 15; 30; 22
15,51,0.2968,0.29412,10; 14; 15; 51; 19; 11; 12; 14
19,41,0.4889,0.46341,4; 13; 19; 41; 8; 11; 22; 19
21,63,0.35424,0.33333,4; 7; 21; 63; 4; 15; 21; 19
19,38,0.48902,0.5,3; 17; 19; 38; 9; 7; 15; 18
19,63,0.28743,0.30159,6; 6; 19; 63; 10; 3; 10; 12
13,52,0.27818,0.25,3; 6; 13; 52; 7; 3; 3; 20
20,25,0.83598,0.8,16; 6; 20; 25; 27; 4; 5; 25
8,16,0.48448,0.5,23; 7; 8; 16; 25; 18; 16; 6
12,49,0.25999,0.2449,3; 14; 12; 49; 30; 5; 15; 25
16,43,0.37843,0.37209,13; 7; 16; 43; 5; 18; 27; 22
27,47,0.59466,0.57447,11; 9; 27; 47; 32; 21; 31; 4
22,44,0.47233,0.5,11; 5; 22; 44; 9; 28; 30; 10
17,48,0.32459,0.35417,11; 6; 17; 48; 22; 9; 5; 18
11,14,0.83404,0.78571,7; 31; 11; 14; 10; 15; 4; 27
12,43,0.3034,0.27907,8; 12; 12; 43; 3; 24; 10; 19
14,56,0.24539,0.25,10; 9; 14; 56; 30; 26; 26; 14
24,28,0.86524,0.85714,12; 22; 24; 28; 14; 19; 3; 4
24,42,0.57164,0.57143,15; 15; 24; 42; 5; 20; 12; 25
17,61,0.29469,0.27869,4; 9; 17; 61; 19; 13; 12; 17
12,21,0.66377,0.57143,26; 28; 12; 21; 21; 7; 24; 26
37,43,0.90765,0.86047,8; 6; 37; 43; 23; 14; 14; 15
18,65,0.28489,0.27692,5; 7; 18; 65; 8; 30; 17; 31
16,49,0.32474,0.32653,14; 12; 16; 49; 6; 24; 29; 26
22,68,0.32459,0.32353,3; 3; 22; 68; 19; 19; 9; 12
13,46,0.31643,0.28261,6; 14; 13; 46; 24; 24; 8; 23
30,54,0.55817,0.55556,6; 6; 30; 54; 28; 19; 32; 11
8,10,0.70796,0.8,3; 33; 8; 10; 15; 13; 18; 26
17,56,0.30048,0.30357,5; 11; 17; 56; 13; 21; 10; 5
16,55,0.31563,0.29091,4; 3; 16; 55; 16; 26; 15; 26
13,26,0.51375,0.5,28; 22; 13; 26; 21; 21; 21; 23
40,49,0.79926,0.81633,3; 4; 40; 49; 28; 24; 7; 23
32,40,0.76344,0.8,12; 6; 32; 40; 5; 8; 4; 19
37,45,0.81053,0.82222,8; 4; 37; 45; 24; 26; 23; 20
17,53,0.31118,0.32075,11; 14; 17; 53; 5; 26; 4; 25
8,27,0.27591,0.2963,26; 11; 8; 27; 16; 14; 8; 8
20,35,0.58688,0.57143,3; 3; 20; 35; 9; 13; 12; 12
16,43,0.35813,0.37209,15; 6; 16; 43; 9; 18; 12; 24
26,57,0.45557,0.45614,7; 7; 26; 57; 29; 27; 11; 4
38,48,0.79537,0.79167,6; 4; 38; 48; 13; 12; 9; 16
28,49,0.57972,0.57143,7; 6; 28; 49; 10; 3; 19; 9
19,63,0.2969,0.30159,7; 6; 19; 63; 13; 31; 27; 22
33,41,0.79416,0.80488,4; 9; 33; 41; 15; 12; 9; 20
19,69,0.30454,0.27536,3; 5; 19; 69; 21; 24; 21; 4
18,63,0.30076,0.28571,3; 4; 18; 63; 24; 10; 6; 14
25,29,0.86405,0.86207,19; 5; 25; 29; 8; 16; 3; 9
24,49,0.4847,0.4898,11; 9; 24; 49; 13; 23; 6; 9
19,58,0.2744,0.32759,9; 5; 19; 58; 14; 21; 22; 20
23,66,0.36226,0.34848,3; 3; 23; 66; 12; 18; 4; 13
22,63,0.37136,0.34921,6; 5; 22; 63; 14; 6; 32; 23
14,44,0.33334,0.31818,5; 11; 14; 44; 12; 11; 23; 3
30,54,0.54228,0.55556,6; 7; 30; 54; 29; 27; 17; 21
13,39,0.36984,0.33333,23; 4; 13; 39; 9; 18; 26; 16
36,42,0.82528,0.85714,7; 10; 36; 42; 15; 5; 19; 18
24,49,0.50009,0.4898,3; 6; 24; 49; 13; 26; 17; 26
10,36,0.29791,0.27778,13; 6; 10; 36; 8; 25; 22; 12
23,63,0.36187,0.36508,4; 5; 23; 63; 20; 9; 5; 28
33,42,0.76201,0.78571,5; 7; 33; 42; 8; 22; 26; 17
20,69,0.30799,0.28986,3; 4; 20; 69; 9; 16; 32; 20
20,68,0.32717,0.29412,5; 4; 20; 68; 29; 13; 20; 20
6,7,0.74383,0.85714,9; 42; 6; 7; 12; 20; 8; 18
20,63,0.34893,0.31746,5; 4; 20; 63; 10; 6; 19; 16
28,34,0.83665,0.82353,11; 18; 28; 34; 11; 30; 32; 12
28,34,0.82612,0.82353,12; 10; 28; 34; 20; 21; 13; 18
26,57,0.44491,0.45614,6; 7; 26; 57; 30; 4; 25; 18
40,49,0.81877,0.81633,4; 4; 40; 49; 19; 12; 5; 7
19,59,0.34258,0.32203,8; 3; 19; 59; 12; 4; 9; 29
19,38,0.51307,0.5,9; 13; 19; 38; 8; 23; 11; 29
16,19,0.77486,0.84211,3; 21; 16; 19; 18; 8; 26; 24
16,48,0.32926,0.33333,15; 17; 16; 48; 30; 22; 5; 23
30,38,0.75454,0.78947,8; 12; 30; 38; 10; 23; 4; 15
19,22,0.77819,0.86364,17; 24; 19; 22; 28; 16; 26; 6
27,33,0.82624,0.81818,4; 9; 27; 33; 21; 9; 5; 3
11,24,0.43866,0.45833,27; 14; 11; 24; 9; 9; 4; 11
19,63,0.29922,0.30159,6; 6; 19; 63; 18; 3; 25; 23
22,67,0.32935,0.32836,4; 4; 22; 67; 31; 12; 12; 19
6,20,0.38959,0.3,18; 22; 6; 20; 16; 11; 27; 16
22,59,0.37663,0.37288,8; 5; 22; 59; 10; 18; 3; 8
25,54,0.46667,0.46296,5; 4; 25; 54; 4; 22; 28; 28
10,35,0.34613,0.28571,19; 22; 10; 35; 7; 22; 20; 22
22,45,0.47439,0.48889,5; 15; 22; 45; 9; 3; 31; 11
8,32,0.23632,0.25,18; 4; 8; 32; 5; 14; 10; 25
22,45,0.45524,0.48889,9; 5; 22; 45; 32; 28; 13; 5
11,39,0.28469,0.28205,7; 14; 11; 39; 15; 29; 9; 31
21,37,0.54663,0.56757,8; 15; 21; 37; 18; 18; 11; 24
14,43,0.32423,0.32558,14; 11; 14; 43; 7; 27; 15; 22
12,37,0.30141,0.32432,21; 8; 12; 37; 3; 7; 11; 10
18,51,0.35204,0.35294,9; 9; 18; 51; 10; 28; 17; 22
41,49,0.82167,0.83673,4; 4; 41; 49; 8; 10; 23; 30
40,50,0.78988,0.8,3; 4; 40; 50; 27; 22; 24; 22
15,41,0.34883,0.36585,21; 18; 15; 41; 14; 14; 13; 25
16,35,0.46494,0.45714,13; 19; 16; 35; 30; 3; 6; 17
37,47,0.79329,0.78723,4; 3; 37; 47; 11; 26; 9; 20
18,54,0.33333,0.33333,11; 5; 18; 54; 20; 29; 23; 6
15,60,0.26823,0.25,11; 3; 15; 60; 22; 18; 19; 19
31,36,0.91691,0.86111,9; 3; 31; 36; 28; 16; 30; 11
19,52,0.3691,0.36538,3; 9; 19; 52; 10; 8; 31; 19
18,37,0.49509,0.48649,5; 18; 18; 37; 3; 16; 16; 7
28,34,0.84105,0.82353,6; 8; 28; 34; 27; 27; 9; 16
18,64,0.3149,0.28125,7; 6; 18; 64; 29; 10; 11; 17
21,25,0.82184,0.84,21; 8; 21; 25; 20; 9; 18; 11
16,43,0.33448,0.37209,6; 10; 16; 43; 6; 19; 6; 18
