ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
64,80,0.13052,0.8,51; 64; 80; 28; 83; 56; 14; 60; 7; 16
18,60,0.1865,0.3,59; 18; 60; 79; 5; 42; 14; 81; 50; 70
37,43,0.19764,0.86047,40; 37; 43; 41; 30; 7; 5; 55; 24; 71
16,20,0.22349,0.8,61; 16; 20; 46; 30; 60; 78; 22; 49; 12
21,73,0.16465,0.28767,35; 21; 73; 18; 65; 47; 44; 75; 79; 70
9,28,0.19814,0.32143,34; 9; 28; 55; 27; 81; 5; 50; 59; 80
34,70,0.15002,0.48571,5; 34; 70; 17; 72; 84; 40; 9; 54; 83
12,50,0.20692,0.24,6; 12; 50; 69; 28; 79; 54; 14; 24; 63
17,71,0.16606,0.23944,23; 17; 71; 79; 27; 10; 23; 56; 13; 48
20,80,0.14777,0.25,82; 20; 80; 12; 15; 44; 56; 55; 80; 65
33,58,0.18167,0.56897,25; 33; 58; 75; 85; 42; 49; 59; 68; 74
19,59,0.17705,0.32203,12; 19; 59; 62; 57; 67; 29; 79; 57; 33
19,65,0.15808,0.29231,23; 19; 65; 45; 49; 57; 74; 47; 48; 57
16,48,0.21837,0.33333,20; 16; 48; 80; 47; 75; 19; 37; 82; 72
8,29,0.18357,0.27586,57; 8; 29; 34; 71; 70; 43; 50; 34; 36
29,79,0.15661,0.36709,65; 29; 79; 40; 77; 77; 34; 50; 44; 49
70,85,0.12297,0.82353,69; 70; 85; 65; 48; 80; 77; 57; 22; 11
59,75,0.14808,0.78667,20; 59; 75; 5; 36; 29; 18; 61; 6; 51
13,41,0.2139,0.31707,31; 13; 41; 79; 53; 28; 76; 35; 46; 44
59,69,0.13674,0.85507,52; 59; 69; 49; 77; 18; 10; 7; 44; 19
9,38,0.1866,0.23684,62; 9; 38; 65; 71; 64; 67; 67; 19; 75
17,49,0.21263,0.34694,29; 17; 49; 26; 56; 73; 57; 67; 24; 20
22,68,0.17663,0.32353,55; 22; 68; 83; 69; 81; 10; 85; 64; 60
40,72,0.16106,0.55556,23; 40; 72; 27; 41; 68; 22; 71; 70; 46
