ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,40,0.20581,0.2,66; 8; 76; 40; 23; 29; 40; 22; 25; 84
17,59,0.28792,0.28814,49; 17; 65; 37; 71; 71; 59; 66; 45; 49
27,75,0.37583,0.36,72; 27; 49; 66; 82; 27; 75; 12; 37; 25
74,83,0.88691,0.89157,17; 74; 71; 78; 42; 80; 83; 84; 45; 10
7,71,0.10285,0.09859,52; 7; 28; 22; 53; 73; 71; 43; 11; 12
29,77,0.36088,0.37662,60; 29; 31; 26; 13; 64; 77; 26; 73; 11
42,57,0.75013,0.73684,37; 42; 36; 83; 42; 49; 57; 60; 69; 67
50,79,0.62823,0.63291,85; 50; 69; 72; 47; 73; 79; 76; 70; 40
12,46,0.27714,0.26087,41; 12; 39; 18; 12; 55; 46; 54; 49; 39
17,59,0.28691,0.28814,31; 17; 67; 64; 43; 78; 59; 80; 10; 34
44,84,0.52682,0.52381,22; 44; 28; 76; 20; 23; 84; 6; 6; 39
5,52,0.09771,0.09615,82; 5; 31; 49; 24; 11; 52; 58; 19; 12
18,70,0.28035,0.25714,9; 18; 73; 24; 10; 77; 70; 68; 50; 20
22,52,0.42616,0.42308,45; 22; 82; 34; 26; 31; 52; 76; 55; 78
8,83,0.10091,0.09639,11; 8; 57; 60; 25; 43; 83; 15; 55; 17
8,31,0.27508,0.25806,50; 8; 58; 68; 46; 57; 31; 23; 44; 69
6,23,0.28923,0.26087,42; 6; 84; 30; 64; 36; 23; 17; 12; 14
38,49,0.75546,0.77551,56; 38; 61; 71; 17; 83; 49; 58; 15; 65
10,16,0.57905,0.625,54; 10; 60; 34; 69; 41; 16; 63; 32; 21
50,80,0.62517,0.625,23; 50; 27; 28; 27; 32; 80; 6; 64; 24
45,64,0.70952,0.70312,56; 45; 65; 38; 10; 78; 64; 24; 14; 38
21,53,0.38709,0.39623,17; 21; 52; 70; 13; 62; 53; 78; 5; 5
50,71,0.68045,0.70423,60; 50; 13; 15; 45; 47; 71; 83; 57; 53
14,49,0.28906,0.28571,15; 14; 71; 60; 55; 61; 49; 79; 18; 9
30,71,0.40445,0.42254,52; 30; 59; 58; 27; 62; 71; 63; 70; 42
37,52,0.71393,0.71154,82; 37; 57; 63; 27; 33; 52; 48; 7; 28
68,76,0.90188,0.89474,33; 68; 40; 16; 24; 55; 76; 66; 53; 30
5,56,0.0753,0.08929,46; 5; 74; 72; 60; 77; 56; 21; 32; 20
7,68,0.13186,0.10294,45; 7; 16; 55; 55; 46; 68; 49; 55; 38
54,77,0.69593,0.7013,6; 54; 52; 77; 59; 12; 77; 41; 76; 7
9,57,0.18781,0.15789,59; 9; 49; 19; 47; 27; 57; 78; 59; 67
25,69,0.34579,0.36232,12; 25; 59; 6; 53; 66; 69; 85; 73; 32
12,76,0.18048,0.15789,57; 12; 65; 79; 60; 71; 76; 29; 58; 8
11,29,0.3602,0.37931,33; 11; 21; 6; 51; 7; 29; 33; 77; 29
5,55,0.08847,0.09091,63; 5; 27; 30; 32; 57; 55; 47; 73; 82
57,80,0.68805,0.7125,69; 57; 65; 42; 31; 40; 80; 45; 70; 9
51,65,0.79644,0.78462,41; 51; 20; 53; 29; 45; 65; 41; 17; 78
5,51,0.11601,0.09804,83; 5; 53; 43; 32; 64; 51; 37; 23; 38
10,35,0.29078,0.28571,18; 10; 48; 44; 21; 69; 35; 42; 64; 51
