ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,11,0.62749,0.72727,6; 22; 8; 11; 11; 27; 5; 11
5,28,0.20245,0.17857,21; 9; 5; 28; 25; 26; 13; 24
8,9,0.40032,0.88889,14; 4; 8; 9; 23; 19; 30; 25
13,72,0.18257,0.18056,4; 5; 13; 72; 22; 19; 27; 28
24,57,0.43854,0.42105,5; 8; 24; 57; 30; 16; 3; 16
14,28,0.48499,0.5,11; 9; 14; 28; 23; 23; 8; 3
25,40,0.61228,0.625,14; 12; 25; 40; 20; 15; 6; 16
31,45,0.7291,0.68889,5; 11; 31; 45; 3; 13; 25; 17
6,21,0.56542,0.28571,35; 14; 6; 21; 10; 31; 27; 16
10,11,0.8371,0.90909,37; 24; 10; 11; 28; 10; 15; 3
8,57,0.14668,0.14035,10; 16; 8; 57; 22; 21; 22; 29
12,21,0.75761,0.57143,20; 6; 12; 21; 4; 9; 24; 20
8,9,0.68902,0.88889,14; 37; 8; 9; 12; 18; 6; 25
22,62,0.384,0.35484,4; 7; 22; 62; 9; 4; 4; 13
21,45,0.44745,0.46667,8; 15; 21; 45; 9; 15; 21; 24
10,57,0.15838,0.17544,7; 4; 10; 57; 9; 14; 31; 14
6,9,0.42753,0.66667,19; 6; 6; 9; 3; 32; 31; 16
7,28,0.28029,0.25,24; 3; 7; 28; 23; 3; 24; 15
27,50,0.56215,0.54,9; 7; 27; 50; 24; 5; 3; 12
30,32,0.88479,0.9375,6; 13; 30; 32; 4; 22; 8; 7
9,57,0.14773,0.15789,3; 9; 9; 57; 29; 22; 18; 6
43,45,0.73144,0.95556,4; 5; 43; 45; 29; 23; 4; 18
40,45,0.70878,0.88889,4; 4; 40; 45; 22; 20; 8; 11
29,57,0.46914,0.50877,6; 4; 29; 57; 12; 19; 20; 19
9,21,0.59781,0.42857,30; 18; 9; 21; 8; 31; 23; 4
8,68,0.11277,0.11765,4; 9; 8; 68; 23; 14; 6; 26
17,62,0.28641,0.27419,5; 3; 17; 62; 28; 10; 10; 14
38,40,0.83384,0.95,4; 8; 38; 40; 20; 26; 4; 29
16,52,0.2677,0.30769,4; 6; 16; 52; 31; 19; 10; 22
22,57,0.36544,0.38596,4; 9; 22; 57; 29; 10; 29; 18
28,58,0.49604,0.48276,6; 4; 28; 58; 29; 25; 25; 14
25,32,0.71651,0.78125,11; 8; 25; 32; 10; 13; 22; 17
16,21,0.73665,0.7619,24; 16; 16; 21; 32; 7; 4; 23
22,68,0.32484,0.32353,3; 4; 22; 68; 21; 22; 7; 14
14,52,0.28988,0.26923,11; 16; 14; 52; 29; 10; 15; 28
9,11,0.72313,0.81818,31; 11; 9; 11; 17; 23; 8; 16
21,57,0.34843,0.36842,7; 4; 21; 57; 27; 28; 10; 23
5,9,0.42895,0.55556,34; 27; 5; 9; 4; 23; 5; 17
5,11,0.38634,0.45455,25; 35; 5; 11; 27; 3; 4; 16
6,21,0.73034,0.28571,34; 31; 6; 21; 29; 11; 11; 6
16,57,0.28895,0.2807,9; 7; 16; 57; 30; 22; 5; 30
15,20,0.73404,0.75,20; 15; 15; 20; 25; 10; 14; 17
33,45,0.71926,0.73333,7; 6; 33; 45; 3; 17; 20; 7
12,28,0.37579,0.42857,27; 22; 12; 28; 27; 6; 9; 9
5,11,0.41508,0.45455,20; 26; 5; 11; 25; 11; 27; 6
17,58,0.28558,0.2931,4; 8; 17; 58; 8; 7; 17; 29
6,68,0.10669,0.08824,9; 10; 6; 68; 23; 22; 3; 26
26,62,0.42911,0.41935,5; 3; 26; 62; 26; 12; 24; 27
22,68,0.35237,0.32353,4; 3; 22; 68; 3; 3; 31; 5
16,50,0.30377,0.32,7; 4; 16; 50; 19; 12; 21; 3
20,62,0.29807,0.32258,7; 3; 20; 62; 24; 19; 10; 17
5,21,0.38011,0.2381,31; 27; 5; 21; 25; 9; 20; 11
18,20,0.65832,0.9,16; 4; 18; 20; 11; 6; 17; 18
25,62,0.3665,0.40323,4; 4; 25; 62; 13; 27; 12; 24
20,21,0.65159,0.95238,7; 23; 20; 21; 22; 4; 31; 27
8,9,0.57368,0.88889,5; 11; 8; 9; 23; 15; 14; 13
8,28,0.23452,0.28571,8; 16; 8; 28; 7; 32; 25; 25
6,41,0.17743,0.14634,12; 4; 6; 41; 16; 14; 24; 3
8,62,0.14287,0.12903,14; 10; 8; 62; 13; 24; 13; 30
12,28,0.38356,0.42857,3; 15; 12; 28; 29; 27; 18; 9
