ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
5,9,0.80508,0.55556,12; 31; 5; 9; 20; 6; 14; 30
5,31,0.2749,0.16129,4; 28; 5; 31; 6; 17; 24; 21
26,31,0.51244,0.83871,5; 17; 26; 31; 14; 10; 27; 21
6,31,0.80335,0.19355,13; 17; 6; 31; 11; 7; 11; 18
13,77,0.1215,0.16883,3; 3; 13; 77; 30; 16; 18; 21
25,53,0.57031,0.4717,3; 8; 25; 53; 30; 15; 15; 11
17,64,0.44653,0.26562,6; 6; 17; 64; 5; 14; 32; 9
7,78,0.07236,0.08974,3; 4; 7; 78; 16; 19; 6; 7
18,64,0.55674,0.28125,3; 8; 18; 64; 22; 5; 18; 32
39,49,0.88372,0.79592,5; 4; 39; 49; 22; 32; 17; 20
18,63,0.47275,0.28571,4; 8; 18; 63; 26; 27; 3; 25
5,10,0.7723,0.5,34; 21; 5; 10; 11; 29; 25; 13
35,48,0.81576,0.72917,3; 3; 35; 48; 7; 29; 7; 18
6,78,0.15399,0.07692,6; 6; 6; 78; 26; 3; 24; 20
13,31,0.42942,0.41935,5; 13; 13; 31; 18; 18; 12; 11
15,32,0.42096,0.46875,10; 13; 15; 32; 4; 31; 15; 6
12,42,0.23951,0.28571,16; 15; 12; 42; 16; 4; 29; 9
33,49,0.68066,0.67347,4; 8; 33; 49; 29; 20; 4; 8
22,64,0.46417,0.34375,3; 4; 22; 64; 18; 27; 13; 29
11,63,0.37039,0.1746,3; 6; 11; 63; 12; 14; 24; 30
7,10,0.8532,0.7,38; 40; 7; 10; 15; 8; 16; 10
5,9,0.82947,0.55556,16; 20; 5; 9; 17; 9; 12; 22
38,42,0.82449,0.90476,5; 8; 38; 42; 10; 20; 6; 20
35,48,0.75702,0.72917,3; 3; 35; 48; 20; 21; 15; 11
6,9,0.8312,0.66667,3; 26; 6; 9; 20; 5; 10; 13
13,48,0.34331,0.27083,17; 14; 13; 48; 8; 17; 28; 7
24,48,0.55022,0.5,5; 5; 24; 48; 8; 26; 14; 10
13,64,0.32753,0.20312,5; 4; 13; 64; 7; 23; 10; 21
24,42,0.5001,0.57143,13; 11; 24; 42; 23; 8; 26; 27
6,75,0.16544,0.08,6; 6; 6; 75; 31; 11; 23; 14
8,26,0.70027,0.30769,9; 23; 8; 26; 17; 9; 23; 5
5,77,0.16124,0.06494,3; 8; 5; 77; 5; 20; 30; 30
8,77,0.14008,0.1039,6; 6; 8; 77; 22; 19; 20; 22
9,53,0.18226,0.16981,15; 16; 9; 53; 16; 22; 5; 30
5,82,0.08705,0.06098,3; 3; 5; 82; 11; 23; 31; 12
6,82,0.09196,0.07317,5; 3; 6; 82; 7; 23; 20; 4
6,64,0.21867,0.09375,3; 12; 6; 64; 8; 6; 20; 31
11,49,0.23303,0.22449,13; 12; 11; 49; 12; 15; 25; 32
9,70,0.22518,0.12857,9; 9; 9; 70; 18; 21; 30; 6
5,26,0.69408,0.19231,5; 5; 5; 26; 16; 21; 22; 23
34,48,0.78105,0.70833,8; 7; 34; 48; 32; 16; 18; 29
6,78,0.14013,0.07692,4; 6; 6; 78; 23; 12; 16; 12
8,9,0.79694,0.88889,20; 11; 8; 9; 9; 28; 11; 24
18,70,0.14541,0.25714,3; 3; 18; 70; 6; 24; 31; 15
16,48,0.33486,0.33333,16; 3; 16; 48; 26; 9; 28; 11
17,31,0.52671,0.54839,25; 5; 17; 31; 30; 20; 17; 13
15,70,0.2734,0.21429,5; 3; 15; 70; 3; 32; 30; 6
7,82,0.10257,0.08537,4; 4; 7; 82; 4; 16; 22; 13
7,77,0.11048,0.09091,7; 4; 7; 77; 9; 18; 22; 25
8,10,0.84868,0.8,13; 3; 8; 10; 11; 29; 22; 13
7,26,0.54539,0.26923,26; 22; 7; 26; 27; 25; 9; 30
19,70,0.25503,0.27143,3; 3; 19; 70; 8; 14; 18; 13
12,70,0.23869,0.17143,4; 5; 12; 70; 12; 24; 14; 8
6,9,0.82488,0.66667,31; 28; 6; 9; 6; 3; 6; 4
8,75,0.13097,0.10667,3; 4; 8; 75; 5; 28; 21; 22
6,75,0.13173,0.08,4; 8; 6; 75; 10; 27; 18; 31
6,77,0.13398,0.07792,5; 4; 6; 77; 13; 6; 6; 6
36,48,0.81933,0.75,7; 5; 36; 48; 7; 10; 19; 24
13,64,0.41918,0.20312,7; 3; 13; 64; 18; 21; 6; 17
14,75,0.18312,0.18667,4; 3; 14; 75; 23; 19; 11; 3
6,82,0.07704,0.07317,5; 4; 6; 82; 13; 20; 3; 13
7,10,0.79677,0.7,9; 36; 7; 10; 8; 13; 26; 18
8,31,0.41131,0.25806,8; 24; 8; 31; 11; 6; 6; 8
5,9,0.7836,0.55556,37; 13; 5; 9; 20; 15; 24; 27
35,53,0.8494,0.66038,5; 3; 35; 53; 4; 12; 7; 8
34,53,0.85842,0.64151,3; 4; 34; 53; 25; 12; 27; 24
24,49,0.60025,0.4898,7; 9; 24; 49; 32; 23; 8; 23
5,82,0.08788,0.06098,5; 5; 5; 82; 3; 23; 14; 6
7,9,0.77854,0.77778,24; 7; 7; 9; 23; 20; 14; 9
11,42,0.25795,0.2619,8; 16; 11; 42; 25; 13; 29; 10
5,9,0.8581,0.55556,35; 42; 5; 9; 11; 30; 7; 23
18,26,0.75138,0.69231,19; 24; 18; 26; 15; 28; 22; 20
39,42,0.79486,0.92857,8; 7; 39; 42; 18; 20; 5; 5
14,75,0.13404,0.18667,3; 4; 14; 75; 7; 16; 32; 3
6,49,0.18848,0.12245,20; 12; 6; 49; 31; 15; 9; 20
5,82,0.07469,0.06098,5; 3; 5; 82; 18; 8; 3; 8
21,32,0.49435,0.65625,22; 13; 21; 32; 9; 22; 20; 24
23,32,0.4315,0.71875,13; 11; 23; 32; 5; 16; 23; 11
11,78,0.12532,0.14103,3; 4; 11; 78; 15; 31; 22; 6
37,42,0.75591,0.88095,4; 4; 37; 42; 17; 21; 16; 32
8,77,0.09549,0.1039,4; 5; 8; 77; 5; 29; 22; 30
25,49,0.55921,0.5102,8; 8; 25; 49; 25; 25; 5; 14
34,53,0.82803,0.64151,4; 4; 34; 53; 8; 8; 27; 16
17,70,0.22344,0.24286,4; 5; 17; 70; 3; 32; 11; 31
13,63,0.32106,0.20635,6; 6; 13; 63; 10; 12; 29; 32
6,70,0.20881,0.08571,3; 11; 6; 70; 9; 32; 22; 28
10,77,0.12933,0.12987,3; 4; 10; 77; 11; 11; 26; 11
11,77,0.12803,0.14286,3; 3; 11; 77; 9; 25; 6; 15
6,32,0.31359,0.1875,25; 17; 6; 32; 23; 18; 3; 24
8,48,0.23566,0.16667,15; 4; 8; 48; 25; 31; 6; 10
23,26,0.60677,0.88462,20; 7; 23; 26; 28; 22; 11; 15
24,53,0.5843,0.45283,5; 9; 24; 53; 12; 13; 11; 5
17,63,0.49495,0.26984,4; 7; 17; 63; 25; 21; 25; 17
11,26,0.50135,0.42308,27; 30; 11; 26; 9; 10; 24; 6
10,78,0.11805,0.12821,5; 4; 10; 78; 22; 18; 31; 4
7,77,0.11744,0.09091,5; 3; 7; 77; 10; 12; 17; 17
39,42,0.8091,0.92857,6; 4; 39; 42; 4; 16; 11; 7
11,26,0.36383,0.42308,7; 20; 11; 26; 13; 23; 26; 32
5,75,0.17056,0.06667,7; 4; 5; 75; 19; 31; 27; 15
17,63,0.36819,0.26984,7; 9; 17; 63; 21; 21; 29; 25
9,75,0.12269,0.12,3; 4; 9; 75; 5; 23; 10; 30
5,26,0.68246,0.19231,15; 23; 5; 26; 30; 6; 6; 23
22,49,0.48616,0.44898,4; 6; 22; 49; 16; 4; 6; 26
7,9,0.83588,0.77778,36; 13; 7; 9; 7; 20; 30; 10
8,70,0.20697,0.11429,5; 7; 8; 70; 22; 15; 19; 24
25,31,0.47901,0.80645,11; 12; 25; 31; 25; 25; 14; 8
9,78,0.11692,0.11538,4; 3; 9; 78; 10; 5; 31; 22
8,64,0.22242,0.125,12; 11; 8; 64; 28; 8; 27; 11
6,26,0.33825,0.23077,27; 26; 6; 26; 3; 10; 22; 14
19,26,0.42849,0.73077,5; 8; 19; 26; 10; 24; 29; 3
33,53,0.81756,0.62264,4; 3; 33; 53; 17; 8; 30; 15
13,75,0.14368,0.17333,3; 5; 13; 75; 17; 3; 20; 10
9,10,0.80123,0.9,35; 21; 9; 10; 17; 7; 15; 18
11,78,0.11118,0.14103,3; 3; 11; 78; 8; 8; 25; 3
26,63,0.58432,0.4127,4; 3; 26; 63; 28; 18; 21; 20
22,63,0.55593,0.34921,5; 4; 22; 63; 3; 9; 17; 29
13,70,0.23877,0.18571,4; 5; 13; 70; 20; 31; 23; 11
8,9,0.80776,0.88889,20; 24; 8; 9; 13; 26; 28; 7
18,32,0.43805,0.5625,5; 22; 18; 32; 14; 10; 4; 8
21,49,0.44313,0.42857,11; 9; 21; 49; 3; 30; 3; 22
5,82,0.10685,0.06098,4; 5; 5; 82; 3; 28; 27; 29
9,10,0.81236,0.9,10; 11; 9; 10; 15; 5; 22; 30
13,77,0.10491,0.16883,3; 4; 13; 77; 26; 9; 20; 7
26,48,0.6398,0.54167,7; 5; 26; 48; 23; 15; 3; 10
5,77,0.08884,0.06494,7; 8; 5; 77; 7; 20; 25; 9
24,53,0.59969,0.45283,5; 10; 24; 53; 14; 14; 23; 9
