ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
48,52,0.91046,0.92308,44; 48; 52; 65; 44; 27; 28; 36; 46; 59
7,71,0.11982,0.09859,79; 7; 71; 29; 11; 73; 38; 48; 64; 58
5,51,0.14021,0.09804,5; 5; 51; 11; 54; 6; 49; 6; 8; 26
49,75,0.64193,0.65333,52; 49; 75; 70; 16; 14; 28; 53; 77; 32
71,76,0.93035,0.93421,75; 71; 76; 55; 76; 25; 25; 64; 63; 15
34,42,0.79474,0.80952,37; 34; 42; 41; 14; 10; 84; 9; 37; 80
22,34,0.62209,0.64706,44; 22; 34; 41; 5; 32; 19; 55; 53; 46
59,80,0.7332,0.7375,67; 59; 80; 13; 34; 83; 34; 77; 42; 11
57,61,0.92712,0.93443,28; 57; 61; 25; 47; 10; 5; 61; 16; 69
60,74,0.79893,0.81081,51; 60; 74; 47; 10; 14; 41; 58; 74; 49
5,48,0.13529,0.10417,8; 5; 48; 8; 53; 54; 50; 74; 26; 39
57,81,0.70271,0.7037,11; 57; 81; 71; 69; 6; 7; 24; 60; 67
25,64,0.38178,0.39062,82; 25; 64; 85; 57; 82; 7; 63; 5; 73
56,60,0.90628,0.93333,79; 56; 60; 6; 45; 48; 52; 53; 13; 50
23,25,0.88592,0.92,72; 23; 25; 15; 40; 49; 43; 71; 83; 12
51,70,0.7259,0.72857,56; 51; 70; 19; 9; 65; 23; 53; 8; 57
54,74,0.72783,0.72973,47; 54; 74; 40; 54; 16; 41; 59; 52; 7
23,37,0.59411,0.62162,28; 23; 37; 6; 55; 48; 29; 17; 22; 11
76,81,0.92219,0.93827,31; 76; 81; 61; 57; 35; 55; 16; 31; 79
16,41,0.39385,0.39024,13; 16; 41; 53; 78; 65; 67; 66; 45; 74
16,49,0.32164,0.32653,49; 16; 49; 35; 9; 37; 19; 79; 16; 7
7,72,0.12662,0.09722,5; 7; 72; 85; 82; 11; 30; 39; 41; 38
7,44,0.17126,0.15909,82; 7; 44; 35; 81; 42; 38; 40; 37; 43
52,72,0.73584,0.72222,8; 52; 72; 6; 58; 14; 38; 48; 59; 67
74,80,0.91862,0.925,56; 74; 80; 35; 67; 65; 28; 66; 76; 82
47,50,0.93613,0.94,16; 47; 50; 69; 49; 15; 14; 45; 56; 19
5,31,0.19075,0.16129,58; 5; 31; 76; 76; 25; 19; 47; 52; 78
51,79,0.63957,0.64557,64; 51; 79; 11; 49; 62; 38; 17; 62; 9
8,79,0.10898,0.10127,65; 8; 79; 25; 61; 39; 5; 80; 75; 72
28,64,0.43193,0.4375,70; 28; 64; 57; 27; 39; 78; 60; 51; 17
42,60,0.67086,0.7,81; 42; 60; 27; 58; 9; 20; 28; 27; 74
11,80,0.15574,0.1375,76; 11; 80; 54; 44; 69; 65; 85; 54; 9
49,67,0.72299,0.73134,28; 49; 67; 57; 43; 45; 8; 80; 63; 45
26,35,0.70826,0.74286,73; 26; 35; 7; 26; 55; 34; 67; 85; 45
67,72,0.92652,0.93056,60; 67; 72; 10; 22; 53; 9; 56; 39; 38
