ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
27,36,0.75992,0.75,27; 7; 4; 16; 36; 8; 16; 19
27,84,0.54537,0.32143,27; 6; 15; 20; 84; 4; 3; 3
7,36,0.20518,0.19444,7; 10; 4; 24; 36; 7; 13; 4
18,46,0.42167,0.3913,18; 7; 17; 13; 46; 16; 4; 4
9,42,0.23783,0.21429,9; 26; 29; 10; 42; 8; 15; 17
51,75,0.73141,0.68,51; 5; 13; 15; 75; 6; 3; 6
72,81,0.86036,0.88889,72; 4; 5; 5; 81; 5; 5; 5
6,8,0.7381,0.75,6; 22; 29; 14; 8; 13; 23; 25
26,46,0.57291,0.56522,26; 8; 16; 19; 46; 6; 9; 9
10,56,0.2443,0.17857,10; 6; 4; 18; 56; 5; 10; 6
18,72,0.40208,0.25,18; 11; 12; 20; 72; 4; 7; 3
5,13,0.38359,0.38462,5; 21; 3; 16; 13; 17; 11; 17
14,46,0.3366,0.30435,14; 6; 20; 7; 46; 12; 14; 16
12,36,0.34074,0.33333,12; 9; 24; 19; 36; 14; 13; 4
39,84,0.67572,0.46429,39; 13; 10; 17; 84; 4; 4; 4
21,42,0.51132,0.5,21; 15; 19; 3; 42; 18; 6; 14
5,10,0.49073,0.5,5; 15; 25; 18; 10; 18; 20; 15
40,46,0.89254,0.86957,40; 14; 19; 18; 46; 12; 9; 9
41,81,0.69661,0.50617,41; 10; 6; 14; 81; 5; 4; 3
24,81,0.48697,0.2963,24; 9; 4; 7; 81; 3; 5; 4
16,50,0.38555,0.32,16; 18; 27; 12; 50; 6; 6; 12
7,8,0.86811,0.875,7; 7; 21; 15; 8; 21; 11; 26
66,84,0.84027,0.78571,66; 5; 7; 3; 84; 4; 4; 4
16,17,0.91222,0.94118,16; 6; 25; 10; 17; 22; 22; 22
8,17,0.44398,0.47059,8; 12; 7; 28; 17; 16; 19; 17
52,81,0.8113,0.64198,52; 6; 6; 4; 81; 5; 4; 4
7,81,0.16578,0.08642,7; 17; 17; 26; 81; 5; 3; 3
23,42,0.54779,0.54762,23; 22; 11; 12; 42; 9; 9; 8
42,46,0.91973,0.91304,42; 7; 3; 10; 46; 12; 17; 13
14,25,0.53851,0.56,14; 15; 20; 9; 25; 16; 4; 21
6,42,0.15268,0.14286,6; 21; 11; 15; 42; 12; 13; 15
7,8,0.83707,0.875,7; 10; 30; 18; 8; 22; 30; 14
23,25,0.93491,0.92,23; 18; 18; 10; 25; 19; 22; 23
9,17,0.52158,0.52941,9; 18; 22; 11; 17; 10; 8; 23
26,36,0.73389,0.72222,26; 6; 16; 19; 36; 10; 13; 12
48,56,0.83435,0.85714,48; 14; 14; 13; 56; 12; 14; 7
14,50,0.33584,0.28,14; 16; 14; 15; 50; 6; 12; 6
10,46,0.2291,0.21739,10; 8; 5; 4; 46; 15; 13; 3
17,56,0.3647,0.30357,17; 3; 18; 15; 56; 10; 4; 8
39,72,0.67631,0.54167,39; 9; 12; 10; 72; 7; 6; 3
6,17,0.3413,0.35294,6; 16; 11; 18; 17; 26; 12; 22
20,31,0.64023,0.64516,20; 20; 17; 5; 31; 21; 11; 12
10,25,0.38896,0.4,10; 26; 17; 14; 25; 23; 16; 14
33,72,0.60208,0.45833,33; 3; 4; 20; 72; 3; 3; 4
59,72,0.85569,0.81944,59; 9; 4; 6; 72; 6; 8; 4
28,56,0.57518,0.5,28; 14; 15; 20; 56; 9; 4; 4
5,8,0.62003,0.625,5; 29; 17; 23; 8; 24; 10; 30
11,25,0.46374,0.44,11; 16; 8; 21; 25; 20; 5; 11
15,46,0.35615,0.32609,15; 12; 22; 16; 46; 6; 17; 3
45,84,0.73743,0.53571,45; 12; 15; 3; 84; 4; 3; 4
29,84,0.55957,0.34524,29; 8; 8; 17; 84; 4; 3; 3
14,72,0.28758,0.19444,14; 26; 10; 24; 72; 5; 7; 5
73,75,0.87113,0.97333,73; 5; 5; 5; 75; 6; 3; 6
9,17,0.53339,0.52941,9; 5; 20; 26; 17; 14; 27; 21
11,46,0.26805,0.23913,11; 9; 18; 20; 46; 6; 14; 12
22,25,0.86094,0.88,22; 19; 8; 22; 25; 20; 3; 4
66,75,0.86596,0.88,66; 6; 9; 8; 75; 4; 7; 5
36,81,0.63382,0.44444,36; 4; 17; 5; 81; 3; 3; 4
6,8,0.75372,0.75,6; 20; 20; 28; 8; 11; 26; 13
64,72,0.88475,0.88889,64; 3; 8; 9; 72; 8; 4; 3
7,36,0.20683,0.19444,7; 13; 20; 17; 36; 10; 8; 15
