ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
51,81,0.77068,0.62963,65; 51; 56; 34; 22; 46; 81; 31; 52; 10
8,75,0.19544,0.10667,45; 8; 9; 9; 24; 68; 75; 44; 55; 55
8,17,0.15014,0.47059,11; 8; 28; 27; 11; 53; 17; 36; 26; 50
44,50,0.58248,0.88,5; 44; 77; 20; 46; 77; 50; 47; 43; 69
5,8,0.08661,0.625,79; 5; 33; 83; 62; 21; 8; 54; 6; 30
25,72,0.38332,0.34722,60; 25; 82; 34; 61; 65; 72; 29; 35; 32
12,31,0.1957,0.3871,61; 12; 75; 8; 37; 24; 31; 17; 16; 71
30,84,0.48096,0.35714,11; 30; 9; 54; 80; 68; 84; 7; 37; 37
30,75,0.46721,0.4,70; 30; 33; 49; 40; 84; 75; 63; 68; 8
18,36,0.26631,0.5,29; 18; 44; 31; 9; 67; 36; 9; 12; 50
5,25,0.20991,0.2,34; 5; 60; 60; 37; 85; 25; 8; 16; 34
5,10,0.0314,0.5,19; 5; 81; 23; 62; 85; 10; 40; 29; 61
11,75,0.20784,0.14667,60; 11; 43; 50; 57; 79; 75; 78; 14; 72
9,10,0.07731,0.9,42; 9; 61; 23; 51; 59; 10; 52; 35; 77
5,8,0.02086,0.625,30; 5; 79; 76; 38; 33; 8; 74; 74; 78
48,84,0.72329,0.57143,15; 48; 79; 68; 23; 26; 84; 31; 77; 79
9,13,0.11839,0.69231,41; 9; 78; 62; 57; 63; 13; 83; 41; 36
64,72,0.91327,0.88889,58; 64; 78; 64; 33; 12; 72; 81; 30; 20
24,25,0.31667,0.96,44; 24; 29; 79; 60; 24; 25; 30; 81; 27
13,42,0.20726,0.30952,29; 13; 16; 74; 63; 37; 42; 67; 43; 28
7,8,0.00048,0.875,53; 7; 24; 67; 71; 7; 8; 35; 16; 84
6,25,0.06374,0.24,9; 6; 13; 58; 27; 29; 25; 40; 9; 84
7,81,0.12781,0.08642,46; 7; 37; 18; 14; 59; 81; 12; 51; 60
22,50,0.32132,0.44,70; 22; 79; 60; 79; 53; 50; 32; 42; 11
38,50,0.52313,0.76,64; 38; 18; 78; 63; 66; 50; 20; 61; 11
81,83,0.8788,0.9759,66; 81; 55; 7; 22; 62; 83; 31; 59; 61
80,84,0.94494,0.95238,13; 80; 61; 38; 51; 21; 84; 79; 37; 80
30,50,0.38741,0.6,56; 30; 61; 35; 40; 58; 50; 26; 22; 17
14,42,0.16974,0.33333,47; 14; 51; 59; 18; 60; 42; 79; 66; 56
