ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
37,50,0.79865,0.74,7; 17; 15; 37; 15; 5; 9; 50
10,17,0.8065,0.58824,9; 28; 29; 10; 6; 24; 21; 17
11,30,0.70887,0.36667,14; 17; 8; 11; 17; 3; 14; 30
50,72,0.75346,0.69444,16; 7; 9; 50; 8; 3; 6; 72
42,81,0.77337,0.51852,4; 5; 15; 42; 5; 4; 5; 81
12,20,0.74694,0.6,22; 14; 5; 12; 7; 17; 12; 20
6,14,0.60237,0.42857,19; 13; 26; 6; 27; 3; 22; 14
8,37,0.82068,0.21622,18; 3; 7; 8; 10; 3; 4; 37
45,47,0.80878,0.95745,13; 10; 17; 45; 16; 10; 3; 47
34,72,0.73009,0.47222,16; 18; 19; 34; 4; 7; 6; 72
19,62,0.6711,0.30645,16; 4; 17; 19; 3; 10; 3; 62
19,74,0.78626,0.25676,13; 17; 5; 19; 5; 4; 8; 74
19,48,0.75113,0.39583,15; 8; 21; 19; 12; 16; 12; 48
12,43,0.57371,0.27907,23; 27; 23; 12; 17; 10; 12; 43
39,56,0.84214,0.69643,9; 9; 3; 39; 11; 13; 14; 56
11,14,0.85876,0.78571,9; 20; 26; 11; 22; 6; 19; 14
6,17,0.68037,0.35294,26; 3; 4; 6; 12; 14; 15; 17
6,7,0.84151,0.85714,11; 19; 6; 6; 11; 23; 9; 7
52,62,0.79915,0.83871,12; 3; 3; 52; 10; 12; 11; 62
43,50,0.83229,0.86,18; 15; 3; 43; 14; 3; 4; 50
44,47,0.82689,0.93617,13; 13; 7; 44; 5; 5; 17; 47
6,17,0.59864,0.35294,19; 23; 23; 6; 17; 12; 16; 17
45,74,0.77837,0.60811,4; 6; 11; 45; 5; 3; 5; 74
10,14,0.84597,0.71429,10; 26; 23; 10; 3; 25; 25; 14
38,48,0.83152,0.79167,15; 15; 15; 38; 15; 4; 3; 48
16,81,0.52331,0.19753,7; 3; 19; 16; 3; 3; 4; 81
6,20,0.64099,0.3,15; 5; 24; 6; 17; 6; 4; 20
13,20,0.79367,0.65,3; 13; 10; 13; 22; 19; 22; 20
19,20,0.75637,0.95,22; 24; 15; 19; 14; 18; 5; 20
78,81,0.82331,0.96296,3; 4; 4; 78; 5; 4; 3; 81
45,74,0.80504,0.60811,14; 11; 6; 45; 4; 7; 8; 74
14,43,0.56912,0.32558,22; 18; 12; 14; 14; 13; 4; 43
14,81,0.52125,0.17284,24; 21; 8; 14; 3; 3; 3; 81
13,37,0.62165,0.35135,12; 14; 26; 13; 14; 8; 14; 37
26,35,0.78798,0.74286,4; 24; 13; 26; 3; 6; 4; 35
15,17,0.82709,0.88235,16; 4; 7; 15; 13; 19; 14; 17
6,14,0.54939,0.42857,23; 12; 6; 6; 16; 16; 13; 14
31,62,0.82465,0.5,17; 8; 20; 31; 12; 7; 5; 62
34,37,0.85606,0.91892,11; 13; 10; 34; 6; 6; 11; 37
43,72,0.86322,0.59722,12; 16; 7; 43; 7; 3; 5; 72
23,30,0.7693,0.76667,7; 23; 19; 23; 22; 14; 15; 30
6,37,0.80259,0.16216,27; 10; 8; 6; 15; 18; 7; 37
18,48,0.75535,0.375,7; 23; 16; 18; 11; 9; 9; 48
6,7,0.84136,0.85714,7; 27; 9; 6; 3; 12; 30; 7
25,35,0.80711,0.71429,16; 23; 4; 25; 11; 5; 19; 35
56,72,0.79448,0.77778,9; 7; 13; 56; 4; 5; 5; 72
55,72,0.74476,0.76389,11; 6; 14; 55; 3; 5; 7; 72
28,56,0.78208,0.5,18; 12; 5; 28; 5; 14; 6; 56
29,47,0.85946,0.61702,22; 23; 5; 29; 10; 13; 6; 47
32,81,0.71429,0.39506,8; 8; 16; 32; 4; 5; 3; 81
8,17,0.83736,0.47059,17; 21; 13; 8; 12; 18; 13; 17
39,81,0.79193,0.48148,4; 5; 11; 39; 3; 5; 5; 81
60,72,0.78148,0.83333,7; 9; 9; 60; 5; 4; 6; 72
9,72,0.70701,0.125,15; 13; 8; 9; 5; 5; 8; 72
34,35,0.79258,0.97143,16; 4; 10; 34; 4; 20; 16; 35
19,62,0.62726,0.30645,20; 17; 10; 19; 8; 10; 10; 62
10,14,0.85424,0.71429,25; 11; 29; 10; 10; 12; 16; 14
10,35,0.66441,0.28571,16; 17; 28; 10; 5; 5; 9; 35
8,47,0.82261,0.17021,6; 6; 10; 8; 6; 8; 11; 47
11,37,0.67222,0.2973,19; 16; 3; 11; 5; 16; 18; 37
42,43,0.77461,0.97674,10; 17; 12; 42; 17; 17; 8; 43
