ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,9,0.16714,0.88889,34; 9; 8; 9; 20; 11; 24; 13
8,9,0.14034,0.88889,22; 13; 8; 9; 27; 16; 30; 24
13,50,0.13414,0.26,10; 8; 13; 50; 31; 4; 24; 10
32,40,0.11793,0.8,11; 12; 32; 40; 25; 12; 12; 17
15,72,0.1341,0.20833,4; 4; 15; 72; 25; 30; 29; 3
31,32,0.12554,0.96875,13; 8; 31; 32; 18; 12; 4; 11
39,40,0.09825,0.975,6; 7; 39; 40; 25; 4; 16; 27
6,62,0.11475,0.09677,5; 9; 6; 62; 12; 22; 11; 13
7,40,0.12613,0.175,10; 25; 7; 40; 9; 31; 11; 3
33,45,0.1205,0.73333,3; 4; 33; 45; 23; 19; 19; 6
26,40,0.12657,0.65,3; 10; 26; 40; 25; 14; 31; 9
14,72,0.14464,0.19444,6; 3; 14; 72; 9; 7; 30; 8
19,62,0.12393,0.30645,6; 6; 19; 62; 5; 23; 29; 13
24,57,0.11997,0.42105,5; 4; 24; 57; 22; 24; 11; 26
9,52,0.13828,0.17308,18; 16; 9; 52; 9; 28; 12; 9
26,58,0.09958,0.44828,5; 4; 26; 58; 22; 5; 10; 15
15,21,0.14358,0.71429,20; 30; 15; 21; 22; 5; 19; 14
16,45,0.15482,0.35556,15; 4; 16; 45; 7; 32; 29; 24
16,68,0.13828,0.23529,7; 6; 16; 68; 17; 5; 19; 5
17,72,0.13281,0.23611,4; 4; 17; 72; 3; 21; 31; 16
10,32,0.14739,0.3125,4; 22; 10; 32; 32; 17; 14; 22
9,58,0.14607,0.15517,10; 14; 9; 58; 7; 31; 16; 22
7,9,0.14288,0.77778,19; 36; 7; 9; 15; 14; 11; 11
16,68,0.13671,0.23529,7; 7; 16; 68; 7; 6; 30; 17
7,9,0.13608,0.77778,31; 4; 7; 9; 11; 10; 7; 24
25,58,0.10225,0.43103,4; 4; 25; 58; 31; 22; 21; 14
17,41,0.1634,0.41463,11; 11; 17; 41; 15; 29; 17; 29
35,40,0.12027,0.875,3; 11; 35; 40; 7; 6; 32; 24
