ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
33,41,0.12227,0.80488,58; 33; 75; 36; 53; 6; 41; 66; 33; 28
11,47,0.12614,0.23404,80; 11; 29; 25; 14; 6; 47; 42; 61; 12
22,65,0.10302,0.33846,66; 22; 59; 77; 24; 59; 65; 28; 55; 41
63,66,0.0876,0.95455,64; 63; 45; 62; 52; 37; 66; 83; 20; 15
21,82,0.08396,0.2561,42; 21; 72; 37; 41; 66; 82; 8; 28; 24
39,54,0.11543,0.72222,6; 39; 6; 76; 25; 36; 54; 15; 8; 18
5,34,0.10273,0.14706,67; 5; 10; 25; 49; 20; 34; 46; 72; 60
36,85,0.07507,0.42353,74; 36; 82; 83; 9; 25; 85; 8; 75; 52
39,47,0.11976,0.82979,29; 39; 65; 62; 16; 62; 47; 16; 57; 47
58,61,0.09926,0.95082,64; 58; 13; 5; 81; 38; 61; 78; 32; 41
36,85,0.08531,0.42353,70; 36; 56; 39; 56; 82; 85; 25; 56; 54
61,76,0.08039,0.80263,26; 61; 21; 66; 80; 51; 76; 38; 80; 69
19,69,0.09448,0.27536,80; 19; 62; 84; 16; 22; 69; 56; 50; 64
13,46,0.1255,0.28261,40; 13; 16; 83; 54; 46; 46; 8; 50; 66
19,69,0.09825,0.27536,71; 19; 54; 57; 10; 11; 69; 70; 57; 85
33,40,0.11863,0.825,10; 33; 25; 21; 80; 32; 40; 24; 66; 66
11,75,0.09514,0.14667,16; 11; 45; 48; 64; 41; 75; 33; 38; 58
21,29,0.11465,0.72414,44; 21; 35; 10; 26; 75; 29; 5; 53; 73
23,81,0.07719,0.28395,59; 23; 84; 71; 47; 24; 81; 32; 72; 35
38,46,0.11652,0.82609,54; 38; 43; 73; 73; 47; 46; 24; 31; 21
35,83,0.08296,0.42169,24; 35; 31; 20; 46; 36; 83; 54; 32; 10
45,54,0.11571,0.83333,27; 45; 70; 70; 15; 45; 54; 45; 34; 42
68,82,0.07006,0.82927,26; 68; 21; 49; 42; 50; 82; 56; 22; 29
13,43,0.13297,0.30233,33; 13; 32; 84; 11; 15; 43; 52; 17; 31
61,64,0.09196,0.95312,82; 61; 7; 8; 43; 76; 64; 35; 78; 37
10,12,0.12964,0.83333,46; 10; 38; 71; 56; 45; 12; 55; 24; 14
38,46,0.12153,0.82609,52; 38; 16; 71; 18; 60; 46; 38; 74; 42
38,84,0.07749,0.45238,13; 38; 37; 48; 48; 67; 84; 76; 15; 14
28,45,0.11542,0.62222,59; 28; 35; 20; 25; 84; 45; 48; 27; 82
39,49,0.11975,0.79592,23; 39; 68; 19; 52; 31; 49; 80; 16; 84
24,85,0.07326,0.28235,53; 24; 16; 67; 45; 49; 85; 35; 63; 73
33,74,0.09021,0.44595,31; 33; 64; 65; 30; 28; 74; 61; 77; 36
11,56,0.12044,0.19643,30; 11; 64; 20; 14; 21; 56; 68; 22; 73
13,85,0.08083,0.15294,13; 13; 35; 67; 8; 14; 85; 14; 79; 23
16,26,0.11446,0.61538,37; 16; 50; 37; 24; 77; 26; 42; 9; 27
44,48,0.11593,0.91667,64; 44; 16; 47; 71; 62; 48; 6; 66; 22
12,78,0.09379,0.15385,50; 12; 51; 69; 36; 35; 78; 50; 23; 84
23,55,0.10669,0.41818,20; 23; 81; 27; 50; 65; 55; 28; 76; 46
16,71,0.09469,0.22535,52; 16; 52; 61; 34; 51; 71; 6; 13; 24
10,24,0.13446,0.41667,19; 10; 38; 53; 69; 58; 24; 63; 37; 51
11,47,0.12718,0.23404,48; 11; 17; 81; 13; 37; 47; 58; 76; 37
25,74,0.09492,0.33784,30; 25; 5; 17; 56; 11; 74; 59; 61; 74
17,65,0.10637,0.26154,19; 17; 10; 35; 79; 9; 65; 65; 43; 12
49,78,0.08873,0.62821,14; 49; 57; 29; 18; 23; 78; 69; 13; 24
49,59,0.10556,0.83051,32; 49; 59; 47; 6; 47; 59; 56; 47; 26
13,65,0.10776,0.2,43; 13; 6; 16; 55; 78; 65; 10; 30; 51
30,58,0.10956,0.51724,41; 30; 84; 37; 38; 67; 58; 56; 77; 81
56,78,0.08299,0.71795,47; 56; 7; 68; 31; 14; 78; 19; 84; 22
34,37,0.11953,0.91892,34; 34; 62; 7; 82; 81; 37; 30; 45; 76
42,68,0.09845,0.61765,44; 42; 14; 35; 67; 12; 68; 51; 49; 64
10,65,0.11472,0.15385,17; 10; 37; 34; 65; 72; 65; 66; 30; 29
7,27,0.12512,0.25926,21; 7; 24; 79; 47; 22; 27; 72; 65; 19
25,74,0.08473,0.33784,78; 25; 47; 38; 72; 53; 74; 52; 69; 36
51,82,0.08171,0.62195,16; 51; 64; 19; 37; 64; 82; 41; 54; 15
54,75,0.08671,0.72,64; 54; 24; 65; 71; 44; 75; 65; 56; 33
11,32,0.13009,0.34375,38; 11; 71; 58; 59; 21; 32; 20; 53; 29
16,70,0.09833,0.22857,85; 16; 59; 84; 19; 68; 70; 33; 49; 50
62,65,0.08932,0.95385,6; 62; 24; 18; 19; 31; 65; 9; 21; 23
61,85,0.07399,0.71765,77; 61; 70; 50; 38; 28; 85; 12; 37; 44
51,81,0.08616,0.62963,38; 51; 66; 27; 74; 37; 81; 29; 65; 31
9,45,0.12699,0.2,48; 9; 16; 75; 53; 21; 45; 49; 80; 8
28,84,0.08112,0.33333,35; 28; 45; 39; 30; 13; 84; 78; 68; 23
43,82,0.07944,0.52439,25; 43; 55; 82; 58; 62; 82; 42; 41; 85
41,57,0.10789,0.7193,67; 41; 34; 70; 14; 32; 57; 14; 80; 45
36,45,0.11931,0.8,19; 36; 34; 5; 69; 64; 45; 17; 70; 59
13,57,0.11826,0.22807,32; 13; 51; 17; 49; 19; 57; 31; 76; 61
41,66,0.09864,0.62121,85; 41; 28; 12; 36; 27; 66; 82; 84; 72
11,26,0.12284,0.42308,53; 11; 60; 68; 45; 11; 26; 6; 17; 47
70,74,0.07378,0.94595,50; 70; 17; 41; 66; 11; 74; 61; 74; 6
14,33,0.12517,0.42424,64; 14; 18; 24; 42; 31; 33; 80; 72; 54
15,24,0.12069,0.625,6; 15; 70; 24; 17; 24; 24; 85; 16; 70
11,37,0.12679,0.2973,81; 11; 41; 75; 39; 80; 37; 62; 60; 83
26,42,0.1223,0.61905,37; 26; 56; 34; 73; 74; 42; 43; 53; 50
40,77,0.09103,0.51948,53; 40; 51; 50; 38; 81; 77; 49; 40; 44
45,73,0.09193,0.61644,29; 45; 70; 75; 16; 11; 73; 41; 25; 63
6,66,0.09015,0.09091,77; 6; 11; 13; 12; 9; 66; 56; 17; 19
71,75,0.07295,0.94667,59; 71; 59; 78; 25; 69; 75; 8; 59; 84
34,54,0.11351,0.62963,84; 34; 76; 20; 57; 62; 54; 21; 22; 16
22,65,0.09642,0.33846,72; 22; 70; 39; 59; 12; 65; 83; 79; 26
21,75,0.08586,0.28,83; 21; 13; 18; 68; 63; 75; 75; 83; 26
8,24,0.13608,0.33333,45; 8; 22; 50; 9; 13; 24; 40; 24; 64
72,78,0.07076,0.92308,33; 72; 53; 12; 62; 16; 78; 32; 27; 17
17,83,0.08467,0.20482,84; 17; 39; 61; 12; 33; 83; 63; 80; 17
15,33,0.11727,0.45455,26; 15; 37; 43; 51; 45; 33; 79; 59; 44
12,61,0.11151,0.19672,36; 12; 45; 30; 17; 67; 61; 82; 65; 54
30,48,0.12489,0.625,13; 30; 49; 77; 58; 22; 48; 55; 76; 12
43,82,0.08293,0.52439,43; 43; 9; 25; 7; 49; 82; 70; 64; 55
49,79,0.0879,0.62025,63; 49; 59; 47; 38; 10; 79; 27; 65; 24
44,48,0.11909,0.91667,77; 44; 39; 54; 32; 22; 48; 54; 82; 10
