ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
7,9,0.40131,0.77778,36; 37; 7; 9; 19; 24; 6; 5
23,45,0.47816,0.51111,14; 14; 23; 45; 8; 11; 17; 26
28,58,0.46183,0.48276,3; 6; 28; 58; 25; 27; 20; 6
22,43,0.49609,0.51163,5; 8; 22; 43; 27; 24; 9; 21
8,26,0.30444,0.30769,4; 32; 8; 26; 30; 9; 14; 22
15,46,0.32589,0.32609,10; 3; 15; 46; 14; 29; 17; 26
26,55,0.46177,0.47273,3; 6; 26; 55; 31; 17; 9; 4
31,53,0.58702,0.58491,6; 6; 31; 53; 25; 6; 28; 7
7,80,0.10288,0.0875,4; 3; 7; 80; 6; 30; 3; 31
34,52,0.6603,0.65385,4; 3; 34; 52; 26; 16; 32; 18
6,20,0.33042,0.3,24; 10; 6; 20; 27; 20; 15; 17
27,52,0.48989,0.51923,9; 8; 27; 52; 12; 11; 15; 27
5,26,0.24698,0.19231,32; 16; 5; 26; 20; 14; 3; 15
7,15,0.48666,0.46667,26; 15; 7; 15; 15; 9; 9; 30
29,57,0.51001,0.50877,3; 3; 29; 57; 3; 25; 27; 12
10,15,0.5343,0.66667,7; 31; 10; 15; 23; 14; 28; 27
17,54,0.3433,0.31481,5; 12; 17; 54; 11; 6; 12; 8
24,47,0.5079,0.51064,6; 3; 24; 47; 21; 30; 27; 11
12,25,0.44392,0.48,29; 10; 12; 25; 8; 30; 28; 28
11,47,0.19101,0.23404,3; 3; 11; 47; 11; 27; 30; 14
39,50,0.77532,0.78,4; 3; 39; 50; 16; 4; 31; 31
15,50,0.30782,0.3,4; 8; 15; 50; 3; 6; 32; 6
17,54,0.30772,0.31481,7; 10; 17; 54; 8; 30; 8; 24
11,21,0.56102,0.52381,33; 26; 11; 21; 3; 7; 21; 5
9,62,0.17519,0.14516,7; 3; 9; 62; 30; 21; 7; 26
9,30,0.33867,0.3,28; 14; 9; 30; 4; 26; 23; 18
11,58,0.1836,0.18966,7; 5; 11; 58; 31; 4; 11; 17
30,31,0.79942,0.96774,16; 8; 30; 31; 25; 18; 30; 20
14,61,0.25717,0.22951,3; 9; 14; 61; 30; 5; 15; 23
12,36,0.32351,0.33333,3; 16; 12; 36; 16; 31; 3; 22
7,14,0.52321,0.5,17; 34; 7; 14; 29; 11; 5; 27
8,35,0.23332,0.22857,19; 12; 8; 35; 17; 3; 19; 17
26,45,0.54112,0.57778,12; 5; 26; 45; 9; 27; 18; 15
24,33,0.73358,0.72727,20; 20; 24; 33; 23; 19; 19; 25
31,40,0.78856,0.775,10; 12; 31; 40; 31; 5; 16; 16
28,55,0.50733,0.50909,4; 5; 28; 55; 9; 4; 31; 18
26,45,0.58555,0.57778,8; 13; 26; 45; 8; 5; 20; 31
22,42,0.53486,0.52381,6; 13; 22; 42; 30; 15; 5; 9
29,37,0.82112,0.78378,12; 11; 29; 37; 18; 18; 20; 25
12,25,0.42855,0.48,29; 14; 12; 25; 7; 31; 11; 9
31,32,0.83686,0.96875,12; 8; 31; 32; 16; 29; 21; 3
30,52,0.58312,0.57692,6; 3; 30; 52; 11; 4; 26; 29
18,60,0.30505,0.3,4; 8; 18; 60; 15; 32; 12; 16
28,60,0.43282,0.46667,3; 3; 28; 60; 6; 27; 23; 26
41,47,0.90355,0.87234,3; 4; 41; 47; 22; 6; 19; 16
33,34,0.87601,0.97059,8; 11; 33; 34; 25; 6; 29; 16
