ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
13,40,0.30011,0.325,39; 13; 27; 80; 62; 49; 40; 25; 47; 18
38,47,0.26906,0.80851,24; 38; 28; 60; 52; 41; 47; 55; 54; 30
33,82,0.174,0.40244,51; 33; 64; 56; 7; 7; 82; 42; 37; 28
50,53,0.18743,0.9434,28; 50; 31; 85; 15; 55; 53; 60; 5; 85
32,40,0.34065,0.8,31; 32; 11; 24; 65; 69; 40; 28; 41; 41
43,53,0.22574,0.81132,67; 43; 70; 53; 8; 25; 53; 85; 22; 78
68,74,0.10257,0.91892,71; 68; 52; 77; 38; 53; 74; 8; 31; 75
48,51,0.19246,0.94118,53; 48; 42; 48; 24; 21; 51; 42; 54; 80
29,66,0.25401,0.43939,66; 29; 56; 14; 25; 38; 66; 79; 51; 45
14,32,0.36804,0.4375,50; 14; 81; 66; 19; 47; 32; 15; 20; 17
7,16,0.22904,0.4375,76; 7; 21; 53; 84; 21; 16; 35; 61; 24
57,71,0.12372,0.80282,36; 57; 39; 29; 43; 64; 71; 10; 44; 23
21,52,0.35383,0.40385,53; 21; 55; 27; 37; 30; 52; 79; 63; 46
14,43,0.30357,0.32558,24; 14; 56; 29; 37; 22; 43; 85; 19; 36
43,61,0.18461,0.70492,20; 43; 41; 64; 55; 52; 61; 62; 28; 83
11,78,0.14087,0.14103,67; 11; 22; 34; 74; 23; 78; 36; 48; 41
6,15,0.18705,0.4,19; 6; 24; 42; 69; 40; 15; 45; 53; 80
6,61,0.10325,0.09836,76; 6; 82; 66; 84; 43; 61; 81; 21; 31
29,66,0.24881,0.43939,8; 29; 29; 46; 12; 44; 66; 56; 27; 55
42,57,0.20949,0.73684,83; 42; 70; 21; 26; 12; 57; 9; 21; 72
11,18,0.34387,0.61111,41; 11; 30; 34; 58; 66; 18; 22; 82; 26
33,84,0.17763,0.39286,7; 33; 54; 40; 67; 19; 84; 84; 57; 21
37,53,0.25384,0.69811,79; 37; 83; 23; 50; 58; 53; 14; 37; 50
23,57,0.34197,0.40351,59; 23; 16; 54; 10; 73; 57; 37; 17; 7
11,69,0.15403,0.15942,25; 11; 27; 67; 67; 10; 69; 84; 78; 22
61,82,0.1057,0.7439,63; 61; 77; 40; 42; 49; 82; 33; 76; 21
73,79,0.09698,0.92405,20; 73; 16; 60; 26; 22; 79; 71; 31; 58
61,75,0.11152,0.81333,53; 61; 55; 56; 22; 43; 75; 52; 39; 83
23,58,0.33604,0.39655,65; 23; 17; 27; 19; 18; 58; 80; 12; 13
57,77,0.11974,0.74026,10; 57; 40; 26; 16; 69; 77; 13; 11; 46
66,70,0.1105,0.94286,52; 66; 8; 6; 61; 10; 70; 68; 20; 60
34,84,0.17402,0.40476,59; 34; 59; 59; 65; 78; 84; 25; 40; 42
56,70,0.12951,0.8,61; 56; 64; 84; 8; 38; 70; 37; 51; 63
57,70,0.12508,0.81429,68; 57; 24; 61; 70; 70; 70; 68; 58; 22
45,62,0.17237,0.72581,36; 45; 44; 71; 83; 61; 62; 38; 48; 12
60,82,0.10816,0.73171,62; 60; 32; 82; 10; 5; 82; 25; 26; 26
6,15,0.19204,0.4,45; 6; 49; 58; 71; 15; 15; 25; 25; 50
38,53,0.23596,0.71698,12; 38; 38; 8; 13; 46; 53; 81; 6; 26
75,81,0.09266,0.92593,16; 75; 47; 23; 83; 34; 81; 33; 58; 63
34,55,0.25794,0.61818,14; 34; 14; 12; 75; 70; 55; 9; 48; 61
17,23,0.47618,0.73913,59; 17; 9; 58; 61; 37; 23; 5; 81; 25
13,81,0.16141,0.16049,57; 13; 24; 32; 76; 28; 81; 20; 62; 42
58,80,0.1148,0.725,55; 58; 77; 83; 67; 56; 80; 15; 11; 73
31,43,0.32231,0.72093,77; 31; 12; 27; 29; 80; 43; 38; 41; 32
66,71,0.11057,0.92958,8; 66; 40; 85; 63; 31; 71; 32; 70; 43
26,79,0.22905,0.32911,71; 26; 26; 38; 73; 78; 79; 34; 66; 51
27,70,0.24625,0.38571,14; 27; 40; 62; 61; 63; 70; 75; 71; 61
35,79,0.17093,0.44304,82; 35; 28; 60; 48; 6; 79; 31; 76; 81
