ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
5,84,0.12136,0.05952,3; 4; 5; 84; 29; 9; 31; 6
20,25,0.83801,0.8,7; 6; 20; 25; 25; 20; 16; 12
9,10,0.24814,0.9,34; 35; 9; 10; 26; 16; 12; 20
5,36,0.16937,0.13889,3; 10; 5; 36; 28; 11; 17; 14
5,83,0.0771,0.06024,5; 3; 5; 83; 27; 16; 31; 3
15,56,0.26306,0.26786,13; 13; 15; 56; 3; 5; 3; 25
7,13,0.24679,0.53846,14; 37; 7; 13; 12; 19; 13; 23
15,25,0.60819,0.6,6; 4; 15; 25; 23; 24; 24; 23
18,72,0.26674,0.25,4; 3; 18; 72; 32; 19; 10; 9
9,25,0.29519,0.36,19; 32; 9; 25; 10; 9; 9; 16
6,75,0.10217,0.08,7; 3; 6; 75; 20; 6; 16; 27
28,46,0.60716,0.6087,11; 9; 28; 46; 6; 30; 4; 30
10,13,0.26766,0.76923,6; 13; 10; 13; 10; 26; 29; 15
11,72,0.15538,0.15278,5; 5; 11; 72; 3; 28; 8; 32
5,8,0.20216,0.625,3; 34; 5; 8; 4; 15; 24; 26
16,31,0.54075,0.51613,12; 9; 16; 31; 26; 26; 12; 16
5,81,0.07453,0.06173,4; 6; 5; 81; 5; 12; 6; 7
8,17,0.26423,0.47059,22; 29; 8; 17; 24; 21; 31; 7
11,13,0.27188,0.84615,26; 3; 11; 13; 17; 32; 22; 6
22,56,0.41656,0.39286,10; 7; 22; 56; 12; 18; 15; 4
11,13,0.33012,0.84615,28; 8; 11; 13; 26; 23; 8; 15
5,84,0.09946,0.05952,4; 3; 5; 84; 26; 4; 7; 21
9,36,0.22617,0.25,19; 22; 9; 36; 28; 26; 25; 12
8,81,0.09748,0.09877,4; 3; 8; 81; 31; 6; 18; 3
5,10,0.23471,0.5,34; 36; 5; 10; 29; 28; 29; 3
23,25,0.90371,0.92,25; 21; 23; 25; 15; 28; 9; 18
