ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
50,69,0.72368,0.72464,25; 50; 69; 67; 85; 11; 83; 65; 42; 9
56,78,0.71003,0.71795,50; 56; 78; 34; 36; 83; 23; 83; 35; 79
9,35,0.2696,0.25714,22; 9; 35; 50; 40; 50; 80; 27; 58; 73
33,79,0.41685,0.41772,65; 33; 79; 48; 46; 8; 25; 22; 20; 68
28,83,0.36632,0.33735,23; 28; 83; 24; 58; 25; 9; 79; 31; 43
18,25,0.71228,0.72,48; 18; 25; 45; 69; 16; 71; 31; 23; 74
49,78,0.61741,0.62821,49; 49; 78; 48; 11; 47; 82; 61; 55; 43
52,65,0.80078,0.8,72; 52; 65; 12; 19; 54; 80; 17; 25; 54
18,78,0.23677,0.23077,6; 18; 78; 70; 26; 34; 19; 69; 32; 53
31,74,0.43044,0.41892,7; 31; 74; 44; 75; 33; 85; 17; 11; 58
19,68,0.28465,0.27941,75; 19; 68; 23; 72; 8; 43; 55; 37; 17
33,53,0.60735,0.62264,72; 33; 53; 64; 7; 15; 13; 85; 6; 10
33,73,0.44155,0.45205,22; 33; 73; 17; 25; 82; 41; 17; 9; 49
40,63,0.64085,0.63492,78; 40; 63; 46; 82; 73; 25; 34; 53; 27
14,71,0.20024,0.19718,65; 14; 71; 34; 43; 61; 70; 13; 81; 32
39,75,0.52165,0.52,58; 39; 75; 14; 8; 24; 29; 36; 27; 73
36,58,0.62095,0.62069,69; 36; 58; 8; 22; 64; 30; 83; 28; 83
12,60,0.22291,0.2,84; 12; 60; 55; 79; 68; 25; 14; 6; 64
11,42,0.27653,0.2619,33; 11; 42; 66; 36; 44; 37; 74; 44; 40
20,32,0.61933,0.625,21; 20; 32; 58; 74; 5; 85; 73; 73; 77
17,56,0.3139,0.30357,12; 17; 56; 25; 64; 48; 28; 33; 66; 62
16,47,0.35243,0.34043,23; 16; 47; 70; 66; 60; 43; 66; 16; 55
10,44,0.23685,0.22727,19; 10; 44; 7; 60; 66; 46; 62; 59; 37
39,62,0.6192,0.62903,29; 39; 62; 38; 79; 66; 41; 61; 16; 79
6,23,0.28611,0.26087,63; 6; 23; 67; 52; 48; 60; 43; 32; 71
16,31,0.52332,0.51613,80; 16; 31; 81; 52; 84; 64; 65; 43; 84
29,47,0.618,0.61702,84; 29; 47; 30; 66; 32; 7; 13; 61; 78
8,85,0.10069,0.09412,76; 8; 85; 17; 65; 75; 53; 9; 9; 52
29,64,0.45115,0.45312,21; 29; 64; 81; 11; 60; 5; 11; 55; 41
34,37,0.91544,0.91892,31; 34; 37; 14; 46; 60; 15; 84; 33; 76
23,68,0.34691,0.33824,12; 23; 68; 46; 75; 16; 62; 38; 65; 43
72,76,0.94351,0.94737,60; 72; 76; 34; 56; 13; 43; 17; 79; 28
49,68,0.72086,0.72059,66; 49; 68; 29; 7; 78; 76; 36; 50; 55
26,77,0.34927,0.33766,39; 26; 77; 33; 23; 43; 72; 81; 27; 38
16,26,0.61013,0.61538,35; 16; 26; 77; 85; 29; 30; 34; 58; 43
26,36,0.71424,0.72222,19; 26; 36; 80; 33; 19; 47; 27; 15; 28
53,74,0.71457,0.71622,61; 53; 74; 12; 18; 78; 76; 57; 54; 65
71,77,0.91481,0.92208,54; 71; 77; 29; 65; 34; 40; 41; 15; 35
65,78,0.83858,0.83333,11; 65; 78; 63; 49; 23; 59; 41; 79; 20
49,59,0.83701,0.83051,34; 49; 59; 8; 73; 77; 63; 39; 10; 56
21,61,0.34855,0.34426,52; 21; 61; 67; 6; 39; 27; 45; 14; 32
36,57,0.62489,0.63158,75; 36; 57; 32; 50; 22; 65; 53; 75; 38
28,85,0.34419,0.32941,12; 28; 85; 20; 20; 24; 14; 21; 8; 41
40,48,0.82364,0.83333,8; 40; 48; 38; 54; 74; 6; 28; 14; 78
10,66,0.16291,0.15152,53; 10; 66; 54; 80; 26; 77; 23; 16; 11
11,74,0.15651,0.14865,28; 11; 74; 29; 65; 33; 28; 7; 15; 14
13,50,0.25529,0.26,43; 13; 50; 19; 44; 41; 66; 63; 73; 49
18,61,0.30865,0.29508,5; 18; 61; 6; 64; 36; 44; 48; 68; 19
66,82,0.8046,0.80488,83; 66; 82; 13; 67; 20; 57; 14; 11; 45
20,66,0.30979,0.30303,66; 20; 66; 18; 83; 31; 33; 11; 20; 58
68,82,0.833,0.82927,34; 68; 82; 26; 80; 85; 70; 46; 7; 31
40,65,0.60307,0.61538,10; 40; 65; 85; 28; 31; 59; 55; 13; 58
13,38,0.34498,0.34211,28; 13; 38; 48; 17; 31; 78; 44; 5; 83
22,85,0.2844,0.25882,65; 22; 85; 39; 85; 13; 13; 58; 19; 32
59,74,0.79636,0.7973,71; 59; 74; 75; 11; 57; 53; 29; 28; 11
40,50,0.79485,0.8,68; 40; 50; 19; 11; 39; 32; 29; 41; 47
12,47,0.26873,0.25532,82; 12; 47; 77; 73; 19; 14; 7; 46; 54
17,61,0.28657,0.27869,63; 17; 61; 45; 70; 10; 63; 24; 14; 16
40,64,0.62463,0.625,62; 40; 64; 56; 55; 58; 58; 84; 39; 18
18,29,0.63052,0.62069,67; 18; 29; 46; 18; 38; 32; 10; 66; 19
22,53,0.41838,0.41509,67; 22; 53; 69; 27; 44; 68; 75; 29; 64
19,82,0.24893,0.23171,24; 19; 82; 60; 72; 39; 9; 36; 63; 33
27,79,0.35042,0.34177,73; 27; 79; 53; 49; 74; 67; 46; 48; 25
36,38,0.94421,0.94737,36; 36; 38; 58; 55; 21; 57; 19; 51; 31
11,55,0.20867,0.2,20; 11; 55; 38; 23; 48; 34; 29; 68; 83
10,16,0.63154,0.625,55; 10; 16; 42; 6; 85; 18; 37; 25; 36
11,40,0.28469,0.275,44; 11; 40; 38; 33; 10; 55; 83; 16; 33
5,33,0.18798,0.15152,46; 5; 33; 52; 48; 12; 51; 23; 52; 62
15,75,0.2083,0.2,69; 15; 75; 32; 54; 76; 24; 35; 34; 80
12,78,0.16463,0.15385,23; 12; 78; 6; 56; 81; 63; 76; 67; 65
20,58,0.33683,0.34483,51; 20; 58; 79; 8; 13; 65; 83; 36; 29
7,21,0.33439,0.33333,36; 7; 21; 14; 66; 43; 16; 46; 77; 72
20,71,0.28878,0.28169,28; 20; 71; 14; 50; 57; 63; 63; 57; 27
5,55,0.12086,0.09091,23; 5; 55; 50; 9; 74; 81; 58; 24; 82
27,81,0.34304,0.33333,20; 27; 81; 55; 82; 81; 45; 47; 28; 17
50,81,0.61052,0.61728,48; 50; 81; 80; 45; 76; 80; 17; 43; 55
68,82,0.83846,0.82927,67; 68; 82; 34; 84; 63; 12; 68; 49; 48
15,76,0.21878,0.19737,66; 15; 76; 18; 9; 79; 82; 48; 68; 38
19,68,0.29287,0.27941,60; 19; 68; 57; 17; 24; 56; 52; 24; 63
19,81,0.25498,0.23457,17; 19; 81; 80; 33; 64; 69; 14; 74; 73
48,78,0.62255,0.61538,49; 48; 78; 17; 10; 24; 71; 52; 34; 83
18,53,0.34179,0.33962,73; 18; 53; 70; 73; 53; 71; 11; 30; 67
15,66,0.2374,0.22727,39; 15; 66; 60; 15; 32; 41; 21; 82; 74
24,79,0.31717,0.3038,23; 24; 79; 56; 65; 56; 45; 33; 28; 69
35,44,0.7885,0.79545,10; 35; 44; 5; 37; 28; 73; 16; 62; 15
21,74,0.29416,0.28378,52; 21; 74; 45; 74; 29; 83; 36; 40; 19
8,53,0.17426,0.15094,31; 8; 53; 46; 37; 79; 72; 32; 12; 27
10,33,0.32249,0.30303,45; 10; 33; 68; 32; 83; 74; 58; 58; 64
33,63,0.52879,0.52381,23; 33; 63; 18; 13; 73; 9; 43; 54; 44
54,57,0.95022,0.94737,47; 54; 57; 74; 19; 21; 55; 11; 63; 13
14,71,0.19713,0.19718,33; 14; 71; 67; 9; 7; 65; 55; 52; 42
