ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
44,56,0.77895,0.78571,5; 4; 5; 44; 13; 14; 14; 56
9,18,0.49278,0.5,12; 24; 20; 9; 10; 12; 5; 18
29,52,0.55703,0.55769,23; 8; 20; 29; 9; 12; 12; 52
24,79,0.30239,0.3038,9; 17; 6; 24; 5; 3; 3; 79
19,55,0.35166,0.34545,25; 22; 18; 19; 5; 14; 13; 55
18,55,0.32273,0.32727,17; 24; 18; 18; 10; 14; 13; 55
24,48,0.50498,0.5,22; 21; 20; 24; 3; 14; 10; 48
7,21,0.41607,0.33333,17; 15; 30; 7; 21; 25; 10; 21
16,32,0.50736,0.5,26; 8; 10; 16; 9; 8; 4; 32
7,28,0.21723,0.25,24; 4; 20; 7; 12; 18; 8; 28
39,84,0.46633,0.46429,14; 3; 11; 39; 4; 4; 4; 84
21,72,0.29622,0.29167,18; 8; 10; 21; 5; 7; 8; 72
68,79,0.84045,0.86076,4; 4; 8; 68; 6; 3; 6; 79
15,50,0.29692,0.3,13; 19; 24; 15; 11; 7; 9; 50
10,20,0.538,0.5,24; 5; 26; 10; 11; 6; 5; 20
44,79,0.5511,0.55696,12; 9; 11; 44; 5; 6; 6; 79
18,61,0.28939,0.29508,17; 24; 14; 18; 8; 9; 12; 61
30,53,0.56119,0.56604,14; 12; 12; 30; 7; 13; 9; 53
15,62,0.2343,0.24194,10; 7; 11; 15; 5; 9; 4; 62
13,40,0.3643,0.325,12; 24; 22; 13; 19; 10; 12; 40
19,59,0.32077,0.32203,23; 25; 18; 19; 3; 7; 10; 59
19,58,0.32438,0.32759,18; 17; 22; 19; 4; 12; 10; 58
31,83,0.37025,0.37349,21; 6; 9; 31; 5; 5; 5; 83
70,83,0.84272,0.84337,6; 3; 8; 70; 4; 5; 5; 83
62,72,0.83874,0.86111,4; 11; 5; 62; 5; 7; 6; 72
56,68,0.80833,0.82353,6; 13; 12; 56; 10; 6; 4; 68
66,79,0.83182,0.83544,3; 10; 5; 66; 6; 3; 4; 79
66,84,0.7808,0.78571,8; 6; 5; 66; 4; 4; 3; 84
20,85,0.23454,0.23529,23; 4; 13; 20; 3; 3; 4; 85
40,70,0.57514,0.57143,3; 19; 13; 40; 4; 5; 8; 70
46,82,0.55904,0.56098,3; 12; 13; 46; 4; 3; 4; 82
14,40,0.34573,0.35,14; 11; 13; 14; 8; 14; 5; 40
28,56,0.50187,0.5,13; 11; 19; 28; 4; 6; 8; 56
14,46,0.29878,0.30435,27; 6; 7; 14; 15; 6; 10; 46
36,44,0.80315,0.81818,14; 3; 4; 36; 8; 5; 11; 44
15,52,0.29709,0.28846,11; 23; 6; 15; 15; 8; 12; 52
29,83,0.35505,0.3494,4; 22; 9; 29; 3; 5; 3; 83
63,79,0.79677,0.79747,11; 3; 10; 63; 6; 6; 4; 79
25,54,0.46183,0.46296,13; 12; 9; 25; 5; 6; 9; 54
29,82,0.35841,0.35366,22; 17; 15; 29; 3; 3; 4; 82
56,70,0.79491,0.8,14; 5; 10; 56; 7; 6; 4; 70
24,48,0.49754,0.5,12; 23; 18; 24; 10; 16; 8; 48
23,40,0.57062,0.575,19; 4; 7; 23; 8; 9; 17; 40
47,84,0.56542,0.55952,10; 5; 11; 47; 3; 4; 4; 84
65,82,0.79252,0.79268,8; 4; 8; 65; 4; 5; 3; 82
56,71,0.78254,0.78873,8; 8; 9; 56; 5; 3; 6; 71
39,79,0.49001,0.49367,8; 19; 18; 39; 5; 4; 6; 79
23,40,0.58202,0.575,13; 11; 15; 23; 11; 8; 13; 40
41,52,0.8052,0.78846,9; 5; 9; 41; 5; 4; 5; 52
10,36,0.29527,0.27778,15; 27; 22; 10; 20; 7; 15; 36
28,75,0.37108,0.37333,15; 7; 9; 28; 4; 5; 4; 75
13,55,0.25016,0.23636,14; 12; 18; 13; 14; 8; 6; 55
15,46,0.33315,0.32609,20; 7; 6; 15; 7; 10; 3; 46
30,85,0.35543,0.35294,4; 13; 15; 30; 4; 4; 4; 85
43,51,0.8272,0.84314,4; 12; 15; 43; 4; 6; 8; 51
56,71,0.78109,0.78873,3; 14; 3; 56; 7; 7; 4; 71
20,84,0.25327,0.2381,16; 17; 10; 20; 4; 3; 4; 84
10,34,0.3019,0.29412,14; 26; 17; 10; 17; 17; 13; 34
6,25,0.23803,0.24,9; 24; 10; 6; 23; 17; 11; 25
26,31,0.8464,0.83871,4; 10; 4; 26; 10; 21; 19; 31
38,82,0.46211,0.46341,7; 18; 20; 38; 3; 4; 3; 82
12,49,0.2436,0.2449,27; 22; 8; 12; 13; 15; 4; 49
59,70,0.85462,0.84286,5; 6; 10; 59; 3; 3; 9; 70
12,34,0.34302,0.35294,15; 17; 13; 12; 12; 6; 4; 34
19,55,0.34656,0.34545,20; 4; 10; 19; 9; 12; 4; 55
15,54,0.27896,0.27778,6; 4; 14; 15; 7; 14; 8; 54
24,79,0.2965,0.3038,7; 11; 13; 24; 5; 3; 3; 79
22,66,0.33789,0.33333,5; 10; 8; 22; 9; 9; 7; 66
18,76,0.23622,0.23684,6; 6; 19; 18; 7; 6; 5; 76
24,80,0.29355,0.3,3; 15; 15; 24; 6; 3; 4; 80
26,74,0.35582,0.35135,21; 12; 6; 26; 8; 7; 8; 74
43,50,0.85233,0.86,13; 6; 4; 43; 4; 6; 8; 50
73,85,0.84805,0.85882,3; 8; 6; 73; 3; 4; 3; 85
15,45,0.33321,0.33333,7; 26; 9; 15; 10; 3; 17; 45
28,50,0.55872,0.56,19; 11; 20; 28; 15; 10; 11; 50
26,31,0.84644,0.83871,12; 24; 11; 26; 3; 5; 6; 31
32,56,0.56568,0.57143,18; 16; 11; 32; 8; 9; 10; 56
25,72,0.34887,0.34722,9; 4; 14; 25; 4; 5; 5; 72
15,45,0.33521,0.33333,9; 19; 26; 15; 3; 10; 13; 45
68,85,0.81048,0.8,5; 7; 10; 68; 3; 4; 4; 85
18,63,0.27385,0.28571,15; 7; 12; 18; 5; 7; 6; 63
13,44,0.29397,0.29545,5; 12; 28; 13; 8; 15; 10; 44
18,55,0.34096,0.32727,19; 19; 22; 18; 3; 8; 3; 55
10,31,0.32281,0.32258,18; 7; 13; 10; 19; 22; 20; 31
44,55,0.81167,0.8,10; 16; 6; 44; 11; 11; 6; 55
51,59,0.85958,0.86441,8; 13; 8; 51; 3; 5; 3; 59
45,81,0.55067,0.55556,17; 17; 17; 45; 3; 5; 4; 81
42,50,0.78965,0.84,15; 10; 17; 42; 14; 11; 13; 50
17,60,0.28801,0.28333,7; 22; 3; 17; 8; 7; 8; 60
23,50,0.44616,0.46,25; 14; 22; 23; 14; 12; 16; 50
66,83,0.79581,0.79518,4; 10; 3; 66; 3; 4; 4; 83
34,60,0.55288,0.56667,18; 17; 6; 34; 12; 11; 7; 60
20,79,0.25919,0.25316,4; 5; 18; 20; 6; 3; 3; 79
31,36,0.88088,0.86111,14; 4; 19; 31; 11; 19; 14; 36
21,84,0.26227,0.25,24; 13; 25; 21; 3; 4; 4; 84
56,70,0.78597,0.8,6; 3; 6; 56; 3; 9; 5; 70
18,75,0.25342,0.24,19; 26; 4; 18; 3; 7; 4; 75
12,14,0.78097,0.85714,19; 23; 27; 12; 11; 14; 20; 14
23,69,0.32738,0.33333,11; 14; 3; 23; 3; 3; 9; 69
52,66,0.78501,0.78788,11; 3; 3; 52; 4; 10; 10; 66
13,41,0.32737,0.31707,6; 10; 6; 13; 3; 16; 4; 41
17,49,0.35645,0.34694,24; 8; 23; 17; 15; 5; 13; 49
13,23,0.56609,0.56522,3; 20; 13; 13; 22; 4; 9; 23
22,69,0.30973,0.31884,17; 5; 25; 22; 9; 3; 7; 69
13,45,0.31489,0.28889,23; 24; 16; 13; 10; 5; 6; 45
13,23,0.57891,0.56522,16; 10; 11; 13; 20; 7; 3; 23
25,29,0.85071,0.86207,20; 20; 21; 25; 11; 7; 15; 29
5,21,0.27982,0.2381,12; 11; 13; 5; 8; 18; 18; 21
32,64,0.50317,0.5,11; 6; 16; 32; 9; 10; 3; 64
36,72,0.49777,0.5,4; 17; 6; 36; 5; 7; 3; 72
23,80,0.30067,0.2875,15; 6; 24; 23; 5; 5; 4; 80
63,79,0.77938,0.79747,8; 10; 11; 63; 3; 5; 6; 79
64,74,0.85501,0.86486,3; 7; 9; 64; 3; 3; 5; 74
47,57,0.81322,0.82456,15; 8; 11; 47; 9; 13; 3; 57
21,84,0.25047,0.25,24; 24; 13; 21; 3; 3; 3; 84
57,66,0.84665,0.86364,4; 7; 13; 57; 6; 9; 9; 66
31,67,0.45945,0.46269,13; 13; 5; 31; 8; 4; 9; 67
22,76,0.28991,0.28947,22; 13; 8; 22; 3; 7; 4; 76
42,85,0.49639,0.49412,14; 5; 10; 42; 4; 4; 4; 85
22,63,0.34319,0.34921,8; 4; 7; 22; 6; 7; 7; 63
67,80,0.82964,0.8375,9; 6; 8; 67; 4; 6; 3; 80
27,77,0.35842,0.35065,14; 6; 19; 27; 7; 5; 5; 77
14,25,0.56743,0.56,28; 22; 7; 14; 22; 12; 5; 25
39,68,0.57184,0.57353,11; 17; 6; 39; 4; 6; 5; 68
19,59,0.32705,0.32203,9; 24; 7; 19; 10; 11; 11; 59
18,37,0.47341,0.48649,22; 15; 9; 18; 10; 19; 20; 37
13,40,0.3097,0.325,4; 25; 10; 13; 3; 12; 14; 40
63,73,0.85949,0.86301,11; 3; 5; 63; 3; 7; 4; 73
28,34,0.80876,0.82353,8; 7; 17; 28; 5; 11; 6; 34
26,33,0.78604,0.78788,24; 13; 5; 26; 3; 3; 9; 33
21,64,0.32874,0.32812,14; 5; 24; 21; 3; 4; 5; 64
23,29,0.82918,0.7931,17; 6; 21; 23; 22; 11; 23; 29
14,56,0.24444,0.25,17; 5; 22; 14; 8; 5; 8; 56
22,63,0.3571,0.34921,24; 22; 21; 22; 3; 4; 7; 63
29,78,0.37003,0.37179,19; 15; 16; 29; 5; 5; 3; 78
44,56,0.77431,0.78571,9; 18; 18; 44; 13; 7; 10; 56
39,85,0.44918,0.45882,18; 3; 13; 39; 3; 4; 3; 85
63,77,0.82672,0.81818,5; 5; 6; 63; 4; 4; 5; 77
20,62,0.3343,0.32258,10; 20; 8; 20; 4; 5; 7; 62
24,69,0.35971,0.34783,20; 23; 15; 24; 3; 8; 5; 69
23,47,0.48102,0.48936,23; 10; 4; 23; 16; 13; 14; 47
22,76,0.30036,0.28947,9; 8; 18; 22; 7; 5; 7; 76
20,84,0.24685,0.2381,15; 23; 13; 20; 4; 4; 4; 84
28,76,0.36265,0.36842,17; 11; 9; 28; 5; 4; 6; 76
13,53,0.25312,0.24528,9; 18; 19; 13; 11; 15; 6; 53
51,61,0.8334,0.83607,7; 12; 15; 51; 8; 6; 3; 61
68,79,0.84456,0.86076,10; 10; 7; 68; 4; 5; 6; 79
5,21,0.27318,0.2381,20; 15; 10; 5; 3; 11; 3; 21
25,79,0.31125,0.31646,17; 18; 17; 25; 5; 5; 5; 79
6,7,0.7664,0.85714,29; 26; 8; 6; 20; 12; 20; 7
10,31,0.31166,0.32258,26; 20; 26; 10; 9; 16; 3; 31
47,56,0.84442,0.83929,16; 6; 15; 47; 10; 13; 3; 56
25,68,0.37197,0.36765,21; 18; 23; 25; 3; 8; 6; 68
24,74,0.32462,0.32432,9; 24; 23; 24; 4; 3; 6; 74
69,80,0.85086,0.8625,3; 4; 7; 69; 4; 6; 5; 80
30,81,0.37728,0.37037,4; 12; 19; 30; 4; 4; 4; 81
22,44,0.49794,0.5,5; 21; 14; 22; 8; 10; 8; 44
14,58,0.24131,0.24138,23; 22; 16; 14; 5; 13; 6; 58
15,52,0.28256,0.28846,5; 10; 18; 15; 4; 5; 10; 52
34,74,0.45505,0.45946,17; 6; 5; 34; 3; 4; 5; 74
6,7,0.75868,0.85714,28; 5; 15; 6; 14; 20; 7; 7
16,54,0.2954,0.2963,21; 6; 10; 16; 7; 7; 4; 54
34,74,0.4562,0.45946,5; 12; 20; 34; 6; 7; 5; 74
19,51,0.36769,0.37255,7; 8; 12; 19; 14; 4; 5; 51
28,57,0.47961,0.49123,22; 7; 8; 28; 3; 13; 9; 57
52,66,0.77136,0.78788,3; 5; 7; 52; 9; 7; 6; 66
9,26,0.35994,0.34615,13; 8; 24; 9; 15; 8; 15; 26
16,19,0.81911,0.84211,7; 25; 6; 16; 26; 23; 8; 19
69,82,0.84162,0.84146,7; 9; 4; 69; 5; 3; 4; 82
15,52,0.3043,0.28846,10; 3; 27; 15; 11; 4; 12; 52
48,57,0.83183,0.84211,11; 15; 11; 48; 4; 8; 7; 57
63,77,0.81356,0.81818,6; 11; 10; 63; 4; 6; 7; 77
21,73,0.29138,0.28767,6; 19; 11; 21; 8; 7; 4; 73
14,42,0.33224,0.33333,17; 3; 25; 14; 8; 12; 12; 42
12,49,0.24182,0.2449,7; 21; 25; 12; 10; 5; 15; 49
22,79,0.29237,0.27848,14; 10; 25; 22; 4; 4; 6; 79
24,65,0.35368,0.36923,16; 16; 15; 24; 6; 4; 8; 65
19,78,0.26248,0.24359,8; 26; 10; 19; 6; 6; 4; 78
29,84,0.34453,0.34524,13; 20; 15; 29; 3; 4; 4; 84
20,83,0.24439,0.24096,22; 14; 10; 20; 3; 4; 5; 83
51,64,0.7868,0.79688,4; 7; 13; 51; 6; 8; 3; 64
6,25,0.23366,0.24,27; 11; 7; 6; 17; 21; 10; 25
13,53,0.25245,0.24528,12; 24; 24; 13; 4; 11; 12; 53
32,40,0.78955,0.8,18; 22; 18; 32; 12; 19; 6; 40
28,57,0.48963,0.49123,15; 10; 14; 28; 6; 10; 7; 57
32,57,0.56077,0.5614,19; 3; 3; 32; 5; 12; 11; 57
31,37,0.85805,0.83784,5; 18; 7; 31; 11; 6; 8; 37
19,75,0.26408,0.25333,18; 22; 17; 19; 6; 4; 3; 75
25,76,0.33535,0.32895,3; 4; 3; 25; 4; 5; 3; 76
50,58,0.86726,0.86207,4; 11; 11; 50; 7; 7; 11; 58
27,73,0.36697,0.36986,13; 3; 14; 27; 8; 6; 7; 73
26,31,0.81766,0.83871,13; 23; 20; 26; 5; 22; 20; 31
27,77,0.34754,0.35065,14; 23; 23; 27; 7; 7; 7; 77
7,23,0.29746,0.30435,30; 11; 18; 7; 18; 16; 13; 23
18,75,0.23998,0.24,12; 7; 6; 18; 4; 7; 6; 75
34,70,0.48036,0.48571,13; 12; 11; 34; 9; 3; 7; 70
73,85,0.85749,0.85882,3; 7; 8; 73; 4; 3; 3; 85
57,68,0.83269,0.83824,8; 3; 7; 57; 9; 9; 6; 68
33,68,0.47896,0.48529,11; 3; 21; 33; 10; 8; 10; 68
67,84,0.77596,0.79762,6; 6; 6; 67; 3; 3; 3; 84
40,80,0.47629,0.5,11; 9; 19; 40; 6; 6; 3; 80
15,59,0.26658,0.25424,21; 19; 23; 15; 3; 9; 5; 59
32,38,0.80877,0.84211,3; 21; 7; 32; 10; 4; 4; 38
19,59,0.32264,0.32203,14; 8; 3; 19; 4; 3; 12; 59
41,82,0.48684,0.5,14; 3; 7; 41; 5; 4; 5; 82
23,79,0.29477,0.29114,25; 7; 22; 23; 4; 6; 6; 79
44,79,0.56131,0.55696,11; 5; 9; 44; 6; 3; 3; 79
31,38,0.80922,0.81579,13; 14; 20; 31; 19; 6; 13; 38
13,40,0.30921,0.325,11; 26; 12; 13; 8; 12; 16; 40
25,83,0.30713,0.3012,14; 3; 24; 25; 4; 5; 3; 83
16,35,0.43179,0.45714,10; 15; 18; 16; 4; 17; 17; 35
23,40,0.57112,0.575,18; 25; 25; 23; 7; 4; 11; 40
12,24,0.49983,0.5,9; 11; 23; 12; 23; 20; 17; 24
67,82,0.80702,0.81707,4; 10; 3; 67; 3; 5; 4; 82
12,42,0.29935,0.28571,11; 3; 26; 12; 13; 13; 5; 42
40,72,0.5644,0.55556,10; 15; 8; 40; 8; 3; 4; 72
72,84,0.86711,0.85714,3; 3; 5; 72; 3; 3; 4; 84
66,83,0.79395,0.79518,7; 6; 10; 66; 3; 4; 3; 83
10,41,0.26837,0.2439,27; 18; 22; 10; 13; 7; 11; 41
43,50,0.85105,0.86,18; 9; 15; 43; 16; 9; 3; 50
11,38,0.28665,0.28947,16; 7; 22; 11; 14; 14; 7; 38
35,76,0.45831,0.46053,8; 3; 11; 35; 3; 6; 4; 76
23,81,0.28431,0.28395,18; 6; 19; 23; 3; 5; 3; 81
70,81,0.85513,0.8642,3; 3; 4; 70; 4; 3; 4; 81
36,44,0.83828,0.81818,20; 18; 7; 36; 6; 3; 17; 44
29,52,0.55397,0.55769,21; 12; 6; 29; 14; 6; 11; 52
20,57,0.34095,0.35088,18; 3; 13; 20; 5; 7; 3; 57
48,85,0.56193,0.56471,4; 8; 10; 48; 3; 3; 3; 85
17,67,0.25664,0.25373,14; 26; 20; 17; 6; 5; 4; 67
57,66,0.87678,0.86364,3; 13; 12; 57; 3; 4; 9; 66
61,74,0.81029,0.82432,4; 5; 5; 61; 8; 8; 4; 74
56,71,0.78044,0.78873,8; 10; 5; 56; 5; 3; 7; 71
20,60,0.32447,0.33333,16; 16; 18; 20; 11; 9; 10; 60
61,74,0.80111,0.82432,8; 10; 4; 61; 5; 4; 3; 74
21,65,0.31773,0.32308,5; 15; 15; 21; 8; 3; 5; 65
26,70,0.37436,0.37143,24; 21; 6; 26; 9; 5; 3; 70
20,69,0.29927,0.28986,15; 7; 25; 20; 6; 5; 8; 69
56,67,0.84496,0.83582,4; 3; 6; 56; 3; 7; 7; 67
63,79,0.78621,0.79747,8; 6; 5; 63; 3; 5; 3; 79
46,56,0.82411,0.82143,8; 7; 11; 46; 8; 3; 14; 56
11,40,0.26742,0.275,10; 28; 16; 11; 11; 7; 14; 40
44,56,0.79223,0.78571,4; 9; 7; 44; 14; 12; 8; 56
6,12,0.54177,0.5,29; 19; 19; 6; 20; 16; 8; 12
18,52,0.34223,0.34615,15; 8; 5; 18; 13; 14; 12; 52
57,68,0.83459,0.83824,4; 3; 9; 57; 6; 10; 4; 68
12,15,0.70318,0.8,25; 10; 14; 12; 17; 5; 14; 15
46,82,0.56689,0.56098,11; 11; 12; 46; 4; 5; 3; 82
25,67,0.37499,0.37313,22; 13; 14; 25; 3; 10; 5; 67
20,36,0.52443,0.55556,25; 25; 26; 20; 3; 13; 11; 36
59,74,0.77553,0.7973,9; 8; 10; 59; 6; 4; 4; 74
24,49,0.49128,0.4898,4; 18; 16; 24; 16; 7; 13; 49
17,71,0.24267,0.23944,8; 15; 7; 17; 9; 8; 7; 71
14,50,0.26717,0.28,11; 20; 26; 14; 15; 5; 3; 50
40,71,0.56338,0.56338,3; 4; 14; 40; 4; 7; 4; 71
14,47,0.29689,0.29787,9; 5; 14; 14; 16; 16; 3; 47
65,79,0.81055,0.82278,6; 6; 10; 65; 3; 6; 6; 79
64,76,0.831,0.84211,6; 10; 10; 64; 3; 5; 5; 76
25,54,0.46075,0.46296,9; 21; 6; 25; 4; 4; 13; 54
19,24,0.78868,0.79167,12; 4; 18; 19; 23; 8; 7; 24
34,60,0.55431,0.56667,6; 21; 21; 34; 9; 7; 5; 60
25,75,0.33679,0.33333,18; 7; 16; 25; 3; 5; 4; 75
27,47,0.56426,0.57447,16; 5; 20; 27; 12; 4; 15; 47
42,49,0.84163,0.85714,17; 11; 17; 42; 9; 15; 15; 49
22,44,0.4959,0.5,14; 3; 11; 22; 11; 13; 11; 44
7,23,0.30113,0.30435,24; 17; 11; 7; 21; 20; 19; 23
24,76,0.32604,0.31579,20; 16; 21; 24; 5; 6; 6; 76
36,73,0.497,0.49315,7; 19; 14; 36; 8; 3; 5; 73
22,79,0.28174,0.27848,20; 6; 10; 22; 5; 3; 4; 79
31,37,0.8249,0.83784,4; 4; 19; 31; 8; 7; 9; 37
19,68,0.28419,0.27941,3; 22; 12; 19; 6; 6; 5; 68
29,83,0.36022,0.3494,14; 17; 14; 29; 3; 3; 3; 83
16,19,0.82831,0.84211,20; 4; 19; 16; 8; 15; 21; 19
23,72,0.3215,0.31944,21; 5; 17; 23; 3; 3; 8; 72
69,82,0.82533,0.84146,3; 6; 4; 69; 4; 4; 4; 82
12,34,0.34717,0.35294,5; 19; 9; 12; 6; 12; 17; 34
65,82,0.78841,0.79268,6; 8; 6; 65; 3; 5; 5; 82
11,39,0.29201,0.28205,26; 13; 25; 11; 14; 16; 11; 39
36,45,0.78487,0.8,9; 16; 4; 36; 5; 6; 7; 45
16,46,0.34345,0.34783,9; 14; 20; 16; 4; 9; 3; 46
65,77,0.85405,0.84416,10; 10; 7; 65; 6; 5; 6; 77
18,36,0.4995,0.5,8; 18; 15; 18; 17; 18; 15; 36
37,45,0.81856,0.82222,13; 14; 17; 37; 5; 10; 13; 45
19,34,0.54394,0.55882,4; 4; 10; 19; 6; 5; 16; 34
32,65,0.48683,0.49231,18; 11; 3; 32; 5; 8; 3; 65
18,55,0.32194,0.32727,21; 5; 13; 18; 3; 8; 14; 55
14,49,0.30383,0.28571,26; 3; 4; 14; 10; 16; 14; 49
46,80,0.57305,0.575,10; 6; 7; 46; 5; 6; 4; 80
13,44,0.29448,0.29545,14; 22; 5; 13; 15; 6; 9; 44
16,49,0.32948,0.32653,15; 8; 12; 16; 7; 8; 13; 49
23,83,0.27817,0.27711,20; 12; 6; 23; 4; 5; 3; 83
22,79,0.28776,0.27848,5; 8; 4; 22; 6; 3; 4; 79
8,33,0.24588,0.24242,28; 21; 20; 8; 10; 7; 6; 33
16,53,0.30629,0.30189,4; 8; 6; 16; 15; 14; 9; 53
51,62,0.82902,0.82258,11; 11; 6; 51; 12; 6; 6; 62
73,85,0.8456,0.85882,8; 7; 4; 73; 4; 4; 4; 85
25,67,0.3772,0.37313,19; 10; 12; 25; 9; 3; 4; 67
15,45,0.32557,0.33333,12; 17; 27; 15; 12; 16; 17; 45
23,66,0.35417,0.34848,24; 15; 3; 23; 5; 4; 8; 66
16,43,0.39579,0.37209,13; 22; 6; 16; 3; 5; 16; 43
5,17,0.25684,0.29412,21; 11; 27; 5; 8; 14; 17; 17
49,60,0.79044,0.81667,5; 16; 12; 49; 4; 10; 5; 60
17,57,0.31377,0.29825,21; 9; 4; 17; 8; 9; 6; 57
13,23,0.58752,0.56522,24; 22; 23; 13; 11; 16; 22; 23
20,57,0.35496,0.35088,17; 25; 11; 20; 6; 11; 12; 57
23,77,0.29558,0.2987,6; 14; 11; 23; 4; 4; 3; 77
66,84,0.79327,0.78571,4; 6; 6; 66; 4; 3; 4; 84
