ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
6,37,0.19318,0.16216,11; 6; 34; 63; 11; 80; 37; 54; 83; 77
27,50,0.52065,0.54,62; 27; 23; 51; 36; 47; 50; 47; 45; 36
6,20,0.2657,0.3,24; 6; 17; 50; 71; 54; 20; 21; 30; 68
38,48,0.76968,0.79167,67; 38; 29; 58; 57; 24; 48; 6; 82; 23
53,72,0.76003,0.73611,9; 53; 79; 31; 12; 72; 72; 27; 48; 31
24,37,0.60455,0.64865,56; 24; 61; 47; 33; 14; 37; 48; 15; 5
14,35,0.39727,0.4,75; 14; 26; 74; 36; 38; 35; 29; 32; 28
15,35,0.43399,0.42857,18; 15; 12; 12; 14; 45; 35; 14; 42; 17
29,48,0.62916,0.60417,49; 29; 74; 64; 39; 67; 48; 17; 32; 52
40,43,0.89171,0.93023,11; 40; 26; 26; 63; 75; 43; 43; 25; 83
13,56,0.27081,0.23214,56; 13; 19; 19; 43; 84; 56; 64; 37; 62
6,56,0.15151,0.10714,84; 6; 43; 29; 42; 78; 56; 69; 74; 79
45,47,0.9038,0.95745,42; 45; 67; 73; 28; 40; 47; 7; 28; 78
14,20,0.64347,0.7,35; 14; 66; 53; 9; 24; 20; 7; 18; 32
11,30,0.37822,0.36667,77; 11; 43; 79; 35; 76; 30; 36; 5; 36
11,74,0.19023,0.14865,73; 11; 82; 35; 17; 71; 74; 59; 70; 34
11,14,0.83922,0.78571,42; 11; 36; 14; 38; 28; 14; 8; 60; 39
5,7,0.42638,0.71429,43; 5; 20; 82; 47; 70; 7; 47; 69; 63
29,48,0.60437,0.60417,14; 29; 11; 38; 60; 9; 48; 76; 59; 44
12,14,0.74824,0.85714,22; 12; 41; 5; 71; 61; 14; 57; 40; 41
5,62,0.11224,0.08065,42; 5; 12; 66; 61; 42; 62; 66; 40; 77
16,47,0.31038,0.34043,83; 16; 61; 78; 21; 63; 47; 23; 80; 15
49,56,0.9019,0.875,78; 49; 5; 29; 20; 40; 56; 83; 34; 85
5,48,0.13934,0.10417,56; 5; 31; 26; 78; 45; 48; 7; 6; 66
9,14,0.69131,0.64286,52; 9; 14; 78; 85; 21; 14; 66; 21; 6
13,14,0.7444,0.92857,16; 13; 24; 53; 66; 22; 14; 18; 67; 41
59,62,0.95853,0.95161,40; 59; 19; 46; 61; 46; 62; 75; 55; 64
5,7,0.42422,0.71429,59; 5; 7; 23; 31; 10; 7; 34; 83; 78
43,48,0.8877,0.89583,11; 43; 14; 63; 32; 44; 48; 84; 79; 17
7,14,0.51592,0.5,24; 7; 67; 68; 11; 42; 14; 62; 76; 14
13,30,0.44224,0.43333,28; 13; 33; 31; 58; 5; 30; 37; 8; 29
32,43,0.75517,0.74419,50; 32; 72; 47; 47; 18; 43; 75; 5; 65
45,47,0.94525,0.95745,68; 45; 30; 40; 31; 28; 47; 47; 64; 38
9,72,0.16202,0.125,42; 9; 30; 23; 70; 81; 72; 24; 31; 33
44,48,0.90137,0.91667,68; 44; 85; 74; 29; 34; 48; 42; 9; 41
32,72,0.44488,0.44444,51; 32; 83; 21; 78; 33; 72; 50; 5; 49
6,7,0.52044,0.85714,77; 6; 32; 71; 11; 40; 7; 80; 28; 33
70,72,0.93413,0.97222,82; 70; 63; 20; 5; 30; 72; 38; 67; 30
19,81,0.26486,0.23457,42; 19; 61; 48; 63; 58; 81; 76; 25; 53
21,48,0.43405,0.4375,75; 21; 18; 68; 44; 64; 48; 62; 6; 11
12,14,0.85146,0.85714,46; 12; 62; 68; 69; 84; 14; 26; 17; 49
6,7,0.49469,0.85714,37; 6; 27; 84; 14; 39; 7; 5; 42; 50
5,37,0.17252,0.13514,31; 5; 73; 48; 10; 35; 37; 39; 46; 37
27,48,0.56826,0.5625,44; 27; 46; 37; 45; 61; 48; 27; 20; 56
5,7,0.45657,0.71429,36; 5; 37; 70; 33; 33; 7; 17; 49; 52
48,81,0.60041,0.59259,67; 48; 81; 72; 9; 18; 81; 67; 80; 44
21,50,0.45058,0.42,49; 21; 23; 28; 28; 85; 50; 24; 49; 35
7,81,0.12007,0.08642,48; 7; 46; 82; 48; 13; 81; 75; 5; 21
59,62,0.94939,0.95161,36; 59; 75; 51; 29; 62; 62; 53; 73; 46
18,62,0.31643,0.29032,10; 18; 9; 43; 27; 45; 62; 41; 37; 77
5,7,0.45298,0.71429,25; 5; 10; 15; 55; 70; 7; 19; 35; 83
45,56,0.81887,0.80357,63; 45; 60; 57; 10; 16; 56; 64; 21; 72
7,20,0.35215,0.35,82; 7; 68; 62; 36; 28; 20; 13; 20; 39
39,56,0.7071,0.69643,84; 39; 54; 66; 55; 45; 56; 65; 32; 85
24,30,0.82297,0.8,42; 24; 59; 36; 11; 24; 30; 11; 55; 32
9,14,0.61485,0.64286,74; 9; 45; 67; 53; 66; 14; 9; 68; 71
13,37,0.32705,0.35135,76; 13; 23; 53; 45; 54; 37; 5; 10; 39
11,14,0.79344,0.78571,10; 11; 6; 76; 74; 77; 14; 71; 35; 71
43,48,0.90946,0.89583,26; 43; 9; 14; 69; 20; 48; 54; 20; 38
11,17,0.68396,0.64706,25; 11; 50; 36; 40; 40; 17; 6; 19; 11
18,47,0.39261,0.38298,69; 18; 79; 8; 33; 85; 47; 22; 31; 74
6,7,0.55455,0.85714,83; 6; 74; 59; 38; 79; 7; 44; 83; 60
28,43,0.64407,0.65116,27; 28; 58; 59; 62; 43; 43; 31; 66; 64
29,43,0.64265,0.67442,30; 29; 17; 28; 58; 33; 43; 55; 72; 82
17,30,0.57212,0.56667,34; 17; 64; 68; 68; 40; 30; 15; 76; 56
18,30,0.60585,0.6,59; 18; 78; 76; 23; 16; 30; 61; 59; 29
18,20,0.74169,0.9,21; 18; 6; 18; 47; 8; 20; 64; 11; 47
18,30,0.60413,0.6,75; 18; 61; 11; 78; 55; 30; 52; 29; 36
34,50,0.72812,0.68,19; 34; 80; 47; 8; 55; 50; 36; 36; 14
16,37,0.44757,0.43243,38; 16; 22; 53; 68; 80; 37; 32; 80; 57
12,14,0.77171,0.85714,68; 12; 64; 35; 23; 74; 14; 70; 29; 71
10,56,0.21967,0.17857,38; 10; 62; 85; 32; 29; 56; 17; 64; 39
11,17,0.64209,0.64706,32; 11; 50; 28; 33; 40; 17; 10; 8; 11
5,17,0.27938,0.29412,66; 5; 41; 15; 81; 32; 17; 5; 74; 55
18,20,0.80634,0.9,32; 18; 63; 11; 14; 77; 20; 31; 16; 44
19,20,0.78986,0.95,6; 19; 41; 80; 54; 26; 20; 6; 9; 54
17,74,0.25085,0.22973,35; 17; 80; 6; 9; 75; 74; 65; 55; 46
29,48,0.57402,0.60417,56; 29; 79; 28; 57; 58; 48; 14; 18; 28
13,30,0.42698,0.43333,52; 13; 74; 83; 79; 40; 30; 64; 82; 33
11,48,0.24077,0.22917,21; 11; 15; 37; 59; 19; 48; 32; 71; 21
41,50,0.80433,0.82,73; 41; 28; 5; 37; 27; 50; 17; 47; 21
12,30,0.41254,0.4,45; 12; 8; 8; 84; 59; 30; 14; 35; 43
16,17,0.6438,0.94118,23; 16; 8; 85; 36; 79; 17; 64; 80; 36
37,72,0.50786,0.51389,78; 37; 80; 50; 61; 34; 72; 27; 38; 9
5,7,0.4496,0.71429,65; 5; 25; 76; 64; 8; 7; 14; 71; 35
6,72,0.09664,0.08333,84; 6; 56; 22; 49; 10; 72; 20; 18; 50
5,7,0.48288,0.71429,61; 5; 37; 75; 67; 28; 7; 78; 69; 51
33,37,0.86103,0.89189,35; 33; 51; 57; 13; 66; 37; 8; 29; 16
39,50,0.8184,0.78,17; 39; 51; 70; 20; 25; 50; 27; 30; 80
56,74,0.73292,0.75676,10; 56; 6; 14; 51; 34; 74; 58; 23; 31
5,20,0.25542,0.25,75; 5; 67; 78; 82; 23; 20; 23; 35; 22
8,50,0.17309,0.16,70; 8; 21; 30; 10; 61; 50; 31; 19; 67
14,47,0.30299,0.29787,60; 14; 76; 9; 48; 46; 47; 60; 23; 51
17,30,0.56495,0.56667,60; 17; 53; 16; 61; 44; 30; 59; 52; 15
10,48,0.22002,0.20833,9; 10; 37; 79; 34; 39; 48; 39; 37; 71
7,14,0.48776,0.5,6; 7; 6; 9; 11; 73; 14; 6; 43; 22
6,17,0.40653,0.35294,37; 6; 60; 18; 19; 28; 17; 24; 57; 68
10,20,0.51671,0.5,15; 10; 22; 45; 85; 20; 20; 24; 33; 63
21,43,0.4744,0.48837,82; 21; 60; 28; 44; 12; 43; 34; 45; 73
36,47,0.74534,0.76596,12; 36; 79; 45; 52; 77; 47; 85; 19; 23
14,56,0.26473,0.25,78; 14; 83; 19; 9; 66; 56; 31; 53; 31
14,17,0.63531,0.82353,36; 14; 36; 61; 85; 15; 17; 45; 36; 11
39,81,0.48938,0.48148,41; 39; 19; 20; 12; 15; 81; 31; 67; 7
22,48,0.46061,0.45833,71; 22; 31; 24; 30; 8; 48; 11; 51; 51
10,48,0.2233,0.20833,22; 10; 80; 6; 49; 63; 48; 41; 28; 29
11,47,0.23872,0.23404,12; 11; 52; 67; 36; 43; 47; 41; 52; 83
8,43,0.17542,0.18605,82; 8; 7; 26; 20; 82; 43; 23; 82; 39
6,7,0.53054,0.85714,73; 6; 67; 64; 39; 45; 7; 47; 31; 18
7,37,0.21901,0.18919,29; 7; 63; 27; 41; 20; 37; 47; 43; 81
8,14,0.50237,0.57143,80; 8; 74; 20; 67; 79; 14; 76; 12; 63
57,72,0.78625,0.79167,62; 57; 31; 44; 79; 25; 72; 32; 19; 43
62,74,0.88617,0.83784,6; 62; 71; 76; 71; 42; 74; 53; 18; 63
12,35,0.35527,0.34286,59; 12; 53; 58; 25; 85; 35; 59; 31; 77
8,14,0.60177,0.57143,76; 8; 20; 9; 82; 21; 14; 50; 28; 68
6,14,0.42202,0.42857,56; 6; 37; 14; 58; 65; 14; 48; 15; 38
11,14,0.86749,0.78571,31; 11; 29; 54; 31; 23; 14; 18; 63; 63
