ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
31,49,0.637,0.63265,5; 5; 5; 31; 3; 7; 14; 49
10,31,0.62636,0.32258,12; 4; 21; 10; 10; 4; 4; 31
11,32,0.64846,0.34375,3; 23; 25; 11; 14; 9; 5; 32
12,48,0.62677,0.25,7; 19; 15; 12; 14; 5; 15; 48
39,48,0.63648,0.8125,4; 17; 15; 39; 3; 8; 10; 48
46,48,0.6398,0.95833,5; 14; 3; 46; 5; 12; 12; 48
17,32,0.63039,0.53125,25; 15; 15; 17; 12; 4; 21; 32
13,48,0.62693,0.27083,6; 7; 9; 13; 7; 10; 12; 48
5,9,0.61181,0.55556,21; 4; 27; 5; 22; 20; 28; 9
8,10,0.69282,0.8,11; 17; 12; 8; 12; 21; 23; 10
11,42,0.63079,0.2619,3; 17; 11; 11; 18; 16; 14; 42
61,77,0.66416,0.79221,12; 6; 11; 61; 3; 5; 7; 77
12,63,0.63771,0.19048,6; 6; 4; 12; 6; 6; 8; 63
41,53,0.64677,0.77358,16; 7; 3; 41; 13; 4; 10; 53
8,9,0.70477,0.88889,3; 14; 9; 8; 26; 3; 18; 9
6,32,0.7638,0.1875,17; 25; 30; 6; 17; 8; 4; 32
25,78,0.65146,0.32051,10; 12; 15; 25; 6; 4; 5; 78
7,78,0.82484,0.08974,9; 26; 24; 7; 5; 5; 6; 78
16,31,0.6451,0.51613,22; 13; 23; 16; 5; 7; 4; 31
38,53,0.65083,0.71698,13; 19; 5; 38; 8; 10; 10; 53
29,78,0.64319,0.37179,17; 3; 20; 29; 3; 4; 3; 78
24,32,0.63402,0.75,16; 11; 7; 24; 9; 18; 6; 32
40,82,0.64286,0.4878,7; 15; 13; 40; 5; 5; 3; 82
53,82,0.66797,0.64634,6; 15; 4; 53; 5; 3; 4; 82
37,70,0.6483,0.52857,3; 10; 5; 37; 6; 5; 5; 70
22,49,0.63928,0.44898,19; 10; 13; 22; 9; 5; 8; 49
32,49,0.63527,0.65306,13; 15; 5; 32; 8; 13; 13; 49
33,48,0.65314,0.6875,10; 18; 10; 33; 15; 12; 6; 48
35,75,0.637,0.46667,17; 21; 15; 35; 3; 3; 3; 75
5,10,0.6125,0.5,29; 26; 10; 5; 23; 23; 11; 10
25,26,0.62499,0.96154,7; 15; 18; 25; 19; 24; 24; 26
46,63,0.64753,0.73016,8; 8; 4; 46; 6; 10; 8; 63
33,42,0.63642,0.78571,14; 13; 6; 33; 10; 8; 12; 42
7,9,0.83983,0.77778,12; 15; 3; 7; 21; 9; 18; 9
16,75,0.65766,0.21333,14; 27; 16; 16; 4; 4; 5; 75
45,70,0.65259,0.64286,11; 13; 5; 45; 6; 6; 8; 70
8,10,0.67626,0.8,7; 15; 26; 8; 3; 18; 20; 10
6,26,0.77119,0.23077,8; 8; 26; 6; 15; 20; 7; 26
29,49,0.65853,0.59184,23; 18; 20; 29; 13; 10; 3; 49
22,26,0.6489,0.84615,16; 17; 10; 22; 6; 8; 19; 26
8,10,0.66753,0.8,17; 28; 4; 8; 6; 27; 22; 10
47,63,0.65855,0.74603,4; 11; 17; 47; 3; 5; 10; 63
75,78,0.66877,0.96154,6; 6; 4; 75; 4; 4; 4; 78
18,53,0.62779,0.33962,14; 14; 17; 18; 5; 3; 4; 53
39,75,0.66183,0.52,3; 19; 3; 39; 4; 3; 4; 75
17,26,0.6346,0.65385,10; 21; 4; 17; 21; 22; 10; 26
29,49,0.62923,0.59184,17; 8; 17; 29; 7; 5; 5; 49
65,70,0.65618,0.92857,11; 4; 7; 65; 9; 3; 8; 70
40,42,0.64282,0.95238,16; 14; 17; 40; 15; 3; 9; 42
39,53,0.63705,0.73585,14; 18; 3; 39; 15; 7; 6; 53
47,64,0.66602,0.73438,6; 4; 9; 47; 9; 4; 9; 64
31,78,0.65041,0.39744,4; 4; 10; 31; 3; 4; 5; 78
13,42,0.63392,0.30952,4; 14; 10; 13; 14; 13; 16; 42
5,10,0.61179,0.5,26; 9; 14; 5; 16; 20; 14; 10
6,9,0.76377,0.66667,17; 15; 28; 6; 12; 13; 5; 9
46,75,0.64772,0.61333,14; 6; 4; 46; 7; 3; 5; 75
74,77,0.68032,0.96104,3; 6; 8; 74; 4; 5; 7; 77
7,9,0.83495,0.77778,29; 28; 26; 7; 21; 7; 7; 9
66,70,0.67541,0.94286,3; 5; 6; 66; 8; 3; 4; 70
13,32,0.64497,0.40625,13; 5; 24; 13; 4; 13; 15; 32
52,64,0.6445,0.8125,12; 10; 6; 52; 5; 11; 6; 64
62,64,0.65803,0.96875,6; 12; 12; 62; 4; 7; 4; 64
59,63,0.64071,0.93651,5; 11; 3; 59; 5; 6; 5; 63
