ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
30,50,0.59583,0.6,30; 10; 4; 20; 50; 7; 11; 12
40,84,0.49073,0.47619,40; 9; 9; 18; 84; 4; 4; 4
5,75,0.07345,0.06667,5; 10; 12; 30; 75; 7; 3; 5
21,75,0.29058,0.28,21; 21; 25; 21; 75; 7; 5; 4
58,83,0.69496,0.6988,58; 11; 11; 8; 83; 5; 4; 5
32,46,0.67697,0.69565,32; 5; 12; 18; 46; 12; 15; 14
47,81,0.59064,0.58025,47; 4; 14; 14; 81; 4; 4; 5
5,46,0.10628,0.1087,5; 29; 7; 18; 46; 17; 14; 6
9,56,0.15744,0.16071,9; 26; 19; 13; 56; 10; 3; 14
39,42,0.9302,0.92857,39; 9; 5; 11; 42; 9; 4; 18
48,56,0.83794,0.85714,48; 5; 7; 12; 56; 6; 11; 6
20,31,0.62461,0.64516,20; 8; 4; 19; 31; 20; 13; 21
7,46,0.1577,0.15217,7; 5; 18; 14; 46; 7; 10; 11
38,84,0.47261,0.45238,38; 20; 10; 18; 84; 4; 4; 4
9,10,0.79249,0.9,9; 3; 27; 4; 10; 11; 26; 13
16,84,0.20858,0.19048,16; 20; 12; 27; 84; 3; 3; 4
39,72,0.54637,0.54167,39; 8; 17; 10; 72; 5; 6; 7
47,72,0.65655,0.65278,47; 9; 6; 15; 72; 6; 4; 7
21,50,0.4107,0.42,21; 25; 15; 9; 50; 7; 8; 12
15,31,0.48624,0.48387,15; 19; 15; 8; 31; 18; 9; 15
18,56,0.33262,0.32143,18; 26; 5; 8; 56; 5; 13; 3
26,50,0.51495,0.52,26; 20; 4; 19; 50; 14; 12; 13
31,36,0.85849,0.86111,31; 8; 12; 16; 36; 13; 16; 14
14,75,0.19494,0.18667,14; 28; 25; 3; 75; 3; 7; 3
7,13,0.71975,0.53846,7; 25; 25; 19; 13; 23; 8; 14
26,36,0.71939,0.72222,26; 3; 15; 9; 36; 16; 4; 16
19,46,0.42119,0.41304,19; 15; 26; 13; 46; 13; 17; 11
5,8,0.83932,0.625,5; 11; 21; 22; 8; 9; 11; 27
68,84,0.80817,0.80952,68; 10; 4; 5; 84; 4; 3; 3
15,17,0.82615,0.88235,15; 20; 12; 6; 17; 6; 24; 5
32,46,0.68005,0.69565,32; 8; 8; 9; 46; 9; 11; 9
16,25,0.64291,0.64,16; 13; 5; 14; 25; 16; 19; 3
9,10,0.82255,0.9,9; 17; 22; 25; 10; 18; 25; 6
47,72,0.65386,0.65278,47; 7; 14; 17; 72; 3; 8; 4
41,46,0.87174,0.8913,41; 16; 17; 3; 46; 10; 13; 11
10,25,0.37365,0.4,10; 27; 21; 29; 25; 13; 7; 16
30,83,0.37776,0.36145,30; 3; 10; 19; 83; 3; 4; 4
64,83,0.77544,0.77108,64; 8; 6; 8; 83; 4; 4; 4
17,36,0.47582,0.47222,17; 6; 8; 9; 36; 15; 10; 15
44,56,0.77734,0.78571,44; 8; 8; 4; 56; 13; 7; 13
35,75,0.47741,0.46667,35; 4; 9; 15; 75; 5; 7; 6
37,46,0.78775,0.80435,37; 14; 4; 20; 46; 6; 6; 10
31,36,0.83876,0.86111,31; 8; 21; 11; 36; 12; 9; 14
23,42,0.53357,0.54762,23; 12; 10; 5; 42; 16; 17; 15
7,13,0.72328,0.53846,7; 3; 28; 13; 13; 11; 23; 12
28,46,0.58939,0.6087,28; 22; 16; 6; 46; 8; 14; 13
16,81,0.19924,0.19753,16; 11; 7; 8; 81; 4; 3; 5
70,81,0.85706,0.8642,70; 5; 9; 8; 81; 4; 3; 3
20,81,0.26156,0.24691,20; 25; 20; 22; 81; 5; 3; 3
58,83,0.70007,0.6988,58; 11; 13; 3; 83; 3; 4; 5
74,83,0.88197,0.89157,74; 3; 6; 8; 83; 3; 3; 5
24,25,0.91172,0.96,24; 3; 3; 17; 25; 18; 18; 12
6,72,0.08484,0.08333,6; 10; 9; 11; 72; 6; 6; 6
22,81,0.27634,0.2716,22; 14; 7; 23; 81; 3; 3; 3
5,8,0.7885,0.625,5; 16; 10; 31; 8; 21; 8; 29
31,42,0.72712,0.7381,31; 6; 6; 3; 42; 4; 14; 9
25,42,0.57792,0.59524,25; 7; 6; 14; 42; 15; 16; 4
46,83,0.56213,0.55422,46; 4; 6; 17; 83; 4; 4; 3
69,83,0.83662,0.83133,69; 4; 7; 8; 83; 4; 5; 3
7,17,0.44618,0.41176,7; 26; 27; 22; 17; 21; 23; 19
64,75,0.85319,0.85333,64; 8; 10; 5; 75; 3; 4; 5
61,75,0.8306,0.81333,61; 4; 4; 10; 75; 6; 7; 4
9,50,0.181,0.18,9; 4; 12; 11; 50; 15; 10; 7
65,75,0.87323,0.86667,65; 3; 10; 10; 75; 3; 4; 3
15,75,0.20288,0.2,15; 27; 20; 17; 75; 3; 6; 5
32,36,0.90121,0.88889,32; 4; 4; 18; 36; 8; 19; 13
18,36,0.51006,0.5,18; 18; 20; 13; 36; 19; 19; 14
6,10,0.77802,0.6,6; 29; 4; 14; 10; 29; 21; 29
34,72,0.47731,0.47222,34; 3; 17; 18; 72; 6; 3; 4
12,13,0.83928,0.92308,12; 26; 3; 15; 13; 10; 24; 4
62,72,0.86708,0.86111,62; 7; 11; 10; 72; 5; 7; 4
10,46,0.21764,0.21739,10; 9; 15; 21; 46; 4; 10; 8
15,75,0.20837,0.2,15; 25; 22; 19; 75; 3; 6; 3
5,8,0.80395,0.625,5; 18; 13; 9; 8; 5; 4; 28
44,50,0.84547,0.88,44; 3; 11; 17; 50; 9; 9; 13
8,10,0.82598,0.8,8; 18; 30; 9; 10; 22; 25; 24
8,31,0.25708,0.25806,8; 25; 28; 30; 31; 11; 10; 14
21,81,0.26519,0.25926,21; 22; 11; 13; 81; 5; 5; 4
24,42,0.55799,0.57143,24; 24; 13; 15; 42; 12; 17; 6
11,17,0.65235,0.64706,11; 9; 17; 24; 17; 12; 23; 14
10,13,0.78329,0.76923,10; 20; 25; 11; 13; 25; 11; 20
20,50,0.39598,0.4,20; 9; 12; 9; 50; 12; 3; 4
6,17,0.37191,0.35294,6; 12; 6; 7; 17; 8; 6; 21
16,25,0.63477,0.64,16; 4; 24; 14; 25; 3; 5; 5
27,36,0.75768,0.75,27; 8; 8; 19; 36; 19; 14; 15
25,42,0.57798,0.59524,25; 23; 8; 24; 42; 3; 14; 3
6,10,0.78167,0.6,6; 13; 23; 14; 10; 13; 3; 9
48,50,0.92848,0.96,48; 11; 10; 12; 50; 5; 11; 8
7,8,0.82164,0.875,7; 4; 23; 6; 8; 30; 15; 25
13,25,0.49815,0.52,13; 20; 18; 15; 25; 21; 9; 5
29,36,0.82868,0.80556,29; 3; 19; 3; 36; 10; 8; 16
12,56,0.22587,0.21429,12; 18; 16; 25; 56; 4; 10; 14
56,81,0.70566,0.69136,56; 13; 11; 6; 81; 5; 5; 5
19,25,0.768,0.76,19; 21; 16; 20; 25; 14; 23; 9
50,81,0.62021,0.61728,50; 13; 11; 7; 81; 3; 5; 3
6,42,0.17583,0.14286,6; 13; 22; 6; 42; 4; 15; 4
35,72,0.47657,0.48611,35; 16; 9; 9; 72; 5; 8; 3
6,8,0.83613,0.75,6; 24; 25; 14; 8; 30; 22; 27
33,42,0.78014,0.78571,33; 17; 8; 7; 42; 5; 8; 12
5,13,0.6462,0.38462,5; 19; 22; 6; 13; 10; 10; 13
5,46,0.12673,0.1087,5; 24; 26; 29; 46; 8; 11; 9
61,83,0.73532,0.73494,61; 8; 3; 4; 83; 4; 3; 4
41,46,0.8722,0.8913,41; 9; 7; 15; 46; 17; 3; 8
39,46,0.82841,0.84783,39; 5; 17; 3; 46; 5; 9; 13
42,83,0.51038,0.50602,42; 16; 9; 18; 83; 3; 5; 5
6,36,0.18508,0.16667,6; 18; 20; 17; 36; 19; 7; 12
11,17,0.64876,0.64706,11; 25; 20; 28; 17; 22; 9; 6
68,83,0.82284,0.81928,68; 10; 3; 9; 83; 5; 3; 3
22,25,0.86329,0.88,22; 17; 14; 21; 25; 23; 4; 7
12,13,0.83809,0.92308,12; 19; 20; 25; 13; 4; 16; 9
50,72,0.68721,0.69444,50; 3; 8; 9; 72; 6; 6; 8
33,75,0.43749,0.44,33; 19; 5; 13; 75; 6; 5; 4
10,36,0.27485,0.27778,10; 26; 26; 5; 36; 8; 3; 4
6,8,0.80624,0.75,6; 29; 8; 8; 8; 25; 9; 27
79,83,0.93311,0.95181,79; 3; 5; 3; 83; 5; 3; 4
9,13,0.71763,0.69231,9; 8; 14; 21; 13; 25; 18; 25
40,46,0.84117,0.86957,40; 3; 15; 15; 46; 6; 11; 3
5,13,0.58351,0.38462,5; 13; 31; 12; 13; 22; 27; 23
67,72,0.92415,0.93056,67; 4; 6; 10; 72; 5; 5; 7
