ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
6,11,0.78496,0.54545,63; 6; 11; 11; 20; 85; 38; 42; 59; 63
35,57,0.58748,0.61404,41; 35; 57; 39; 74; 69; 61; 10; 32; 16
47,58,0.80154,0.81034,9; 47; 58; 18; 68; 83; 40; 61; 71; 52
56,62,0.8605,0.90323,76; 56; 62; 25; 82; 30; 8; 77; 39; 42
53,72,0.81463,0.73611,41; 53; 72; 8; 49; 47; 66; 79; 57; 56
12,40,0.30224,0.3,39; 12; 40; 62; 83; 41; 50; 8; 6; 8
10,11,0.73405,0.90909,33; 10; 11; 65; 43; 50; 33; 59; 17; 29
55,58,0.89057,0.94828,65; 55; 58; 26; 68; 72; 63; 15; 36; 30
38,41,0.85749,0.92683,13; 38; 41; 53; 20; 26; 50; 23; 70; 70
52,62,0.82316,0.83871,81; 52; 62; 11; 74; 82; 38; 48; 14; 65
36,45,0.73101,0.8,81; 36; 45; 61; 53; 25; 29; 42; 46; 80
11,62,0.25139,0.17742,69; 11; 62; 58; 79; 41; 20; 23; 27; 20
14,45,0.28613,0.31111,46; 14; 45; 19; 37; 32; 26; 14; 11; 84
35,52,0.69183,0.67308,29; 35; 52; 77; 26; 27; 81; 35; 71; 68
18,40,0.45772,0.45,16; 18; 40; 16; 57; 25; 68; 28; 82; 7
65,72,0.87818,0.90278,47; 65; 72; 65; 65; 59; 72; 74; 62; 32
17,28,0.53662,0.60714,18; 17; 28; 39; 20; 37; 55; 81; 13; 50
30,45,0.66546,0.66667,45; 30; 45; 59; 15; 29; 15; 30; 25; 74
15,20,0.59723,0.75,21; 15; 20; 23; 30; 47; 51; 41; 63; 35
5,11,0.69798,0.45455,53; 5; 11; 69; 62; 65; 85; 79; 52; 41
8,9,0.75065,0.88889,25; 8; 9; 58; 67; 36; 32; 52; 82; 25
28,62,0.41539,0.45161,36; 28; 62; 21; 43; 33; 28; 76; 72; 42
31,68,0.554,0.45588,23; 31; 68; 28; 61; 7; 67; 61; 50; 32
30,32,0.75009,0.9375,44; 30; 32; 74; 26; 80; 38; 29; 39; 77
7,9,0.76783,0.77778,40; 7; 9; 49; 10; 70; 46; 17; 84; 39
6,52,0.21809,0.11538,32; 6; 52; 65; 5; 47; 74; 63; 78; 21
43,45,0.90706,0.95556,70; 43; 45; 78; 69; 33; 64; 8; 6; 63
31,62,0.54585,0.5,18; 31; 62; 76; 48; 45; 48; 75; 57; 11
38,45,0.81576,0.84444,62; 38; 45; 34; 43; 22; 24; 54; 46; 47
29,57,0.54959,0.50877,44; 29; 57; 36; 68; 40; 15; 21; 35; 75
25,62,0.47944,0.40323,76; 25; 62; 33; 5; 15; 7; 75; 25; 28
60,72,0.79867,0.83333,73; 60; 72; 15; 18; 22; 65; 34; 82; 74
37,40,0.84702,0.925,15; 37; 40; 37; 23; 58; 75; 6; 9; 77
8,9,0.77013,0.88889,72; 8; 9; 68; 20; 52; 8; 46; 41; 75
30,68,0.52222,0.44118,21; 30; 68; 7; 38; 73; 60; 59; 13; 44
33,58,0.58124,0.56897,65; 33; 58; 14; 12; 56; 74; 63; 11; 47
8,9,0.72274,0.88889,30; 8; 9; 28; 20; 83; 33; 84; 19; 84
66,72,0.8923,0.91667,85; 66; 72; 77; 75; 36; 73; 74; 26; 59
28,40,0.64148,0.7,67; 28; 40; 60; 21; 13; 80; 70; 35; 46
17,20,0.6398,0.85,78; 17; 20; 9; 7; 10; 46; 36; 33; 14
48,72,0.76803,0.66667,68; 48; 72; 81; 57; 17; 29; 71; 25; 47
12,20,0.73088,0.6,15; 12; 20; 82; 37; 5; 77; 64; 31; 40
7,9,0.73718,0.77778,48; 7; 9; 12; 55; 33; 27; 77; 31; 66
19,40,0.52403,0.475,24; 19; 40; 13; 80; 42; 22; 47; 28; 30
16,20,0.61009,0.8,29; 16; 20; 11; 19; 24; 6; 6; 25; 18
27,50,0.57051,0.54,34; 27; 50; 21; 16; 25; 19; 31; 12; 45
5,11,0.60063,0.45455,43; 5; 11; 79; 73; 25; 79; 19; 33; 72
30,57,0.57302,0.52632,36; 30; 57; 84; 5; 20; 57; 74; 39; 66
29,40,0.66261,0.725,71; 29; 40; 53; 83; 82; 47; 73; 14; 59
30,41,0.66879,0.73171,85; 30; 41; 83; 67; 48; 18; 80; 72; 82
12,20,0.45674,0.6,84; 12; 20; 44; 22; 26; 57; 49; 25; 77
27,41,0.62642,0.65854,67; 27; 41; 38; 10; 31; 19; 44; 30; 18
13,20,0.64591,0.65,21; 13; 20; 21; 75; 78; 39; 43; 20; 38
29,45,0.62189,0.64444,45; 29; 45; 13; 39; 68; 63; 41; 83; 7
5,28,0.32355,0.17857,39; 5; 28; 70; 39; 57; 41; 62; 44; 29
14,62,0.25369,0.22581,30; 14; 62; 73; 56; 72; 57; 83; 82; 28
28,68,0.43584,0.41176,10; 28; 68; 68; 20; 51; 56; 16; 67; 84
10,41,0.28515,0.2439,83; 10; 41; 37; 23; 18; 78; 43; 57; 19
14,20,0.66981,0.7,43; 14; 20; 77; 18; 71; 66; 31; 54; 76
7,40,0.21804,0.175,39; 7; 40; 53; 41; 61; 41; 75; 23; 21
9,11,0.64933,0.81818,52; 9; 11; 81; 73; 46; 71; 78; 75; 59
5,62,0.12686,0.08065,6; 5; 62; 41; 64; 20; 8; 6; 35; 80
16,20,0.62968,0.8,32; 16; 20; 81; 52; 27; 42; 74; 21; 36
36,41,0.81099,0.87805,33; 36; 41; 38; 61; 70; 24; 53; 58; 22
7,21,0.36279,0.33333,19; 7; 21; 12; 76; 28; 65; 41; 22; 49
5,9,0.80227,0.55556,52; 5; 9; 82; 74; 78; 37; 85; 8; 72
66,72,0.8901,0.91667,38; 66; 72; 82; 71; 10; 17; 21; 72; 9
40,68,0.61706,0.58824,47; 40; 68; 54; 81; 25; 18; 49; 84; 58
40,41,0.90127,0.97561,27; 40; 41; 34; 63; 65; 76; 21; 11; 56
37,68,0.56139,0.54412,24; 37; 68; 73; 11; 69; 44; 48; 66; 32
11,28,0.42282,0.39286,60; 11; 28; 67; 19; 61; 57; 30; 66; 64
9,11,0.65929,0.81818,48; 9; 11; 44; 44; 72; 12; 58; 78; 22
25,57,0.42255,0.4386,62; 25; 57; 43; 52; 15; 21; 81; 27; 16
45,57,0.81614,0.78947,19; 45; 57; 59; 77; 50; 77; 23; 51; 80
62,72,0.88555,0.86111,31; 62; 72; 67; 25; 45; 61; 40; 21; 34
11,45,0.27934,0.24444,59; 11; 45; 11; 9; 76; 51; 39; 77; 25
31,52,0.61865,0.59615,6; 31; 52; 55; 80; 9; 53; 52; 62; 32
15,32,0.55562,0.46875,11; 15; 32; 84; 85; 41; 63; 64; 44; 27
8,9,0.72154,0.88889,39; 8; 9; 42; 27; 32; 69; 62; 34; 17
16,50,0.34935,0.32,30; 16; 50; 39; 63; 53; 45; 69; 35; 34
9,32,0.31755,0.28125,16; 9; 32; 47; 45; 80; 47; 6; 17; 43
15,62,0.28868,0.24194,57; 15; 62; 56; 7; 66; 24; 80; 49; 11
7,72,0.1539,0.09722,85; 7; 72; 62; 77; 84; 68; 45; 41; 10
53,72,0.74525,0.73611,17; 53; 72; 42; 54; 29; 19; 38; 45; 43
29,62,0.44091,0.46774,85; 29; 62; 52; 81; 55; 41; 31; 18; 53
30,57,0.60217,0.52632,57; 30; 57; 66; 76; 62; 26; 59; 78; 76
31,40,0.75422,0.775,27; 31; 40; 83; 51; 74; 78; 63; 69; 81
8,11,0.61593,0.72727,38; 8; 11; 63; 25; 80; 16; 78; 8; 77
9,11,0.71321,0.81818,59; 9; 11; 31; 48; 49; 9; 56; 43; 54
22,52,0.42294,0.42308,66; 22; 52; 36; 81; 69; 32; 45; 6; 71
34,72,0.43771,0.47222,7; 34; 72; 32; 10; 27; 25; 22; 32; 23
17,45,0.39433,0.37778,40; 17; 45; 73; 48; 84; 12; 50; 36; 37
38,52,0.78041,0.73077,28; 38; 52; 79; 17; 78; 85; 16; 59; 45
17,50,0.386,0.34,68; 17; 50; 70; 83; 59; 11; 72; 33; 36
28,68,0.45905,0.41176,34; 28; 68; 52; 23; 36; 52; 53; 29; 63
19,68,0.34537,0.27941,61; 19; 68; 22; 55; 39; 26; 6; 35; 6
5,28,0.34816,0.17857,27; 5; 28; 85; 75; 36; 32; 57; 9; 80
16,20,0.61424,0.8,39; 16; 20; 60; 49; 75; 44; 17; 17; 36
24,41,0.55374,0.58537,61; 24; 41; 60; 73; 7; 41; 43; 49; 36
56,72,0.79634,0.77778,37; 56; 72; 57; 54; 73; 42; 59; 13; 35
53,58,0.88747,0.91379,51; 53; 58; 57; 28; 26; 73; 15; 78; 8
37,40,0.85287,0.925,83; 37; 40; 79; 75; 68; 61; 54; 36; 67
5,28,0.30012,0.17857,66; 5; 28; 11; 41; 40; 7; 38; 72; 58
28,41,0.59905,0.68293,40; 28; 41; 56; 57; 12; 16; 15; 20; 69
35,50,0.7292,0.7,83; 35; 50; 65; 12; 62; 8; 27; 37; 61
20,21,0.67087,0.95238,53; 20; 21; 76; 35; 31; 37; 10; 42; 5
20,41,0.44705,0.4878,58; 20; 41; 41; 60; 80; 71; 50; 26; 33
33,40,0.77622,0.825,13; 33; 40; 45; 6; 5; 72; 34; 61; 77
10,11,0.75047,0.90909,60; 10; 11; 40; 45; 21; 54; 43; 11; 32
25,28,0.79952,0.89286,31; 25; 28; 48; 50; 70; 49; 33; 15; 75
22,57,0.4397,0.38596,19; 22; 57; 53; 43; 24; 66; 47; 63; 24
17,28,0.57354,0.60714,52; 17; 28; 14; 82; 6; 29; 9; 46; 20
9,68,0.20788,0.13235,40; 9; 68; 50; 66; 49; 60; 61; 42; 20
33,62,0.57405,0.53226,73; 33; 62; 55; 18; 58; 30; 62; 6; 60
8,21,0.39703,0.38095,60; 8; 21; 45; 23; 50; 43; 44; 66; 33
8,11,0.73417,0.72727,61; 8; 11; 43; 83; 57; 22; 38; 21; 74
8,72,0.16401,0.11111,62; 8; 72; 32; 19; 67; 60; 39; 81; 29
18,21,0.66188,0.85714,61; 18; 21; 45; 80; 67; 33; 15; 54; 78
17,57,0.38586,0.29825,28; 17; 57; 44; 32; 12; 31; 15; 19; 50
14,32,0.42098,0.4375,7; 14; 32; 45; 73; 59; 82; 77; 13; 39
38,40,0.86663,0.95,75; 38; 40; 53; 47; 33; 71; 12; 9; 53
57,58,0.89402,0.98276,74; 57; 58; 29; 34; 72; 42; 13; 60; 55
29,72,0.43671,0.40278,20; 29; 72; 73; 9; 52; 47; 49; 32; 79
7,28,0.25653,0.25,32; 7; 28; 81; 5; 73; 83; 26; 80; 47
15,45,0.36976,0.33333,54; 15; 45; 8; 63; 47; 22; 80; 71; 60
7,40,0.22006,0.175,59; 7; 40; 65; 80; 57; 11; 41; 6; 25
5,57,0.18481,0.08772,83; 5; 57; 35; 74; 69; 32; 39; 80; 8
5,32,0.26291,0.15625,28; 5; 32; 74; 55; 16; 8; 74; 48; 71
26,32,0.68897,0.8125,81; 26; 32; 24; 82; 10; 29; 54; 48; 13
39,40,0.86137,0.975,64; 39; 40; 58; 70; 44; 53; 8; 68; 49
49,58,0.83826,0.84483,74; 49; 58; 40; 66; 30; 35; 56; 85; 21
11,57,0.26964,0.19298,39; 11; 57; 58; 56; 76; 60; 31; 61; 29
11,52,0.2658,0.21154,30; 11; 52; 78; 28; 18; 55; 68; 38; 83
6,57,0.20708,0.10526,44; 6; 57; 59; 25; 15; 79; 45; 82; 20
5,9,0.7298,0.55556,52; 5; 9; 62; 16; 80; 70; 45; 13; 55
7,9,0.78327,0.77778,13; 7; 9; 42; 45; 72; 5; 73; 54; 13
13,20,0.73725,0.65,50; 13; 20; 44; 30; 9; 71; 11; 67; 19
11,58,0.26442,0.18966,39; 11; 58; 75; 71; 16; 51; 40; 45; 36
34,45,0.71269,0.75556,8; 34; 45; 6; 69; 27; 22; 58; 30; 85
36,62,0.58786,0.58065,61; 36; 62; 40; 43; 20; 81; 49; 67; 73
34,57,0.68888,0.59649,15; 34; 57; 32; 47; 59; 51; 77; 39; 74
13,20,0.5946,0.65,64; 13; 20; 40; 84; 51; 27; 78; 58; 15
47,52,0.88938,0.90385,56; 47; 52; 75; 45; 26; 40; 62; 9; 11
29,68,0.49026,0.42647,39; 29; 68; 25; 75; 37; 49; 17; 19; 19
43,72,0.56715,0.59722,56; 43; 72; 38; 7; 47; 5; 75; 60; 27
52,72,0.69819,0.72222,63; 52; 72; 66; 35; 38; 7; 20; 17; 36
5,9,0.77685,0.55556,81; 5; 9; 68; 7; 48; 75; 53; 76; 54
6,20,0.31637,0.3,61; 6; 20; 67; 61; 21; 47; 36; 30; 9
50,68,0.69132,0.73529,50; 50; 68; 81; 43; 50; 13; 66; 70; 37
