ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,35,0.34371,0.34286,32; 12; 35; 49; 76; 37; 64; 42; 29; 9
52,82,0.64275,0.63415,43; 52; 82; 83; 78; 31; 57; 16; 16; 21
15,76,0.21855,0.19737,48; 15; 76; 56; 72; 57; 33; 43; 30; 60
13,29,0.47132,0.44828,46; 13; 29; 31; 9; 64; 50; 69; 28; 64
60,72,0.81649,0.83333,22; 60; 72; 78; 6; 12; 40; 53; 68; 33
19,63,0.31677,0.30159,55; 19; 63; 51; 38; 54; 19; 76; 58; 9
20,58,0.36197,0.34483,6; 20; 58; 9; 66; 82; 24; 11; 71; 8
18,40,0.47518,0.45,82; 18; 40; 77; 64; 36; 9; 37; 51; 83
27,43,0.63587,0.62791,24; 27; 43; 62; 76; 52; 44; 18; 33; 51
10,68,0.17626,0.14706,15; 10; 68; 45; 11; 38; 55; 52; 28; 43
17,83,0.22452,0.20482,78; 17; 83; 37; 39; 23; 72; 47; 75; 5
60,72,0.82499,0.83333,72; 60; 72; 9; 32; 24; 81; 25; 74; 77
39,75,0.53919,0.52,33; 39; 75; 50; 65; 31; 11; 60; 36; 23
53,56,0.9384,0.94643,57; 53; 56; 73; 18; 59; 63; 6; 23; 39
16,48,0.34755,0.33333,41; 16; 48; 32; 32; 49; 30; 85; 79; 47
59,71,0.82351,0.83099,85; 59; 71; 67; 59; 10; 59; 43; 84; 52
19,72,0.27827,0.26389,37; 19; 72; 13; 46; 66; 18; 16; 65; 72
10,49,0.21883,0.20408,31; 10; 49; 29; 24; 85; 25; 26; 32; 62
24,38,0.64927,0.63158,9; 24; 38; 51; 26; 27; 50; 21; 49; 79
6,64,0.13599,0.09375,10; 6; 64; 38; 38; 85; 34; 8; 18; 61
57,69,0.81707,0.82609,76; 57; 69; 55; 15; 28; 74; 53; 76; 27
28,39,0.73054,0.71795,18; 28; 39; 55; 33; 8; 54; 84; 21; 47
16,47,0.35779,0.34043,38; 16; 47; 7; 8; 66; 12; 58; 55; 55
22,79,0.3009,0.27848,63; 22; 79; 36; 74; 60; 36; 34; 50; 28
16,80,0.21963,0.2,72; 16; 80; 30; 28; 62; 66; 43; 16; 70
37,39,0.93623,0.94872,31; 37; 39; 30; 20; 15; 49; 66; 19; 48
41,51,0.80376,0.80392,7; 41; 51; 34; 49; 36; 55; 55; 59; 64
42,81,0.5585,0.51852,18; 42; 81; 38; 33; 50; 35; 59; 63; 54
46,73,0.64323,0.63014,42; 46; 73; 17; 74; 62; 47; 45; 11; 78
26,76,0.35975,0.34211,70; 26; 76; 65; 36; 14; 72; 40; 36; 59
