ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
47,56,0.8655,0.83929,22; 47; 56; 67; 60; 25; 33; 40; 44; 68
5,10,0.40491,0.5,28; 5; 10; 6; 80; 9; 54; 20; 21; 83
41,72,0.54294,0.56944,27; 41; 72; 79; 46; 74; 71; 57; 50; 43
10,17,0.48247,0.58824,69; 10; 17; 13; 30; 82; 69; 19; 80; 46
7,42,0.17293,0.16667,10; 7; 42; 58; 19; 6; 69; 52; 80; 49
7,42,0.1769,0.16667,30; 7; 42; 76; 42; 19; 56; 50; 5; 16
5,8,0.3364,0.625,19; 5; 8; 85; 28; 80; 23; 56; 8; 54
46,72,0.67418,0.63889,15; 46; 72; 33; 28; 23; 12; 41; 36; 13
11,56,0.22836,0.19643,45; 11; 56; 56; 54; 33; 73; 36; 7; 82
14,56,0.25369,0.25,10; 14; 56; 68; 74; 7; 83; 59; 61; 61
10,50,0.23114,0.2,16; 10; 50; 7; 23; 76; 28; 18; 77; 37
24,36,0.59912,0.66667,39; 24; 36; 46; 67; 54; 33; 47; 67; 56
53,84,0.65678,0.63095,30; 53; 84; 38; 51; 64; 83; 12; 11; 39
14,75,0.20528,0.18667,54; 14; 75; 49; 48; 53; 16; 82; 85; 78
11,31,0.30701,0.35484,39; 11; 31; 43; 73; 56; 51; 11; 41; 77
30,83,0.39294,0.36145,56; 30; 83; 34; 68; 64; 49; 77; 7; 16
21,36,0.59677,0.58333,69; 21; 36; 77; 55; 52; 5; 28; 76; 32
7,8,0.36982,0.875,43; 7; 8; 16; 59; 16; 23; 83; 32; 84
6,8,0.31708,0.75,7; 6; 8; 81; 21; 24; 82; 18; 60; 78
32,42,0.72135,0.7619,15; 32; 42; 18; 66; 27; 28; 53; 29; 38
31,36,0.71641,0.86111,77; 31; 36; 64; 9; 29; 29; 61; 74; 58
24,72,0.32789,0.33333,81; 24; 72; 72; 46; 69; 25; 34; 43; 15
11,50,0.24875,0.22,16; 11; 50; 43; 23; 21; 73; 34; 34; 82
5,42,0.18136,0.11905,18; 5; 42; 5; 36; 54; 59; 71; 63; 69
18,31,0.59425,0.58065,70; 18; 31; 31; 77; 36; 59; 47; 59; 53
43,84,0.56303,0.5119,54; 43; 84; 75; 21; 52; 35; 12; 39; 42
5,10,0.29277,0.5,62; 5; 10; 29; 44; 56; 12; 45; 84; 69
12,13,0.53172,0.92308,65; 12; 13; 41; 85; 9; 85; 71; 35; 77
35,84,0.43612,0.41667,55; 35; 84; 85; 43; 60; 20; 14; 38; 41
36,56,0.65367,0.64286,70; 36; 56; 14; 41; 25; 32; 74; 78; 24
17,50,0.31777,0.34,32; 17; 50; 69; 83; 45; 16; 48; 83; 59
50,83,0.68529,0.60241,83; 50; 83; 68; 66; 9; 36; 30; 29; 22
6,36,0.18932,0.16667,21; 6; 36; 46; 8; 14; 26; 19; 30; 18
57,75,0.76822,0.76,59; 57; 75; 56; 54; 18; 37; 69; 67; 5
26,81,0.33934,0.32099,74; 26; 81; 54; 82; 15; 67; 11; 8; 63
70,83,0.85213,0.84337,31; 70; 83; 25; 65; 73; 51; 17; 25; 78
66,81,0.83372,0.81481,9; 66; 81; 84; 21; 70; 39; 48; 64; 38
13,31,0.34248,0.41935,51; 13; 31; 40; 7; 70; 25; 27; 72; 38
19,46,0.38703,0.41304,30; 19; 46; 17; 44; 59; 5; 5; 64; 10
27,50,0.51199,0.54,48; 27; 50; 17; 79; 67; 14; 60; 61; 27
13,25,0.51681,0.52,5; 13; 25; 58; 61; 21; 12; 80; 44; 71
29,31,0.78954,0.93548,77; 29; 31; 7; 11; 44; 69; 72; 20; 65
22,83,0.32109,0.26506,41; 22; 83; 82; 48; 72; 5; 34; 54; 80
25,46,0.49234,0.54348,61; 25; 46; 18; 65; 25; 7; 9; 42; 79
15,84,0.22424,0.17857,28; 15; 84; 9; 18; 34; 21; 71; 37; 30
10,17,0.49363,0.58824,84; 10; 17; 7; 63; 61; 61; 33; 21; 9
6,8,0.30837,0.75,43; 6; 8; 80; 66; 22; 70; 48; 47; 75
