ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
10,11,0.83729,0.90909,13; 23; 11; 10; 14; 7; 3; 11
46,50,0.9105,0.92,7; 12; 17; 46; 16; 4; 14; 50
9,11,0.75891,0.81818,15; 10; 20; 9; 3; 28; 28; 11
6,11,0.5745,0.54545,7; 27; 28; 6; 28; 14; 10; 11
59,72,0.80039,0.81944,4; 13; 12; 59; 3; 4; 3; 72
6,62,0.09876,0.09677,22; 16; 26; 6; 6; 4; 5; 62
5,9,0.69561,0.55556,23; 31; 5; 5; 29; 16; 15; 9
11,20,0.5327,0.55,14; 16; 10; 11; 19; 4; 12; 20
41,50,0.82162,0.82,18; 10; 15; 41; 5; 10; 10; 50
18,28,0.628,0.64286,20; 14; 6; 18; 16; 23; 16; 28
30,57,0.51088,0.52632,13; 22; 5; 30; 9; 12; 5; 57
18,45,0.39743,0.4,3; 15; 26; 18; 17; 16; 16; 45
15,20,0.78329,0.75,14; 8; 14; 15; 20; 16; 9; 20
5,9,0.70178,0.55556,27; 20; 20; 5; 29; 10; 16; 9
19,20,0.84564,0.95,11; 9; 13; 19; 16; 13; 5; 20
25,72,0.3409,0.34722,24; 19; 16; 25; 6; 5; 4; 72
25,40,0.6287,0.625,15; 7; 5; 25; 3; 3; 8; 40
19,40,0.46761,0.475,23; 22; 6; 19; 6; 17; 10; 40
8,9,0.75769,0.88889,24; 28; 19; 8; 4; 15; 13; 9
39,68,0.57178,0.57353,5; 6; 8; 39; 3; 8; 4; 68
33,57,0.57381,0.57895,3; 17; 15; 33; 11; 5; 11; 57
6,50,0.11793,0.12,10; 15; 10; 6; 4; 16; 12; 50
41,72,0.5584,0.56944,8; 8; 7; 41; 4; 5; 4; 72
10,20,0.49205,0.5,26; 6; 14; 10; 8; 8; 26; 20
8,9,0.78615,0.88889,8; 15; 6; 8; 10; 27; 5; 9
5,41,0.13109,0.12195,13; 21; 22; 5; 14; 3; 16; 41
15,45,0.33533,0.33333,24; 22; 8; 15; 14; 17; 8; 45
36,45,0.79159,0.8,15; 5; 6; 36; 17; 10; 10; 45
19,21,0.9062,0.90476,5; 9; 11; 19; 20; 20; 25; 21
10,28,0.35469,0.35714,12; 20; 11; 10; 20; 13; 22; 28
25,32,0.75383,0.78125,19; 22; 9; 25; 14; 7; 14; 32
10,11,0.79201,0.90909,28; 12; 3; 10; 8; 16; 7; 11
