ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
60,81,0.74429,0.74074,74; 60; 27; 84; 73; 58; 81; 42; 54; 71
17,65,0.22169,0.26154,15; 17; 64; 78; 20; 17; 65; 62; 55; 37
36,85,0.44068,0.42353,73; 36; 25; 37; 34; 36; 85; 82; 67; 43
10,61,0.02308,0.16393,73; 10; 65; 71; 11; 45; 61; 74; 49; 17
22,53,0.41659,0.41509,60; 22; 5; 51; 85; 9; 53; 69; 35; 54
17,43,0.40738,0.39535,75; 17; 22; 50; 77; 83; 43; 72; 45; 16
29,56,0.51901,0.51786,32; 29; 5; 33; 36; 69; 56; 54; 32; 55
65,73,0.8775,0.89041,46; 65; 73; 9; 55; 69; 73; 24; 44; 48
21,56,0.36151,0.375,52; 21; 65; 45; 63; 59; 56; 54; 43; 62
13,82,0.00286,0.15854,76; 13; 69; 29; 47; 68; 82; 69; 40; 32
12,76,0.00777,0.15789,82; 12; 68; 84; 61; 55; 76; 19; 67; 82
57,82,0.72476,0.69512,65; 57; 75; 44; 11; 72; 82; 41; 21; 47
13,80,0.05278,0.1625,34; 13; 25; 70; 42; 84; 80; 75; 52; 64
7,78,-0.00842,0.08974,21; 7; 66; 79; 7; 27; 78; 33; 65; 54
17,43,0.35987,0.39535,60; 17; 29; 14; 54; 44; 43; 79; 30; 21
7,70,0.0359,0.1,71; 7; 77; 61; 67; 41; 70; 46; 55; 31
5,12,0.59762,0.41667,9; 5; 79; 54; 49; 71; 12; 75; 15; 56
11,67,0.05911,0.16418,74; 11; 39; 22; 49; 62; 67; 43; 81; 26
27,72,0.38207,0.375,53; 27; 54; 75; 78; 85; 72; 52; 37; 56
8,22,0.47798,0.36364,5; 8; 76; 39; 59; 64; 22; 66; 14; 13
53,84,0.62927,0.63095,9; 53; 64; 8; 17; 8; 84; 33; 80; 10
31,73,0.4328,0.42466,11; 31; 11; 11; 57; 75; 73; 41; 30; 71
5,58,0.06084,0.08621,45; 5; 44; 17; 9; 22; 58; 37; 70; 37
21,30,0.69806,0.7,55; 21; 9; 30; 73; 55; 30; 36; 28; 62
31,44,0.71504,0.70455,23; 31; 33; 84; 37; 55; 44; 43; 22; 16
12,46,0.24474,0.26087,19; 12; 28; 73; 29; 73; 46; 44; 24; 9
40,56,0.71377,0.71429,25; 40; 45; 55; 76; 19; 56; 14; 34; 7
19,30,0.61639,0.63333,27; 19; 35; 14; 71; 74; 30; 59; 37; 11
13,84,0.00936,0.15476,13; 13; 18; 31; 58; 29; 84; 81; 42; 53
17,33,0.52067,0.51515,29; 17; 50; 80; 61; 10; 33; 5; 23; 77
7,48,0.19444,0.14583,9; 7; 32; 29; 63; 17; 48; 7; 26; 54
7,35,0.28749,0.2,13; 7; 72; 48; 44; 41; 35; 22; 76; 66
7,77,-0.04056,0.09091,34; 7; 53; 61; 42; 12; 77; 32; 42; 57
27,75,0.37109,0.36,51; 27; 46; 26; 53; 45; 75; 74; 28; 44
9,46,0.17074,0.19565,36; 9; 75; 62; 50; 77; 46; 34; 10; 54
17,35,0.47839,0.48571,84; 17; 45; 12; 72; 16; 35; 24; 38; 62
5,54,0.08639,0.09259,78; 5; 35; 9; 16; 21; 54; 19; 72; 29
29,80,0.36694,0.3625,83; 29; 7; 58; 15; 8; 80; 22; 53; 71
14,70,0.15382,0.2,36; 14; 82; 65; 79; 33; 70; 17; 37; 21
6,23,0.4476,0.26087,30; 6; 44; 11; 21; 21; 23; 31; 85; 74
58,82,0.70012,0.70732,75; 58; 13; 38; 14; 25; 82; 16; 10; 54
19,72,0.1754,0.26389,48; 19; 35; 11; 23; 19; 72; 26; 65; 65
46,62,0.74522,0.74194,62; 46; 40; 34; 53; 62; 62; 7; 33; 5
25,34,0.72314,0.73529,41; 25; 68; 55; 47; 61; 34; 37; 7; 6
28,73,0.37932,0.38356,35; 28; 17; 56; 67; 46; 73; 68; 84; 70
50,79,0.63398,0.63291,25; 50; 46; 45; 60; 34; 79; 60; 45; 37
16,44,0.34284,0.36364,61; 16; 16; 75; 54; 80; 44; 38; 28; 44
11,69,0.07816,0.15942,22; 11; 22; 9; 36; 8; 69; 75; 23; 54
58,78,0.74162,0.74359,73; 58; 12; 13; 8; 10; 78; 79; 69; 8
20,70,0.25075,0.28571,25; 20; 38; 24; 69; 34; 70; 47; 19; 47
19,53,0.30086,0.35849,81; 19; 21; 59; 73; 71; 53; 47; 35; 40
15,24,0.61707,0.625,51; 15; 61; 31; 58; 73; 24; 56; 47; 64
5,25,0.42597,0.2,56; 5; 81; 73; 32; 76; 25; 66; 79; 63
6,68,0.03013,0.08824,56; 6; 19; 36; 23; 77; 68; 16; 66; 69
25,48,0.53075,0.52083,25; 25; 64; 11; 36; 52; 48; 59; 15; 61
15,57,0.20457,0.26316,58; 15; 62; 42; 73; 80; 57; 50; 77; 80
26,65,0.39201,0.4,36; 26; 55; 17; 85; 8; 65; 70; 6; 53
23,47,0.49944,0.48936,13; 23; 29; 62; 81; 33; 47; 16; 65; 56
9,59,0.06668,0.15254,26; 9; 12; 6; 69; 48; 59; 80; 81; 45
34,48,0.71052,0.70833,25; 34; 22; 29; 33; 69; 48; 34; 21; 17
22,77,0.26924,0.28571,28; 22; 9; 53; 83; 80; 77; 14; 72; 7
12,23,0.55021,0.52174,35; 12; 9; 59; 67; 9; 23; 44; 7; 20
6,70,-0.0213,0.08571,34; 6; 30; 75; 27; 76; 70; 27; 40; 44
8,41,0.22844,0.19512,25; 8; 69; 53; 15; 50; 41; 21; 33; 52
67,75,0.89251,0.89333,36; 67; 19; 25; 50; 20; 75; 30; 78; 13
30,72,0.40644,0.41667,52; 30; 13; 15; 49; 62; 72; 65; 52; 56
32,51,0.64052,0.62745,65; 32; 75; 13; 30; 69; 51; 75; 20; 20
21,53,0.408,0.39623,38; 21; 74; 38; 69; 45; 53; 76; 20; 6
15,29,0.5121,0.51724,29; 15; 31; 57; 52; 34; 29; 50; 25; 74
12,23,0.55719,0.52174,38; 12; 56; 56; 68; 19; 23; 21; 78; 16
13,36,0.34048,0.36111,83; 13; 10; 33; 80; 71; 36; 77; 11; 44
39,53,0.75297,0.73585,11; 39; 73; 45; 50; 83; 53; 66; 34; 67
51,69,0.76023,0.73913,76; 51; 56; 59; 10; 75; 69; 32; 14; 79
20,41,0.49594,0.4878,39; 20; 14; 46; 8; 16; 41; 18; 15; 78
34,38,0.91547,0.89474,72; 34; 56; 61; 70; 14; 38; 9; 74; 5
32,45,0.71877,0.71111,53; 32; 53; 53; 59; 29; 45; 35; 67; 60
32,46,0.69115,0.69565,77; 32; 8; 66; 33; 54; 46; 83; 47; 9
13,83,0.02338,0.15663,8; 13; 50; 25; 29; 43; 83; 78; 45; 36
27,67,0.38451,0.40299,34; 27; 57; 6; 58; 23; 67; 71; 73; 61
22,85,0.26486,0.25882,54; 22; 39; 37; 85; 60; 85; 51; 74; 62
31,74,0.42772,0.41892,81; 31; 7; 47; 31; 32; 74; 58; 38; 58
24,57,0.41766,0.42105,71; 24; 60; 77; 57; 80; 57; 80; 51; 50
10,39,0.24077,0.25641,6; 10; 81; 19; 85; 10; 39; 64; 83; 35
45,63,0.7149,0.71429,49; 45; 26; 21; 59; 75; 63; 18; 13; 18
37,76,0.49323,0.48684,42; 37; 60; 35; 17; 20; 76; 35; 32; 32
7,10,0.56102,0.7,42; 7; 76; 35; 34; 5; 10; 51; 18; 29
18,23,0.81819,0.78261,37; 18; 71; 67; 57; 15; 23; 7; 38; 10
33,78,0.43128,0.42308,9; 33; 85; 83; 29; 40; 78; 12; 47; 72
14,53,0.26225,0.26415,25; 14; 19; 39; 81; 14; 53; 48; 73; 16
31,49,0.64038,0.63265,63; 31; 44; 33; 82; 53; 49; 84; 45; 19
15,58,0.20697,0.25862,39; 15; 79; 67; 29; 12; 58; 40; 28; 7
11,71,0.02435,0.15493,49; 11; 46; 42; 83; 80; 71; 49; 54; 6
26,35,0.76432,0.74286,40; 26; 36; 72; 52; 13; 35; 7; 83; 69
50,71,0.71683,0.70423,63; 50; 69; 25; 67; 38; 71; 32; 32; 64
20,68,0.21218,0.29412,48; 20; 47; 55; 54; 59; 68; 60; 45; 50
34,70,0.48845,0.48571,29; 34; 6; 13; 53; 17; 70; 61; 32; 82
5,55,0.08004,0.09091,71; 5; 33; 51; 43; 73; 55; 56; 27; 20
32,65,0.49755,0.49231,84; 32; 6; 25; 67; 84; 65; 72; 41; 21
32,76,0.41813,0.42105,23; 32; 64; 26; 20; 74; 76; 55; 18; 55
45,58,0.77817,0.77586,16; 45; 14; 46; 73; 66; 58; 53; 51; 70
42,57,0.75584,0.73684,54; 42; 51; 84; 76; 70; 57; 79; 33; 5
8,55,0.10557,0.14545,41; 8; 36; 53; 79; 49; 55; 42; 55; 32
31,82,0.38465,0.37805,39; 31; 50; 51; 6; 70; 82; 13; 59; 13
33,52,0.6458,0.63462,84; 33; 20; 71; 8; 69; 52; 64; 80; 55
10,16,0.64643,0.625,39; 10; 75; 21; 74; 46; 16; 64; 24; 60
29,41,0.71318,0.70732,30; 29; 42; 8; 15; 74; 41; 62; 21; 43
9,58,0.08585,0.15517,71; 9; 64; 15; 57; 76; 58; 79; 41; 73
8,31,0.3496,0.25806,31; 8; 12; 46; 7; 50; 31; 26; 85; 77
31,49,0.6396,0.63265,35; 31; 31; 57; 55; 36; 49; 53; 23; 36
46,62,0.74506,0.74194,75; 46; 15; 54; 66; 5; 62; 59; 14; 42
53,72,0.73795,0.73611,11; 53; 39; 43; 38; 6; 72; 83; 12; 45
20,76,0.17545,0.26316,68; 20; 70; 63; 76; 60; 76; 10; 50; 64
41,79,0.51485,0.51899,55; 41; 54; 24; 28; 24; 79; 75; 8; 39
14,69,0.09572,0.2029,29; 14; 59; 84; 78; 55; 69; 82; 9; 76
53,68,0.78216,0.77941,31; 53; 8; 77; 59; 72; 68; 80; 84; 18
31,42,0.73854,0.7381,23; 31; 42; 57; 60; 32; 42; 64; 34; 70
21,80,0.2248,0.2625,38; 21; 7; 72; 69; 52; 80; 80; 32; 70
7,27,0.38945,0.25926,82; 7; 68; 65; 20; 56; 27; 65; 45; 66
25,85,0.21037,0.29412,54; 25; 12; 23; 54; 78; 85; 42; 54; 65
21,82,0.21343,0.2561,64; 21; 52; 42; 13; 76; 82; 42; 31; 72
10,28,0.42231,0.35714,53; 10; 34; 34; 8; 70; 28; 30; 34; 52
24,60,0.35916,0.4,82; 24; 56; 76; 22; 41; 60; 80; 39; 45
16,45,0.36833,0.35556,71; 16; 31; 49; 69; 26; 45; 46; 79; 47
35,45,0.77068,0.77778,59; 35; 84; 57; 52; 5; 45; 75; 85; 28
7,47,0.16557,0.14894,80; 7; 49; 5; 10; 11; 47; 80; 6; 34
12,75,0.06664,0.16,64; 12; 80; 39; 58; 78; 75; 40; 51; 46
22,85,0.23261,0.25882,31; 22; 37; 9; 62; 13; 85; 64; 21; 33
44,84,0.53367,0.52381,47; 44; 8; 18; 18; 80; 84; 15; 57; 31
48,65,0.74092,0.73846,75; 48; 77; 21; 69; 35; 65; 13; 52; 82
22,52,0.40346,0.42308,13; 22; 63; 84; 72; 50; 52; 79; 76; 42
66,74,0.86682,0.89189,61; 66; 15; 74; 28; 62; 74; 72; 53; 53
5,53,0.10398,0.09434,84; 5; 40; 35; 58; 28; 53; 78; 50; 56
27,71,0.3783,0.38028,84; 27; 29; 20; 11; 68; 71; 9; 83; 24
56,72,0.78205,0.77778,45; 56; 39; 7; 75; 52; 72; 21; 13; 26
55,78,0.7091,0.70513,9; 55; 80; 66; 70; 31; 78; 5; 78; 67
42,59,0.72283,0.71186,60; 42; 53; 30; 48; 22; 59; 69; 45; 39
50,56,0.88998,0.89286,39; 50; 49; 51; 37; 18; 56; 85; 81; 15
18,63,0.27059,0.28571,34; 18; 72; 77; 33; 65; 63; 35; 70; 47
15,39,0.34936,0.38462,18; 15; 64; 61; 82; 52; 39; 51; 31; 68
31,63,0.50246,0.49206,84; 31; 75; 35; 43; 14; 63; 74; 68; 39
30,79,0.38948,0.37975,19; 30; 78; 74; 29; 36; 79; 34; 41; 85
35,84,0.42912,0.41667,5; 35; 73; 52; 37; 80; 84; 69; 25; 41
44,63,0.68329,0.69841,11; 44; 49; 10; 33; 60; 63; 8; 11; 60
20,53,0.38263,0.37736,73; 20; 72; 74; 38; 48; 53; 35; 80; 32
5,50,0.11786,0.1,24; 5; 51; 32; 5; 73; 50; 80; 41; 55
