ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
8,9,0.81549,0.88889,10; 23; 25; 8; 13; 7; 3; 9
5,10,0.80962,0.5,17; 20; 19; 5; 14; 16; 25; 10
5,10,0.80862,0.5,8; 5; 26; 5; 11; 25; 25; 10
29,31,0.62442,0.93548,13; 21; 4; 29; 5; 4; 17; 31
24,78,0.3325,0.30769,8; 23; 10; 24; 6; 3; 4; 78
7,32,0.46469,0.21875,10; 11; 11; 7; 6; 10; 17; 32
46,77,0.66469,0.5974,9; 11; 8; 46; 4; 7; 5; 77
21,31,0.60843,0.67742,7; 25; 21; 21; 19; 19; 18; 31
5,26,0.59017,0.19231,20; 21; 21; 5; 3; 24; 9; 26
71,77,0.80393,0.92208,6; 4; 6; 71; 6; 3; 4; 77
7,26,0.58588,0.26923,28; 28; 21; 7; 13; 14; 15; 26
5,48,0.15276,0.10417,29; 15; 28; 5; 16; 3; 3; 48
22,26,0.68663,0.84615,15; 15; 18; 22; 9; 19; 7; 26
8,70,0.21312,0.11429,24; 10; 8; 8; 3; 7; 6; 70
39,53,0.80208,0.73585,13; 4; 13; 39; 14; 15; 13; 53
9,64,0.17429,0.14062,20; 29; 29; 9; 4; 7; 7; 64
29,77,0.45476,0.37662,19; 20; 5; 29; 6; 6; 4; 77
28,78,0.36575,0.35897,13; 7; 9; 28; 3; 6; 3; 78
20,26,0.72331,0.76923,9; 26; 16; 20; 12; 10; 6; 26
28,31,0.66175,0.90323,23; 15; 23; 28; 17; 19; 12; 31
12,32,0.51796,0.375,7; 26; 25; 12; 17; 8; 8; 32
46,48,0.93228,0.95833,6; 11; 14; 46; 4; 16; 16; 48
8,42,0.21208,0.19048,20; 24; 12; 8; 3; 5; 17; 42
28,42,0.5946,0.66667,10; 10; 13; 28; 9; 12; 13; 42
7,10,0.81145,0.7,3; 22; 9; 7; 23; 19; 5; 10
25,63,0.45537,0.39683,23; 22; 9; 25; 5; 4; 3; 63
17,75,0.25013,0.22667,20; 25; 23; 17; 7; 6; 7; 75
23,32,0.59044,0.71875,5; 16; 24; 23; 7; 16; 8; 32
40,48,0.88654,0.83333,14; 17; 16; 40; 12; 6; 4; 48
26,31,0.61948,0.83871,10; 3; 5; 26; 21; 9; 5; 31
7,9,0.79924,0.77778,15; 22; 3; 7; 29; 25; 26; 9
15,42,0.39205,0.35714,18; 20; 26; 15; 16; 11; 6; 42
67,78,0.81792,0.85897,6; 10; 6; 67; 5; 6; 6; 78
18,26,0.68702,0.69231,8; 18; 8; 18; 24; 17; 11; 26
80,82,0.94511,0.97561,4; 3; 6; 80; 4; 5; 3; 82
27,42,0.59118,0.64286,21; 15; 8; 27; 9; 5; 3; 42
12,53,0.2513,0.22642,6; 6; 28; 12; 6; 3; 9; 53
11,64,0.24866,0.17188,13; 16; 16; 11; 4; 6; 3; 64
5,9,0.79494,0.55556,24; 13; 15; 5; 25; 26; 6; 9
28,78,0.45285,0.35897,12; 9; 6; 28; 6; 4; 3; 78
38,63,0.72383,0.60317,18; 16; 16; 38; 10; 10; 3; 63
19,63,0.31928,0.30159,23; 10; 25; 19; 4; 11; 10; 63
37,53,0.78306,0.69811,20; 16; 11; 37; 4; 12; 14; 53
74,77,0.83568,0.96104,4; 8; 6; 74; 3; 4; 5; 77
43,64,0.74645,0.67188,10; 17; 12; 43; 7; 7; 7; 64
7,9,0.80424,0.77778,29; 5; 28; 7; 17; 26; 25; 9
13,49,0.27014,0.26531,16; 13; 22; 13; 8; 11; 16; 49
34,63,0.68845,0.53968,4; 12; 8; 34; 7; 8; 7; 63
6,10,0.81064,0.6,19; 30; 6; 6; 16; 16; 24; 10
57,70,0.77049,0.81429,9; 9; 5; 57; 4; 9; 4; 70
23,31,0.70341,0.74194,23; 24; 7; 23; 12; 17; 20; 31
5,10,0.7965,0.5,25; 30; 4; 5; 26; 11; 7; 10
26,42,0.58848,0.61905,9; 21; 16; 26; 10; 14; 11; 42
6,10,0.82873,0.6,7; 19; 9; 6; 7; 5; 26; 10
19,48,0.42016,0.39583,10; 6; 12; 19; 13; 11; 11; 48
14,26,0.78103,0.53846,12; 16; 12; 14; 15; 17; 3; 26
25,31,0.65507,0.80645,17; 7; 4; 25; 3; 5; 4; 31
9,78,0.15559,0.11538,16; 3; 12; 9; 6; 5; 4; 78
13,75,0.18754,0.17333,11; 22; 28; 13; 4; 4; 5; 75
25,49,0.5406,0.5102,21; 12; 3; 25; 6; 10; 8; 49
5,9,0.84171,0.55556,19; 8; 5; 5; 29; 6; 18; 9
22,26,0.73644,0.84615,13; 23; 11; 22; 18; 17; 6; 26
6,9,0.82576,0.66667,14; 19; 23; 6; 4; 25; 29; 9
9,42,0.23761,0.21429,16; 14; 9; 9; 7; 13; 4; 42
67,70,0.80667,0.95714,10; 3; 3; 67; 6; 3; 8; 70
5,26,0.73434,0.19231,15; 28; 11; 5; 20; 23; 8; 26
8,10,0.81006,0.8,3; 12; 18; 8; 27; 7; 18; 10
61,70,0.94751,0.87143,3; 12; 11; 61; 6; 4; 8; 70
81,82,0.94502,0.9878,5; 3; 5; 81; 3; 4; 3; 82
62,64,0.92401,0.96875,9; 11; 12; 62; 3; 6; 8; 64
6,10,0.80685,0.6,26; 8; 21; 6; 4; 5; 17; 10
42,64,0.76479,0.65625,6; 7; 4; 42; 8; 9; 5; 64
67,82,0.81785,0.81707,8; 6; 8; 67; 4; 3; 5; 82
6,10,0.79965,0.6,20; 6; 15; 6; 8; 12; 8; 10
6,10,0.79568,0.6,18; 5; 11; 6; 29; 11; 12; 10
11,48,0.24851,0.22917,8; 9; 8; 11; 5; 12; 9; 48
17,32,0.68689,0.53125,7; 11; 7; 17; 11; 12; 16; 32
34,82,0.46897,0.41463,21; 15; 8; 34; 4; 3; 3; 82
14,49,0.30154,0.28571,25; 27; 10; 14; 4; 8; 13; 49
9,32,0.45203,0.28125,8; 11; 9; 9; 18; 7; 17; 32
8,9,0.8007,0.88889,8; 18; 25; 8; 10; 20; 16; 9
43,53,0.93724,0.81132,15; 13; 5; 43; 3; 13; 8; 53
36,75,0.49897,0.48,12; 11; 8; 36; 7; 4; 6; 75
19,26,0.61599,0.73077,19; 10; 26; 19; 7; 12; 22; 26
47,49,0.98574,0.95918,12; 4; 6; 47; 5; 11; 16; 49
34,53,0.73508,0.64151,12; 5; 4; 34; 4; 10; 12; 53
8,31,0.47113,0.25806,23; 14; 30; 8; 4; 20; 17; 31
41,70,0.7226,0.58571,10; 4; 5; 41; 9; 8; 8; 70
65,75,0.80883,0.86667,7; 10; 5; 65; 4; 6; 3; 75
31,48,0.67281,0.64583,7; 15; 18; 31; 10; 14; 11; 48
76,77,0.83224,0.98701,3; 5; 4; 76; 3; 7; 5; 77
21,26,0.73658,0.80769,13; 24; 11; 21; 9; 10; 19; 26
8,9,0.82218,0.88889,25; 30; 10; 8; 15; 9; 4; 9
40,49,0.91959,0.81633,11; 8; 6; 40; 9; 13; 8; 49
62,77,0.7246,0.80519,3; 4; 7; 62; 4; 6; 7; 77
9,48,0.12949,0.1875,12; 29; 21; 9; 9; 7; 6; 48
60,82,0.70358,0.73171,6; 7; 3; 60; 3; 3; 5; 82
37,48,0.85248,0.77083,3; 15; 20; 37; 5; 15; 8; 48
36,75,0.51106,0.48,10; 10; 6; 36; 4; 5; 4; 75
14,48,0.29912,0.29167,24; 22; 11; 14; 6; 5; 4; 48
5,63,0.188,0.07937,25; 9; 3; 5; 10; 5; 4; 63
72,77,0.84078,0.93506,6; 7; 3; 72; 4; 7; 3; 77
5,9,0.82067,0.55556,14; 11; 30; 5; 20; 6; 27; 9
60,78,0.72221,0.76923,10; 5; 6; 60; 6; 5; 5; 78
18,26,0.69106,0.69231,17; 19; 20; 18; 21; 18; 14; 26
26,78,0.4456,0.33333,7; 23; 7; 26; 4; 5; 4; 78
34,77,0.48045,0.44156,8; 9; 14; 34; 7; 6; 5; 77
26,70,0.43407,0.37143,14; 7; 12; 26; 8; 4; 6; 70
6,32,0.58317,0.1875,23; 8; 26; 6; 22; 17; 11; 32
7,77,0.09354,0.09091,6; 22; 15; 7; 6; 4; 4; 77
14,63,0.26829,0.22222,28; 9; 19; 14; 3; 9; 3; 63
9,48,0.21839,0.1875,24; 3; 21; 9; 11; 4; 4; 48
42,48,0.95305,0.875,10; 14; 13; 42; 15; 10; 14; 48
32,49,0.63396,0.65306,10; 19; 19; 32; 6; 3; 11; 49
6,10,0.82719,0.6,21; 13; 8; 6; 12; 22; 9; 10
23,32,0.57962,0.71875,22; 4; 19; 23; 11; 16; 12; 32
24,82,0.33146,0.29268,13; 6; 24; 24; 5; 4; 5; 82
