ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,47,0.56915,0.25532,12; 9; 21; 16; 47; 4; 5; 7
21,53,0.56879,0.39623,21; 14; 24; 25; 53; 5; 8; 12
20,48,0.5779,0.41667,20; 17; 17; 20; 48; 13; 11; 3
12,46,0.54481,0.26087,12; 17; 9; 10; 46; 12; 14; 6
14,37,0.53367,0.37838,14; 8; 4; 16; 37; 10; 13; 8
11,73,0.52097,0.15068,11; 8; 21; 6; 73; 6; 5; 5
7,82,0.6149,0.08537,7; 9; 6; 4; 82; 4; 3; 4
26,72,0.56625,0.36111,26; 11; 6; 6; 72; 6; 7; 7
36,51,0.71603,0.70588,36; 16; 8; 14; 51; 14; 12; 13
41,79,0.56607,0.51899,41; 18; 11; 10; 79; 6; 6; 5
61,82,0.78581,0.7439,61; 3; 3; 12; 82; 3; 5; 4
37,50,0.77665,0.74,37; 4; 4; 20; 50; 5; 10; 13
33,78,0.5163,0.42308,33; 6; 10; 19; 78; 4; 5; 6
48,69,0.66438,0.69565,48; 11; 11; 3; 69; 5; 9; 9
39,50,0.79204,0.78,39; 11; 7; 17; 50; 11; 12; 16
20,56,0.55856,0.35714,20; 24; 12; 13; 56; 7; 8; 13
17,65,0.52397,0.26154,17; 27; 5; 6; 65; 10; 6; 7
14,54,0.53811,0.25926,14; 5; 15; 15; 54; 4; 14; 5
46,59,0.80438,0.77966,46; 14; 16; 9; 59; 8; 6; 7
17,45,0.56164,0.37778,17; 11; 7; 13; 45; 10; 3; 17
23,47,0.55246,0.48936,23; 13; 16; 5; 47; 9; 5; 10
20,50,0.55952,0.4,20; 23; 13; 9; 50; 14; 10; 13
20,28,0.68139,0.71429,20; 14; 3; 21; 28; 21; 18; 23
38,60,0.61816,0.63333,38; 6; 17; 11; 60; 11; 5; 10
68,76,0.88195,0.89474,68; 6; 3; 7; 76; 5; 7; 6
36,57,0.60229,0.63158,36; 9; 19; 11; 57; 9; 5; 13
56,76,0.78137,0.73684,56; 14; 4; 12; 76; 3; 7; 3
8,53,0.57774,0.15094,8; 23; 14; 19; 53; 13; 8; 7
29,69,0.53452,0.42029,29; 11; 4; 9; 69; 9; 4; 5
27,68,0.52531,0.39706,27; 14; 20; 17; 68; 3; 4; 7
8,9,0.57757,0.88889,8; 10; 23; 8; 9; 7; 15; 4
36,69,0.58754,0.52174,36; 19; 12; 16; 69; 6; 3; 9
75,84,0.88142,0.89286,75; 3; 5; 4; 84; 3; 3; 3
25,63,0.53785,0.39683,25; 6; 4; 11; 63; 5; 7; 3
51,69,0.73664,0.73913,51; 9; 15; 15; 69; 8; 6; 3
20,32,0.59153,0.625,20; 5; 7; 7; 32; 19; 18; 8
44,70,0.63307,0.62857,44; 18; 11; 17; 70; 5; 6; 3
39,62,0.61571,0.62903,39; 7; 6; 18; 62; 9; 5; 6
25,62,0.55426,0.40323,25; 14; 5; 19; 62; 5; 3; 10
10,49,0.56247,0.20408,10; 10; 27; 18; 49; 7; 5; 15
24,83,0.55537,0.28916,24; 20; 17; 19; 83; 4; 5; 4
17,58,0.5519,0.2931,17; 14; 18; 11; 58; 7; 11; 10
7,77,0.53653,0.09091,7; 9; 18; 13; 77; 7; 5; 4
42,60,0.66566,0.7,42; 14; 18; 15; 60; 8; 3; 10
10,24,0.59758,0.41667,10; 22; 27; 21; 24; 22; 5; 20
17,43,0.57515,0.39535,17; 15; 5; 20; 43; 17; 8; 6
17,35,0.57182,0.48571,17; 25; 12; 27; 35; 7; 15; 6
24,64,0.55952,0.375,24; 12; 20; 21; 64; 3; 8; 11
11,42,0.52885,0.2619,11; 26; 6; 7; 42; 3; 13; 9
24,82,0.50616,0.29268,24; 17; 13; 10; 82; 5; 4; 4
26,68,0.56422,0.38235,26; 8; 13; 7; 68; 3; 9; 9
11,69,0.57894,0.15942,11; 7; 24; 14; 69; 4; 4; 5
21,27,0.79216,0.77778,21; 4; 25; 9; 27; 10; 14; 6
22,53,0.57755,0.41509,22; 21; 4; 24; 53; 14; 13; 13
17,35,0.55915,0.48571,17; 26; 4; 5; 35; 7; 5; 17
34,38,0.90947,0.89474,34; 11; 13; 8; 38; 3; 12; 18
22,31,0.65656,0.70968,22; 15; 8; 5; 31; 6; 12; 18
8,28,0.65418,0.28571,8; 18; 6; 14; 28; 11; 22; 12
7,76,0.55096,0.09211,7; 23; 15; 12; 76; 6; 3; 7
27,71,0.57127,0.38028,27; 20; 22; 19; 71; 9; 8; 9
22,75,0.56244,0.29333,22; 16; 4; 16; 75; 4; 4; 4
30,75,0.52412,0.4,30; 15; 11; 16; 75; 3; 7; 6
63,71,0.87704,0.88732,63; 6; 8; 9; 71; 5; 4; 8
32,77,0.55919,0.41558,32; 18; 21; 22; 77; 6; 5; 4
19,73,0.54051,0.26027,19; 25; 17; 7; 73; 3; 4; 5
9,56,0.53701,0.16071,9; 27; 13; 22; 56; 7; 11; 5
7,69,0.55737,0.10145,7; 19; 18; 29; 69; 7; 4; 6
16,62,0.55158,0.25806,16; 24; 5; 13; 62; 9; 7; 12
39,53,0.75848,0.73585,39; 10; 14; 15; 53; 11; 6; 8
16,38,0.54988,0.42105,16; 18; 19; 25; 38; 10; 3; 14
20,77,0.57068,0.25974,20; 14; 5; 22; 77; 4; 3; 6
8,77,0.54361,0.1039,8; 26; 23; 9; 77; 5; 7; 7
13,84,0.46401,0.15476,13; 22; 6; 28; 84; 4; 4; 3
32,36,0.85673,0.88889,32; 13; 3; 15; 36; 20; 8; 6
13,81,0.50092,0.16049,13; 25; 23; 12; 81; 5; 4; 5
25,32,0.7484,0.78125,25; 11; 13; 20; 32; 15; 6; 7
26,53,0.57988,0.49057,26; 11; 4; 5; 53; 14; 11; 10
18,23,0.81948,0.78261,18; 5; 19; 9; 23; 12; 23; 6
5,57,0.58332,0.08772,5; 13; 22; 9; 57; 13; 11; 10
19,72,0.59517,0.26389,19; 16; 10; 6; 72; 7; 5; 4
14,54,0.52928,0.25926,14; 17; 7; 21; 54; 13; 4; 14
28,40,0.63036,0.7,28; 13; 11; 8; 40; 8; 3; 13
7,67,0.56058,0.10448,7; 19; 8; 16; 67; 8; 10; 10
7,43,0.58554,0.16279,7; 10; 25; 30; 43; 8; 18; 12
17,33,0.57576,0.51515,17; 12; 23; 15; 33; 10; 21; 12
8,21,0.59649,0.38095,8; 19; 5; 21; 21; 3; 12; 23
75,84,0.88264,0.89286,75; 7; 6; 4; 84; 4; 3; 4
62,70,0.86032,0.88571,62; 9; 10; 12; 70; 5; 9; 3
7,68,0.6376,0.10294,7; 15; 13; 26; 68; 5; 3; 4
28,57,0.56867,0.49123,28; 22; 23; 11; 57; 8; 4; 13
35,50,0.65267,0.7,35; 10; 13; 6; 50; 12; 7; 3
32,36,0.91237,0.88889,32; 18; 17; 5; 36; 4; 16; 20
31,40,0.80467,0.775,31; 7; 20; 10; 40; 16; 8; 19
25,40,0.60201,0.625,25; 18; 11; 20; 40; 15; 3; 18
52,82,0.64477,0.63415,52; 10; 10; 13; 82; 3; 3; 4
10,28,0.6119,0.35714,10; 5; 25; 8; 28; 9; 4; 6
43,68,0.62024,0.63235,43; 15; 3; 9; 68; 10; 8; 9
36,57,0.62144,0.63158,36; 13; 19; 10; 57; 12; 10; 4
35,71,0.57735,0.49296,35; 14; 5; 10; 71; 3; 4; 8
19,50,0.55007,0.38,19; 21; 11; 19; 50; 9; 15; 7
16,45,0.56026,0.35556,16; 16; 25; 10; 45; 10; 12; 16
26,69,0.58049,0.37681,26; 18; 19; 8; 69; 5; 4; 5
52,74,0.71981,0.7027,52; 8; 15; 7; 74; 6; 7; 4
12,19,0.5853,0.63158,12; 18; 11; 27; 19; 9; 26; 22
12,78,0.51704,0.15385,12; 28; 14; 12; 78; 4; 6; 5
47,60,0.79433,0.78333,47; 6; 3; 14; 60; 5; 12; 5
44,63,0.6744,0.69841,44; 10; 11; 3; 63; 5; 8; 3
34,85,0.50926,0.4,34; 13; 6; 11; 85; 4; 3; 3
17,65,0.56999,0.26154,17; 3; 9; 18; 65; 5; 8; 3
44,62,0.71401,0.70968,44; 8; 5; 7; 62; 3; 6; 4
12,19,0.64148,0.63158,12; 20; 22; 10; 19; 8; 18; 11
17,83,0.54418,0.20482,17; 25; 7; 19; 83; 5; 5; 3
7,70,0.56678,0.1,7; 24; 17; 22; 70; 8; 3; 9
20,28,0.66284,0.71429,20; 11; 8; 16; 28; 18; 19; 5
