ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
6,37,0.17205,0.16216,6; 5; 4; 13; 37; 15; 7; 10
27,50,0.52902,0.54,27; 15; 14; 17; 50; 14; 11; 5
6,20,0.30402,0.3,6; 7; 6; 21; 20; 12; 22; 15
38,48,0.7681,0.79167,38; 18; 20; 13; 48; 10; 13; 8
53,72,0.72284,0.73611,53; 9; 10; 10; 72; 6; 7; 4
24,37,0.64387,0.64865,24; 23; 7; 23; 37; 17; 8; 20
14,35,0.41217,0.4,14; 26; 7; 10; 35; 15; 18; 8
15,35,0.43037,0.42857,15; 21; 14; 5; 35; 7; 10; 6
29,48,0.58917,0.60417,29; 10; 15; 20; 48; 9; 10; 12
40,43,0.94563,0.93023,40; 4; 9; 9; 43; 7; 11; 5
13,56,0.24596,0.23214,13; 16; 26; 20; 56; 10; 5; 9
6,56,0.11704,0.10714,6; 15; 6; 11; 56; 12; 5; 6
45,47,0.91848,0.95745,45; 10; 5; 8; 47; 3; 5; 3
14,20,0.61434,0.7,14; 23; 21; 17; 20; 13; 6; 18
11,30,0.39376,0.36667,11; 5; 19; 19; 30; 14; 18; 10
11,74,0.17741,0.14865,11; 12; 6; 23; 74; 4; 4; 6
11,14,0.78918,0.78571,11; 3; 12; 19; 14; 22; 25; 27
5,7,0.44759,0.71429,5; 13; 27; 7; 7; 8; 7; 23
29,48,0.57402,0.60417,29; 23; 7; 8; 48; 9; 10; 8
12,14,0.70481,0.85714,12; 5; 7; 24; 14; 24; 9; 7
5,62,0.10748,0.08065,5; 12; 27; 23; 62; 11; 3; 10
16,47,0.34261,0.34043,16; 20; 20; 8; 47; 3; 16; 12
49,56,0.86924,0.875,49; 15; 6; 4; 56; 13; 4; 3
5,48,0.13636,0.10417,5; 17; 30; 28; 48; 9; 8; 8
9,14,0.61914,0.64286,9; 5; 5; 27; 14; 18; 7; 16
13,14,0.72387,0.92857,13; 24; 3; 19; 14; 4; 25; 21
59,62,0.93824,0.95161,59; 8; 10; 12; 62; 9; 11; 11
5,7,0.42523,0.71429,5; 28; 18; 17; 7; 24; 5; 6
43,48,0.86793,0.89583,43; 5; 5; 10; 48; 4; 12; 11
7,14,0.51413,0.5,7; 3; 26; 19; 14; 24; 21; 28
13,30,0.44173,0.43333,13; 4; 28; 26; 30; 16; 12; 14
32,43,0.70686,0.74419,32; 21; 13; 11; 43; 5; 16; 6
45,47,0.89518,0.95745,45; 10; 9; 12; 47; 14; 13; 5
9,72,0.16095,0.125,9; 18; 7; 26; 72; 7; 5; 7
44,48,0.92784,0.91667,44; 5; 12; 12; 48; 14; 4; 3
32,72,0.45132,0.44444,32; 16; 13; 11; 72; 8; 3; 4
6,7,0.52998,0.85714,6; 14; 13; 8; 7; 20; 10; 4
70,72,0.92745,0.97222,70; 5; 5; 8; 72; 8; 3; 3
19,81,0.23996,0.23457,19; 18; 15; 13; 81; 4; 3; 3
21,48,0.44117,0.4375,21; 17; 19; 6; 48; 11; 11; 13
12,14,0.76706,0.85714,12; 4; 5; 22; 14; 9; 13; 12
6,7,0.4912,0.85714,6; 10; 22; 12; 7; 15; 25; 22
5,37,0.15014,0.13514,5; 28; 31; 13; 37; 16; 3; 14
27,48,0.55782,0.5625,27; 10; 18; 4; 48; 12; 8; 6
5,7,0.43486,0.71429,5; 25; 19; 20; 7; 7; 14; 6
48,81,0.61064,0.59259,48; 7; 4; 8; 81; 5; 4; 4
21,50,0.41445,0.42,21; 11; 3; 5; 50; 8; 10; 15
7,81,0.09407,0.08642,7; 6; 22; 16; 81; 4; 5; 4
59,62,0.95184,0.95161,59; 4; 6; 10; 62; 6; 8; 10
18,62,0.31458,0.29032,18; 20; 21; 5; 62; 7; 9; 9
5,7,0.49235,0.71429,5; 12; 4; 23; 7; 12; 12; 10
45,56,0.79702,0.80357,45; 11; 15; 11; 56; 13; 7; 14
7,20,0.34463,0.35,7; 15; 27; 28; 20; 23; 6; 21
39,56,0.69721,0.69643,39; 12; 5; 3; 56; 4; 7; 11
24,30,0.76856,0.8,24; 13; 9; 18; 30; 3; 8; 21
9,14,0.66074,0.64286,9; 14; 8; 23; 14; 20; 19; 11
13,37,0.34863,0.35135,13; 23; 27; 3; 37; 14; 20; 10
11,14,0.75765,0.78571,11; 21; 17; 11; 14; 12; 10; 11
43,48,0.87775,0.89583,43; 9; 17; 9; 48; 9; 13; 12
11,17,0.63704,0.64706,11; 8; 17; 5; 17; 6; 7; 14
18,47,0.38823,0.38298,18; 7; 19; 25; 47; 15; 17; 9
6,7,0.50169,0.85714,6; 12; 6; 22; 7; 20; 18; 29
28,43,0.61976,0.65116,28; 5; 15; 8; 43; 17; 6; 4
29,43,0.67015,0.67442,29; 3; 17; 16; 43; 7; 7; 8
17,30,0.56718,0.56667,17; 24; 15; 15; 30; 15; 5; 20
18,30,0.60603,0.6,18; 7; 15; 23; 30; 9; 8; 17
18,20,0.76047,0.9,18; 20; 11; 26; 20; 5; 6; 16
18,30,0.59028,0.6,18; 5; 17; 24; 30; 11; 17; 8
34,50,0.65666,0.68,34; 16; 20; 17; 50; 8; 3; 8
16,37,0.43116,0.43243,16; 13; 23; 10; 37; 6; 19; 11
12,14,0.68924,0.85714,12; 23; 27; 26; 14; 9; 5; 19
10,56,0.17507,0.17857,10; 4; 18; 10; 56; 10; 14; 5
11,17,0.65134,0.64706,11; 10; 14; 27; 17; 12; 7; 15
5,17,0.35827,0.29412,5; 21; 17; 20; 17; 9; 15; 13
18,20,0.779,0.9,18; 13; 8; 16; 20; 9; 23; 3
19,20,0.81509,0.95,19; 7; 20; 12; 20; 11; 14; 18
17,74,0.25033,0.22973,17; 22; 5; 20; 74; 6; 7; 8
29,48,0.58823,0.60417,29; 5; 22; 16; 48; 11; 11; 6
13,30,0.47352,0.43333,13; 28; 9; 27; 30; 17; 22; 20
11,48,0.25492,0.22917,11; 18; 15; 29; 48; 10; 9; 3
41,50,0.78577,0.82,41; 3; 9; 9; 50; 9; 13; 3
12,30,0.42802,0.4,12; 24; 17; 7; 30; 17; 20; 10
16,17,0.68239,0.94118,16; 21; 7; 13; 17; 23; 5; 20
37,72,0.52011,0.51389,37; 6; 13; 10; 72; 7; 7; 3
5,7,0.47164,0.71429,5; 11; 8; 3; 7; 25; 15; 20
6,72,0.10158,0.08333,6; 25; 9; 14; 72; 4; 7; 8
5,7,0.43228,0.71429,5; 15; 18; 30; 7; 29; 3; 20
33,37,0.86551,0.89189,33; 10; 12; 15; 37; 17; 11; 12
39,50,0.76176,0.78,39; 10; 14; 5; 50; 12; 9; 13
56,74,0.74811,0.75676,56; 5; 4; 6; 74; 6; 5; 6
5,20,0.23884,0.25,5; 8; 16; 9; 20; 16; 21; 13
8,50,0.18536,0.16,8; 24; 23; 21; 50; 12; 9; 8
14,47,0.30357,0.29787,14; 22; 8; 14; 47; 11; 3; 9
17,30,0.56369,0.56667,17; 14; 13; 11; 30; 19; 16; 13
10,48,0.22909,0.20833,10; 18; 23; 7; 48; 16; 6; 11
7,14,0.43973,0.5,7; 12; 4; 23; 14; 16; 24; 4
6,17,0.35529,0.35294,6; 11; 27; 11; 17; 21; 15; 14
10,20,0.4726,0.5,10; 10; 6; 3; 20; 7; 19; 25
21,43,0.46515,0.48837,21; 23; 4; 6; 43; 8; 3; 14
36,47,0.71155,0.76596,36; 18; 14; 18; 47; 17; 10; 15
14,56,0.28136,0.25,14; 15; 23; 20; 56; 14; 6; 13
14,17,0.65662,0.82353,14; 27; 23; 21; 17; 23; 14; 20
39,81,0.48201,0.48148,39; 18; 11; 15; 81; 3; 3; 3
22,48,0.45423,0.45833,22; 6; 21; 14; 48; 16; 15; 6
10,48,0.22932,0.20833,10; 19; 5; 24; 48; 10; 10; 3
11,47,0.26828,0.23404,11; 19; 10; 24; 47; 12; 7; 9
8,43,0.20058,0.18605,8; 11; 26; 7; 43; 3; 3; 17
6,7,0.52639,0.85714,6; 23; 15; 15; 7; 5; 4; 22
7,37,0.18643,0.18919,7; 29; 3; 14; 37; 5; 12; 20
8,14,0.52286,0.57143,8; 27; 29; 26; 14; 21; 5; 4
57,72,0.75214,0.79167,57; 12; 10; 13; 72; 3; 7; 3
