ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
39,42,0.91553,0.92857,39; 5; 4; 18; 42; 3; 4; 17
17,64,0.26577,0.26562,17; 25; 27; 3; 64; 9; 5; 3
25,32,0.77817,0.78125,25; 3; 8; 11; 32; 13; 13; 15
37,78,0.46408,0.47436,37; 18; 18; 6; 78; 6; 3; 4
32,63,0.49139,0.50794,32; 12; 13; 3; 63; 4; 7; 9
25,32,0.79616,0.78125,25; 23; 22; 8; 32; 9; 16; 4
19,78,0.25875,0.24359,19; 23; 16; 14; 78; 3; 6; 4
22,31,0.70676,0.70968,22; 9; 8; 9; 31; 5; 4; 7
23,48,0.46482,0.47917,23; 10; 24; 25; 48; 11; 10; 14
20,53,0.39016,0.37736,20; 26; 21; 3; 53; 15; 3; 8
22,63,0.36779,0.34921,22; 5; 9; 20; 63; 5; 6; 5
5,32,0.2027,0.15625,5; 17; 10; 25; 32; 17; 21; 6
21,64,0.36344,0.32812,21; 14; 10; 15; 64; 5; 9; 3
20,32,0.61656,0.625,20; 15; 3; 9; 32; 18; 17; 15
29,63,0.45756,0.46032,29; 15; 21; 3; 63; 6; 10; 6
48,64,0.7413,0.75,48; 11; 10; 5; 64; 4; 5; 11
49,64,0.75809,0.76562,49; 10; 5; 12; 64; 5; 9; 11
7,9,0.66782,0.77778,7; 16; 19; 21; 9; 12; 28; 4
40,78,0.50172,0.51282,40; 14; 18; 13; 78; 3; 3; 6
33,42,0.76342,0.78571,33; 12; 3; 11; 42; 6; 13; 18
59,78,0.73013,0.75641,59; 10; 11; 11; 78; 6; 4; 6
69,75,0.8978,0.92,69; 6; 5; 3; 75; 4; 6; 3
8,10,0.75805,0.8,8; 21; 13; 3; 10; 18; 4; 20
31,77,0.41007,0.4026,31; 7; 14; 15; 77; 3; 3; 7
5,31,0.19769,0.16129,5; 31; 9; 9; 31; 5; 21; 6
5,9,0.70236,0.55556,5; 20; 6; 25; 9; 27; 28; 20
59,75,0.75858,0.78667,59; 12; 5; 6; 75; 4; 5; 3
70,78,0.89201,0.89744,70; 3; 9; 9; 78; 4; 5; 4
58,78,0.72756,0.74359,58; 11; 4; 5; 78; 5; 3; 4
68,82,0.81217,0.82927,68; 4; 5; 10; 82; 5; 5; 4
21,42,0.50446,0.5,21; 11; 5; 12; 42; 9; 15; 16
28,82,0.33824,0.34146,28; 4; 11; 14; 82; 3; 4; 3
33,49,0.68707,0.67347,33; 16; 18; 9; 49; 16; 10; 10
31,48,0.64464,0.64583,31; 5; 4; 17; 48; 7; 10; 3
48,53,0.92972,0.90566,48; 8; 3; 16; 53; 3; 15; 7
15,53,0.27599,0.28302,15; 10; 3; 19; 53; 13; 12; 12
11,63,0.20278,0.1746,11; 18; 12; 13; 63; 9; 8; 9
34,49,0.69644,0.69388,34; 11; 16; 5; 49; 13; 4; 4
8,75,0.12668,0.10667,8; 14; 11; 4; 75; 5; 7; 7
8,77,0.12027,0.1039,8; 29; 8; 15; 77; 4; 5; 4
30,63,0.48418,0.47619,30; 21; 13; 7; 63; 7; 10; 4
52,64,0.78047,0.8125,52; 7; 4; 9; 64; 11; 11; 8
5,26,0.20531,0.19231,5; 16; 17; 14; 26; 4; 14; 23
27,48,0.5738,0.5625,27; 22; 5; 19; 48; 14; 13; 3
7,32,0.24223,0.21875,7; 3; 10; 21; 32; 22; 13; 19
33,42,0.76061,0.78571,33; 4; 6; 9; 42; 6; 18; 8
31,70,0.43641,0.44286,31; 8; 12; 18; 70; 9; 6; 6
12,26,0.4644,0.46154,12; 20; 15; 10; 26; 13; 9; 8
16,31,0.51785,0.51613,16; 20; 5; 4; 31; 17; 3; 10
10,26,0.36544,0.38462,10; 11; 9; 29; 26; 24; 5; 17
22,53,0.41427,0.41509,22; 8; 6; 9; 53; 7; 12; 7
61,64,0.95901,0.95312,61; 5; 4; 6; 64; 6; 4; 8
8,10,0.74912,0.8,8; 29; 18; 8; 10; 23; 25; 26
70,75,0.90703,0.93333,70; 3; 3; 6; 75; 5; 3; 6
23,82,0.30315,0.28049,23; 19; 14; 22; 82; 4; 4; 3
16,32,0.50724,0.5,16; 23; 14; 11; 32; 13; 9; 10
16,82,0.21735,0.19512,16; 13; 17; 11; 82; 4; 3; 4
7,9,0.67202,0.77778,7; 22; 3; 18; 9; 10; 22; 23
9,10,0.77905,0.9,9; 26; 29; 4; 10; 16; 7; 21
8,9,0.76081,0.88889,8; 18; 29; 12; 9; 14; 18; 13
30,77,0.38055,0.38961,30; 9; 11; 21; 77; 3; 7; 3
9,26,0.35218,0.34615,9; 8; 6; 14; 26; 20; 10; 10
46,49,0.93987,0.93878,46; 17; 7; 6; 49; 9; 7; 13
