ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
27,28,0.67401,0.96429,9; 8; 6; 27; 15; 7; 17; 28
11,20,0.70804,0.55,12; 11; 26; 11; 26; 5; 4; 20
18,58,0.65922,0.31034,13; 22; 22; 18; 13; 9; 3; 58
40,57,0.66856,0.70175,4; 14; 5; 40; 8; 7; 3; 57
41,72,0.72859,0.56944,18; 15; 11; 41; 8; 4; 4; 72
28,57,0.67972,0.49123,21; 16; 13; 28; 11; 5; 7; 57
39,45,0.66376,0.86667,12; 4; 11; 39; 3; 10; 10; 45
10,11,0.82025,0.90909,21; 7; 25; 10; 22; 7; 25; 11
13,21,0.73258,0.61905,16; 24; 13; 13; 20; 18; 5; 21
11,72,0.72805,0.15278,11; 10; 25; 11; 4; 8; 7; 72
28,32,0.65336,0.875,17; 15; 20; 28; 16; 7; 18; 32
8,9,0.85735,0.88889,9; 26; 17; 8; 19; 18; 20; 9
29,62,0.71681,0.46774,13; 16; 17; 29; 7; 8; 8; 62
5,62,0.68012,0.08065,27; 14; 16; 5; 9; 6; 4; 62
9,28,0.78354,0.32143,16; 8; 17; 9; 6; 16; 7; 28
11,20,0.70749,0.55,9; 21; 7; 11; 20; 8; 3; 20
11,41,0.74973,0.26829,10; 6; 14; 11; 18; 5; 19; 41
34,50,0.68488,0.68,8; 17; 4; 34; 13; 7; 5; 50
9,20,0.66456,0.45,26; 11; 11; 9; 7; 12; 17; 20
23,50,0.68801,0.46,15; 22; 25; 23; 7; 10; 16; 50
5,32,0.63813,0.15625,10; 20; 23; 5; 8; 17; 18; 32
21,52,0.64685,0.40385,20; 3; 23; 21; 13; 15; 4; 52
19,21,0.68758,0.90476,4; 13; 5; 19; 6; 11; 22; 21
45,68,0.71116,0.66176,11; 10; 13; 45; 6; 6; 7; 68
6,28,0.7787,0.21429,6; 15; 12; 6; 22; 15; 19; 28
8,9,0.81522,0.88889,12; 27; 16; 8; 18; 19; 6; 9
5,11,0.67588,0.45455,30; 31; 28; 5; 25; 28; 18; 11
22,45,0.70435,0.48889,14; 5; 22; 22; 7; 13; 13; 45
19,20,0.67549,0.95,18; 11; 9; 19; 21; 18; 25; 20
19,57,0.72468,0.33333,21; 8; 12; 19; 4; 5; 8; 57
9,40,0.71144,0.225,27; 29; 8; 9; 3; 15; 8; 40
21,28,0.67333,0.75,12; 15; 14; 21; 23; 9; 17; 28
24,28,0.68553,0.85714,20; 17; 21; 24; 4; 10; 11; 28
57,58,0.70743,0.98276,4; 7; 10; 57; 10; 13; 7; 58
32,62,0.74108,0.51613,21; 11; 4; 32; 10; 8; 12; 62
7,11,0.84225,0.63636,9; 30; 6; 7; 5; 7; 15; 11
46,50,0.74722,0.92,8; 14; 9; 46; 14; 4; 8; 50
41,72,0.66558,0.56944,13; 17; 15; 41; 5; 8; 8; 72
7,9,0.89048,0.77778,3; 17; 21; 7; 9; 17; 26; 9
23,28,0.75568,0.82143,22; 25; 10; 23; 23; 5; 12; 28
42,72,0.72054,0.58333,15; 15; 10; 42; 8; 3; 3; 72
57,72,0.7514,0.79167,10; 10; 9; 57; 3; 7; 8; 72
22,72,0.70418,0.30556,11; 12; 4; 22; 5; 5; 7; 72
59,68,0.72632,0.86765,4; 6; 4; 59; 7; 10; 6; 68
12,21,0.76585,0.57143,5; 5; 6; 12; 19; 22; 7; 21
17,21,0.6432,0.80952,24; 14; 7; 17; 20; 21; 25; 21
20,21,0.72858,0.95238,18; 19; 13; 20; 6; 8; 19; 21
43,58,0.69395,0.74138,18; 7; 9; 43; 6; 13; 5; 58
14,20,0.76147,0.7,12; 12; 12; 14; 4; 4; 26; 20
7,11,0.86773,0.63636,21; 24; 15; 7; 26; 29; 3; 11
13,40,0.69331,0.325,16; 27; 11; 13; 17; 10; 5; 40
22,62,0.79545,0.35484,15; 7; 22; 22; 9; 8; 3; 62
9,41,0.76664,0.21951,21; 21; 15; 9; 12; 7; 9; 41
52,57,0.74745,0.91228,3; 13; 9; 52; 4; 9; 6; 57
14,45,0.66253,0.31111,11; 16; 19; 14; 3; 7; 9; 45
17,21,0.80827,0.80952,13; 10; 6; 17; 17; 10; 6; 21
30,45,0.69185,0.66667,6; 20; 15; 30; 6; 5; 16; 45
6,28,0.79693,0.21429,29; 29; 3; 6; 10; 3; 7; 28
5,11,0.67084,0.45455,18; 8; 27; 5; 9; 15; 7; 11
23,32,0.65475,0.71875,3; 5; 17; 23; 20; 20; 11; 32
8,72,0.69388,0.11111,27; 10; 25; 8; 5; 4; 3; 72
37,40,0.7096,0.925,11; 5; 13; 37; 13; 4; 19; 40
5,9,0.65869,0.55556,9; 26; 7; 5; 26; 6; 25; 9
24,41,0.71647,0.58537,4; 21; 9; 24; 18; 10; 8; 41
33,50,0.71203,0.66,21; 16; 7; 33; 6; 6; 11; 50
6,58,0.7547,0.10345,22; 25; 4; 6; 11; 3; 7; 58
10,11,0.77017,0.90909,13; 20; 6; 10; 12; 9; 14; 11
14,41,0.73255,0.34146,14; 25; 28; 14; 13; 16; 6; 41
6,9,0.81126,0.66667,10; 27; 28; 6; 26; 7; 25; 9
20,32,0.61903,0.625,22; 23; 14; 20; 16; 9; 6; 32
16,50,0.72944,0.32,18; 4; 8; 16; 7; 3; 16; 50
9,41,0.68764,0.21951,10; 27; 16; 9; 19; 7; 4; 41
5,32,0.66524,0.15625,12; 15; 9; 5; 7; 18; 5; 32
11,41,0.67358,0.26829,14; 8; 6; 11; 18; 13; 13; 41
15,20,0.72336,0.75,7; 12; 8; 15; 22; 10; 9; 20
6,11,0.7699,0.54545,12; 19; 12; 6; 5; 6; 23; 11
14,45,0.72622,0.31111,7; 12; 26; 14; 14; 9; 14; 45
35,41,0.69281,0.85366,18; 16; 15; 35; 10; 18; 14; 41
36,50,0.65025,0.72,7; 13; 11; 36; 16; 15; 9; 50
45,72,0.71779,0.625,13; 16; 15; 45; 3; 5; 8; 72
11,21,0.72102,0.52381,14; 20; 8; 11; 10; 4; 6; 21
25,58,0.72021,0.43103,21; 7; 8; 25; 13; 4; 3; 58
59,72,0.73488,0.81944,8; 10; 8; 59; 3; 7; 4; 72
18,20,0.63236,0.9,22; 24; 22; 18; 25; 4; 6; 20
9,11,0.81581,0.81818,6; 16; 22; 9; 7; 17; 5; 11
12,52,0.66872,0.23077,24; 14; 7; 12; 3; 4; 3; 52
23,28,0.72308,0.82143,24; 12; 11; 23; 18; 16; 16; 28
6,32,0.79994,0.1875,8; 12; 7; 6; 6; 13; 19; 32
22,41,0.64933,0.53659,22; 8; 5; 22; 8; 5; 5; 41
5,9,0.67896,0.55556,11; 12; 24; 5; 26; 9; 10; 9
24,28,0.72754,0.85714,14; 15; 17; 24; 4; 14; 6; 28
20,21,0.71784,0.95238,4; 17; 16; 20; 14; 6; 18; 21
38,62,0.65967,0.6129,12; 16; 7; 38; 4; 11; 10; 62
22,40,0.6902,0.55,17; 9; 5; 22; 19; 4; 9; 40
7,62,0.85262,0.1129,22; 30; 21; 7; 7; 5; 11; 62
