ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
37,60,0.61434,0.61667,62; 37; 60; 14; 20; 61; 19; 65; 15; 85
39,53,0.76131,0.73585,78; 39; 53; 83; 37; 20; 32; 63; 74; 69
69,85,0.94199,0.81176,83; 69; 85; 40; 69; 18; 81; 23; 32; 66
50,81,0.52414,0.61728,28; 50; 81; 71; 71; 82; 23; 13; 35; 57
63,67,0.95318,0.9403,71; 63; 67; 39; 65; 52; 46; 19; 70; 56
20,27,0.92503,0.74074,17; 20; 27; 46; 55; 12; 50; 74; 66; 82
7,71,0.33907,0.09859,21; 7; 71; 77; 65; 75; 71; 9; 54; 42
51,78,0.73479,0.65385,19; 51; 78; 27; 70; 53; 28; 69; 24; 77
8,56,0.35989,0.14286,49; 8; 56; 18; 78; 7; 9; 11; 37; 81
35,50,0.74378,0.7,62; 35; 50; 51; 79; 77; 63; 38; 39; 11
5,49,0.39132,0.10204,15; 5; 49; 77; 39; 12; 85; 66; 82; 18
14,19,0.51795,0.73684,53; 14; 19; 82; 85; 75; 61; 46; 66; 12
12,75,0.34741,0.16,38; 12; 75; 22; 24; 38; 11; 77; 6; 29
75,81,0.96178,0.92593,79; 75; 81; 23; 56; 13; 39; 75; 68; 25
43,58,0.84255,0.74138,82; 43; 58; 59; 49; 37; 33; 10; 19; 74
63,78,0.93992,0.80769,29; 63; 78; 37; 17; 44; 59; 42; 76; 73
12,75,0.33083,0.16,58; 12; 75; 35; 21; 64; 84; 80; 44; 60
16,41,0.39926,0.39024,55; 16; 41; 52; 30; 45; 16; 10; 15; 59
25,34,0.83428,0.73529,22; 25; 34; 12; 7; 11; 54; 28; 36; 74
17,44,0.43367,0.38636,51; 17; 44; 23; 25; 78; 19; 47; 27; 16
25,57,0.44714,0.4386,52; 25; 57; 19; 14; 27; 19; 14; 53; 46
23,38,0.63417,0.60526,19; 23; 38; 7; 71; 20; 76; 13; 69; 78
55,76,0.87721,0.72368,71; 55; 76; 53; 23; 18; 7; 50; 83; 62
5,51,0.38322,0.09804,14; 5; 51; 50; 20; 62; 72; 33; 27; 46
28,30,0.98834,0.93333,49; 28; 30; 15; 10; 64; 8; 40; 71; 80
9,23,0.41891,0.3913,78; 9; 23; 14; 69; 63; 44; 9; 10; 10
53,74,0.76195,0.71622,76; 53; 74; 21; 77; 40; 68; 81; 74; 62
5,51,0.40586,0.09804,30; 5; 51; 34; 45; 24; 55; 33; 31; 11
17,44,0.444,0.38636,5; 17; 44; 48; 15; 34; 56; 36; 16; 19
33,45,0.79965,0.73333,14; 33; 45; 81; 21; 33; 55; 72; 7; 62
48,69,0.82531,0.69565,78; 48; 69; 30; 38; 39; 83; 77; 71; 84
24,72,0.36887,0.33333,51; 24; 72; 39; 81; 36; 33; 8; 71; 13
25,27,0.96876,0.92593,74; 25; 27; 73; 79; 80; 66; 59; 85; 49
6,60,0.40672,0.1,70; 6; 60; 33; 41; 57; 11; 46; 38; 65
71,77,0.93496,0.92208,43; 71; 77; 8; 43; 63; 77; 25; 66; 55
7,72,0.34745,0.09722,81; 7; 72; 46; 29; 16; 26; 67; 74; 23
56,70,0.91446,0.8,43; 56; 70; 23; 60; 7; 74; 79; 56; 17
41,44,0.96498,0.93182,24; 41; 44; 26; 64; 30; 50; 58; 36; 7
61,84,0.85077,0.72619,6; 61; 84; 68; 53; 38; 19; 20; 78; 14
39,63,0.65418,0.61905,40; 39; 63; 43; 56; 7; 82; 84; 26; 27
48,77,0.59615,0.62338,78; 48; 77; 46; 5; 52; 13; 33; 17; 18
45,62,0.86594,0.72581,36; 45; 62; 69; 15; 37; 55; 56; 67; 21
11,78,0.33278,0.14103,5; 11; 78; 45; 69; 14; 66; 67; 76; 14
51,70,0.88333,0.72857,38; 51; 70; 52; 10; 61; 29; 30; 47; 77
21,29,0.78603,0.72414,68; 21; 29; 17; 26; 64; 80; 24; 75; 11
37,57,0.61776,0.64912,22; 37; 57; 48; 43; 57; 57; 10; 7; 20
7,18,0.47031,0.38889,31; 7; 18; 13; 59; 30; 74; 20; 52; 79
53,74,0.8176,0.71622,59; 53; 74; 84; 76; 29; 55; 74; 17; 20
