ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
27,58,0.45162,0.46552,34; 27; 49; 18; 6; 48; 58; 74; 37; 59
11,12,0.73992,0.91667,36; 11; 31; 68; 9; 24; 12; 77; 27; 5
5,15,0.34636,0.33333,76; 5; 26; 9; 10; 18; 15; 20; 28; 23
7,9,0.38122,0.77778,35; 7; 69; 28; 81; 43; 9; 18; 63; 71
62,67,0.86666,0.92537,82; 62; 12; 75; 30; 82; 67; 79; 56; 55
62,72,0.8622,0.86111,14; 62; 17; 80; 41; 50; 72; 82; 49; 56
17,42,0.44169,0.40476,50; 17; 84; 65; 75; 20; 42; 12; 10; 15
21,42,0.53222,0.5,49; 21; 51; 52; 72; 52; 42; 68; 28; 28
9,42,0.22233,0.21429,18; 9; 26; 63; 45; 79; 42; 76; 49; 6
37,44,0.80291,0.84091,22; 37; 58; 37; 18; 79; 44; 73; 35; 67
37,44,0.8383,0.84091,32; 37; 49; 39; 79; 81; 44; 81; 50; 36
18,44,0.39883,0.40909,69; 18; 81; 13; 69; 9; 44; 51; 24; 10
37,43,0.76955,0.86047,14; 37; 57; 42; 83; 85; 43; 49; 54; 63
61,72,0.85464,0.84722,11; 61; 57; 20; 11; 27; 72; 73; 12; 53
19,23,0.61596,0.82609,15; 19; 49; 38; 20; 65; 23; 74; 6; 75
8,9,0.38073,0.88889,26; 8; 78; 85; 37; 38; 9; 51; 21; 29
8,12,0.49268,0.66667,15; 8; 79; 15; 65; 56; 12; 65; 35; 25
11,12,0.70174,0.91667,44; 11; 38; 49; 32; 24; 12; 61; 19; 54
15,72,0.21479,0.20833,7; 15; 35; 83; 84; 45; 72; 19; 14; 19
51,72,0.77038,0.70833,85; 51; 6; 58; 27; 24; 72; 84; 47; 76
24,36,0.73716,0.66667,79; 24; 74; 45; 80; 41; 36; 26; 65; 17
5,6,0.28063,0.83333,58; 5; 30; 51; 49; 52; 6; 57; 16; 85
22,36,0.5769,0.61111,21; 22; 48; 13; 51; 33; 36; 78; 38; 24
5,43,0.16839,0.11628,5; 5; 69; 82; 31; 7; 43; 23; 17; 29
5,6,0.28014,0.83333,65; 5; 28; 35; 57; 38; 6; 44; 43; 26
18,19,0.64111,0.94737,18; 18; 41; 40; 21; 47; 19; 55; 18; 77
10,15,0.65676,0.66667,83; 10; 6; 24; 68; 74; 15; 13; 9; 53
5,12,0.33889,0.41667,82; 5; 71; 19; 74; 6; 12; 83; 24; 67
26,72,0.36063,0.36111,25; 26; 23; 57; 31; 38; 72; 60; 85; 76
21,43,0.49275,0.48837,80; 21; 58; 35; 16; 13; 43; 5; 80; 76
9,44,0.24238,0.20455,37; 9; 68; 64; 64; 15; 44; 61; 7; 67
54,77,0.74427,0.7013,74; 54; 85; 17; 15; 33; 77; 81; 84; 18
10,43,0.25404,0.23256,26; 10; 68; 57; 80; 43; 43; 76; 37; 68
10,12,0.65144,0.83333,76; 10; 79; 51; 71; 27; 12; 25; 80; 79
32,58,0.54699,0.55172,35; 32; 79; 52; 57; 82; 58; 46; 54; 18
7,44,0.18889,0.15909,31; 7; 10; 53; 43; 25; 44; 21; 38; 12
35,36,0.87387,0.97222,47; 35; 45; 10; 43; 62; 36; 8; 65; 70
9,19,0.48639,0.47368,7; 9; 15; 24; 44; 51; 19; 40; 23; 64
7,12,0.42677,0.58333,70; 7; 54; 39; 29; 28; 12; 35; 33; 21
11,12,0.71317,0.91667,79; 11; 34; 69; 45; 5; 12; 20; 24; 84
5,19,0.27268,0.26316,28; 5; 76; 68; 8; 29; 19; 75; 35; 8
12,67,0.21775,0.1791,64; 12; 58; 60; 59; 38; 67; 71; 64; 61
13,31,0.4343,0.41935,75; 13; 42; 43; 48; 34; 31; 20; 6; 52
33,44,0.75524,0.75,42; 33; 5; 7; 54; 75; 44; 22; 64; 54
16,23,0.63271,0.69565,73; 16; 6; 58; 71; 11; 23; 18; 63; 75
23,24,0.70893,0.95833,22; 23; 42; 38; 65; 7; 24; 22; 11; 5
5,12,0.38211,0.41667,65; 5; 69; 46; 70; 59; 12; 44; 6; 54
16,42,0.38229,0.38095,22; 16; 75; 52; 18; 6; 42; 57; 8; 42
17,19,0.67163,0.89474,49; 17; 36; 38; 36; 39; 19; 7; 61; 63
56,67,0.85758,0.83582,46; 56; 18; 11; 38; 16; 67; 24; 57; 75
35,43,0.74765,0.81395,53; 35; 59; 32; 17; 18; 43; 5; 82; 18
10,15,0.64273,0.66667,66; 10; 45; 18; 19; 9; 15; 9; 82; 34
33,43,0.74395,0.76744,62; 33; 66; 80; 39; 76; 43; 60; 85; 8
35,36,0.90543,0.97222,84; 35; 41; 53; 42; 59; 36; 10; 65; 29
41,42,0.85479,0.97619,64; 41; 50; 27; 23; 22; 42; 60; 54; 73
34,44,0.72335,0.77273,57; 34; 12; 48; 13; 54; 44; 21; 29; 71
10,12,0.66144,0.83333,60; 10; 69; 27; 6; 77; 12; 34; 6; 54
17,31,0.52774,0.54839,78; 17; 79; 35; 24; 39; 31; 57; 29; 15
9,19,0.51203,0.47368,69; 9; 67; 61; 14; 68; 19; 62; 20; 51
13,43,0.31306,0.30233,56; 13; 23; 74; 60; 65; 43; 10; 31; 34
5,12,0.35279,0.41667,69; 5; 78; 28; 85; 15; 12; 54; 83; 68
42,72,0.57287,0.58333,24; 42; 69; 27; 31; 34; 72; 18; 12; 24
12,43,0.27902,0.27907,81; 12; 17; 83; 27; 35; 43; 28; 19; 42
15,44,0.34499,0.34091,15; 15; 76; 53; 58; 49; 44; 6; 50; 71
12,43,0.29854,0.27907,68; 12; 39; 60; 26; 50; 43; 72; 43; 33
5,6,0.2549,0.83333,16; 5; 54; 79; 77; 55; 6; 65; 32; 25
