ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
24,81,0.29026,0.2963,24; 14; 24; 24; 81; 4; 3; 5
23,62,0.37283,0.37097,23; 24; 12; 9; 62; 9; 4; 10
14,30,0.48258,0.46667,14; 11; 15; 5; 30; 11; 13; 11
9,20,0.51625,0.45,9; 5; 15; 15; 20; 24; 12; 21
17,20,0.75733,0.85,17; 19; 7; 8; 20; 7; 9; 11
35,48,0.76467,0.72917,35; 5; 21; 9; 48; 6; 9; 11
44,48,0.86726,0.91667,44; 17; 3; 12; 48; 5; 5; 8
21,56,0.42308,0.375,21; 19; 7; 23; 56; 10; 8; 13
36,74,0.47783,0.48649,36; 9; 15; 11; 74; 6; 7; 7
38,48,0.8511,0.79167,38; 5; 4; 3; 48; 5; 11; 11
24,48,0.48665,0.5,24; 20; 3; 24; 48; 7; 3; 10
8,35,0.22545,0.22857,8; 27; 29; 4; 35; 12; 9; 18
59,81,0.75035,0.7284,59; 12; 11; 5; 81; 4; 4; 4
48,56,0.80581,0.85714,48; 13; 12; 12; 56; 14; 7; 8
46,72,0.63865,0.63889,46; 15; 4; 16; 72; 3; 6; 8
72,74,0.95684,0.97297,72; 7; 5; 3; 74; 7; 4; 4
5,7,0.39983,0.71429,5; 18; 24; 14; 7; 28; 25; 10
7,20,0.35828,0.35,7; 28; 7; 29; 20; 23; 14; 7
5,72,0.11612,0.06944,5; 7; 12; 22; 72; 4; 7; 7
77,81,0.9378,0.95062,77; 5; 6; 3; 81; 5; 3; 3
12,37,0.34374,0.32432,12; 3; 8; 10; 37; 19; 17; 8
11,37,0.3597,0.2973,11; 17; 20; 28; 37; 12; 3; 7
11,14,0.68219,0.78571,11; 26; 6; 9; 14; 20; 17; 11
24,35,0.72142,0.68571,24; 6; 4; 7; 35; 16; 5; 5
6,47,0.14467,0.12766,6; 23; 19; 22; 47; 6; 6; 12
6,7,0.47059,0.85714,6; 12; 15; 22; 7; 8; 24; 6
32,50,0.67782,0.64,32; 11; 6; 15; 50; 7; 3; 3
10,17,0.75467,0.58824,10; 4; 12; 14; 17; 7; 16; 10
12,17,0.68509,0.70588,12; 12; 17; 6; 17; 18; 6; 25
10,72,0.14726,0.13889,10; 22; 29; 16; 72; 5; 6; 5
57,72,0.78341,0.79167,57; 6; 4; 5; 72; 4; 6; 6
60,62,0.9092,0.96774,60; 10; 7; 10; 62; 10; 3; 5
24,81,0.28437,0.2963,24; 15; 24; 20; 81; 3; 3; 3
30,74,0.39806,0.40541,30; 6; 11; 5; 74; 6; 4; 6
7,35,0.2176,0.2,7; 16; 13; 5; 35; 3; 6; 19
9,35,0.23383,0.25714,9; 23; 17; 19; 35; 7; 13; 11
52,56,0.88434,0.92857,52; 8; 5; 9; 56; 7; 13; 8
15,50,0.28907,0.3,15; 12; 9; 5; 50; 12; 3; 9
27,30,0.9157,0.9,27; 23; 8; 8; 30; 16; 11; 9
62,74,0.81975,0.83784,62; 10; 10; 9; 74; 6; 5; 3
23,35,0.68982,0.65714,23; 17; 19; 3; 35; 15; 7; 15
41,62,0.65167,0.66129,41; 4; 18; 8; 62; 6; 8; 7
11,20,0.61838,0.55,11; 21; 28; 14; 20; 5; 9; 20
32,56,0.5597,0.57143,32; 11; 21; 22; 56; 10; 12; 3
34,43,0.80474,0.7907,34; 21; 20; 7; 43; 3; 14; 3
52,72,0.71168,0.72222,52; 6; 11; 12; 72; 6; 5; 6
33,48,0.70864,0.6875,33; 8; 9; 8; 48; 10; 14; 8
6,7,0.47044,0.85714,6; 23; 18; 7; 7; 27; 28; 29
34,43,0.80751,0.7907,34; 14; 12; 4; 43; 7; 7; 18
15,35,0.43638,0.42857,15; 7; 3; 19; 35; 16; 19; 13
6,81,0.09242,0.07407,6; 11; 15; 8; 81; 4; 5; 5
25,37,0.6777,0.67568,25; 17; 17; 21; 37; 9; 14; 18
47,62,0.74087,0.75806,47; 7; 17; 13; 62; 3; 5; 6
5,14,0.42106,0.35714,5; 30; 17; 17; 14; 11; 16; 24
36,48,0.7704,0.75,36; 5; 6; 7; 48; 11; 11; 7
31,47,0.65517,0.65957,31; 10; 6; 3; 47; 8; 11; 17
11,14,0.74203,0.78571,11; 22; 4; 25; 14; 15; 22; 4
23,56,0.43804,0.41071,23; 24; 17; 20; 56; 12; 14; 14
40,74,0.52927,0.54054,40; 14; 14; 4; 74; 6; 3; 5
61,62,0.95207,0.98387,61; 12; 7; 6; 62; 12; 3; 4
54,62,0.84602,0.87097,54; 4; 5; 10; 62; 10; 8; 10
22,72,0.31621,0.30556,22; 6; 20; 4; 72; 5; 4; 6
10,17,0.70128,0.58824,10; 18; 28; 4; 17; 16; 6; 6
43,48,0.88202,0.89583,43; 14; 7; 15; 48; 12; 9; 3
16,20,0.72746,0.8,16; 25; 3; 23; 20; 25; 14; 23
19,48,0.42439,0.39583,19; 16; 26; 22; 48; 16; 13; 9
17,37,0.49242,0.45946,17; 6; 26; 11; 37; 20; 3; 15
34,43,0.80601,0.7907,34; 9; 8; 15; 43; 10; 3; 5
6,14,0.51783,0.42857,6; 8; 18; 18; 14; 23; 28; 27
