ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
49,70,0.54043,0.7,9; 14; 5; 49; 7; 5; 9; 70
23,32,0.51093,0.71875,22; 16; 25; 23; 8; 22; 9; 32
28,39,0.52059,0.71795,19; 22; 6; 28; 5; 8; 19; 39
10,30,0.38485,0.33333,10; 7; 10; 10; 7; 22; 3; 30
6,15,0.4902,0.4,16; 15; 30; 6; 11; 7; 8; 15
44,63,0.53778,0.69841,11; 7; 11; 44; 10; 7; 6; 63
31,50,0.51635,0.62,5; 4; 21; 31; 13; 5; 15; 50
40,54,0.54051,0.74074,4; 4; 4; 40; 13; 5; 4; 54
27,67,0.49001,0.40299,15; 6; 23; 27; 3; 6; 8; 67
35,80,0.4981,0.4375,9; 3; 15; 35; 3; 6; 4; 80
29,36,0.5229,0.80556,7; 7; 3; 29; 11; 14; 5; 36
15,38,0.467,0.39474,11; 18; 8; 15; 3; 10; 14; 38
17,21,0.51349,0.80952,23; 8; 24; 17; 24; 15; 11; 21
29,75,0.46504,0.38667,21; 8; 17; 29; 6; 7; 3; 75
67,73,0.52845,0.91781,5; 3; 8; 67; 8; 5; 5; 73
27,29,0.52107,0.93103,17; 8; 3; 27; 20; 10; 9; 29
35,57,0.52669,0.61404,15; 12; 15; 35; 12; 6; 11; 57
45,49,0.54913,0.91837,6; 8; 17; 45; 7; 14; 3; 49
14,20,0.50797,0.7,27; 12; 17; 14; 9; 24; 26; 20
12,30,0.51048,0.4,28; 18; 5; 12; 11; 22; 6; 30
17,21,0.51409,0.80952,18; 10; 18; 17; 22; 23; 9; 21
43,69,0.52748,0.62319,8; 3; 17; 43; 6; 5; 3; 69
21,48,0.5076,0.4375,18; 3; 16; 21; 6; 6; 6; 48
51,73,0.5405,0.69863,9; 4; 12; 51; 7; 4; 4; 73
43,59,0.53841,0.72881,11; 10; 3; 43; 4; 9; 10; 59
56,70,0.53315,0.8,3; 8; 4; 56; 5; 3; 9; 70
49,66,0.53156,0.74242,13; 14; 7; 49; 3; 5; 10; 66
48,67,0.54802,0.71642,11; 3; 15; 48; 5; 9; 3; 67
39,54,0.53314,0.72222,18; 3; 6; 39; 8; 3; 4; 54
8,20,0.45106,0.4,8; 23; 28; 8; 18; 24; 26; 20
28,63,0.49995,0.44444,6; 10; 17; 28; 9; 5; 6; 63
62,67,0.54485,0.92537,8; 3; 6; 62; 5; 5; 4; 67
9,66,0.23744,0.13636,15; 4; 20; 9; 10; 4; 9; 66
34,84,0.48313,0.40476,7; 10; 3; 34; 3; 4; 3; 84
54,59,0.54671,0.91525,13; 11; 14; 54; 8; 5; 11; 59
75,81,0.50531,0.92593,4; 4; 5; 75; 3; 3; 4; 81
37,46,0.53399,0.80435,8; 16; 3; 37; 3; 17; 8; 46
28,70,0.48476,0.4,19; 9; 22; 28; 3; 5; 9; 70
7,70,0.21583,0.1,5; 15; 13; 7; 3; 5; 3; 70
51,78,0.52376,0.65385,9; 9; 3; 51; 4; 5; 4; 78
32,83,0.47558,0.38554,19; 7; 10; 32; 4; 5; 3; 83
6,61,0.2148,0.09836,17; 14; 28; 6; 5; 9; 10; 61
34,47,0.53197,0.7234,18; 16; 9; 34; 5; 14; 10; 47
10,73,0.21895,0.13699,4; 12; 11; 10; 6; 6; 8; 73
7,16,0.49173,0.4375,11; 17; 8; 7; 21; 14; 23; 16
10,30,0.29516,0.33333,27; 29; 27; 10; 10; 8; 17; 30
15,46,0.34058,0.32609,27; 5; 6; 15; 10; 12; 9; 46
24,39,0.52445,0.61538,10; 18; 5; 24; 11; 11; 9; 39
23,70,0.34304,0.32857,25; 18; 6; 23; 6; 3; 3; 70
24,30,0.52694,0.8,19; 12; 15; 24; 8; 10; 6; 30
26,42,0.51803,0.61905,24; 11; 21; 26; 15; 13; 6; 42
27,81,0.40913,0.33333,18; 8; 11; 27; 4; 3; 3; 81
60,83,0.51202,0.72289,5; 8; 9; 60; 5; 3; 3; 83
49,80,0.52568,0.6125,4; 13; 7; 49; 5; 5; 6; 80
33,45,0.53112,0.73333,3; 6; 19; 33; 10; 9; 14; 45
59,73,0.53592,0.80822,3; 12; 10; 59; 3; 7; 4; 73
31,42,0.53154,0.7381,18; 18; 19; 31; 14; 11; 6; 42
49,61,0.53268,0.80328,16; 16; 14; 49; 9; 12; 11; 61
5,32,0.23403,0.15625,29; 11; 17; 5; 21; 18; 17; 32
57,62,0.53374,0.91935,7; 10; 6; 57; 9; 3; 3; 62
8,79,0.21892,0.10127,24; 25; 21; 8; 3; 6; 6; 79
31,50,0.5294,0.62,14; 19; 12; 31; 9; 15; 8; 50
52,80,0.52835,0.65,9; 5; 13; 52; 3; 3; 3; 80
63,67,0.5431,0.9403,8; 10; 3; 63; 9; 5; 5; 67
52,64,0.53322,0.8125,5; 3; 4; 52; 10; 5; 4; 64
41,44,0.53998,0.93182,16; 7; 11; 41; 5; 11; 4; 44
44,71,0.53294,0.61972,15; 14; 7; 44; 6; 4; 6; 71
47,51,0.53163,0.92157,12; 12; 8; 47; 11; 5; 6; 51
8,51,0.23086,0.15686,13; 9; 18; 8; 13; 15; 11; 51
56,60,0.51164,0.93333,6; 3; 13; 56; 11; 4; 4; 60
66,72,0.53446,0.91667,6; 4; 8; 66; 8; 8; 4; 72
17,43,0.44797,0.39535,6; 22; 6; 17; 14; 17; 7; 43
58,83,0.51314,0.6988,8; 4; 9; 58; 5; 4; 4; 83
43,66,0.54415,0.65152,5; 14; 13; 43; 9; 7; 8; 66
8,13,0.51481,0.61538,16; 16; 19; 8; 8; 13; 14; 13
35,47,0.53827,0.74468,21; 12; 4; 35; 9; 6; 16; 47
13,14,0.52549,0.92857,4; 27; 28; 13; 9; 12; 21; 14
27,69,0.35398,0.3913,12; 3; 21; 27; 4; 3; 4; 69
65,69,0.52383,0.94203,10; 11; 5; 65; 7; 9; 9; 69
19,47,0.48637,0.40426,18; 23; 20; 19; 3; 17; 8; 47
57,77,0.5353,0.74026,10; 11; 10; 57; 4; 4; 7; 77
28,45,0.5171,0.62222,17; 4; 10; 28; 3; 3; 4; 45
15,46,0.37508,0.32609,5; 14; 13; 15; 15; 9; 11; 46
55,60,0.54029,0.91667,7; 11; 3; 55; 9; 5; 8; 60
11,69,0.23078,0.15942,3; 16; 21; 11; 7; 4; 9; 69
18,25,0.51771,0.72,9; 6; 25; 18; 23; 11; 5; 25
59,64,0.52535,0.92188,12; 10; 13; 59; 6; 6; 5; 64
17,52,0.35454,0.32692,23; 8; 14; 17; 11; 4; 10; 52
21,30,0.5065,0.7,5; 8; 3; 21; 21; 5; 14; 30
30,77,0.47524,0.38961,4; 14; 15; 30; 5; 4; 5; 77
55,84,0.53085,0.65476,4; 10; 6; 55; 3; 4; 3; 84
42,68,0.5267,0.61765,3; 11; 3; 42; 9; 6; 10; 68
69,74,0.51927,0.93243,5; 4; 6; 69; 3; 8; 5; 74
7,50,0.23098,0.14,12; 6; 8; 7; 7; 11; 13; 50
24,54,0.49833,0.44444,19; 13; 14; 24; 11; 14; 11; 54
16,41,0.507,0.39024,22; 19; 12; 16; 5; 7; 14; 41
12,27,0.46606,0.44444,24; 5; 13; 12; 16; 18; 6; 27
44,55,0.54194,0.8,17; 4; 16; 44; 7; 13; 5; 55
34,56,0.51862,0.60714,15; 10; 13; 34; 4; 12; 7; 56
69,75,0.51243,0.92,5; 7; 3; 69; 3; 6; 7; 75
21,64,0.31972,0.32812,12; 17; 23; 21; 5; 6; 10; 64
55,68,0.53533,0.80882,4; 10; 14; 55; 9; 4; 6; 68
45,61,0.53517,0.7377,15; 10; 10; 45; 11; 7; 8; 61
63,78,0.53032,0.80769,5; 8; 10; 63; 4; 3; 4; 78
9,66,0.22274,0.13636,11; 17; 25; 9; 10; 9; 6; 66
8,24,0.25994,0.33333,21; 5; 18; 8; 17; 13; 19; 24
39,49,0.52666,0.79592,4; 10; 15; 39; 7; 7; 7; 49
62,85,0.52536,0.72941,10; 12; 11; 62; 3; 3; 3; 85
42,57,0.54071,0.73684,5; 11; 3; 42; 10; 12; 9; 57
8,56,0.22272,0.14286,29; 7; 22; 8; 13; 13; 6; 56
54,58,0.54956,0.93103,10; 7; 14; 54; 5; 11; 5; 58
38,41,0.54598,0.92683,15; 10; 20; 38; 9; 16; 5; 41
48,51,0.54553,0.94118,15; 3; 10; 48; 3; 12; 6; 51
51,79,0.53509,0.64557,4; 12; 13; 51; 5; 4; 6; 79
53,74,0.53832,0.71622,14; 8; 9; 53; 3; 4; 6; 74
8,24,0.31288,0.33333,15; 7; 13; 8; 5; 22; 14; 24
8,78,0.21982,0.10256,10; 11; 19; 8; 3; 4; 4; 78
31,71,0.48394,0.43662,20; 13; 17; 31; 3; 8; 3; 71
22,27,0.5156,0.81481,5; 17; 4; 22; 19; 22; 8; 27
35,38,0.53105,0.92105,19; 20; 16; 35; 11; 19; 16; 38
13,20,0.51004,0.65,4; 19; 23; 13; 24; 6; 11; 20
58,72,0.54478,0.80556,10; 7; 9; 58; 7; 3; 6; 72
28,35,0.52517,0.8,6; 11; 5; 28; 14; 9; 13; 35
27,44,0.51615,0.61364,6; 10; 14; 27; 3; 9; 12; 44
52,56,0.53737,0.92857,4; 3; 6; 52; 12; 9; 4; 56
29,66,0.49009,0.43939,7; 12; 23; 29; 6; 5; 10; 66
24,30,0.51691,0.8,9; 5; 18; 24; 14; 10; 6; 30
13,80,0.22072,0.1625,26; 14; 16; 13; 3; 4; 3; 80
9,23,0.50436,0.3913,8; 20; 4; 9; 9; 16; 15; 23
20,33,0.51261,0.60606,17; 25; 6; 20; 16; 12; 13; 33
79,84,0.4939,0.94048,3; 3; 3; 79; 3; 3; 4; 84
12,27,0.51683,0.44444,22; 17; 11; 12; 9; 5; 3; 27
5,37,0.23419,0.13514,17; 29; 3; 5; 18; 6; 18; 37
61,66,0.53909,0.92424,8; 10; 6; 61; 4; 5; 3; 66
45,48,0.54089,0.9375,4; 5; 16; 45; 4; 7; 13; 48
9,55,0.22757,0.16364,16; 8; 9; 9; 6; 4; 13; 55
