ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
12,64,0.63313,0.1875,24; 12; 51; 62; 37; 6; 64; 8; 48; 84
32,63,0.55173,0.50794,50; 32; 9; 73; 48; 44; 63; 74; 44; 45
60,69,0.89322,0.86957,6; 60; 61; 13; 58; 52; 69; 23; 57; 26
41,85,0.54152,0.48235,13; 41; 5; 79; 56; 45; 85; 36; 19; 58
7,79,0.59192,0.08861,43; 7; 49; 13; 80; 15; 79; 34; 76; 64
5,54,0.09708,0.09259,69; 5; 49; 74; 36; 7; 54; 78; 23; 38
68,70,0.96612,0.97143,82; 68; 7; 85; 70; 38; 70; 69; 26; 27
47,72,0.56702,0.65278,11; 47; 81; 70; 69; 81; 72; 54; 74; 39
31,32,0.49102,0.96875,51; 31; 7; 41; 8; 44; 32; 80; 8; 50
35,70,0.53946,0.5,37; 35; 48; 30; 6; 6; 70; 26; 28; 9
19,37,0.5123,0.51351,48; 19; 73; 28; 11; 65; 37; 60; 62; 80
16,83,0.55396,0.19277,64; 16; 42; 48; 74; 29; 83; 49; 32; 67
21,70,0.48128,0.3,64; 21; 11; 67; 30; 28; 70; 41; 13; 75
27,58,0.56131,0.46552,6; 27; 69; 10; 41; 83; 58; 19; 81; 16
29,30,0.49806,0.96667,53; 29; 51; 13; 42; 51; 30; 43; 69; 44
58,74,0.8449,0.78378,23; 58; 41; 76; 69; 68; 74; 45; 33; 36
42,82,0.4921,0.5122,84; 42; 16; 80; 34; 44; 82; 39; 58; 58
13,85,0.5177,0.15294,43; 13; 63; 65; 79; 78; 85; 77; 34; 73
22,30,0.50735,0.73333,84; 22; 14; 20; 81; 63; 30; 81; 83; 27
16,53,0.56586,0.30189,14; 16; 8; 16; 85; 20; 53; 63; 80; 48
32,64,0.50932,0.5,80; 32; 71; 47; 63; 58; 64; 21; 23; 44
14,18,0.52753,0.77778,17; 14; 59; 9; 48; 8; 18; 69; 46; 77
17,52,0.54052,0.32692,51; 17; 43; 38; 61; 24; 52; 60; 35; 41
41,82,0.52259,0.5,14; 41; 75; 80; 21; 65; 82; 28; 29; 67
54,74,0.65499,0.72973,48; 54; 56; 11; 5; 42; 74; 31; 66; 53
39,82,0.51801,0.47561,75; 39; 62; 20; 23; 20; 82; 10; 8; 26
7,12,0.51459,0.58333,32; 7; 84; 55; 22; 27; 12; 29; 17; 56
69,79,0.95741,0.87342,44; 69; 13; 79; 69; 70; 79; 81; 16; 62
16,22,0.57182,0.72727,64; 16; 77; 18; 29; 7; 22; 73; 38; 43
73,75,0.96285,0.97333,24; 73; 29; 76; 49; 48; 75; 40; 70; 24
30,63,0.52103,0.47619,26; 30; 62; 81; 12; 28; 63; 74; 43; 69
7,23,0.53546,0.30435,44; 7; 39; 63; 23; 21; 23; 41; 7; 28
8,55,0.55206,0.14545,83; 8; 61; 46; 76; 39; 55; 14; 7; 19
39,78,0.56015,0.5,23; 39; 72; 42; 45; 15; 78; 42; 46; 24
9,19,0.51281,0.47368,5; 9; 39; 12; 82; 80; 19; 54; 40; 27
30,63,0.55773,0.47619,55; 30; 31; 21; 34; 67; 63; 47; 46; 23
15,26,0.52211,0.57692,70; 15; 50; 59; 55; 9; 26; 33; 35; 17
17,51,0.55511,0.33333,18; 17; 53; 64; 85; 31; 51; 61; 45; 8
20,40,0.49603,0.5,64; 20; 41; 56; 64; 43; 40; 51; 79; 41
18,58,0.55923,0.31034,47; 18; 18; 58; 33; 41; 58; 61; 85; 21
41,47,0.49059,0.87234,43; 41; 11; 56; 20; 17; 47; 81; 59; 17
7,46,0.50345,0.15217,53; 7; 78; 43; 20; 31; 46; 79; 29; 60
36,37,0.47746,0.97297,43; 36; 32; 31; 62; 27; 37; 22; 14; 40
19,82,0.56342,0.23171,8; 19; 84; 68; 66; 9; 82; 21; 25; 13
27,58,0.5373,0.46552,71; 27; 33; 81; 71; 16; 58; 83; 72; 70
40,55,0.51934,0.72727,27; 40; 45; 52; 78; 70; 55; 85; 18; 69
35,67,0.5617,0.52239,76; 35; 32; 7; 40; 64; 67; 26; 8; 21
17,52,0.49857,0.32692,70; 17; 81; 58; 43; 40; 52; 23; 39; 78
8,53,0.56256,0.15094,74; 8; 66; 20; 17; 70; 53; 35; 70; 18
14,42,0.5109,0.33333,69; 14; 17; 79; 65; 84; 42; 46; 74; 43
22,43,0.54498,0.51163,20; 22; 43; 50; 65; 30; 43; 30; 41; 53
17,52,0.56241,0.32692,66; 17; 75; 13; 7; 85; 52; 37; 56; 20
18,36,0.52153,0.5,28; 18; 78; 30; 29; 18; 36; 52; 43; 41
7,74,0.52036,0.09459,78; 7; 76; 30; 28; 60; 74; 53; 16; 75
38,79,0.5095,0.48101,84; 38; 46; 63; 66; 81; 79; 83; 64; 51
12,82,0.55572,0.14634,80; 12; 65; 25; 17; 30; 82; 54; 51; 59
40,78,0.50742,0.51282,57; 40; 26; 7; 84; 7; 78; 9; 32; 9
11,17,0.52937,0.64706,32; 11; 16; 27; 80; 64; 17; 73; 40; 77
66,85,0.93142,0.77647,7; 66; 62; 38; 85; 75; 85; 27; 68; 6
14,72,0.57521,0.19444,72; 14; 48; 13; 80; 57; 72; 68; 25; 23
40,55,0.49513,0.72727,7; 40; 36; 33; 72; 65; 55; 25; 59; 25
11,59,0.59268,0.18644,84; 11; 47; 18; 28; 74; 59; 73; 74; 48
19,38,0.49979,0.5,15; 19; 65; 26; 31; 43; 38; 32; 35; 20
17,73,0.61946,0.23288,38; 17; 46; 33; 20; 25; 73; 37; 7; 20
74,85,0.95291,0.87059,25; 74; 76; 12; 49; 44; 85; 40; 84; 63
42,83,0.52322,0.50602,44; 42; 54; 41; 14; 45; 83; 69; 66; 76
