ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
5,74,0.09497,0.06757,53; 5; 74; 49; 26; 81; 14; 77; 19; 38
42,50,0.84603,0.84,59; 42; 50; 71; 23; 66; 78; 37; 12; 54
24,43,0.55354,0.55814,23; 24; 43; 80; 7; 65; 55; 78; 41; 32
7,35,0.21539,0.2,13; 7; 35; 14; 18; 63; 36; 23; 28; 15
45,62,0.72371,0.72581,39; 45; 62; 35; 55; 66; 18; 43; 23; 82
7,72,0.11308,0.09722,54; 7; 72; 69; 24; 56; 46; 68; 39; 10
10,17,0.59833,0.58824,8; 10; 17; 50; 15; 69; 54; 57; 66; 51
8,48,0.17798,0.16667,85; 8; 48; 33; 22; 6; 74; 73; 40; 84
37,47,0.7992,0.78723,31; 37; 47; 84; 53; 66; 25; 69; 51; 50
63,81,0.78056,0.77778,82; 63; 81; 39; 61; 11; 8; 54; 46; 81
31,48,0.65666,0.64583,47; 31; 48; 67; 16; 68; 16; 8; 31; 42
32,72,0.46229,0.44444,15; 32; 72; 11; 67; 59; 59; 47; 36; 35
13,48,0.28946,0.27083,56; 13; 48; 18; 19; 48; 20; 83; 75; 47
5,7,0.74275,0.71429,38; 5; 7; 9; 43; 60; 44; 55; 71; 82
11,14,0.80867,0.78571,48; 11; 14; 48; 47; 14; 48; 34; 19; 36
21,37,0.57995,0.56757,82; 21; 37; 22; 42; 47; 27; 34; 36; 82
9,37,0.26028,0.24324,70; 9; 37; 29; 65; 18; 6; 19; 56; 76
13,62,0.22317,0.20968,77; 13; 62; 48; 57; 45; 30; 14; 52; 23
29,35,0.83694,0.82857,60; 29; 35; 14; 54; 30; 42; 16; 38; 47
29,62,0.46663,0.46774,79; 29; 62; 51; 5; 24; 77; 41; 63; 54
12,50,0.25259,0.24,62; 12; 50; 71; 72; 5; 54; 26; 65; 33
16,56,0.30421,0.28571,82; 16; 56; 39; 28; 73; 78; 58; 26; 44
5,7,0.73069,0.71429,80; 5; 7; 53; 61; 37; 69; 37; 46; 83
