ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
11,23,0.42782,0.47826,23; 4; 7; 11; 24; 12; 5; 23
42,72,0.59255,0.58333,17; 18; 16; 42; 8; 4; 7; 72
35,44,0.78652,0.79545,5; 11; 18; 35; 15; 10; 7; 44
8,9,0.17761,0.88889,3; 24; 3; 8; 28; 18; 25; 9
23,72,0.35459,0.31944,21; 19; 22; 23; 3; 3; 3; 72
6,58,0.12418,0.10345,15; 15; 16; 6; 3; 6; 4; 58
17,24,0.60632,0.70833,20; 15; 7; 17; 24; 12; 22; 24
28,31,0.83118,0.90323,14; 3; 16; 28; 12; 5; 11; 31
15,43,0.36866,0.34884,17; 20; 15; 15; 15; 13; 13; 43
11,43,0.28138,0.25581,6; 10; 6; 11; 5; 8; 16; 43
5,12,0.13874,0.41667,19; 29; 30; 5; 22; 27; 4; 12
16,31,0.55382,0.51613,7; 23; 8; 16; 4; 16; 19; 31
10,12,0.13824,0.83333,16; 25; 25; 10; 5; 26; 22; 12
16,24,0.62,0.66667,23; 3; 13; 16; 5; 21; 11; 24
6,15,0.1632,0.4,18; 8; 21; 6; 14; 22; 10; 15
17,23,0.614,0.73913,24; 7; 25; 17; 16; 9; 5; 23
12,19,0.34336,0.63158,24; 27; 11; 12; 6; 23; 4; 19
11,19,0.28321,0.57895,27; 22; 7; 11; 3; 16; 4; 19
10,44,0.17447,0.22727,22; 18; 5; 10; 4; 18; 5; 44
15,19,0.42082,0.78947,8; 25; 18; 15; 17; 11; 25; 19
18,24,0.58616,0.75,23; 26; 6; 18; 10; 9; 11; 24
25,36,0.77333,0.69444,12; 24; 13; 25; 4; 20; 9; 36
8,31,0.2306,0.25806,9; 29; 14; 8; 9; 13; 4; 31
5,6,0.10315,0.83333,8; 10; 31; 5; 19; 17; 8; 6
24,44,0.57683,0.54545,23; 9; 18; 24; 8; 11; 13; 44
19,24,0.60788,0.79167,21; 11; 25; 19; 21; 15; 8; 24
