ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
6,8,0.23891,0.75,55; 6; 8; 38; 20; 59; 49; 74; 45; 54
55,81,0.6955,0.67901,32; 55; 81; 12; 64; 41; 43; 85; 30; 79
15,25,0.58993,0.6,24; 15; 25; 77; 83; 44; 74; 46; 31; 45
5,8,0.21066,0.625,10; 5; 8; 73; 62; 12; 30; 74; 54; 35
29,83,0.37285,0.3494,61; 29; 83; 33; 41; 12; 40; 17; 80; 41
24,81,0.3029,0.2963,24; 24; 81; 39; 82; 5; 73; 48; 54; 15
15,36,0.42132,0.41667,40; 15; 36; 71; 9; 12; 20; 73; 69; 70
17,31,0.54411,0.54839,81; 17; 31; 29; 9; 58; 59; 6; 73; 5
20,83,0.26037,0.24096,51; 20; 83; 41; 56; 37; 60; 19; 83; 43
6,13,0.29686,0.46154,63; 6; 13; 72; 27; 43; 58; 23; 81; 8
23,25,0.91681,0.92,34; 23; 25; 29; 32; 39; 52; 18; 78; 40
37,42,0.86851,0.88095,25; 37; 42; 71; 37; 29; 72; 38; 18; 79
31,81,0.41613,0.38272,41; 31; 81; 75; 39; 50; 12; 78; 12; 12
26,81,0.35158,0.32099,54; 26; 81; 23; 24; 84; 55; 82; 26; 41
5,10,0.22773,0.5,31; 5; 10; 78; 82; 58; 80; 55; 33; 6
38,72,0.51619,0.52778,25; 38; 72; 68; 39; 28; 58; 69; 31; 28
8,31,0.25828,0.25806,28; 8; 31; 12; 50; 20; 58; 79; 29; 81
40,50,0.77151,0.8,63; 40; 50; 11; 29; 33; 36; 36; 71; 42
17,83,0.22197,0.20482,19; 17; 83; 19; 35; 51; 50; 40; 18; 44
32,42,0.74932,0.7619,51; 32; 42; 78; 33; 33; 78; 84; 21; 48
10,13,0.42284,0.76923,72; 10; 13; 49; 39; 73; 74; 44; 71; 83
39,72,0.53232,0.54167,69; 39; 72; 32; 52; 28; 45; 49; 58; 43
6,8,0.27494,0.75,74; 6; 8; 73; 76; 49; 19; 15; 49; 54
59,83,0.72314,0.71084,82; 59; 83; 70; 60; 23; 69; 47; 39; 13
18,36,0.51225,0.5,70; 18; 36; 61; 28; 65; 39; 33; 61; 50
35,56,0.6303,0.625,43; 35; 56; 13; 58; 17; 9; 15; 27; 22
77,83,0.92652,0.92771,6; 77; 83; 49; 19; 58; 46; 11; 43; 63
37,75,0.47342,0.49333,41; 37; 75; 17; 8; 36; 62; 40; 33; 51
37,56,0.65415,0.66071,58; 37; 56; 18; 70; 10; 7; 13; 31; 12
10,42,0.24965,0.2381,22; 10; 42; 36; 12; 58; 55; 67; 68; 59
10,36,0.28108,0.27778,34; 10; 36; 21; 74; 9; 10; 62; 59; 43
8,10,0.32846,0.8,31; 8; 10; 83; 17; 13; 17; 13; 15; 55
8,13,0.37211,0.61538,12; 8; 13; 29; 66; 84; 21; 59; 45; 72
22,25,0.87528,0.88,82; 22; 25; 26; 74; 44; 32; 55; 66; 58
71,83,0.85182,0.85542,82; 71; 83; 77; 33; 26; 65; 29; 38; 69
11,17,0.5227,0.64706,8; 11; 17; 58; 17; 62; 34; 69; 15; 45
6,10,0.23603,0.6,25; 6; 10; 16; 34; 69; 60; 75; 15; 78
16,17,0.74716,0.94118,14; 16; 17; 60; 67; 28; 63; 50; 11; 46
38,50,0.7432,0.76,10; 38; 50; 41; 40; 22; 27; 12; 44; 38
63,84,0.74982,0.75,10; 63; 84; 34; 63; 80; 22; 16; 51; 76
9,56,0.17191,0.16071,70; 9; 56; 84; 15; 50; 11; 53; 10; 58
10,46,0.21805,0.21739,47; 10; 46; 51; 34; 11; 43; 8; 46; 10
51,56,0.89037,0.91071,26; 51; 56; 32; 23; 8; 58; 59; 71; 29
16,25,0.64626,0.64,30; 16; 25; 30; 63; 16; 84; 9; 85; 64
23,46,0.47602,0.5,71; 23; 46; 67; 34; 8; 14; 45; 28; 60
18,83,0.23762,0.21687,85; 18; 83; 5; 13; 71; 32; 45; 64; 62
43,81,0.53734,0.53086,35; 43; 81; 17; 23; 29; 31; 62; 60; 72
12,25,0.48264,0.48,34; 12; 25; 46; 6; 71; 60; 41; 63; 12
52,56,0.93058,0.92857,63; 52; 56; 53; 20; 48; 43; 26; 63; 73
37,50,0.72,0.74,9; 37; 50; 11; 33; 76; 55; 36; 48; 48
