ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,65,0.10378,0.32308,8; 21; 65; 83; 12; 35; 61; 24; 22; 34
67,82,0.08471,0.81707,64; 67; 82; 81; 34; 74; 14; 31; 36; 45
32,37,0.12021,0.86486,78; 32; 37; 33; 18; 82; 61; 10; 26; 23
28,34,0.12499,0.82353,8; 28; 34; 45; 28; 14; 25; 70; 8; 34
17,61,0.11505,0.27869,42; 17; 61; 76; 23; 13; 20; 37; 68; 25
18,54,0.11717,0.33333,62; 18; 54; 61; 46; 15; 52; 77; 32; 24
28,76,0.09255,0.36842,14; 28; 76; 43; 47; 9; 78; 11; 28; 62
26,78,0.09817,0.33333,68; 26; 78; 15; 25; 52; 79; 55; 64; 39
26,82,0.09465,0.31707,45; 26; 82; 78; 71; 15; 56; 17; 23; 5
19,68,0.10855,0.27941,27; 19; 68; 16; 13; 5; 33; 46; 78; 42
48,61,0.11227,0.78689,66; 48; 61; 67; 63; 10; 80; 28; 38; 29
22,80,0.09005,0.275,9; 22; 80; 47; 17; 57; 44; 81; 68; 47
44,77,0.10095,0.57143,33; 44; 77; 53; 22; 72; 54; 6; 41; 77
47,56,0.11358,0.83929,60; 47; 56; 74; 52; 60; 35; 61; 53; 60
36,74,0.09383,0.48649,6; 36; 74; 71; 42; 77; 63; 68; 5; 45
59,74,0.08771,0.7973,21; 59; 74; 37; 59; 81; 24; 75; 83; 52
20,66,0.10442,0.30303,28; 20; 66; 30; 83; 15; 64; 29; 71; 27
28,56,0.11897,0.5,73; 28; 56; 77; 79; 62; 6; 16; 76; 18
25,72,0.10016,0.34722,64; 25; 72; 57; 23; 46; 8; 72; 32; 32
34,69,0.10098,0.49275,31; 34; 69; 31; 63; 11; 19; 26; 23; 85
19,76,0.09617,0.25,45; 19; 76; 33; 26; 50; 41; 18; 22; 38
18,37,0.12013,0.48649,72; 18; 37; 29; 5; 68; 69; 59; 78; 70
10,35,0.12807,0.28571,15; 10; 35; 7; 59; 83; 48; 46; 7; 75
36,44,0.12488,0.81818,6; 36; 44; 52; 55; 41; 67; 26; 65; 49
12,26,0.12933,0.46154,8; 12; 26; 55; 73; 11; 17; 69; 66; 23
25,85,0.08161,0.29412,31; 25; 85; 60; 68; 54; 49; 75; 23; 33
17,60,0.11479,0.28333,40; 17; 60; 79; 6; 52; 44; 55; 6; 39
9,11,0.12637,0.81818,51; 9; 11; 77; 41; 5; 49; 28; 5; 17
17,60,0.11663,0.28333,59; 17; 60; 25; 71; 74; 30; 8; 47; 63
20,82,0.08345,0.2439,7; 20; 82; 16; 66; 50; 46; 8; 52; 13
39,84,0.09258,0.46429,32; 39; 84; 12; 7; 38; 47; 64; 24; 55
27,32,0.11695,0.84375,64; 27; 32; 29; 20; 65; 26; 68; 69; 51
13,26,0.1274,0.5,56; 13; 26; 52; 62; 47; 15; 82; 66; 8
58,69,0.10304,0.84058,31; 58; 69; 74; 76; 19; 43; 68; 18; 50
8,29,0.132,0.27586,35; 8; 29; 9; 44; 32; 37; 54; 24; 15
8,25,0.13038,0.32,34; 8; 25; 20; 79; 30; 75; 15; 45; 12
30,53,0.11751,0.56604,65; 30; 53; 24; 16; 15; 68; 29; 65; 46
61,77,0.08373,0.79221,51; 61; 77; 11; 7; 9; 42; 57; 16; 29
22,77,0.09205,0.28571,31; 22; 77; 62; 59; 46; 20; 13; 42; 14
12,48,0.13011,0.25,82; 12; 48; 15; 38; 22; 15; 47; 33; 17
46,55,0.11968,0.83636,22; 46; 55; 48; 21; 58; 42; 63; 30; 81
45,57,0.10964,0.78947,23; 45; 57; 38; 76; 51; 69; 5; 66; 72
8,16,0.12421,0.5,78; 8; 16; 42; 39; 30; 40; 46; 45; 35
28,81,0.08305,0.34568,29; 28; 81; 80; 61; 39; 14; 15; 16; 30
15,62,0.11338,0.24194,29; 15; 62; 42; 13; 11; 18; 67; 26; 39
26,78,0.09548,0.33333,62; 26; 78; 44; 52; 24; 76; 11; 23; 26
27,34,0.12833,0.79412,74; 27; 34; 10; 40; 61; 43; 54; 21; 72
19,52,0.11899,0.36538,82; 19; 52; 58; 21; 52; 17; 57; 8; 9
26,57,0.1181,0.45614,11; 26; 57; 76; 36; 83; 10; 26; 69; 46
7,28,0.12298,0.25,72; 7; 28; 41; 18; 21; 6; 61; 20; 61
9,31,0.13017,0.29032,14; 9; 31; 17; 44; 10; 72; 22; 37; 8
24,49,0.1192,0.4898,60; 24; 49; 82; 12; 40; 47; 54; 12; 45
19,38,0.12743,0.5,8; 19; 38; 82; 78; 5; 13; 5; 48; 35
30,65,0.11148,0.46154,42; 30; 65; 5; 78; 24; 57; 78; 39; 74
61,76,0.09343,0.80263,26; 61; 76; 7; 62; 44; 19; 32; 56; 48
9,30,0.1317,0.3,19; 9; 30; 30; 60; 24; 49; 66; 20; 28
34,74,0.10386,0.45946,17; 34; 74; 35; 13; 34; 83; 32; 65; 79
14,48,0.12229,0.29167,5; 14; 48; 23; 16; 59; 64; 54; 52; 40
38,45,0.11918,0.84444,24; 38; 45; 44; 69; 49; 79; 16; 41; 26
18,36,0.12009,0.5,7; 18; 36; 63; 6; 29; 36; 44; 76; 29
69,82,0.0801,0.84146,68; 69; 82; 40; 29; 47; 53; 61; 42; 77
14,42,0.12544,0.33333,25; 14; 42; 36; 13; 45; 67; 73; 43; 52
35,44,0.11865,0.79545,35; 35; 44; 24; 74; 15; 5; 39; 71; 82
14,40,0.12585,0.35,55; 14; 40; 62; 33; 75; 32; 20; 78; 42
30,81,0.08607,0.37037,38; 30; 81; 38; 19; 32; 27; 47; 19; 21
63,79,0.08791,0.79747,66; 63; 79; 8; 19; 74; 57; 47; 7; 40
17,72,0.10286,0.23611,65; 17; 72; 59; 33; 73; 30; 11; 36; 74
53,65,0.10988,0.81538,6; 53; 65; 7; 70; 65; 43; 12; 68; 69
20,60,0.11622,0.33333,15; 20; 60; 11; 39; 31; 44; 56; 26; 57
34,74,0.09828,0.45946,25; 34; 74; 65; 51; 72; 50; 5; 11; 78
41,51,0.11642,0.80392,55; 41; 51; 51; 25; 36; 72; 58; 15; 45
66,82,0.07837,0.80488,21; 66; 82; 26; 52; 39; 31; 16; 22; 79
29,52,0.11818,0.55769,36; 29; 52; 18; 9; 10; 81; 46; 11; 64
22,60,0.11512,0.36667,13; 22; 60; 20; 11; 30; 20; 40; 47; 6
18,60,0.11938,0.3,67; 18; 60; 30; 20; 75; 66; 39; 8; 82
36,72,0.10424,0.5,22; 36; 72; 68; 41; 41; 60; 21; 30; 10
62,74,0.0893,0.83784,17; 62; 74; 61; 77; 74; 60; 16; 76; 27
13,41,0.12968,0.31707,81; 13; 41; 67; 83; 72; 13; 34; 77; 39
16,35,0.12571,0.45714,27; 16; 35; 6; 14; 10; 24; 32; 79; 55
7,14,0.12614,0.5,68; 7; 14; 5; 23; 41; 31; 79; 54; 19
20,83,0.07954,0.24096,16; 20; 83; 27; 70; 38; 48; 9; 65; 32
9,28,0.12906,0.32143,70; 9; 28; 21; 46; 40; 82; 44; 51; 67
15,50,0.12289,0.3,35; 15; 50; 50; 8; 50; 6; 29; 59; 53
12,40,0.13061,0.3,58; 12; 40; 43; 80; 83; 47; 11; 69; 51
7,22,0.12092,0.31818,83; 7; 22; 24; 46; 29; 39; 21; 39; 14
26,75,0.09699,0.34667,56; 26; 75; 53; 50; 50; 27; 23; 71; 30
67,82,0.0781,0.81707,61; 67; 82; 69; 11; 62; 5; 60; 17; 27
38,78,0.09294,0.48718,43; 38; 78; 8; 69; 84; 33; 41; 12; 30
18,52,0.1227,0.34615,74; 18; 52; 29; 23; 77; 28; 76; 81; 74
33,68,0.11064,0.48529,62; 33; 68; 43; 30; 37; 20; 61; 10; 80
13,44,0.12765,0.29545,76; 13; 44; 45; 7; 66; 56; 10; 57; 46
48,85,0.09148,0.56471,16; 48; 85; 76; 27; 34; 38; 40; 5; 77
25,45,0.1244,0.55556,8; 25; 45; 71; 39; 63; 76; 52; 59; 30
70,85,0.07485,0.82353,21; 70; 85; 58; 68; 53; 30; 60; 7; 17
24,84,0.07802,0.28571,20; 24; 84; 71; 82; 67; 43; 27; 35; 75
48,57,0.11226,0.84211,64; 48; 57; 56; 40; 82; 26; 74; 37; 79
27,55,0.11682,0.49091,31; 27; 55; 19; 85; 14; 22; 30; 50; 81
14,47,0.12472,0.29787,49; 14; 47; 59; 57; 5; 13; 24; 58; 36
