ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,65,0.11618,0.32308,44; 21; 52; 16; 15; 66; 65; 56; 16; 38
67,82,0.07379,0.81707,42; 67; 60; 19; 54; 74; 82; 20; 19; 10
32,37,0.14785,0.86486,74; 32; 6; 59; 66; 30; 37; 60; 80; 11
28,34,0.15154,0.82353,69; 28; 42; 79; 78; 37; 34; 44; 38; 25
17,61,0.12097,0.27869,9; 17; 36; 21; 60; 63; 61; 54; 79; 7
18,54,0.13396,0.33333,52; 18; 30; 55; 81; 20; 54; 38; 70; 65
28,76,0.09506,0.36842,29; 28; 57; 57; 23; 8; 76; 32; 21; 59
26,78,0.10102,0.33333,31; 26; 49; 45; 77; 58; 78; 41; 65; 45
26,82,0.08951,0.31707,58; 26; 45; 19; 36; 26; 82; 73; 13; 29
19,68,0.11061,0.27941,41; 19; 78; 72; 15; 52; 68; 63; 47; 24
48,61,0.10748,0.78689,75; 48; 10; 40; 37; 56; 61; 31; 53; 45
22,80,0.09209,0.275,82; 22; 31; 29; 28; 61; 80; 48; 49; 23
44,77,0.09282,0.57143,19; 44; 51; 71; 33; 50; 77; 65; 47; 83
47,56,0.11466,0.83929,37; 47; 39; 45; 59; 8; 56; 41; 39; 21
36,74,0.09722,0.48649,53; 36; 52; 32; 65; 58; 74; 11; 25; 30
59,74,0.08094,0.7973,54; 59; 54; 55; 69; 16; 74; 19; 33; 31
20,66,0.11718,0.30303,56; 20; 24; 76; 42; 19; 66; 24; 64; 21
28,56,0.12454,0.5,15; 28; 40; 17; 34; 80; 56; 11; 49; 77
25,72,0.09852,0.34722,83; 25; 15; 11; 5; 14; 72; 37; 50; 68
34,69,0.10697,0.49275,31; 34; 21; 27; 6; 18; 69; 10; 70; 83
19,76,0.0936,0.25,39; 19; 47; 67; 12; 5; 76; 33; 52; 30
18,37,0.15231,0.48649,23; 18; 78; 6; 58; 14; 37; 50; 30; 60
10,35,0.16604,0.28571,69; 10; 33; 45; 69; 79; 35; 84; 59; 51
36,44,0.14156,0.81818,13; 36; 53; 59; 31; 20; 44; 64; 69; 33
12,26,0.16743,0.46154,18; 12; 43; 51; 63; 44; 26; 35; 77; 55
25,85,0.08597,0.29412,69; 25; 83; 13; 55; 38; 85; 8; 48; 5
17,60,0.11945,0.28333,69; 17; 71; 31; 33; 64; 60; 19; 72; 79
9,11,0.17985,0.81818,56; 9; 10; 48; 57; 71; 11; 69; 11; 78
17,60,0.12665,0.28333,10; 17; 53; 80; 77; 15; 60; 14; 78; 46
20,82,0.0897,0.2439,44; 20; 32; 57; 23; 73; 82; 52; 80; 54
39,84,0.08704,0.46429,61; 39; 50; 50; 34; 23; 84; 32; 61; 42
27,32,0.15085,0.84375,31; 27; 61; 76; 72; 77; 32; 26; 49; 14
13,26,0.1701,0.5,67; 13; 29; 6; 62; 85; 26; 34; 85; 44
58,69,0.08289,0.84058,62; 58; 57; 17; 67; 12; 69; 73; 14; 27
8,29,0.16241,0.27586,49; 8; 72; 31; 11; 44; 29; 71; 30; 36
8,25,0.16042,0.32,59; 8; 32; 69; 60; 11; 25; 72; 14; 37
30,53,0.13015,0.56604,52; 30; 51; 32; 44; 36; 53; 81; 5; 50
61,77,0.07809,0.79221,48; 61; 31; 36; 28; 80; 77; 59; 11; 30
22,77,0.09342,0.28571,10; 22; 70; 55; 40; 48; 77; 68; 10; 21
12,48,0.14822,0.25,26; 12; 13; 64; 5; 67; 48; 43; 63; 8
46,55,0.12049,0.83636,77; 46; 50; 85; 66; 73; 55; 16; 53; 22
45,57,0.11691,0.78947,50; 45; 52; 63; 24; 41; 57; 81; 59; 56
8,16,0.16554,0.5,41; 8; 45; 15; 59; 19; 16; 76; 52; 60
28,81,0.08744,0.34568,55; 28; 15; 72; 81; 48; 81; 9; 50; 36
15,62,0.12423,0.24194,11; 15; 29; 61; 25; 60; 62; 82; 8; 6
26,78,0.09347,0.33333,65; 26; 82; 21; 54; 58; 78; 73; 43; 56
27,34,0.15423,0.79412,33; 27; 65; 49; 40; 75; 34; 10; 6; 43
19,52,0.13807,0.36538,58; 19; 47; 42; 70; 13; 52; 37; 40; 14
26,57,0.12031,0.45614,78; 26; 48; 30; 24; 41; 57; 18; 30; 49
7,28,0.14518,0.25,77; 7; 84; 41; 70; 10; 28; 49; 71; 52
9,31,0.16881,0.29032,43; 9; 14; 58; 59; 25; 31; 71; 14; 52
24,49,0.13859,0.4898,11; 24; 80; 70; 31; 53; 49; 81; 17; 55
19,38,0.15326,0.5,12; 19; 22; 80; 18; 30; 38; 15; 35; 36
30,65,0.11284,0.46154,81; 30; 83; 65; 43; 60; 65; 24; 20; 6
61,76,0.07816,0.80263,23; 61; 60; 32; 67; 83; 76; 16; 80; 47
9,30,0.17164,0.3,50; 9; 70; 57; 23; 42; 30; 42; 44; 77
34,74,0.09929,0.45946,43; 34; 63; 72; 17; 40; 74; 24; 22; 82
14,48,0.15105,0.29167,27; 14; 69; 50; 49; 63; 48; 36; 71; 10
38,45,0.14091,0.84444,48; 38; 81; 68; 33; 48; 45; 58; 30; 56
18,36,0.15184,0.5,71; 18; 85; 29; 15; 85; 36; 45; 63; 76
69,82,0.07327,0.84146,79; 69; 76; 29; 83; 20; 82; 9; 6; 65
14,42,0.16006,0.33333,37; 14; 8; 5; 65; 59; 42; 49; 82; 74
35,44,0.14251,0.79545,17; 35; 6; 10; 42; 35; 44; 77; 54; 50
14,40,0.15605,0.35,17; 14; 77; 61; 28; 84; 40; 84; 74; 74
30,81,0.09227,0.37037,40; 30; 54; 45; 27; 17; 81; 48; 34; 53
63,79,0.07617,0.79747,70; 63; 8; 60; 63; 53; 79; 24; 74; 60
17,72,0.10945,0.23611,72; 17; 29; 80; 34; 83; 72; 33; 54; 22
53,65,0.0964,0.81538,64; 53; 43; 85; 83; 82; 65; 53; 47; 8
20,60,0.12202,0.33333,30; 20; 65; 28; 37; 16; 60; 42; 33; 17
34,74,0.10097,0.45946,34; 34; 12; 46; 33; 65; 74; 23; 22; 73
41,51,0.13146,0.80392,7; 41; 51; 47; 77; 70; 51; 58; 42; 31
66,82,0.07426,0.80488,28; 66; 81; 84; 47; 53; 82; 71; 38; 18
29,52,0.12965,0.55769,45; 29; 80; 67; 26; 57; 52; 32; 49; 66
22,60,0.12542,0.36667,70; 22; 46; 64; 12; 82; 60; 54; 34; 42
18,60,0.12709,0.3,63; 18; 56; 73; 61; 81; 60; 85; 51; 18
36,72,0.09746,0.5,9; 36; 76; 16; 71; 22; 72; 82; 29; 65
62,74,0.07867,0.83784,38; 62; 35; 49; 42; 18; 74; 43; 27; 62
13,41,0.15967,0.31707,57; 13; 47; 41; 21; 68; 41; 66; 11; 59
16,35,0.15774,0.45714,61; 16; 58; 7; 39; 53; 35; 83; 35; 70
7,14,0.15837,0.5,32; 7; 13; 70; 34; 20; 14; 62; 50; 25
20,83,0.09357,0.24096,73; 20; 64; 19; 66; 60; 83; 84; 66; 61
9,28,0.16934,0.32143,74; 9; 54; 57; 69; 81; 28; 79; 69; 35
15,50,0.1451,0.3,51; 15; 32; 21; 58; 5; 50; 82; 46; 15
12,40,0.15799,0.3,20; 12; 34; 10; 16; 80; 40; 32; 76; 10
7,22,0.14423,0.31818,65; 7; 31; 45; 47; 54; 22; 31; 8; 70
26,75,0.1027,0.34667,16; 26; 25; 35; 69; 30; 75; 53; 22; 59
67,82,0.07353,0.81707,23; 67; 5; 26; 50; 60; 82; 19; 61; 55
38,78,0.09375,0.48718,77; 38; 26; 76; 65; 45; 78; 53; 10; 65
18,52,0.1358,0.34615,77; 18; 76; 11; 37; 38; 52; 13; 32; 19
