ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
71,72,0.79768,0.98611,85; 71; 72; 40; 71; 81; 41; 22; 70; 66
7,24,0.31267,0.29167,71; 7; 24; 24; 35; 78; 21; 75; 31; 37
9,15,0.62336,0.6,9; 9; 15; 74; 31; 44; 63; 68; 11; 8
35,44,0.85502,0.79545,45; 35; 44; 9; 10; 7; 15; 46; 13; 55
12,36,0.45667,0.33333,46; 12; 36; 64; 33; 82; 85; 14; 57; 60
5,6,0.79154,0.83333,76; 5; 6; 9; 69; 69; 77; 35; 46; 21
11,77,0.46149,0.14286,83; 11; 77; 61; 38; 30; 21; 71; 61; 52
19,36,0.74774,0.52778,69; 19; 36; 45; 14; 5; 72; 69; 15; 13
13,31,0.46908,0.41935,46; 13; 31; 62; 13; 67; 49; 46; 80; 33
56,58,0.82446,0.96552,66; 56; 58; 63; 33; 22; 18; 15; 34; 60
74,77,0.86846,0.96104,31; 74; 77; 22; 47; 30; 42; 64; 57; 80
15,67,0.69727,0.22388,64; 15; 67; 51; 6; 45; 71; 32; 26; 47
10,67,0.40267,0.14925,79; 10; 67; 61; 55; 69; 15; 85; 73; 39
14,24,0.58275,0.58333,32; 14; 24; 63; 29; 5; 36; 55; 42; 47
31,36,0.87315,0.86111,34; 31; 36; 53; 25; 17; 24; 14; 51; 36
9,24,0.3717,0.375,12; 9; 24; 54; 33; 48; 7; 58; 82; 13
8,19,0.45404,0.42105,17; 8; 19; 43; 24; 67; 35; 41; 30; 61
42,77,0.88254,0.54545,63; 42; 77; 59; 16; 17; 23; 72; 32; 14
6,15,0.42151,0.4,54; 6; 15; 57; 7; 32; 66; 64; 12; 79
6,12,0.48669,0.5,34; 6; 12; 54; 49; 9; 63; 56; 69; 78
5,19,0.27801,0.26316,56; 5; 19; 38; 43; 74; 21; 41; 22; 29
5,6,0.81799,0.83333,6; 5; 6; 48; 53; 61; 81; 47; 73; 13
21,43,0.73157,0.48837,57; 21; 43; 9; 46; 9; 29; 59; 50; 47
18,36,0.62597,0.5,57; 18; 36; 28; 30; 23; 49; 63; 40; 76
55,72,0.8081,0.76389,54; 55; 72; 9; 84; 7; 45; 81; 15; 23
12,15,0.83311,0.8,5; 12; 15; 83; 64; 68; 49; 51; 67; 33
68,77,0.8983,0.88312,32; 68; 77; 65; 35; 53; 28; 18; 79; 80
8,12,0.68867,0.66667,83; 8; 12; 44; 72; 33; 69; 14; 67; 50
5,6,0.77352,0.83333,33; 5; 6; 73; 80; 11; 24; 82; 55; 80
10,12,0.82424,0.83333,66; 10; 12; 65; 49; 41; 74; 83; 20; 54
61,77,0.88066,0.79221,50; 61; 77; 70; 36; 20; 53; 67; 69; 49
18,36,0.67953,0.5,66; 18; 36; 68; 44; 54; 32; 28; 81; 72
24,36,0.81436,0.66667,60; 24; 36; 68; 50; 37; 66; 25; 53; 27
16,42,0.63146,0.38095,74; 16; 42; 20; 60; 7; 63; 10; 56; 25
24,42,0.83919,0.57143,67; 24; 42; 46; 37; 16; 36; 38; 31; 85
12,19,0.64116,0.63158,60; 12; 19; 69; 46; 61; 71; 64; 70; 80
30,31,0.96317,0.96774,40; 30; 31; 60; 40; 58; 8; 36; 59; 26
5,6,0.79362,0.83333,54; 5; 6; 10; 24; 73; 41; 13; 67; 6
71,77,0.88336,0.92208,36; 71; 77; 22; 35; 51; 35; 13; 21; 19
45,58,0.82119,0.77586,41; 45; 58; 79; 49; 8; 26; 81; 59; 73
16,58,0.68099,0.27586,48; 16; 58; 48; 20; 15; 16; 28; 69; 69
5,9,0.59325,0.55556,65; 5; 9; 6; 9; 50; 45; 43; 60; 80
5,36,0.24634,0.13889,58; 5; 36; 5; 16; 74; 16; 61; 71; 18
5,15,0.37674,0.33333,32; 5; 15; 17; 37; 30; 11; 15; 9; 54
30,31,0.946,0.96774,31; 30; 31; 6; 20; 71; 26; 75; 84; 32
5,23,0.29252,0.21739,6; 5; 23; 68; 49; 47; 67; 66; 18; 19
10,12,0.81726,0.83333,13; 10; 12; 20; 19; 21; 37; 69; 44; 62
6,9,0.69504,0.66667,24; 6; 9; 6; 42; 50; 40; 44; 63; 46
41,42,0.88807,0.97619,34; 41; 42; 38; 55; 29; 45; 63; 42; 71
53,58,0.90399,0.91379,61; 53; 58; 26; 25; 57; 44; 81; 33; 40
14,19,0.75014,0.73684,59; 14; 19; 51; 79; 58; 7; 62; 22; 79
16,31,0.60581,0.51613,8; 16; 31; 10; 57; 51; 67; 66; 14; 19
14,72,0.62562,0.19444,64; 14; 72; 42; 55; 47; 47; 56; 83; 66
10,12,0.80325,0.83333,33; 10; 12; 72; 68; 77; 28; 69; 33; 76
20,44,0.73142,0.45455,68; 20; 44; 54; 16; 51; 5; 32; 6; 79
23,36,0.7495,0.63889,44; 23; 36; 80; 49; 41; 6; 50; 30; 49
6,9,0.67295,0.66667,35; 6; 9; 23; 79; 16; 52; 38; 13; 13
12,15,0.83772,0.8,70; 12; 15; 55; 24; 17; 36; 32; 78; 63
11,42,0.42277,0.2619,73; 11; 42; 31; 52; 47; 7; 82; 50; 74
7,44,0.31061,0.15909,61; 7; 44; 19; 84; 73; 28; 79; 24; 41
5,6,0.81828,0.83333,49; 5; 6; 83; 80; 67; 40; 60; 76; 34
24,72,0.79787,0.33333,11; 24; 72; 59; 67; 63; 55; 44; 7; 32
7,44,0.29859,0.15909,79; 7; 44; 29; 48; 70; 14; 51; 8; 70
14,43,0.54375,0.32558,56; 14; 43; 50; 35; 31; 31; 27; 18; 7
43,44,0.88544,0.97727,27; 43; 44; 70; 32; 60; 56; 11; 85; 9
14,19,0.73407,0.73684,68; 14; 19; 50; 65; 50; 80; 8; 25; 79
22,23,0.9125,0.95652,21; 22; 23; 51; 50; 48; 25; 33; 5; 68
28,43,0.80277,0.65116,32; 28; 43; 25; 26; 74; 6; 13; 33; 84
9,15,0.61944,0.6,46; 9; 15; 84; 56; 54; 50; 51; 8; 36
