ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
37,60,0.66212,0.61667,16; 9; 10; 37; 12; 3; 6; 60
39,53,0.87708,0.73585,3; 11; 5; 39; 4; 12; 8; 53
69,85,0.96149,0.81176,3; 5; 6; 69; 4; 3; 4; 85
50,81,0.75648,0.61728,6; 3; 15; 50; 3; 3; 4; 81
63,67,0.95938,0.9403,11; 6; 3; 63; 9; 6; 8; 67
20,27,0.90928,0.74074,10; 14; 4; 20; 19; 16; 4; 27
7,71,0.31773,0.09859,7; 21; 17; 7; 5; 3; 7; 71
51,78,0.8349,0.65385,15; 15; 10; 51; 5; 5; 5; 78
8,56,0.27358,0.14286,28; 29; 30; 8; 9; 3; 8; 56
35,50,0.83187,0.7,7; 14; 18; 35; 3; 8; 16; 50
5,49,0.30042,0.10204,9; 21; 29; 5; 15; 5; 16; 49
14,19,0.5445,0.73684,20; 4; 22; 14; 22; 25; 13; 19
12,75,0.28119,0.16,17; 26; 27; 12; 4; 7; 5; 75
75,81,0.96291,0.92593,6; 6; 3; 75; 4; 4; 5; 81
43,58,0.90946,0.74138,9; 13; 3; 43; 11; 13; 6; 58
63,78,0.95732,0.80769,5; 6; 10; 63; 3; 5; 5; 78
12,75,0.30585,0.16,19; 14; 5; 12; 6; 5; 3; 75
16,41,0.38301,0.39024,19; 24; 27; 16; 5; 17; 8; 41
25,34,0.8336,0.73529,12; 4; 21; 25; 10; 11; 15; 34
17,44,0.39508,0.38636,20; 22; 16; 17; 10; 17; 11; 44
25,57,0.4492,0.4386,6; 18; 13; 25; 5; 11; 4; 57
23,38,0.54618,0.60526,23; 19; 16; 23; 15; 5; 11; 38
55,76,0.95014,0.72368,12; 5; 14; 55; 7; 5; 4; 76
5,51,0.33089,0.09804,20; 22; 25; 5; 8; 8; 6; 51
28,30,0.94805,0.93333,7; 22; 7; 28; 9; 20; 11; 30
9,23,0.42371,0.3913,11; 13; 21; 9; 12; 4; 20; 23
53,74,0.86811,0.71622,14; 14; 15; 53; 5; 7; 6; 74
5,51,0.31795,0.09804,11; 22; 10; 5; 6; 7; 9; 51
17,44,0.39539,0.38636,3; 27; 14; 17; 16; 11; 12; 44
33,45,0.87554,0.73333,17; 13; 13; 33; 6; 5; 10; 45
48,69,0.83157,0.69565,13; 6; 6; 48; 3; 4; 7; 69
24,72,0.3362,0.33333,3; 4; 9; 24; 6; 8; 3; 72
25,27,0.95698,0.92593,21; 10; 3; 25; 10; 21; 20; 27
6,60,0.32065,0.1,16; 30; 9; 6; 4; 9; 12; 60
71,77,0.96366,0.92208,7; 4; 7; 71; 5; 5; 5; 77
7,72,0.2592,0.09722,7; 11; 3; 7; 8; 7; 8; 72
56,70,0.95934,0.8,7; 6; 13; 56; 6; 3; 8; 70
41,44,0.95841,0.93182,10; 8; 9; 41; 11; 4; 13; 44
61,84,0.81898,0.72619,4; 12; 7; 61; 3; 4; 4; 84
39,63,0.71431,0.61905,19; 16; 12; 39; 6; 4; 11; 63
48,77,0.7502,0.62338,13; 7; 6; 48; 6; 7; 4; 77
45,62,0.94793,0.72581,14; 13; 10; 45; 5; 6; 11; 62
11,78,0.27058,0.14103,11; 22; 5; 11; 5; 4; 4; 78
51,70,0.9295,0.72857,5; 3; 10; 51; 7; 7; 7; 70
21,29,0.86952,0.72414,8; 23; 18; 21; 16; 11; 5; 29
37,57,0.75928,0.64912,16; 19; 4; 37; 5; 5; 13; 57
7,18,0.48752,0.38889,30; 6; 24; 7; 4; 24; 3; 18
53,74,0.93594,0.71622,6; 4; 5; 53; 5; 4; 8; 74
25,75,0.37491,0.33333,16; 13; 6; 25; 7; 7; 4; 75
33,51,0.6954,0.64706,19; 20; 17; 33; 4; 10; 9; 51
6,15,0.47808,0.4,14; 13; 19; 6; 27; 14; 20; 15
47,77,0.71506,0.61039,7; 6; 17; 47; 4; 6; 3; 77
57,79,0.89798,0.72152,12; 8; 3; 57; 4; 5; 5; 79
13,80,0.29588,0.1625,12; 15; 22; 13; 6; 6; 3; 80
49,79,0.72566,0.62025,12; 16; 5; 49; 5; 5; 3; 79
11,70,0.31793,0.15714,8; 7; 28; 11; 6; 7; 5; 70
28,39,0.8509,0.71795,14; 18; 14; 28; 7; 12; 18; 39
37,53,0.85252,0.69811,10; 7; 12; 37; 3; 9; 5; 53
33,82,0.4103,0.40244,11; 19; 10; 33; 3; 5; 4; 82
11,18,0.4841,0.61111,21; 21; 3; 11; 25; 20; 17; 18
20,31,0.7123,0.64516,22; 6; 6; 20; 22; 19; 14; 31
66,81,0.95923,0.81481,6; 8; 9; 66; 5; 5; 5; 81
24,62,0.39209,0.3871,20; 22; 13; 24; 12; 11; 3; 62
51,84,0.72177,0.60714,12; 15; 3; 51; 3; 4; 3; 84
22,50,0.44073,0.44,7; 12; 11; 22; 14; 8; 13; 50
45,62,0.9053,0.72581,6; 5; 6; 45; 5; 5; 5; 62
30,37,0.90939,0.81081,8; 11; 3; 30; 15; 8; 7; 37
28,71,0.40479,0.39437,22; 13; 4; 28; 3; 4; 8; 71
36,49,0.8643,0.73469,11; 11; 6; 36; 3; 16; 6; 49
21,26,0.94627,0.80769,12; 13; 20; 21; 8; 15; 9; 26
62,85,0.91933,0.72941,8; 12; 8; 62; 4; 3; 3; 85
20,31,0.68939,0.64516,5; 18; 11; 20; 16; 14; 7; 31
34,56,0.61061,0.60714,16; 17; 18; 34; 7; 13; 8; 56
46,63,0.94327,0.73016,10; 7; 15; 46; 6; 6; 7; 63
11,69,0.27202,0.15942,23; 26; 29; 11; 3; 8; 4; 69
68,84,0.95671,0.80952,4; 5; 9; 68; 4; 4; 3; 84
7,51,0.30989,0.13725,6; 20; 24; 7; 10; 5; 4; 51
20,27,0.91214,0.74074,24; 20; 15; 20; 21; 5; 21; 27
21,34,0.65892,0.61765,13; 8; 20; 21; 21; 19; 16; 34
51,73,0.93059,0.69863,10; 12; 10; 51; 3; 4; 6; 73
78,85,0.96348,0.91765,5; 4; 4; 78; 4; 4; 3; 85
58,83,0.89538,0.6988,5; 5; 5; 58; 5; 4; 3; 83
52,64,0.95837,0.8125,4; 6; 13; 52; 10; 9; 11; 64
46,50,0.96169,0.92,14; 14; 5; 46; 11; 4; 7; 50
11,70,0.26633,0.15714,16; 12; 25; 11; 3; 3; 3; 70
80,85,0.96207,0.94118,5; 4; 3; 80; 3; 4; 4; 85
40,66,0.66987,0.60606,19; 3; 19; 40; 5; 5; 7; 66
49,61,0.95966,0.80328,12; 12; 12; 49; 4; 6; 3; 61
41,67,0.65666,0.61194,8; 10; 9; 41; 7; 5; 3; 67
16,20,0.58091,0.8,5; 15; 9; 16; 6; 6; 12; 20
8,18,0.46741,0.44444,28; 20; 13; 8; 20; 16; 5; 18
38,53,0.81765,0.71698,14; 5; 6; 38; 12; 4; 4; 53
11,25,0.44353,0.44,23; 11; 15; 11; 13; 5; 4; 25
32,44,0.85039,0.72727,9; 9; 20; 32; 6; 15; 12; 44
38,61,0.68417,0.62295,13; 12; 14; 38; 11; 4; 6; 61
10,71,0.32967,0.14085,14; 25; 6; 10; 5; 5; 4; 71
30,76,0.40565,0.39474,20; 16; 19; 30; 6; 4; 3; 76
27,67,0.40575,0.40299,3; 15; 13; 27; 5; 9; 9; 67
31,51,0.63981,0.60784,12; 15; 9; 31; 3; 13; 14; 51
53,82,0.80044,0.64634,15; 7; 11; 53; 3; 5; 4; 82
56,69,0.95833,0.81159,8; 14; 3; 56; 4; 6; 9; 69
45,49,0.96156,0.91837,14; 10; 13; 45; 10; 10; 10; 49
20,27,0.89906,0.74074,25; 10; 20; 20; 7; 6; 23; 27
35,54,0.75571,0.64815,5; 21; 4; 35; 3; 10; 5; 54
9,23,0.43529,0.3913,6; 23; 6; 9; 6; 6; 13; 23
48,77,0.6673,0.62338,16; 8; 5; 48; 4; 3; 4; 77
22,24,0.94733,0.91667,16; 4; 17; 22; 10; 16; 16; 24
32,72,0.45511,0.44444,11; 7; 22; 32; 8; 3; 4; 72
44,60,0.91431,0.73333,13; 4; 18; 44; 7; 6; 3; 60
6,37,0.34218,0.16216,10; 17; 6; 6; 17; 3; 12; 37
53,85,0.78348,0.62353,3; 4; 5; 53; 3; 4; 3; 85
39,42,0.95266,0.92857,8; 11; 14; 39; 8; 7; 7; 42
75,80,0.96204,0.9375,6; 5; 7; 75; 4; 3; 5; 80
28,38,0.7587,0.73684,19; 10; 22; 28; 17; 20; 19; 38
7,51,0.27577,0.13725,14; 19; 13; 7; 3; 11; 12; 51
48,51,0.96113,0.94118,9; 9; 16; 48; 3; 15; 3; 51
34,47,0.82226,0.7234,4; 3; 18; 34; 12; 16; 11; 47
24,30,0.93317,0.8,16; 16; 13; 24; 17; 5; 20; 30
80,85,0.96431,0.94118,4; 6; 4; 80; 3; 4; 3; 85
54,58,0.96137,0.93103,7; 3; 12; 54; 12; 4; 5; 58
65,80,0.95821,0.8125,11; 6; 5; 65; 6; 6; 5; 80
45,49,0.96103,0.91837,15; 6; 4; 45; 6; 10; 7; 49
27,62,0.44023,0.43548,21; 20; 21; 27; 5; 11; 12; 62
47,76,0.66395,0.61842,6; 5; 3; 47; 6; 3; 7; 76
35,44,0.92564,0.79545,4; 14; 16; 35; 16; 17; 16; 44
31,71,0.43197,0.43662,8; 12; 8; 31; 3; 7; 4; 71
61,84,0.93537,0.72619,5; 11; 4; 61; 4; 4; 3; 84
46,62,0.94552,0.74194,7; 16; 9; 46; 6; 3; 6; 62
37,50,0.87551,0.74,7; 3; 19; 37; 10; 3; 13; 50
38,61,0.6679,0.62295,20; 20; 7; 38; 5; 3; 3; 61
61,85,0.91161,0.71765,9; 3; 7; 61; 3; 3; 4; 85
25,31,0.94376,0.80645,19; 16; 13; 25; 8; 19; 20; 31
11,77,0.30135,0.14286,27; 8; 10; 11; 5; 5; 6; 77
23,69,0.37339,0.33333,18; 3; 25; 23; 4; 3; 5; 69
56,69,0.9584,0.81159,10; 5; 3; 56; 3; 9; 4; 69
7,45,0.31159,0.15556,4; 30; 8; 7; 10; 16; 10; 45
39,54,0.90288,0.72222,16; 16; 5; 39; 4; 11; 9; 54
13,81,0.30333,0.16049,10; 22; 20; 13; 4; 3; 5; 81
29,36,0.91012,0.80556,18; 13; 12; 29; 10; 9; 11; 36
8,56,0.27621,0.14286,9; 24; 6; 8; 12; 6; 3; 56
23,31,0.83838,0.74194,21; 18; 5; 23; 12; 13; 8; 31
69,74,0.96094,0.93243,8; 4; 6; 69; 4; 5; 5; 74
11,77,0.29429,0.14286,21; 29; 16; 11; 4; 7; 5; 77
54,59,0.96444,0.91525,9; 13; 7; 54; 10; 7; 9; 59
17,39,0.43772,0.4359,23; 25; 15; 17; 4; 11; 8; 39
