ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
40,50,0.15001,0.8,3; 3; 40; 50; 17; 6; 20; 3
17,60,0.27806,0.28333,7; 9; 17; 60; 27; 9; 29; 5
9,16,0.26051,0.5625,36; 28; 9; 16; 22; 16; 14; 17
16,43,0.28706,0.37209,15; 18; 16; 43; 24; 24; 11; 27
10,34,0.26708,0.29412,22; 26; 10; 34; 27; 14; 26; 10
13,53,0.24265,0.24528,8; 6; 13; 53; 29; 18; 18; 31
25,44,0.24009,0.56818,4; 3; 25; 44; 26; 9; 9; 11
27,47,0.21712,0.57447,9; 6; 27; 47; 10; 6; 19; 27
21,43,0.23986,0.48837,6; 17; 21; 43; 9; 29; 29; 17
33,41,0.21362,0.80488,7; 4; 33; 41; 14; 5; 18; 8
18,62,0.26703,0.29032,9; 6; 18; 62; 24; 4; 24; 22
18,60,0.24862,0.3,8; 8; 18; 60; 15; 5; 6; 4
11,33,0.26239,0.33333,9; 8; 11; 33; 21; 10; 30; 10
13,46,0.26871,0.28261,9; 6; 13; 46; 7; 12; 22; 6
25,51,0.228,0.4902,5; 3; 25; 51; 27; 11; 12; 5
14,44,0.26233,0.31818,4; 4; 14; 44; 18; 17; 27; 29
16,67,0.2322,0.23881,3; 6; 16; 67; 12; 21; 4; 29
20,41,0.29175,0.4878,9; 16; 20; 41; 24; 4; 12; 14
12,21,0.29949,0.57143,18; 23; 12; 21; 24; 7; 15; 19
31,39,0.20235,0.79487,5; 3; 31; 39; 16; 9; 3; 28
26,52,0.20363,0.5,3; 8; 26; 52; 20; 7; 24; 20
17,58,0.26259,0.2931,6; 5; 17; 58; 24; 28; 13; 10
32,56,0.17122,0.57143,3; 5; 32; 56; 27; 8; 30; 31
9,30,0.25408,0.3,11; 19; 9; 30; 16; 28; 8; 29
13,43,0.28326,0.30233,11; 18; 13; 43; 17; 12; 10; 14
8,28,0.22297,0.28571,25; 6; 8; 28; 26; 20; 9; 22
22,67,0.20525,0.32836,4; 3; 22; 67; 8; 27; 27; 27
17,60,0.25938,0.28333,10; 5; 17; 60; 30; 18; 8; 11
8,29,0.26443,0.27586,21; 4; 8; 29; 17; 17; 7; 16
27,59,0.1809,0.45763,5; 3; 27; 59; 16; 27; 29; 7
20,63,0.28196,0.31746,5; 6; 20; 63; 17; 5; 29; 12
5,9,0.17838,0.55556,22; 35; 5; 9; 21; 30; 24; 12
16,43,0.29347,0.37209,7; 3; 16; 43; 14; 26; 32; 21
22,45,0.27294,0.48889,5; 14; 22; 45; 3; 3; 8; 29
16,54,0.27496,0.2963,8; 12; 16; 54; 21; 24; 18; 21
6,13,0.29894,0.46154,15; 10; 6; 13; 28; 4; 11; 5
27,54,0.19139,0.5,8; 7; 27; 54; 4; 26; 20; 6
36,44,0.20869,0.81818,6; 6; 36; 44; 6; 4; 18; 27
13,40,0.27504,0.325,11; 4; 13; 40; 26; 16; 19; 23
41,49,0.14599,0.83673,3; 4; 41; 49; 13; 25; 27; 15
23,41,0.27672,0.56098,14; 6; 23; 41; 28; 6; 12; 26
24,48,0.23125,0.5,5; 11; 24; 48; 6; 5; 26; 30
27,32,0.24821,0.84375,18; 9; 27; 32; 30; 26; 16; 7
19,69,0.2632,0.27536,5; 5; 19; 69; 24; 18; 25; 25
20,66,0.27389,0.30303,6; 4; 20; 66; 13; 13; 17; 8
12,26,0.28416,0.46154,8; 28; 12; 26; 30; 5; 19; 11
18,63,0.27073,0.28571,4; 6; 18; 63; 29; 17; 12; 28
12,34,0.2757,0.35294,8; 22; 12; 34; 3; 4; 28; 14
19,22,0.28757,0.86364,6; 23; 19; 22; 8; 12; 29; 13
12,43,0.27822,0.27907,10; 13; 12; 43; 11; 21; 13; 22
16,53,0.28917,0.30189,11; 3; 16; 53; 31; 3; 13; 6
24,30,0.29119,0.8,9; 12; 24; 30; 14; 8; 20; 30
