ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
21,26,0.78528,0.80769,12; 21; 7; 33; 50; 34; 26; 20; 29; 82
39,53,0.72147,0.73585,55; 39; 52; 84; 66; 35; 53; 81; 69; 27
12,63,0.19201,0.19048,81; 12; 72; 74; 84; 85; 63; 35; 52; 22
32,82,0.54782,0.39024,62; 32; 27; 68; 59; 67; 82; 47; 49; 35
37,42,0.8658,0.88095,21; 37; 59; 73; 73; 38; 42; 15; 5; 24
24,31,0.7402,0.77419,35; 24; 72; 33; 9; 8; 31; 29; 38; 15
15,31,0.47556,0.48387,37; 15; 14; 24; 48; 79; 31; 84; 64; 29
5,42,0.12703,0.11905,20; 5; 27; 11; 85; 68; 42; 82; 53; 37
11,32,0.35758,0.34375,50; 11; 52; 54; 11; 14; 32; 15; 58; 67
38,42,0.89392,0.90476,50; 38; 75; 78; 40; 22; 42; 14; 37; 65
7,31,0.22302,0.22581,29; 7; 26; 23; 78; 64; 31; 33; 80; 22
21,42,0.49907,0.5,68; 21; 28; 77; 23; 44; 42; 8; 7; 13
32,78,0.46958,0.41026,16; 32; 29; 39; 7; 51; 78; 23; 19; 81
58,77,0.88413,0.75325,29; 58; 6; 21; 53; 44; 77; 40; 22; 84
47,64,0.76568,0.73438,77; 47; 50; 72; 41; 32; 64; 60; 25; 44
8,82,0.08199,0.09756,69; 8; 68; 84; 17; 75; 82; 57; 44; 26
26,42,0.63248,0.61905,17; 26; 82; 84; 10; 81; 42; 67; 60; 70
27,31,0.76994,0.87097,33; 27; 6; 81; 15; 18; 31; 35; 12; 12
6,9,0.35873,0.66667,52; 6; 60; 75; 46; 85; 9; 29; 51; 61
15,31,0.48686,0.48387,26; 15; 41; 47; 12; 20; 31; 79; 13; 56
43,78,0.63157,0.55128,81; 43; 65; 16; 5; 71; 78; 51; 63; 73
29,42,0.68776,0.69048,31; 29; 72; 53; 24; 82; 42; 60; 43; 73
46,75,0.72512,0.61333,21; 46; 60; 14; 57; 56; 75; 73; 27; 69
8,9,0.45057,0.88889,81; 8; 45; 77; 64; 70; 9; 14; 53; 66
6,32,0.2022,0.1875,6; 6; 47; 36; 37; 21; 32; 73; 46; 36
7,9,0.41842,0.77778,13; 7; 18; 54; 60; 53; 9; 62; 12; 12
32,70,0.47916,0.45714,40; 32; 45; 21; 83; 79; 70; 45; 21; 47
7,9,0.42145,0.77778,47; 7; 40; 80; 77; 67; 9; 6; 62; 31
36,70,0.53314,0.51429,13; 36; 69; 65; 53; 29; 70; 35; 40; 29
10,77,0.13304,0.12987,17; 10; 38; 11; 18; 72; 77; 52; 72; 51
60,78,0.87471,0.76923,24; 60; 82; 67; 71; 50; 78; 63; 85; 38
39,64,0.6337,0.60938,32; 39; 51; 44; 40; 56; 64; 11; 58; 11
34,53,0.64154,0.64151,16; 34; 42; 22; 82; 10; 53; 6; 8; 56
7,9,0.4034,0.77778,75; 7; 33; 44; 59; 42; 9; 85; 18; 20
14,42,0.3466,0.33333,6; 14; 33; 24; 35; 48; 42; 31; 58; 33
46,70,0.71808,0.65714,77; 46; 82; 38; 48; 79; 70; 66; 84; 67
26,49,0.53955,0.53061,58; 26; 27; 21; 63; 45; 49; 74; 21; 75
5,10,0.35416,0.5,16; 5; 41; 57; 78; 27; 10; 20; 72; 69
9,78,0.11366,0.11538,42; 9; 57; 76; 76; 17; 78; 24; 17; 38
80,82,0.85842,0.97561,58; 80; 85; 23; 74; 74; 82; 62; 10; 26
62,64,0.9343,0.96875,54; 62; 17; 51; 67; 25; 64; 11; 73; 60
34,49,0.70023,0.69388,60; 34; 15; 20; 10; 16; 49; 64; 16; 52
16,64,0.27843,0.25,72; 16; 5; 28; 58; 55; 64; 40; 5; 11
19,53,0.36661,0.35849,14; 19; 12; 9; 26; 5; 53; 79; 81; 46
13,49,0.28285,0.26531,61; 13; 59; 44; 70; 21; 49; 30; 11; 17
13,26,0.51671,0.5,74; 13; 51; 56; 24; 61; 26; 9; 60; 53
27,53,0.49737,0.50943,31; 27; 44; 24; 10; 31; 53; 59; 43; 7
39,42,0.887,0.92857,8; 39; 31; 51; 10; 8; 42; 23; 81; 15
8,9,0.47,0.88889,48; 8; 30; 51; 16; 70; 9; 55; 33; 53
31,53,0.56979,0.58491,56; 31; 24; 33; 11; 22; 53; 9; 22; 21
6,9,0.37152,0.66667,50; 6; 21; 32; 25; 78; 9; 83; 62; 49
8,32,0.24761,0.25,13; 8; 9; 12; 35; 34; 32; 62; 7; 7
8,32,0.25904,0.25,78; 8; 49; 82; 67; 79; 32; 61; 30; 82
8,31,0.28575,0.25806,38; 8; 45; 82; 19; 43; 31; 66; 6; 83
24,31,0.73944,0.77419,43; 24; 83; 23; 25; 65; 31; 61; 16; 65
62,64,0.93268,0.96875,80; 62; 7; 5; 23; 47; 64; 35; 18; 7
43,48,0.79119,0.89583,67; 43; 52; 48; 50; 39; 48; 80; 46; 78
6,9,0.3767,0.66667,62; 6; 34; 36; 42; 68; 9; 70; 21; 7
32,77,0.47662,0.41558,45; 32; 6; 70; 14; 54; 77; 61; 36; 6
21,26,0.79265,0.80769,20; 21; 53; 20; 61; 51; 26; 81; 55; 6
14,48,0.30946,0.29167,27; 14; 60; 72; 46; 46; 48; 9; 35; 58
17,63,0.27233,0.26984,54; 17; 12; 56; 40; 63; 63; 74; 82; 80
17,64,0.27473,0.26562,70; 17; 52; 48; 41; 81; 64; 30; 16; 43
54,63,0.90771,0.85714,83; 54; 5; 21; 78; 32; 63; 41; 15; 9
7,49,0.14387,0.14286,17; 7; 22; 25; 85; 36; 49; 59; 31; 7
50,78,0.79625,0.64103,41; 50; 31; 65; 69; 65; 78; 57; 40; 82
9,49,0.19801,0.18367,60; 9; 31; 61; 64; 19; 49; 7; 18; 24
16,48,0.34893,0.33333,32; 16; 28; 69; 51; 57; 48; 11; 21; 68
25,31,0.73894,0.80645,58; 25; 57; 52; 51; 31; 31; 15; 14; 55
11,31,0.37525,0.35484,8; 11; 18; 8; 20; 28; 31; 52; 69; 36
6,70,0.08888,0.08571,57; 6; 45; 69; 56; 81; 70; 75; 81; 74
6,26,0.23987,0.23077,32; 6; 22; 57; 25; 39; 26; 39; 25; 72
41,64,0.63969,0.64062,15; 41; 27; 73; 6; 64; 64; 23; 85; 33
47,49,0.83124,0.95918,81; 47; 18; 49; 52; 47; 49; 15; 68; 30
14,53,0.26465,0.26415,61; 14; 15; 15; 58; 5; 53; 78; 71; 39
70,77,0.93314,0.90909,33; 70; 79; 26; 45; 21; 77; 53; 10; 80
11,42,0.29775,0.2619,25; 11; 16; 75; 77; 47; 42; 62; 20; 7
6,31,0.2086,0.19355,32; 6; 22; 72; 29; 68; 31; 80; 60; 43
36,49,0.73956,0.73469,26; 36; 34; 46; 23; 58; 49; 28; 52; 58
16,82,0.22067,0.19512,55; 16; 28; 21; 27; 39; 82; 59; 60; 27
5,32,0.17735,0.15625,23; 5; 80; 69; 24; 73; 32; 23; 26; 62
7,10,0.42955,0.7,61; 7; 5; 8; 62; 41; 10; 63; 57; 31
36,48,0.75412,0.75,37; 36; 76; 70; 36; 10; 48; 47; 79; 39
36,70,0.56239,0.51429,83; 36; 53; 60; 56; 22; 70; 38; 9; 48
8,31,0.28255,0.25806,57; 8; 36; 44; 36; 6; 31; 40; 54; 20
6,70,0.06717,0.08571,26; 6; 72; 24; 37; 63; 70; 81; 46; 26
