ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
41,83,0.50285,0.49398,37; 41; 10; 27; 60; 67; 83; 38; 47; 15
26,74,0.34238,0.35135,54; 26; 25; 14; 33; 18; 74; 42; 62; 43
43,50,0.83518,0.86,40; 43; 16; 40; 77; 43; 50; 37; 58; 81
73,85,0.87523,0.85882,9; 73; 67; 64; 41; 40; 85; 48; 64; 58
15,45,0.34666,0.33333,67; 15; 26; 46; 66; 69; 45; 26; 47; 75
28,50,0.56092,0.56,69; 28; 35; 37; 67; 80; 50; 59; 21; 42
26,31,0.84841,0.83871,23; 26; 75; 11; 12; 19; 31; 50; 53; 80
32,56,0.57529,0.57143,73; 32; 44; 84; 49; 82; 56; 66; 29; 74
25,72,0.3355,0.34722,29; 25; 14; 8; 80; 59; 72; 11; 80; 46
15,45,0.34535,0.33333,67; 15; 15; 5; 12; 36; 45; 11; 74; 73
68,85,0.80998,0.8,23; 68; 30; 6; 80; 38; 85; 17; 26; 20
18,63,0.28349,0.28571,33; 18; 49; 39; 43; 73; 63; 50; 49; 5
13,44,0.31603,0.29545,77; 13; 29; 60; 73; 17; 44; 55; 78; 43
18,55,0.3326,0.32727,35; 18; 18; 74; 82; 8; 55; 56; 53; 12
10,31,0.35742,0.32258,37; 10; 16; 67; 55; 47; 31; 73; 15; 45
44,55,0.80105,0.8,68; 44; 9; 58; 64; 52; 55; 48; 32; 20
51,59,0.86975,0.86441,36; 51; 7; 28; 48; 43; 59; 50; 53; 45
45,81,0.56207,0.55556,29; 45; 85; 56; 23; 19; 81; 35; 12; 83
42,50,0.83659,0.84,80; 42; 10; 67; 31; 29; 50; 31; 17; 39
17,60,0.27964,0.28333,52; 17; 41; 29; 75; 10; 60; 55; 34; 7
23,50,0.4625,0.46,41; 23; 45; 8; 18; 9; 50; 59; 45; 5
66,83,0.80271,0.79518,14; 66; 63; 35; 32; 77; 83; 74; 76; 58
34,60,0.57365,0.56667,70; 34; 13; 6; 52; 74; 60; 45; 12; 12
20,79,0.22,0.25316,75; 20; 56; 77; 41; 84; 79; 69; 40; 48
31,36,0.86965,0.86111,36; 31; 49; 36; 77; 59; 36; 33; 24; 16
21,84,0.22857,0.25,24; 21; 25; 66; 9; 63; 84; 6; 57; 43
56,70,0.79601,0.8,85; 56; 32; 61; 68; 66; 70; 42; 49; 84
18,75,0.23338,0.24,57; 18; 63; 33; 51; 32; 75; 84; 9; 11
12,14,0.84523,0.85714,40; 12; 33; 64; 54; 74; 14; 67; 23; 21
23,69,0.32866,0.33333,35; 23; 70; 20; 33; 65; 69; 10; 34; 13
