ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
29,37,0.76018,0.78378,57; 29; 37; 65; 28; 31; 27; 67; 22; 69
45,58,0.7574,0.77586,39; 45; 58; 47; 55; 72; 24; 51; 6; 81
47,53,0.87134,0.88679,17; 47; 53; 42; 32; 71; 52; 24; 14; 60
6,37,0.17304,0.16216,24; 6; 37; 9; 14; 57; 75; 46; 76; 37
68,76,0.87232,0.89474,66; 68; 76; 26; 74; 74; 42; 64; 36; 84
30,71,0.41119,0.42254,18; 30; 71; 6; 66; 73; 8; 31; 62; 67
25,48,0.51123,0.52083,57; 25; 48; 81; 68; 75; 30; 56; 52; 71
16,55,0.29263,0.29091,37; 16; 55; 8; 49; 33; 11; 37; 31; 77
55,78,0.69444,0.70513,46; 55; 78; 18; 30; 12; 46; 29; 7; 14
9,55,0.16894,0.16364,80; 9; 55; 22; 41; 80; 57; 62; 37; 64
23,33,0.67886,0.69697,36; 23; 33; 13; 20; 69; 69; 47; 52; 22
5,32,0.17708,0.15625,79; 5; 32; 5; 61; 19; 20; 50; 13; 46
31,40,0.75897,0.775,41; 31; 40; 48; 10; 9; 79; 47; 11; 20
31,81,0.38789,0.38272,19; 31; 81; 81; 73; 80; 32; 33; 45; 51
6,67,0.05033,0.08955,34; 6; 67; 83; 59; 46; 43; 42; 68; 55
9,56,0.16469,0.16071,31; 9; 56; 10; 29; 15; 53; 9; 21; 46
57,82,0.68603,0.69512,17; 57; 82; 5; 10; 73; 32; 79; 37; 52
5,48,0.11755,0.10417,11; 5; 48; 34; 42; 60; 20; 38; 69; 68
53,75,0.6887,0.70667,15; 53; 75; 32; 36; 24; 85; 24; 25; 70
27,67,0.40755,0.40299,21; 27; 67; 10; 26; 66; 21; 7; 70; 17
16,18,0.84579,0.88889,40; 16; 18; 80; 66; 81; 28; 52; 64; 14
12,60,0.22304,0.2,32; 12; 60; 12; 10; 14; 29; 68; 6; 7
23,47,0.49643,0.48936,58; 23; 47; 8; 78; 78; 17; 39; 20; 72
34,54,0.61567,0.62963,22; 34; 54; 31; 83; 49; 52; 38; 63; 10
7,45,0.14783,0.15556,29; 7; 45; 76; 11; 44; 34; 69; 18; 43
31,85,0.37289,0.36471,58; 31; 85; 84; 7; 65; 37; 5; 82; 48
12,79,0.14345,0.1519,27; 12; 79; 24; 70; 16; 6; 75; 31; 63
12,80,0.13845,0.15,46; 12; 80; 84; 83; 31; 85; 5; 52; 21
30,42,0.69956,0.71429,29; 30; 42; 28; 59; 66; 59; 12; 75; 48
5,52,0.11024,0.09615,18; 5; 52; 32; 55; 49; 49; 20; 47; 23
21,59,0.34954,0.35593,73; 21; 59; 69; 78; 62; 35; 9; 15; 13
